index,Index,Label,unit,start,last,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
WPU112K0103                   ,WPU112K0103                   ,"PPI Commodity data for Machinery and equipment-Parts for other construction machinery (sold separately), not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,102.0,101.9,103.5,107.5,110.0,109.4
WPU113                        ,WPU113                        ,"PPI Commodity data for Machinery and equipment-Metalworking machinery and equipment, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,14.3,15.4,16.2,17.2,19.2,19.5,19.8,20.1,21.2,23.2,24.6,25.2,25.8,26.5,26.8,27.2,27.3,27.8,28.6,29.9,31.2,32.4,33.7,35.6,36.7,37.5,39.1,45.8,53.5,56.9,61.9,67.6,75.2,85.5,93.9,100.0,101.7,104.1,106.6,108.4,110.1,113.5,118.2,123.0,127.6,130.9,133.5,136.5,139.8,143.1,145.3,147.2,148.1,149.6,150.7,150.3,150.2,152.3,157.3,161.5,164.3,169.0,170.7,170.9,175.9,179.6,182.5,184.7,186.8,187.8,189.3,193.4,197.9,199.2
WPU1132                       ,WPU1132                       ,"PPI Commodity data for Machinery and equipment-Power-driven handtools, including parts and attachments, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,26.4,27.8,28.6,29.2,31.4,31.2,32.2,32.9,33.9,35.6,37.1,38.0,39.6,39.8,41.0,41.7,41.9,41.9,42.0,42.9,45.1,47.0,49.2,51.9,53.2,53.1,53.2,58.1,63.9,64.2,68.6,73.2,78.2,86.4,95.7,100.0,100.1,101.0,104.8,107.3,109.2,111.8,116.6,121.1,124.5,127.2,129.5,132.9,135.1,137.0,138.1,140.0,141.0,141.4,144.3,144.6,144.9,146.2,148.0,147.2,148.8,151.9,152.6,153.0,154.1,156.2,159.3,163.3,167.3,171.0,172.6,175.8,178.4,181.2
WPU113211                     ,WPU113211                     ,"PPI Commodity data for Machinery and equipment-Power-driven handtools, including parts and attachments, not seasonally adjusted",Index base: 2004.12 = 100,2004-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,100.3,101.4,103.5,104.0,104.2,104.9,106.4,108.5,111.2,113.9,116.5,117.6,119.7,121.5,123.4
WPU11321101                   ,WPU11321101                   ,"PPI Commodity data for Machinery and equipment-Power-driven handtools, including parts and attachments, not seasonally adjusted",Index base: 2004.12 = 100,2004-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,100.3,101.4,103.5,104.0,104.2,104.9,106.4,108.5,111.2,113.9,116.5,117.6,119.7,121.5,123.4
WPU113211011                  ,WPU113211011                  ,"PPI Commodity data for Machinery and equipment-Power-driven handtools, pneumatic, hydraulic, and powder-actuated, not seasonally adjusted",Index base: 2011.06 = 100,2011-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,105.8,109.0,111.8,114.8,116.5,122.2,124.5,125.9
WPU113211013                  ,WPU113211013                  ,"PPI Commodity data for Machinery and equipment-Power-driven handtools, battery-powered (cordless), including parts, not seasonally adjusted",Index base: 2011.06 = 100,2011-M06,2017-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,,,,,,,
WPU113211014                  ,WPU113211014                  ,"PPI Commodity data for Machinery and equipment-Power-driven handtools, electric (except battery powered), including parts, not seasonally adjusted",Index base: 2011.06 = 100,2011-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,101.9,104.7,107.6,110.4,112.1,111.0,113.3,116.0
WPU1133                       ,WPU1133                       ,"PPI Commodity data for Machinery and equipment-Welding machines and equipment, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,21.9,23.0,24.2,25.1,27.4,27.4,28.1,28.8,29.5,32.4,33.6,34.3,34.8,36.1,35.7,35.6,35.3,35.4,35.1,35.6,36.4,37.1,38.1,40.2,41.9,43.9,45.5,57.2,70.0,67.8,71.5,75.5,81.3,88.2,95.3,100.0,101.4,104.4,106.6,109.4,110.9,117.2,122.2,127.5,132.8,137.7,142.5,147.8,153.0,157.4,160.7,163.8,165.9,169.6,172.8,174.8,176.1,187.1,200.2,209.2,222.6,237.4,243.3,246.2,258.4,267.1,271.4,275.5,278.7,282.1,289.3,304.2,313.5,316.3
WPU113301                     ,WPU113301                     ,"PPI Commodity data for Machinery and equipment-Arc welding machines, components, and accessories, excluding electrodes and stud welding equip, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,33.9,34.3,34.4,35.4,39.1,39.0,38.9,38.7,39.1,42.7,45.0,44.7,43.3,43.2,40.8,40.1,39.7,39.5,39.0,39.5,40.7,41.7,43.0,45.7,47.4,48.5,49.4,56.1,62.8,65.3,71.1,75.8,81.9,87.8,94.1,100.0,101.0,104.9,105.3,107.4,110.3,114.6,118.9,122.5,127.6,132.5,135.5,139.0,143.5,148.1,151.9,155.2,158.1,162.2,166.8,169.4,171.5,176.2,183.5,191.9,202.1,208.8,211.9,215.0,223.3,230.6,236.5,244.5,252.1,256.3,263.7,283.5,296.5,302.8
WPU11330175                   ,WPU11330175                   ,"PPI Commodity data for Machinery and equipment-Arc welding machines, components, and accessories, excluding electrodes and stud welding equip, not seasonally adjusted",Index base: 1997.12 = 100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,103.9,106.5,109.6,111.3,112.7,115.7,120.5,126.1,132.8,137.2,139.2,141.2,146.7,151.5,155.4,160.7,165.6,168.4,173.3,186.3,194.8,199.0
WPU113302                     ,WPU113302                     ,"PPI Commodity data for Machinery and equipment-Resistance welders, components, accessories, and electrodes, not seasonally adjusted",Index base: 1982 = 100,1959-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,31.8,32.2,32.7,32.7,33.2,34.4,35.2,35.7,36.6,38.0,39.5,41.1,42.0,45.3,52.5,56.8,57.2,60.6,66.0,74.6,82.4,88.7,100.0,102.7,105.8,110.0,115.6,117.7,120.8,123.9,128.7,133.0,136.8,140.2,144.6,148.4,154.7,156.5,155.5,155.9,157.2,158.2,159.6,160.6,161.9,167.6,185.3,198.5,216.5,220.9,221.7,228.7,239.8,241.3,241.5,238.6,238.1,239.3,241.4,244.6,246.7
WPU11330276                   ,WPU11330276                   ,"PPI Commodity data for Machinery and equipment-Resistance welders, components, accessories, and electrodes, not seasonally adjusted",Index base: 1984.12 = 100,1991-M07,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.8,129.9,134.0,137.5,143.3,145.0,144.1,144.5,145.7,146.6,147.9,148.9,150.0,155.3,171.7,184.0,200.6,204.7,205.4,212.0,222.3,223.6,223.8,221.1,220.6,221.8,223.7,226.7,228.6
WPU113303                     ,WPU113303                     ,"PPI Commodity data for Machinery and equipment-Arc welding electrodes, metal, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2016-M05,,,,,,,,,,,,,,,,,,,,,,19.7,21.1,21.9,23.2,25.7,25.8,26.8,27.9,29.3,32.3,33.2,35.0,35.3,37.9,36.7,35.6,34.3,33.7,31.9,31.4,31.7,31.8,32.6,34.4,36.0,39.3,40.9,59.6,83.9,75.9,77.4,80.1,84.8,91.7,99.1,100.0,101.1,102.8,105.2,106.9,107.2,119.0,124.4,131.1,135.6,141.0,151.0,159.5,166.9,170.5,172.5,177.8,179.7,184.3,189.4,193.2,194.1,224.2,255.6,265.1,296.7,336.9,358.3,363.4,386.8,402.7,407.8,408.5,410.3,,,,,
WPU11330378                   ,WPU11330378                   ,"PPI Commodity data for Machinery and equipment-Arc welding electrodes, metal, not seasonally adjusted",Index base: 1984.12 = 100,1991-M07,2016-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.2,143.7,151.8,158.9,162.3,164.2,169.2,171.0,175.4,180.3,183.9,184.7,213.4,243.2,252.3,282.4,320.6,341.0,345.9,368.1,383.3,388.1,388.8,390.5,,,,,
WPU113304                     ,WPU113304                     ,"PPI Commodity data for Machinery and equipment-Gas welding and cutting equipment, parts, attachments, and accessories, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,22.6,23.9,27.0,27.6,28.9,29.1,30.0,30.7,31.6,33.5,35.0,35.0,37.0,37.9,39.0,39.9,40.3,41.0,42.0,43.4,44.6,46.2,47.1,50.1,51.8,52.9,53.6,59.3,60.9,63.5,68.9,73.8,78.8,86.7,95.6,100.0,,106.7,109.6,113.4,114.3,118.2,124.8,131.0,139.8,145.0,148.7,152.4,158.3,160.8,166.4,166.8,168.6,171.5,168.1,167.3,168.5,169.8,173.6,184.5,189.5,197.3,202.6,208.5,225.4,225.1,220.1,216.3,213.6,218.2,222.0,223.9,229.5,228.5
WPU11330461                   ,WPU11330461                   ,"PPI Commodity data for Machinery and equipment-Gas welding and cutting equipment, parts, attachments, and accessories, not seasonally adjusted",Index base: 1983.06 = 100,1983-M09,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.6,146.2,149.9,155.7,158.2,163.7,164.1,165.8,168.7,165.4,164.5,165.7,167.0,170.7,181.5,186.4,194.1,199.3,205.0,221.7,221.4,216.4,212.8,210.1,214.6,218.4,220.3,225.8,224.8
WPU113306                     ,WPU113306                     ,"PPI Commodity data for Machinery and equipment-Other welding equipment, components, and accessories (excluding arc, resistance, and gas), not seasonally adjusted",Index base: 2000.12 = 100,2000-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,99.4,99.4,100.5,102.2,102.8,104.5,106.8,104.8,104.8,110.3,113.9,117.5,120.4,121.7,123.9,125.6,126.8,129.7,130.6
WPU11330629                   ,WPU11330629                   ,"PPI Commodity data for Machinery and equipment-Other welding equipment, components, and accessories (excluding arc, resistance, and gas), not seasonally adjusted",Index base: 2000.12 = 100,2000-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,99.4,99.4,100.5,102.2,102.8,104.5,106.8,104.8,104.8,110.3,113.9,117.5,120.4,121.7,123.9,125.6,126.8,129.7,130.6
WPU1134                       ,WPU1134                       ,"PPI Commodity data for Machinery and equipment-Industrial process furnaces and ovens, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,13.5,14.6,15.8,16.6,18.9,18.9,19.1,19.9,18.9,18.4,21.0,22.2,23.4,24.1,24.1,24.1,24.6,24.9,25.7,26.9,28.4,29.5,31.4,33.9,35.2,36.0,37.1,42.7,52.0,56.8,61.7,67.7,74.5,83.9,94.8,100.0,103.2,106.6,109.9,112.5,114.5,120.0,124.2,127.3,131.0,134.2,137.1,139.1,141.9,146.7,148.9,151.0,152.5,155.0,156.8,157.6,158.9,160.7,164.5,169.2,174.5,182.2,184.9,185.0,188.2,191.3,194.1,197.0,201.3,202.8,204.0,207.7,213.2,218.6
WPU113407                     ,WPU113407                     ,"PPI Commodity data for Machinery and equipment-Industrial process furnaces and ovens, except parts and attachments, not seasonally adjusted",Index base: 2004.12 = 100,2004-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,104.7,108.0,112.8,114.4,114.5,116.5,118.3,120.2,121.8,124.6,126.9,128.2,130.4,133.6,137.1
WPU11340711                   ,WPU11340711                   ,"PPI Commodity data for Machinery and equipment-Industrial process furnaces and ovens, except parts and attachments, not seasonally adjusted",Index base: 2004.12 = 100,2004-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,104.7,108.0,112.8,114.4,114.5,116.5,118.3,120.2,121.8,124.6,126.9,128.2,130.4,133.6,137.1
WPU113409                     ,WPU113409                     ,"PPI Commodity data for Machinery and equipment-Parts and attachments for industrial process furnaces and ovens, not seasonally adjusted",Index base: 2011.06 = 100,2011-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,102.8,105.1,107.0,103.2,102.2,104.2,107.5,
WPU11340901                   ,WPU11340901                   ,"PPI Commodity data for Machinery and equipment-Parts and attachments for industrial process furnaces and ovens, not seasonally adjusted",Index base: 2011.06 = 100,2011-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,102.8,105.1,107.0,103.2,102.2,104.2,107.5,
WPU1135                       ,WPU1135                       ,"PPI Commodity data for Machinery and equipment-Cutting tools and accessories, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,18.1,18.9,20.0,21.0,23.3,22.6,22.7,23.2,25.6,27.3,28.9,29.6,30.9,32.5,32.4,33.1,33.2,33.7,34.5,36.2,36.9,39.4,40.7,41.9,40.5,40.9,42.3,47.3,53.9,56.8,63.4,69.2,76.3,86.0,94.5,100.0,101.3,103.0,105.7,107.5,108.9,111.0,115.0,118.5,121.5,123.9,125.8,128.1,131.9,135.1,136.9,139.4,140.4,141.6,144.1,145.1,145.7,147.2,153.0,158.7,160.8,163.7,166.5,168.6,176.4,179.6,180.1,182.8,186.8,187.5,188.2,192.0,196.6,198.5
WPU113501                     ,WPU113501                     ,"PPI Commodity data for Machinery and equipment-Small cutting tools, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,17.3,18.0,19.1,20.2,22.4,21.7,21.8,22.3,24.7,26.6,28.1,28.8,30.3,32.2,32.0,32.7,32.8,33.3,34.1,35.6,36.2,38.9,40.3,41.5,39.9,40.3,41.7,46.9,53.4,56.4,63.4,69.1,76.2,86.0,94.6,100.0,100.9,101.8,103.8,105.5,106.3,107.3,110.7,113.2,115.9,117.8,119.7,121.4,125.0,127.7,129.1,131.2,132.2,133.5,136.1,136.8,136.9,137.8,142.8,148.4,150.4,,155.4,157.6,167.8,171.9,172.5,175.6,179.6,179.4,179.5,183.9,188.4,189.7
WPU11350144                   ,WPU11350144                   ,"PPI Commodity data for Machinery and equipment-End mills and milling cutters, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,102.4,104.8,105.0,105.2,107.6,109.3,110.1
WPU11350145                   ,WPU11350145                   ,"PPI Commodity data for Machinery and equipment-Threading tools, including blanks, tips and inserts, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,101.3,103.1,101.5,100.6,106.7,110.8,108.0
WPU11350146                   ,WPU11350146                   ,"PPI Commodity data for Machinery and equipment-Carbon and high-speed steel, shank, solid, tipped carbide twist drills, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,,,,104.7,105.1,108.6,114.0,114.1
WPU11350147                   ,WPU11350147                   ,"PPI Commodity data for Machinery and equipment-Taps, carbide indexible, and throwaway inserts for machine tools, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,104.5,108.1,108.4,108.5,113.4,116.4,120.4
WPU11350149                   ,WPU11350149                   ,"PPI Commodity data for Machinery and equipment-Other cutting tools for machine tools, excluding tips and blanks, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,100.0,101.6,103.9,104.0,104.3,105.7,107.8,108.7
WPU113502                     ,WPU113502                     ,"PPI Commodity data for Machinery and equipment-Precision measuring tools, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,21.7,23.8,24.0,25.1,27.1,27.2,27.6,27.6,29.7,30.9,32.6,33.3,34.1,34.4,35.6,36.4,36.5,37.2,38.5,41.2,41.9,43.0,43.9,45.0,45.7,46.1,47.1,50.7,57.7,59.9,63.9,70.0,76.4,86.0,93.5,100.0,102.7,105.9,109.9,112.4,115.2,120.5,125.0,129.1,133.0,136.1,138.6,140.6,144.3,147.7,150.3,152.2,153.0,154.5,156.9,157.7,159.1,162.4,171.8,175.6,176.9,181.1,183.1,188.0,189.8,190.8,191.1,191.0,194.9,198.5,199.2,199.0,203.3,204.2
WPU11350243                   ,WPU11350243                   ,"PPI Commodity data for Machinery and equipment-Precision measuring tools, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,106.3,108.7,111.5,116.6,120.9,124.8,128.7,131.6,134.1,136.1,139.6,142.9,145.5,147.2,148.0,149.4,151.8,152.6,153.9,157.1,166.2,169.9,171.2,175.2,177.1,181.9,183.6,184.6,184.9,184.8,188.5,192.0,192.8,192.5,196.7,197.5
WPU113505                     ,WPU113505                     ,"PPI Commodity data for Machinery and equipment-Other machine tool attachments and accessories, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2,107.4,109.2,109.5,110.6,115.7,120.7,124.5,128.2,130.0,133.0,136.6,140.5,143.5,147.6,149.0,150.5,153.5,153.7,154.7,157.8,164.2,171.2,173.8,,181.1,180.9,183.9,185.0,185.5,189.0,192.8,194.3,196.5,199.9,205.2,211.1
WPU11350501                   ,WPU11350501                   ,"PPI Commodity data for Machinery and equipment-Other machine tool attachments and accessories, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2,107.4,109.2,109.5,110.6,115.7,120.7,124.5,128.2,130.0,133.0,136.6,140.5,143.5,147.6,149.0,150.5,153.5,153.7,154.7,157.8,164.2,171.2,173.8,178.1,181.1,180.9,183.9,185.0,185.5,189.0,192.8,194.3,196.5,199.9,205.2,211.1
WPU1136                       ,WPU1136                       ,"PPI Commodity data for Machinery and equipment-Abrasive products, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,20.5,21.9,22.2,23.8,25.1,25.3,25.6,26.0,26.6,28.7,30.4,31.6,32.0,31.7,31.7,32.5,32.7,32.5,32.2,32.8,33.7,34.6,35.9,37.8,40.2,41.5,42.4,48.1,55.2,59.9,65.2,69.3,75.2,85.1,93.1,100.0,102.6,103.3,105.9,106.7,108.2,111.3,118.7,122.3,126.6,130.5,132.4,135.1,138.2,141.3,142.7,143.4,141.3,141.4,141.4,140.9,141.3,141.0,145.6,151.9,156.3,165.9,175.7,174.3,180.3,184.8,188.6,192.8,194.3,198.2,201.1,205.2,210.9,215.3
WPU113601                     ,WPU113601                     ,"PPI Commodity data for Machinery and equipment-Nonmetallic sized grains, powders, and flour abrasives (incl. graded only), not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,16.2,17.0,17.8,18.9,19.6,20.2,20.2,20.2,20.7,22.3,24.0,25.0,25.9,26.0,26.0,26.7,27.3,27.1,26.9,27.7,28.6,28.7,30.0,31.8,35.1,36.4,37.3,42.2,49.7,55.8,62.3,68.2,76.7,89.3,95.8,100.0,97.1,84.3,,78.0,77.6,78.1,87.5,89.4,88.4,89.7,87.0,87.4,,92.1,91.7,92.0,80.0,78.6,77.5,78.6,77.1,73.4,74.0,84.8,85.9,100.1,112.1,112.4,118.4,121.5,122.5,127.7,132.0,133.8,135.4,137.0,146.4,154.8
WPU11360105                   ,WPU11360105                   ,"PPI Commodity data for Machinery and equipment-Nonmetallic sized grains, powders, and flour abrasives (incl. graded only), not seasonally adjusted",Index base: 1987.06 = 100,1991-M07,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.5,112.0,112.6,,118.5,118.1,118.4,103.1,101.1,99.7,101.1,99.2,94.4,95.3,109.2,110.6,128.8,144.3,144.7,152.4,156.4,157.7,164.4,170.0,172.3,174.3,176.4,188.4,199.2
WPU113603                     ,WPU113603                     ,"PPI Commodity data for Machinery and equipment-Nonmetallic abrasive products (including diamond abrasives), not seasonally adjusted",Index base: 1982 = 100,1980-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8,100.0,102.4,105.1,107.6,107.8,110.0,113.4,121.4,123.6,127.8,131.6,133.2,133.1,136.4,138.2,138.6,139.5,139.5,142.1,144.2,143.8,142.7,139.2,145.5,150.1,155.6,162.1,170.6,172.8,175.8,179.1,182.7,185.2,185.5,186.0,186.0,189.1,196.2,200.6
WPU11360311                   ,WPU11360311                   ,"PPI Commodity data for Machinery and equipment-Nonmetallic abrasive products (including diamond abrasives), not seasonally adjusted",Index base: 1987.06 = 100,1991-M07,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.5,121.9,121.9,124.9,126.5,126.8,127.7,127.7,130.0,132.0,131.6,130.6,127.5,133.2,137.4,142.4,148.4,156.2,158.2,160.9,163.9,167.3,169.5,169.8,170.3,170.3,173.1,179.6,183.6
WPU113605                     ,WPU113605                     ,"PPI Commodity data for Machinery and equipment-Nonmetallic coated abrasive products and buffing wheels, polishing wheels, and laps, not seasonally adjusted",Index base: 1982 = 100,1980-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3,100.0,105.7,110.1,115.8,120.6,122.9,126.9,133.3,139.5,147.4,153.4,157.5,162.6,165.8,170.1,174.2,177.2,181.7,181.3,181.3,179.3,181.7,185.5,191.6,197.9,204.0,212.0,220.6,214.8,223.0,230.0,236.9,242.0,241.6,246.7,248.0,250.1,256.3,260.0
WPU11360505                   ,WPU11360505                   ,"PPI Commodity data for Machinery and equipment-Nonmetallic coated abrasive products and buffing wheels, polishing wheels, and laps, not seasonally adjusted",Index base: 1982 = 100,1991-M07,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.6,116.6,120.4,122.7,125.9,128.9,131.1,134.5,134.2,134.2,132.7,134.5,137.3,141.8,146.5,151.0,156.9,163.3,159.0,165.0,170.2,175.4,179.1,178.8,182.6,183.6,185.2,189.7,192.4
WPU113632                     ,WPU113632                     ,"PPI Commodity data for Machinery and equipment-Metal abrasives including steel and iron grid, shot, and sand, and other metal abrasives, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2017-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,111.1,,,,
WPU11363206                   ,WPU11363206                   ,"PPI Commodity data for Machinery and equipment-Metal abrasives including steel and iron grid, shot, and sand, and other metal abrasives, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2017-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,111.1,,,,
WPU1137                       ,WPU1137                       ,"PPI Commodity data for Machinery and equipment-Metal cutting machine tools, not seasonally adjusted",Index base: 1982 = 100,1970-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,31.8,32.6,34.8,41.2,48.1,51.8,56.0,62.8,72.4,85.1,93.6,100.0,102.1,104.6,107.3,109.6,112.6,117.4,123.4,129.8,134.6,138.9,141.1,143.1,148.0,152.6,156.0,159.9,160.7,161.9,158.8,152.4,150.6,151.4,155.1,163.4,165.8,170.3,173.8,174.6,179.3,186.4,193.6,195.9,198.4,199.0,199.9,201.1,204.1,207.5
WPU113713                     ,WPU113713                     ,"PPI Commodity data for Machinery and equipment-Metal grinding, polishing, buffing, honing, and lapping machines, not seasonally adjusted",Index base: 1982 = 100,1971-M12,2021-M07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2,34.2,41.8,50.2,54.4,58.4,64.7,74.2,87.5,96.4,100.0,100.0,102.7,106.7,112.3,119.0,125.5,134.0,138.8,147.0,153.2,157.6,159.7,164.2,165.7,166.9,173.6,173.8,172.7,172.7,174.0,174.8,179.6,187.1,195.9,205.4,219.4,228.4,230.5,237.2,246.7,254.9,268.7,272.8,281.5,289.1,293.2,299.4,313.8
