index,Index,Label,unit,start,last,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
WPU331                        ,WPU331                        ,"PPI Commodity data for Publishing sales, excluding software-Book, periodical, and newspaper publishing sales and subscriptions, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,104.3,106.6,109.1,110.9,113.5,116.0,118.3,121.4,125.7,133.4,138.999
WPU3311                       ,WPU3311                       ,"PPI Commodity data for Publishing sales, excluding software-Sales of books, not seasonally adjusted",Index base: 1982 = 100,1980-M12,2022-M02,,,,,,,,,,93.4,100.0,106.2,111.5,116.6,122.1,128.3,135.9,144.8,153.4,160.6,165.9,169.1,175.8,185.0,193.9,200.1,205.9,213.0,218.2,225.5,234.8,243.1,253.1,264.0,275.2,285.0,296.5,306.9,317.1,324.7,335.9,345.1,353.3,363.9,370.6,376.3,384.7,392.6,402.0,418.942
WPU331101                     ,WPU331101                     ,"PPI Commodity data for Publishing sales, excluding software-Sales of textbooks, not seasonally adjusted",Index base: 1982 = 100,1980-M12,2022-M02,,,,,,,,,,91.5,100.0,109.8,118.6,128.2,138.9,147.0,157.3,172.8,189.5,201.3,210.8,216.9,228.0,245.2,259.8,273.5,286.6,299.7,313.5,331.7,350.6,370.1,392.5,417.8,443.2,465.4,491.8,510.1,535.2,554.2,587.4,617.0,635.8,662.5,676.4,663.9,679.5,686.7,683.0,698.167
WPU33110101                   ,WPU33110101                   ,"PPI Commodity data for Publishing sales, excluding software-Sales of textbooks, not seasonally adjusted",Index base: 1988.06 = 100,1991-M07,2022-M02,,,,,,,,,,,,,,,,,,,,,134.6,138.6,145.6,156.6,165.9,174.7,183.0,191.4,200.2,211.9,223.9,236.4,250.7,266.8,283.0,297.2,314.1,325.8,341.8,354.0,375.1,394.0,406.1,423.1,432.0,424.0,434.0,438.5,436.2,445.884
WPU331102                     ,WPU331102                     ,"PPI Commodity data for Publishing sales, excluding software-Sales of technical, scientific, and professional books, not seasonally adjusted",Index base: 1982 = 100,1980-M12,2022-M02,,,,,,,,,,92.7,100.0,103.7,109.8,115.1,119.1,121.6,128.9,135.5,139.9,146.0,146.4,152.2,156.0,157.7,162.5,169.5,176.9,186.7,191.8,197.8,210.7,222.5,238.5,257.9,276.7,296.2,319.2,341.4,356.1,369.1,383.9,397.6,414.3,436.7,456.1,485.9,510.4,549.4,594.2,646.636
WPU33110201                   ,WPU33110201                   ,"PPI Commodity data for Publishing sales, excluding software-Sales of technical, scientific, and professional books, not seasonally adjusted",Index base: 1988.06 = 100,1991-M07,2022-M02,,,,,,,,,,,,,,,,,,,,,114.3,118.9,121.8,123.1,126.9,132.4,138.2,145.8,149.8,154.5,164.6,173.8,186.3,201.4,216.1,231.4,249.3,266.6,278.1,288.3,299.9,310.5,323.6,341.1,356.2,379.5,398.6,429.1,464.1,505.038
WPU331103                     ,WPU331103                     ,"PPI Commodity data for Publishing sales, excluding software-Sales of religious books, not seasonally adjusted",Index base: 1982 = 100,1980-M12,2022-M02,,,,,,,,,,96.7,100.0,109.9,,115.7,120.9,127.4,133.0,142.2,150.7,153.0,154.8,155.4,157.7,162.7,166.8,173.8,179.1,178.6,178.6,180.5,183.4,182.8,183.9,187.5,188.4,189.2,190.6,191.6,192.4,192.6,193.5,193.6,195.3,202.6,207.9,209.9,213.1,205.0,200.1,200.125
WPU33110301                   ,WPU33110301                   ,"PPI Commodity data for Publishing sales, excluding software-Sales of religious books, not seasonally adjusted",Index base: 1988.06 = 100,1991-M07,2022-M02,,,,,,,,,,,,,,,,,,,,,117.5,118.0,119.7,123.5,126.6,131.9,136.0,135.6,135.6,137.0,139.2,138.8,139.6,142.3,143.0,143.6,144.7,145.5,146.0,146.2,146.8,146.9,148.2,153.8,157.8,159.3,161.7,155.6,151.9,151.887
WPU331104                     ,WPU331104                     ,"PPI Commodity data for Publishing sales, excluding software-Sales of general adult and juvenile books, not seasonally adjusted",Index base: 1982 = 100,1980-M12,2022-M02,,,,,,,,,,96.0,100.0,104.9,108.7,110.9,114.0,120.7,126.9,132.7,138.3,143.4,148.9,150.4,157.0,165.3,173.5,175.3,176.1,178.8,179.0,181.8,185.9,187.6,189.3,189.4,190.8,191.4,192.4,194.7,197.0,198.0,199.3,200.1,201.0,202.1,196.3,198.8,199.3,198.8,199.3,203.845
WPU33110402                   ,WPU33110402                   ,"PPI Commodity data for Publishing sales, excluding software-Sales of general adult and juvenile books, not seasonally adjusted",Index base: 1982 = 100,1980-M12,2022-M02,,,,,,,,,,96.0,100.0,104.9,108.7,110.9,114.0,120.7,126.9,132.7,138.3,143.4,148.9,150.4,157.0,165.3,173.5,175.3,176.1,178.8,179.0,181.8,185.9,187.6,189.3,189.4,190.8,191.4,192.4,194.7,197.0,198.0,199.3,200.1,201.0,202.1,196.3,198.8,199.3,198.8,199.3,203.845
WPU331105                     ,WPU331105                     ,"PPI Commodity data for Publishing sales, excluding software-Sales of general reference books, not seasonally adjusted",Index base: 1982 = 100,1980-M12,2022-M02,,,,,,,,,,89.6,100.0,103.1,104.3,106.4,108.2,112.5,117.1,122.2,125.9,132.1,133.3,126.8,128.1,131.9,135.1,138.0,141.7,147.4,154.2,154.9,152.7,157.9,162.9,160.0,162.4,164.3,163.4,165.4,166.4,165.6,166.2,165.1,165.5,157.2,155.7,155.3,154.5,147.6,160.4,177.497
WPU33110501                   ,WPU33110501                   ,"PPI Commodity data for Publishing sales, excluding software-Sales of general reference books, not seasonally adjusted",Index base: 1988.06 = 100,1991-M07,2022-M02,,,,,,,,,,,,,,,,,,,,,113.5,108.0,109.0,112.3,115.0,117.5,120.6,125.5,131.3,131.9,130.0,134.4,138.6,136.2,138.3,139.8,139.1,140.8,141.7,140.9,141.5,140.6,140.9,133.8,132.5,132.2,131.5,125.7,136.6,151.103
WPU331106                     ,WPU331106                     ,"PPI Commodity data for Publishing sales, excluding software-Sales of digital books, not seasonally adjusted",Index base: 2015.09 = 100,2015-M09,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.3,104.9,105.4,104.8,105.0,106.337
WPU33110601                   ,WPU33110601                   ,"PPI Commodity data for Publishing sales, excluding software-Sales of digital books, not seasonally adjusted",Index base: 2015.09 = 100,2015-M09,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.3,104.9,105.4,104.8,105.0,106.337
WPU3312                       ,WPU3312                       ,"PPI Commodity data for Publishing sales, excluding software-Sales and subscriptions of periodicals and newspapers, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,102.9,104.1,106.2,107.3,109.2,111.9,114.5,117.7,124.2,137.8,143.497
WPU331201                     ,WPU331201                     ,"PPI Commodity data for Publishing sales, excluding software-Sales and subscriptions of periodicals, not seasonally adjusted",Index base: 2007.06 = 100,2007-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,103.7,105.3,104.9,104.3,106.0,105.6,107.0,107.3,108.8,108.6,110.5,117.9,119.531
WPU33120101                   ,WPU33120101                   ,"PPI Commodity data for Publishing sales, excluding software-Sales and subscriptions of periodicals, not seasonally adjusted",Index base: 2007.06 = 100,2007-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,103.7,105.3,104.9,104.3,106.0,105.6,107.0,107.3,108.8,108.6,110.5,117.9,119.531
WPU331202                     ,WPU331202                     ,"PPI Commodity data for Publishing sales, excluding software-Newspaper subscription and single copy sales, not seasonally adjusted",Index base: 1982 = 100,1980-M12,2022-M02,,,,,,,,,,91.4,100.0,106.3,110.8,116.5,121.0,124.6,133.3,136.4,144.1,154.4,166.6,169.5,174.9,185.6,198.8,201.9,202.9,207.1,210.0,219.5,225.6,230.5,234.7,241.5,243.7,244.8,249.9,267.4,277.6,286.9,299.0,308.0,318.8,326.8,347.5,361.5,386.3,423.8,489.8,522.725
WPU33120203                   ,WPU33120203                   ,"PPI Commodity data for Publishing sales, excluding software-Newspaper subscriptions, print and online bundled, not seasonally adjusted",Index base: 2015.09 = 100,2015-M09,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7,108.8,113.3,125.6,146.0,165.028
WPU33120204                   ,WPU33120204                   ,"PPI Commodity data for Publishing sales, excluding software-Newspaper subscriptions, print only, not seasonally adjusted",Index base: 2015.09 = 100,2015-M09,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6,109.7,117.6,128.8,148.8,157.914
WPU332                        ,WPU332                        ,"PPI Commodity data for Publishing sales, excluding software-Directory, mailing list, and related compilations publishing sales, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,98.0,98.4,100.0,101.8,103.4,104.2,105.1,105.4,107.9,114.2,117.1,122.964
WPU3321                       ,WPU3321                       ,"PPI Commodity data for Publishing sales, excluding software-Directory, mailing list, and related compilations publishing sales, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,98.0,98.4,100.0,101.8,103.4,104.2,105.1,105.4,107.9,114.2,117.1,122.964
WPU332101                     ,WPU332101                     ,"PPI Commodity data for Publishing sales, excluding software-Directory, mailing list, and related compilations publishing sales, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,98.0,98.4,100.0,101.8,103.4,104.2,105.1,105.4,107.9,114.2,117.1,122.964
WPU33210101                   ,WPU33210101                   ,"PPI Commodity data for Publishing sales, excluding software-Directory, mailing list, and related compilations publishing sales, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,98.0,98.4,100.0,101.8,103.4,104.2,105.1,105.4,107.9,114.2,117.1,122.964
WPU333                        ,WPU333                        ,"PPI Commodity data for Publishing sales, excluding software-Greeting card publishing sales, not seasonally adjusted",Index base: 1985.12 = 100,1985-M12,2022-M02,,,,,,,,,,,,,,,100.3,103.2,110.3,113.6,118.5,124.8,129.0,136.5,145.8,152.5,158.9,161.3,167.3,173.9,176.4,180.5,192.9,201.6,207.7,213.1,211.3,214.9,213.5,213.8,213.9,214.3,214.3,214.4,214.1,214.5,214.7,214.4,214.9,216.4,217.2,218.138
WPU3331                       ,WPU3331                       ,"PPI Commodity data for Publishing sales, excluding software-Greeting card publishing sales, not seasonally adjusted",Index base: 1985.12 = 100,1985-M12,2022-M02,,,,,,,,,,,,,,,100.3,103.2,110.3,113.6,118.5,124.8,129.0,136.5,145.8,152.5,158.9,161.3,167.3,173.9,176.4,180.5,192.9,201.6,207.7,213.1,211.3,214.9,213.5,213.8,213.9,214.3,214.3,214.4,214.1,214.5,214.7,214.4,214.9,216.4,217.2,218.138
WPU333101                     ,WPU333101                     ,"PPI Commodity data for Publishing sales, excluding software-Greeting card publishing sales, not seasonally adjusted",Index base: 1985.12 = 100,1985-M12,2022-M02,,,,,,,,,,,,,,,100.3,103.2,110.3,113.6,118.5,124.8,129.0,136.5,145.8,152.5,158.9,161.3,167.3,173.9,176.4,180.5,192.9,201.6,207.7,213.1,211.3,214.9,213.5,213.8,213.9,214.3,214.3,214.4,214.1,214.5,214.7,214.4,214.9,216.4,217.2,218.138
WPU33310101                   ,WPU33310101                   ,"PPI Commodity data for Publishing sales, excluding software-Greeting card publishing sales, not seasonally adjusted",Index base: 1985.12 = 100,1985-M12,2022-M02,,,,,,,,,,,,,,,100.3,103.2,110.3,113.6,118.5,124.8,129.0,136.5,145.8,152.5,158.9,161.3,167.3,173.9,176.4,180.5,192.9,201.6,207.7,213.1,211.3,214.9,213.5,213.8,213.9,214.3,214.3,214.4,214.1,214.5,214.7,214.4,214.9,216.4,217.2,218.138
WPU334                        ,WPU334                        ,"PPI Commodity data for Publishing sales, excluding software-Calendars, yearbooks, and other miscellaneous publishing sales, not seasonally adjusted",Index base: 1989.12 = 100,1989-M12,2022-M02,,,,,,,,,,,,,,,,,,,103.7,110.1,115.0,120.0,124.7,129.9,135.7,140.8,146.1,151.5,156.9,163.7,169.5,176.5,180.9,188.5,193.3,204.2,210.3,212.7,214.2,218.4,223.0,223.6,205.8,204.1,202.7,204.3,206.3,210.9,205.3,204.531
WPU3341                       ,WPU3341                       ,"PPI Commodity data for Publishing sales, excluding software-Calendars, yearbooks, and other miscellaneous publishing sales, not seasonally adjusted",Index base: 1989.12 = 100,1989-M12,2022-M02,,,,,,,,,,,,,,,,,,,103.7,110.1,115.0,120.0,124.7,129.9,135.7,140.8,146.1,151.5,156.9,163.7,169.5,176.5,180.9,188.5,193.3,204.2,210.3,212.7,214.2,218.4,223.0,223.6,205.8,204.1,202.7,204.3,206.3,210.9,205.3,204.531
WPU334101                     ,WPU334101                     ,"PPI Commodity data for Publishing sales, excluding software-Calendars, yearbooks, and other miscellaneous publishing sales, not seasonally adjusted",Index base: 1989.12 = 100,1989-M12,2022-M02,,,,,,,,,,,,,,,,,,,103.7,110.1,115.0,120.0,124.7,129.9,135.7,140.8,146.1,151.5,156.9,163.7,169.5,176.5,180.9,188.5,193.3,204.2,210.3,212.7,214.2,218.4,223.0,223.6,205.8,204.1,202.7,204.3,206.3,210.9,205.3,204.531
WPU33410101                   ,WPU33410101                   ,"PPI Commodity data for Publishing sales, excluding software-Calendars, yearbooks, and other miscellaneous publishing sales, not seasonally adjusted",Index base: 1989.12 = 100,1989-M12,2022-M02,,,,,,,,,,,,,,,,,,,103.7,110.1,115.0,120.0,124.7,129.9,135.7,140.8,146.1,151.5,156.9,163.7,169.5,176.5,180.9,188.5,193.3,204.2,210.3,212.7,214.2,218.4,223.0,223.6,205.8,204.1,202.7,204.3,206.3,210.9,205.3,204.531
WPU335                        ,WPU335                        ,"PPI Commodity data for Publishing sales, excluding software-Internet publishing and broadcasting subscription, content access, and licensing sales, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,100.9,103.7,108.0,109.6,110.9,111.5,113.6,116.1,119.6,122.5,126.29
WPU3351                       ,WPU3351                       ,"PPI Commodity data for Publishing sales, excluding software-Internet publishing and broadcasting subscription, content access, and licensing sales, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,100.9,103.7,108.0,109.6,110.9,111.5,113.6,116.1,119.6,122.5,126.29
WPU335101                     ,WPU335101                     ,"PPI Commodity data for Publishing sales, excluding software-Internet publishing and broadcasting subscription, content access, and licensing sales, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,100.9,103.7,108.0,109.6,110.9,111.5,113.6,116.1,119.6,122.5,126.29
WPU33510101                   ,WPU33510101                   ,"PPI Commodity data for Publishing sales, excluding software-Internet publishing and broadcasting subscription, content access, and licensing sales, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,100.9,103.7,108.0,109.6,110.9,111.5,113.6,116.1,119.6,122.5,126.29
WPU34                         ,WPU34                         ,"PPI Commodity data for Software publishing, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8,93.5,91.4,90.8,90.5,89.7,90.4,90.8,90.7,92.3,93.0,93.63
WPU342                        ,WPU342                        ,"PPI Commodity data for Software publishing-Application software publishing, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,97.8,98.4,99.9,99.6,97.9,99.1,98.8,98.9,101.7,103.0,103.946
WPU3421                       ,WPU3421                       ,"PPI Commodity data for Software publishing-Application software publishing, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,97.8,98.4,99.9,99.6,97.9,99.1,98.8,98.9,101.7,103.0,103.946
WPU342101                     ,WPU342101                     ,"PPI Commodity data for Software publishing-Desktop and portable device application software publishing, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,100.0,99.6,99.0,100.7,101.0,98.4,97.6,98.3,98.1,100.6,100.3,100.163
WPU34210101                   ,WPU34210101                   ,"PPI Commodity data for Software publishing-Desktop and portable device application software publishing, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,100.0,99.6,99.0,100.7,101.0,98.4,97.6,98.3,98.1,100.6,100.3,100.163
WPU342103                     ,WPU342103                     ,"PPI Commodity data for Software publishing-Application software publishing, cross-industry, vertical market, utilities, and other, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,99.3,100.8,102.2,103.9,104.2,103.8,106.2,105.6,107.1,111.3,117.0,118.818
WPU34210301                   ,WPU34210301                   ,"PPI Commodity data for Software publishing-Application software publishing, cross-industry, vertical market, utilities, and other, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,99.3,100.8,102.2,103.9,104.2,103.8,106.2,105.6,107.1,111.3,117.0,118.818
WPU342104                     ,WPU342104                     ,"PPI Commodity data for Software publishing-Application software publishing, game software, not seasonally adjusted",Index base: 2013.12 = 100,2013-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2,87.8,88.4,86.7,80.9,79.5,69.7,71.621
WPU34210401                   ,WPU34210401                   ,"PPI Commodity data for Software publishing-Application software publishing, game software, not seasonally adjusted",Index base: 2013.12 = 100,2013-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2,87.8,88.4,86.7,80.9,79.5,69.7,71.621
WPU35                         ,WPU35                         ,"PPI Commodity data for Network compensation from broadcast and cable television and radio, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.2,105.9,110.3,112.6,120.5,123.4,130.5,137.6,142.5,146.5,151.709
WPU351                        ,WPU351                        ,"PPI Commodity data for Network compensation from broadcast and cable television and radio-Affiliate agreements, programming sales, and retransmission fees for cable and broadcast tv, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.9,123.9,130.5,137.3,142.2,146.4,151.643
