index,Index,Label,unit,start,last,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
WPU01220205                   ,WPU01220205                   ,"PPI Commodity data for Farm products-Corn, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5,82.2,53.5,59.8,72.1,71.3,62.7,63.4,56.1,57.7,51.6,50.1,48.6,46.0,45.1,44.8,49.8,49.9,51.8,54.5,51.7,45.5,49.3,54.5,55.7,52.1,89.0,128.2,115.2,107.6,88.0,92.0,104.5,119.2,125.9,100.0,128.4,129.7,105.9,83.5,67.7,97.1,102.4,100.9,97.0,96.0,92.9,100.1,109.0,158.5,110.1,91.7,78.2,76.4,78.8,89.4,93.8,97.5,75.9,95.6,141.5,199.1,146.9,160.8,267.3,278.8,243.9,163.2,149.6,137.7,136.1,141.0,151.4,143.5,242.508
WPU012203                     ,WPU012203                     ,"PPI Commodity data for Farm products-Oats, not seasonally adjusted",Index base: 1982 = 100,1971-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,,,,86.1,89.5,75.0,71.1,81.9,91.3,113.3,100.0,92.9,98.0,79.7,69.3,92.9,135.4,107.1,76.1,70.4,86.4,85.9,77.8,95.8,127.2,103.9,,,,,,,94.3,97.7,115.4,150.3,181.4,122.0,150.8,185.0,194.0,209.3,215.6,169.1,154.6,176.3,185.1,195.1,195.1,288.421
WPU01220311                   ,WPU01220311                   ,"PPI Commodity data for Farm products-Oats, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.8,51.4,35.1,41.3,45.6,43.3,38.3,38.5,33.8,34.6,34.3,31.1,33.1,32.1,32.1,33.9,35.2,34.1,35.1,37.2,36.8,36.0,33.4,35.0,35.2,38.0,55.4,84.6,86.1,89.5,75.0,71.1,81.9,91.3,113.3,100.0,92.9,98.0,79.7,69.3,92.5,135.4,107.1,76.1,70.4,86.4,85.9,77.8,95.8,127.2,103.9,,,,,,,94.3,97.7,115.4,150.3,181.4,122.0,150.8,185.0,194.0,209.3,215.6,169.1,154.6,176.3,185.1,195.1,195.1,288.421
WPU012204                     ,WPU012204                     ,"PPI Commodity data for Farm products-Rye, not seasonally adjusted",Index base: 1982 = 100,1971-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9,,,,82.3,85.6,72.0,79.0,72.8,81.0,109.6,100.0,71.9,68.5,67.7,57.0,54.7,69.1,69.1,66.5,,,,,,,,,,,,,,102.5,107.1,,122.7,,,,,,,,,,,,,,
WPU01220415                   ,WPU01220415                   ,"PPI Commodity data for Farm products-Rye, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.7,60.7,41.0,41.7,53.3,57.2,41.7,35.9,34.4,38.1,38.8,36.9,36.4,33.0,34.5,35.3,37.7,37.4,33.4,35.1,34.1,33.3,34.0,33.2,30.9,30.5,51.1,88.6,82.3,85.6,72.0,79.0,72.8,81.0,109.6,100.0,71.9,68.5,67.1,57.0,54.7,69.1,69.1,66.5,,,,,,,,,,,,,,102.5,107.1,,122.7,,,,,,,,,,,,,,
WPU012205                     ,WPU012205                     ,"PPI Commodity data for Farm products-Sorghum, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3,93.1,100.0,113.0,152.3,105.9,91.8,76.0,77.5,86.1,95.5,98.4,100.5,82.6,100.2,139.1,190.5,126.6,154.7,260.5,271.2,235.7,166.4,156.6,118.0,121.5,135.7,136.4,167.7,280.876
WPU01220501                   ,WPU01220501                   ,"PPI Commodity data for Farm products-Sorghum, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3,93.1,100.0,113.0,152.3,105.9,91.8,76.0,77.5,86.1,95.5,98.4,100.5,82.6,100.2,139.1,190.5,126.6,154.7,260.5,271.2,235.7,166.4,156.6,118.0,121.5,135.7,136.4,167.7,280.876
WPU0123                       ,WPU0123                       ,"PPI Commodity data for Farm products-Rough rice, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6,,,,,,,84.8,,,55.1,,,55.4,68.0,80.9,125.2,117.8,101.0,105.7,111.9,120.9,122.1,97.0,86.8,83.5,96.9,93.6,104.6,109.743
WPU012301                     ,WPU012301                     ,"PPI Commodity data for Farm products-Rough rice, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6,,,,,,,84.8,,,55.1,,,55.4,68.0,80.9,125.2,117.8,101.0,105.7,111.9,120.9,122.1,97.0,86.8,83.5,96.9,93.6,104.6,109.743
WPU01230103                   ,WPU01230103                   ,"PPI Commodity data for Farm products-Rough rice, not seasonally adjusted",Index base: 2004.12 = 100,2004-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1,115.6,137.5,212.9,200.3,171.7,179.7,190.2,205.6,207.6,165.0,147.5,142.0,164.8,159.1,177.8,186.597
WPU012301031                  ,WPU012301031                  ,"PPI Commodity data for Farm products-Long grain rough rice, not seasonally adjusted",Index base: 2015.09 = 100,2015-M09,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6,93.6,107.1,100.4,116.4,118.654
WPU012301032                  ,WPU012301032                  ,"PPI Commodity data for Farm products-Medium/short grain rough rice, not seasonally adjusted",Index base: 2015.09 = 100,2015-M09,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.9,84.0,101.5,105.8,107.5,121.762
WPU013                        ,WPU013                        ,"PPI Commodity data for Farm products-Livestock, not seasonally adjusted",Index base: 1982 = 100,1926-M13,2022-M02,,,,,,,,,,,,,,18.8,18.8,20.0,20.0,16.8,11.9,8.9,8.2,9.8,16.8,16.8,19.2,15.5,13.7,13.3,18.0,23.7,25.4,24.8,25.8,30.4,41.4,46.7,39.1,42.7,50.8,44.1,37.5,37.0,31.8,30.6,35.3,41.6,38.2,36.6,36.0,37.4,34.2,32.6,38.6,42.2,38.8,40.2,45.4,45.3,45.9,55.3,73.8,66.2,72.9,67.2,67.1,85.4,100.9,98.0,96.2,100.0,94.3,97.7,89.2,91.8,102.0,103.3,106.1,115.6,107.9,104.7,107.0,96.4,92.8,95.2,96.3,82.3,86.4,96.5,99.6,89.1,109.2,116.7,119.2,113.6,121.2,123.6,110.5,131.3,159.5,167.7,172.3,208.6,186.8,156.9,157.5,149.9,150.5,141.8,171.727
WPU0131                       ,WPU0131                       ,"PPI Commodity data for Farm products-Slaughter cattle, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8,46.5,40.2,46.1,56.7,49.1,34.0,32.8,32.4,31.5,35.1,43.2,43.9,40.0,38.1,40.6,36.7,34.2,37.5,40.9,40.0,42.5,46.6,46.9,51.1,58.2,73.8,66.3,65.2,60.6,62.0,82.1,107.1,104.9,100.0,100.0,96.9,100.5,91.2,89.3,102.8,109.5,113.8,122.5,115.8,115.4,116.7,105.8,99.5,95.8,97.9,92.5,97.6,104.1,108.4,100.8,124.3,126.2,131.5,126.2,136.1,136.1,122.0,139.8,170.7,185.3,187.9,230.7,225.6,181.9,178.8,172.4,171.1,162.7,181.04
WPU013101                     ,WPU013101                     ,"PPI Commodity data for Farm products-Slaughter steers and heifers, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7,45.4,38.8,44.2,52.6,48.2,34.7,35.2,33.9,32.1,34.6,40.9,42.1,38.8,37.0,40.2,35.9,33.6,37.4,38.9,38.4,40.9,44.7,44.3,49.5,55.5,70.2,65.2,67.0,60.5,62.0,80.8,104.8,104.0,99.1,100.0,96.7,101.0,90.8,89.2,100.0,107.4,111.5,119.0,113.1,113.6,114.7,104.1,99.4,97.6,98.7,92.7,98.4,104.4,108.2,101.2,127.0,125.4,130.8,127.2,138.8,138.3,124.6,141.9,172.5,184.8,188.2,230.3,222.6,183.8,183.5,177.3,176.5,164.7,185.756
WPU01310199                   ,WPU01310199                   ,"PPI Commodity data for Farm products-Slaughter steers and heifers, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6,108.7,98.6,94.2,92.4,93.5,87.9,93.3,98.9,102.5,95.9,120.3,118.9,123.9,120.5,131.5,131.1,118.1,134.5,163.5,175.1,178.3,218.2,210.9,174.2,173.9,168.0,167.3,156.0,176.012
WPU013102                     ,WPU013102                     ,"PPI Commodity data for Farm products-Slaughter cows and bulls, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,45.3,38.3,45.1,57.9,46.0,29.8,27.1,27.1,27.3,32.2,43.9,43.4,38.0,37.6,37.2,35.0,32.1,33.3,43.8,42.0,43.5,48.7,51.7,50.5,61.8,81.9,63.0,48.0,61.3,62.8,93.0,126.8,114.1,107.8,100.0,98.4,98.9,97.0,92.5,109.9,112.3,115.5,131.1,121.4,114.2,117.4,106.1,89.4,75.8,82.6,83.9,87.2,93.9,99.2,91.1,102.6,122.3,127.8,112.6,115.6,120.1,104.4,126.3,158.7,185.0,184.4,242.1,234.6,169.1,155.7,138.5,135.4,140.7,146.911
WPU01310299                   ,WPU01310299                   ,"PPI Commodity data for Farm products-Slaughter cows and bulls, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7,105.5,95.4,80.4,68.2,74.3,75.4,78.4,84.4,89.2,81.9,92.3,110.0,115.0,101.3,104.0,108.0,93.9,113.6,142.7,166.4,165.8,217.7,211.0,152.0,140.0,124.5,121.8,126.5,132.118
WPU013103                     ,WPU013103                     ,"PPI Commodity data for Farm products-Slaughter vealers, not seasonally adjusted",Index base: 1982 = 100,1957-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,53.3,53.5,49.7,51.1,51.7,50.4,44.0,46.7,55.0,54.5,57.5,64.5,70.2,72.1,85.7,101.8,80.3,62.5,60.8,61.9,85.4,114.0,99.9,99.3,100.0,94.6,84.6,77.3,76.6,95.8,112.7,131.5,118.8,113.9,125.6,119.4,106.7,100.6,84.2,88.0,,42.1,63.3,77.9,58.7,65.6,,52.5,66.0,67.5,66.9,51.2,55.3,68.2,82.0,81.5,90.6,103.6,78.9,71.6,70.9,70.3,66.5,75.681
WPU01310399                   ,WPU01310399                   ,"PPI Commodity data for Farm products-Slaughter vealers, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.5,103.1,92.1,86.9,72.7,76.0,,36.4,54.7,67.3,50.7,56.6,,45.3,57.0,58.3,57.8,44.3,47.8,58.9,70.8,70.4,78.3,89.5,68.1,61.9,61.2,60.7,57.4,65.381
WPU0132                       ,WPU0132                       ,"PPI Commodity data for Farm products-Slaughter hogs, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,50.1,39.3,38.8,42.5,37.9,45.7,46.4,32.3,30.4,37.4,41.8,29.5,32.8,35.1,34.4,31.8,31.4,43.8,48.5,39.4,38.2,46.5,45.5,37.4,53.3,81.1,71.1,96.8,87.3,81.7,94.2,79.7,74.5,83.6,100.0,85.6,87.7,80.7,97.6,97.2,81.8,80.5,94.1,82.7,70.7,76.1,65.9,70.2,88.6,87.0,52.2,53.8,72.7,73.4,55.4,66.1,87.8,82.7,77.2,76.1,78.1,68.9,92.6,110.6,105.1,113.2,130.5,80.6,81.0,88.5,80.1,83.8,75.7,118.238
WPU013201                     ,WPU013201                     ,"PPI Commodity data for Farm products-Slaughter barrows and gilts, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8,50.0,39.1,38.5,42.2,37.6,45.3,46.1,32.0,30.1,36.9,41.3,29.3,32.6,34.7,34.0,31.5,31.2,43.2,48.1,39.2,38.0,45.9,45.4,37.3,53.1,80.5,71.1,96.1,87.4,81.7,93.8,80.0,74.5,83.8,100.0,85.8,87.8,81.0,98.0,97.7,82.9,81.0,93.7,82.6,70.8,76.1,66.1,70.4,88.6,86.7,52.6,54.4,72.9,73.2,55.5,66.2,87.4,82.1,77.0,75.8,78.1,68.0,91.1,109.7,104.5,111.9,128.8,80.2,80.6,87.9,79.6,83.3,75.8,117.045
WPU01320199                   ,WPU01320199                   ,"PPI Commodity data for Farm products-Slaughter barrows and gilts, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,115.0,99.9,106.4,133.9,131.1,79.6,82.3,110.2,110.7,84.0,100.0,132.2,124.1,116.4,114.7,118.2,102.8,137.8,165.8,158.0,169.3,194.8,121.2,121.9,132.9,120.3,126.0,114.5,176.965
WPU013202                     ,WPU013202                     ,"PPI Commodity data for Farm products-Slaughter sows, not seasonally adjusted",Index base: 1982 = 100,1971-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1,,,,98.6,86.0,81.7,98.1,76.3,74.1,81.5,100.0,83.5,85.8,77.4,92.2,90.5,70.1,74.0,96.6,83.2,68.0,74.2,62.3,66.1,89.2,90.9,45.9,45.2,70.7,75.8,52.3,63.8,94.7,93.8,80.8,79.5,74.4,81.9,115.8,123.9,108.6,136.2,164.7,83.6,81.3,93.0,84.3,84.8,57.5,139.799
WPU01320299                   ,WPU01320299                   ,"PPI Commodity data for Farm products-Slaughter sows, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.1,128.8,108.2,114.9,154.9,157.8,79.8,78.5,122.8,131.7,90.8,110.8,164.5,162.8,140.4,138.1,129.2,142.3,201.1,215.1,188.6,236.5,286.0,145.1,141.1,161.5,146.3,147.2,99.9,242.746
WPU0133                       ,WPU0133                       ,"PPI Commodity data for Farm products-Slaughter lambs, not seasonally adjusted",Index base: 1982 = 100,1971-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7,,,,78.2,89.6,96.4,115.4,119.6,118.6,103.8,100.0,100.6,111.3,121.8,125.0,137.3,,,,,101.3,111.9,107.7,135.4,149.7,155.2,129.7,126.2,133.6,119.3,124.1,145.2,155.8,167.4,138.9,155.5,157.5,165.4,220.5,281.0,224.6,209.8,288.6,292.7,302.0,314.6,290.8,288.8,320.4,435.797
WPU013301                     ,WPU013301                     ,"PPI Commodity data for Farm products-Slaughter lambs, not seasonally adjusted",Index base: 1982 = 100,1991-M07,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,111.9,107.7,135.4,149.7,155.2,129.7,126.2,133.6,119.3,124.1,145.2,155.8,167.4,138.9,155.5,157.5,165.4,220.5,281.0,224.6,209.8,288.6,292.7,302.0,314.6,290.8,288.8,320.4,435.797
WPU01330199                   ,WPU01330199                   ,"PPI Commodity data for Farm products-Slaughter lambs, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.8,129.1,124.2,156.1,172.7,179.0,149.6,145.5,154.1,137.6,143.1,167.5,179.6,193.1,160.2,179.4,181.6,190.8,254.3,324.1,259.0,242.0,332.8,337.5,348.3,362.9,335.4,333.1,369.5,502.6
WPU014                        ,WPU014                        ,"PPI Commodity data for Farm products-Slaughter poultry, not seasonally adjusted",Index base: 1982 = 100,1926-M13,2022-M02,,,,,,,,,,,,,,102.5,91.9,98.5,109.0,88.4,75.4,60.0,47.4,53.3,71.1,70.9,72.4,70.2,58.5,58.2,74.9,86.1,97.8,95.3,100.7,108.9,111.8,128.7,105.6,96.8,106.4,101.4,100.5,81.8,87.0,71.4,66.4,65.1,59.4,63.4,52.7,54.3,53.9,52.2,55.0,58.2,52.1,54.0,58.8,51.9,52.2,54.2,93.5,82.0,98.9,87.0,91.4,104.1,101.2,105.3,104.8,100.0,107.6,125.4,117.9,129.7,101.2,121.5,128.8,118.8,111.2,112.6,122.0,124.4,125.6,140.5,131.0,141.4,129.9,124.7,130.7,119.9,138.0,172.6,168.6,150.8,188.0,199.0,188.9,208.8,205.0,225.9,257.8,274.5,239.5,227.2,241.7,246.2,227.8,194.8,269.822
WPU0141                       ,WPU0141                       ,"PPI Commodity data for Farm products-Slaughter chickens, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.2,130.1,106.8,97.9,107.7,102.6,101.7,82.7,93.0,73.2,69.5,68.0,58.2,61.7,51.2,55.1,52.8,51.4,53.9,56.9,50.4,55.1,58.4,,50.1,,,,101.5,88.1,91.4,102.6,97.9,103.4,104.5,100.0,108.0,121.8,110.5,128.2,101.4,125.4,131.7,119.5,111.9,114.6,124.9,126.2,127.5,146.3,136.2,150.3,132.9,125.9,136.5,124.1,147.2,185.9,178.5,154.0,197.1,207.8,199.8,218.2,207.1,232.2,277.1,294.1,243.4,225.4,253.6,266.4,238.9,188.3,275.997
WPU014102                     ,WPU014102                     ,"PPI Commodity data for Farm products-Broilers and other meat type chickens, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.1,131.9,101.3,99.1,101.8,106.2,99.3,84.3,94.9,72.9,71.9,69.1,60.1,63.1,52.4,56.6,54.1,52.9,55.6,58.5,52.6,58.2,60.3,48.5,50.2,53.0,93.0,82.7,101.5,88.1,91.4,102.6,97.9,103.4,104.5,100.0,108.1,121.7,110.5,128.2,101.4,125.4,131.7,119.5,111.9,115.2,125.9,127.7,129.1,148.0,137.2,151.8,134.5,127.6,138.4,125.9,149.3,188.5,181.0,156.1,199.9,210.7,202.6,221.3,210.0,235.4,280.9,298.2,246.8,228.5,257.2,270.1,242.3,190.9,279.838
WPU01410299                   ,WPU01410299                   ,"PPI Commodity data for Farm products-Slaughter chickens, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.9,121.2,123.0,124.4,142.5,132.1,146.2,129.5,122.8,133.3,121.2,143.7,181.5,174.3,150.4,192.5,202.9,195.1,213.1,202.2,226.7,270.5,287.1,237.7,220.1,247.7,260.1,233.3,183.9,269.472
WPU0142                       ,WPU0142                       ,"PPI Commodity data for Farm products-Slaughter turkeys, not seasonally adjusted",Index base: 1982 = 100,1954-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2,72.5,66.6,56.4,61.0,65.7,67.5,49.0,54.8,58.4,54.9,60.6,62.1,,54.8,61.6,59.9,59.2,58.4,95.4,79.7,90.0,82.7,91.5,109.6,113.4,112.2,106.0,100.0,106.1,138.4,144.6,135.1,101.0,108.4,119.1,116.9,109.5,106.6,113.1,119.6,120.3,121.5,112.9,110.4,120.0,120.7,110.3,104.3,102.8,122.0,131.1,140.5,153.3,165.9,146.7,173.0,200.6,208.0,193.6,213.0,234.3,242.4,201.7,170.5,186.3,220.0,253.778
WPU014201                     ,WPU014201                     ,"PPI Commodity data for Farm products-Slaughter turkeys, not seasonally adjusted",Index base: 1982 = 100,1991-M07,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.6,113.1,119.6,120.3,121.5,112.9,110.4,120.0,120.7,110.3,104.3,102.8,122.0,131.1,140.5,153.3,165.9,146.7,173.0,200.6,208.0,193.6,213.0,234.3,242.4,201.7,170.5,186.3,220.0,253.778
WPU01420199                   ,WPU01420199                   ,"PPI Commodity data for Farm products-Slaughter turkeys, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,102.9,108.8,109.5,110.6,102.7,100.5,109.2,109.8,100.4,94.9,93.5,111.0,119.3,127.8,139.5,151.0,133.5,157.4,182.5,189.3,176.2,193.9,213.2,220.6,183.6,155.1,169.5,200.2,230.942
WPU0143                       ,WPU0143                       ,"PPI Commodity data for Farm products-Slaughter ducks, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,106.0,103.6,107.4,121.5,130.4,131.3,133.0,136.6,137.0,136.4,135.6,138.7,148.9,154.9,157.0,193.3,220.7,221.7,233.7,240.7,239.2,241.9,244.5,248.4,252.3,253.5,254.1,256.0,261.707
WPU014301                     ,WPU014301                     ,"PPI Commodity data for Farm products-Slaughter ducks, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,106.0,103.6,107.4,121.5,130.4,131.3,133.0,136.6,137.0,136.4,135.6,138.7,148.9,154.9,157.0,193.3,220.7,221.7,233.7,240.7,239.2,241.9,244.5,248.4,252.3,253.5,254.1,256.0,261.707
WPU01430199                   ,WPU01430199                   ,"PPI Commodity data for Farm products-Slaughter ducks, not seasonally adjusted",Index base: 1991.12 = 100,1991-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,106.0,103.6,107.4,121.5,130.4,131.3,133.0,136.6,137.0,136.4,135.6,138.7,148.9,154.9,157.0,193.3,220.7,221.7,233.7,240.7,239.2,241.9,244.5,248.4,252.3,253.5,254.1,256.0,261.707
WPU015                        ,WPU015                        ,"PPI Commodity data for Farm products-Raw cotton, not seasonally adjusted",Index base: 1982 = 100,1926-M01,2022-M02,,,,,,,,,,,,,,45.0,44.0,48.0,45.6,32.3,21.2,15.4,19.8,26.3,25.7,27.1,26.6,20.4,23.5,23.3,29.9,38.7,40.3,41.0,42.9,56.9,65.7,69.7,67.1,78.4,97.1,77.7,69.8,71.7,69.2,69.4,70.2,68.6,66.3,63.6,64.8,67.3,68.7,67.2,62.3,56.2,49.3,51.5,45.9,44.5,45.7,57.9,97.5,95.6,75.5,110.3,99.7,95.3,103.4,133.6,119.2,100.0,111.9,112.6,97.5,88.4,106.5,98.4,107.8,117.8,115.1,89.8,91.3,120.7,155.3,129.3,117.0,110.4,86.5,93.9,67.2,62.5,93.9,86.6,79.7,80.4,83.9,98.8,83.3,118.8,147.0,133.7,127.6,124.0,102.7,104.3,116.0,125.4,101.6,98.3,144.923
WPU0151                       ,WPU0151                       ,"PPI Commodity data for Farm products-Raw cotton, not seasonally adjusted",Index base: 1982 = 100,1971-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2,,,,75.1,113.3,101.1,96.0,103.4,135.7,120.0,100.0,114.0,113.5,97.7,88.0,105.8,95.5,105.6,118.2,116.2,89.8,91.9,121.3,156.2,130.0,116.5,111.0,87.4,95.2,67.2,61.5,92.9,85.6,78.9,79.7,83.1,98.0,82.6,117.9,145.5,132.4,126.3,122.7,101.6,103.2,114.8,124.1,100.5,97.3,143.444
WPU015101                     ,WPU015101                     ,"PPI Commodity data for Farm products-Raw cotton, not seasonally adjusted",Index base: 1982 = 100,1975-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.1,113.3,101.1,96.0,103.4,135.7,120.0,100.0,114.0,113.5,97.7,88.0,105.8,95.5,105.6,118.2,116.2,89.8,91.9,121.3,156.2,130.0,116.5,111.0,87.4,95.2,67.2,61.5,92.9,85.6,78.9,79.7,83.1,98.0,82.6,117.9,145.5,132.4,126.3,122.7,101.6,103.2,114.8,124.1,100.5,97.3,143.444
