index,Index,Label,unit,start,last,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
WPU14310201                   ,WPU14310201                   ,"PPI Commodity data for Transportation equipment-Military self-propelled ships, new construction, not seasonally adjusted",Index base: 1996.06 = 100,1996-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1,105.3,,,,,,,126.6,128.9,134.6,138.2,141.9,143.7,145.3,145.4,145.4,145.3,145.6,144.7,144.9,145.7,146.3,147.5
WPU143103                     ,WPU143103                     ,"PPI Commodity data for Transportation equipment-Nonmilitary self-propelled ships, new construction, not seasonally adjusted",Index base: 1996.06 = 100,1996-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,103.8,104.1,104.7,105.4,106.9,111.7,120.9,128.7,138.9,147.5,158.5,184.5,196.9,205.4,205.5,208.1,220.6,226.8,226.9,224.9,220.2,223.0,230.2
WPU14310301                   ,WPU14310301                   ,"PPI Commodity data for Transportation equipment-Nonmilitary self-propelled ships, new construction, not seasonally adjusted",Index base: 1985.12 = 100,1985-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,,,107.5,116.1,122.1,133.5,142.5,143.7,145.6,153.7,156.0,158.5,158.9,159.8,160.9,163.1,170.5,184.6,196.5,211.9,225.2,241.9,281.5,300.5,313.4,313.7,317.6,336.7,346.1,346.3,343.2,336.1,340.4,351.4
WPU143104                     ,WPU143104                     ,"PPI Commodity data for Transportation equipment-Nonpropelled ships, new construction, not seasonally adjusted",Index base: 1996.06 = 100,1996-M06,2020-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4,108.4,108.8,108.8,108.8,107.6,107.8,116.2,129.4,141.7,147.7,152.0,146.1,142.9,149.4,149.5,147.2,147.0,147.0,144.7,144.9,144.9,154.6,
WPU14310401                   ,WPU14310401                   ,"PPI Commodity data for Transportation equipment-Nonpropelled ships, new construction, not seasonally adjusted",Index base: 1996.06 = 100,1996-M06,2020-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4,108.4,108.8,108.8,108.8,107.6,107.8,116.2,129.4,141.7,147.7,152.0,146.1,142.9,149.4,149.5,147.2,147.0,147.0,144.7,144.9,144.9,154.6,
WPU1432                       ,WPU1432                       ,"PPI Commodity data for Transportation equipment-Boats, not seasonally adjusted",Index base: 1982 = 100,1981-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,103.0,107.3,,114.7,117.4,121.0,126.2,131.7,135.8,138.2,140.8,142.6,146.0,150.9,155.8,158.7,162.9,169.4,176.0,178.8,181.7,184.9,193.1,199.7,206.1,213.1,217.4,221.1,224.8,230.2,235.9,241.4,246.8,251.9,258.4,266.4,276.8,285.4
WPU143201                     ,WPU143201                     ,"PPI Commodity data for Transportation equipment-Outboard motorboats, including commercial and military (except sailboats and lifeboats), not seasonally adjusted",Index base: 1982 = 100,1981-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.9,107.2,110.9,113.8,118.9,123.1,128.7,135.7,139.8,140.8,142.4,141.7,144.6,149.7,154.2,157.8,161.1,167.3,174.5,177.5,181.5,188.7,199.3,207.7,214.8,221.1,226.1,227.4,236.7,245.7,253.6,261.0,269.5,273.9,280.4,290.9,304.9,312.1
WPU14320107                   ,WPU14320107                   ,"PPI Commodity data for Transportation equipment-Outboard motorboats, wood or metal, incl. comm. and military (exc. sailboats and lifeboats), not seasonally adjusted",Index base: 2011.06 = 100,2011-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,109.5,113.1,117.4,117.0,119.5,124.4,131.0,132.5
WPU14320108                   ,WPU14320108                   ,"PPI Commodity data for Transportation equipment-Outboard motorboats, plastics/fiberglass, incl. comm. and mil. (exc. sailboats and lifeboats), not seasonally adjusted",Index base: 2011.06 = 100,2011-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.7,107.5,110.3,113.4,117.2,120.2,124.4,129.8,134.2
WPU143202                     ,WPU143202                     ,"PPI Commodity data for Transportation equipment-Inboard motorboats, including commercial and military (except sailboats and lifeboats), not seasonally adjusted",Index base: 1982 = 100,1981-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,104.6,108.5,111.6,118.7,120.4,124.1,130.2,136.6,141.6,146.0,150.4,153.8,157.7,162.3,166.0,167.6,173.7,180.4,188.5,191.8,195.0,193.4,200.5,206.0,212.9,223.1,227.2,230.8,236.7,244.3,250.1,254.2,258.1,265.6,272.9,280.8,285.9,294.7
WPU14320206                   ,WPU14320206                   ,"PPI Commodity data for Transportation equipment-Inboard cabin cruisers, including commercial and military (except sailboats and lifeboats), not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,105.2,108.1,111.7,117.1,119.2,121.1,124.3,127.4,129.1,131.5,133.6,136.5,139.4,144.2,147.3,151.9
WPU14320207                   ,WPU14320207                   ,"PPI Commodity data for Transportation equipment-Other inboard motorboats, including commercial and military (except sailboats and lifeboats), not seasonally adjusted",Index base: 2011.06 = 100,2011-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.3,107.9,109.4,111.0,115.2,119.0,121.9,123.8,
WPU143203                     ,WPU143203                     ,"PPI Commodity data for Transportation equipment-Inboard-outdrive boats, including commercial and military (except sailboats and lifeboats), not seasonally adjusted",Index base: 1982 = 100,1981-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,103.6,108.2,111.2,115.2,118.1,120.9,125.5,128.6,131.3,133.2,134.7,136.5,139.0,143.2,149.0,152.0,156.1,163.2,168.8,171.1,172.5,175.4,182.2,189.8,195.9,201.5,205.3,211.5,204.0,202.0,205.5,210.9,213.8,216.2,223.0,229.3,239.0,248.6
WPU14320309                   ,WPU14320309                   ,"PPI Commodity data for Transportation equipment-Inboard-outdrive boats, cabin cruisers, incl. comm. and military (exc. sailboats and lifeboats), not seasonally adjusted",Index base: 2011.06 = 100,2011-M06,2019-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2,104.7,107.0,108.4,109.3,111.0,113.9,,
WPU14320310                   ,WPU14320310                   ,"PPI Commodity data for Transportation equipment-All other inboard-outdrive boats, incl. comm. and military (except sailboats and lifeboats), not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,105.6,110.0,113.5,116.8,119.0,122.6,118.0,115.8,118.0,121.2,122.9,124.3,128.8,132.5,138.5,144.7
WPU143204                     ,WPU143204                     ,"PPI Commodity data for Transportation equipment-All other boats (excluding military and commercial), not seasonally adjusted",Index base: 1982 = 100,1981-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.7,104.9,105.9,108.0,109.1,112.5,117.0,122.2,126.5,128.6,131.5,135.8,143.0,150.6,156.2,159.7,162.1,167.0,171.1,172.5,175.8,179.6,185.7,184.9,186.5,187.8,191.9,200.6,203.4,204.0,206.8,209.6,214.0,221.9,224.8,,,
WPU14320406                   ,WPU14320406                   ,"PPI Commodity data for Transportation equipment-All other boats (excluding military and commercial), not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,105.2,104.7,105.6,106.4,108.7,113.6,115.2,115.6,117.2,118.7,121.2,125.7,127.3,,,
WPU144                        ,WPU144                        ,"PPI Commodity data for Transportation equipment-Railroad equipment, not seasonally adjusted",Index base: 1982 = 100,1961-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9,28.0,28.0,28.0,28.1,28.2,28.9,29.8,31.4,33.2,34.9,37.1,38.9,47.3,58.1,62.5,67.4,73.0,80.0,90.4,97.0,100.0,101.1,102.6,104.9,105.4,104.7,107.5,114.0,118.6,122.2,123.7,125.2,129.2,134.8,137.2,134.7,135.0,135.2,135.7,135.2,134.9,136.3,143.9,160.4,169.4,176.4,180.2,181.9,184.4,187.0,191.8,195.7,197.7,201.9,203.3,203.2,202.1,203.7,204.4
WPU1441                       ,WPU1441                       ,"PPI Commodity data for Transportation equipment-Locomotives, new and rebuilt, including parts, not seasonally adjusted",Index base: 1982 = 100,1984-M07,2019-M07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9,107.9,105.4,106.2,114.6,121.0,127.0,130.3,132.6,132.6,135.0,,132.9,132.4,133.0,133.3,131.7,131.5,130.7,131.3,144.8,152.6,156.3,158.7,162.2,163.9,164.0,165.8,169.4,172.3,174.6,,181.5,180.4,,
WPU144104                     ,WPU144104                     ,"PPI Commodity data for Transportation equipment-Locomotives, new and rebuilt, including parts, not seasonally adjusted",Index base: 2001.12 = 100,2001-M12,2019-M07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,101.0,101.4,111.8,117.8,120.7,122.5,125.3,126.6,126.7,128.1,130.9,133.1,134.9,,140.2,139.3,,
WPU14410402                   ,WPU14410402                   ,"PPI Commodity data for Transportation equipment-Locomotives, new and rebuilt, including parts, not seasonally adjusted",Index base: 2001.12 = 100,2001-M12,2019-M07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,101.0,101.4,111.8,117.8,120.7,122.5,125.3,126.6,126.7,128.1,130.9,133.1,134.9,,140.2,139.3,,
WPU1442                       ,WPU1442                       ,"PPI Commodity data for Transportation equipment-Railroad cars and car parts, not seasonally adjusted",Index base: 1982 = 100,1984-M07,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,103.3,103.3,106.8,112.5,116.4,119.1,119.6,120.6,127.2,134.9,137.6,136.1,136.9,136.9,137.5,137.6,137.0,140.0,152.5,171.4,181.1,190.9,195.5,196.1,199.2,203.4,210.3,214.2,215.4,221.2,219.1,217.0,216.1,217.3,218.3
WPU144203                     ,WPU144203                     ,"PPI Commodity data for Transportation equipment-Railway maintenance of way equipment & parts, railcar parts, & other railway vehicles, not seasonally adjusted",Index base: 1982 = 100,1984-M07,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.3,114.5,115.3,116.1,120.3,125.0,127.6,130.7,131.3,132.7,138.2,139.1,137.8,137.4,138.2,139.1,139.4,138.8,137.0,139.7,144.6,149.8,153.9,163.1,164.4,162.8,164.3,169.6,172.0,172.4,175.1,175.4,178.1,180.4,183.2,185.3
WPU14420303                   ,WPU14420303                   ,"PPI Commodity data for Transportation equipment-Air brake and other brake equipment, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3,108.3,116.8,120.0,123.1,,97.1,96.5,,98.8,100.0,102.4,100.8,101.7,96.8,96.6,98.8
WPU14420304                   ,WPU14420304                   ,"PPI Commodity data for Transportation equipment-Railway maintenance of way & all other railroad and streetcar equipment, parts and accessories, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,104.7,107.4,110.3,117.4,119.9,120.2,121.5,125.5,127.5,127.6,129.5,130.0,132.1,135.0,137.4,138.8
WPU144204                     ,WPU144204                     ,"PPI Commodity data for Transportation equipment-Railroad cars, not seasonally adjusted",Index base: 2001.12 = 100,2001-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,103.1,114.9,132.4,140.7,149.4,151.6,151.9,155.3,159.1,164.5,167.8,168.8,174.0,171.8,168.8,166.9,,167.0
WPU14420402                   ,WPU14420402                   ,"PPI Commodity data for Transportation equipment-Railroad cars, not seasonally adjusted",Index base: 2001.12 = 100,2001-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,103.1,114.9,132.4,140.7,149.4,151.6,151.9,155.3,159.1,164.5,167.8,168.8,174.0,171.8,168.8,166.9,,167.0
WPU1442040201                 ,WPU1442040201                 ,"PPI Commodity data for Transportation equipment-Passenger and freight train cars, new (excluding parts), not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2017-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,104.8,107.4,111.1,112.0,116.6,114.7,,,,
WPU1442040202                 ,WPU1442040202                 ,"PPI Commodity data for Transportation equipment-Street, subway, trolley, & rapid transit cars (new & rebuilt) & rebuilt passenger/freight cars, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2016-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.2,109.6,109.6,109.6,,,,,
WPU149                        ,WPU149                        ,"PPI Commodity data for Transportation equipment-Transportation equipment, n.e.c., not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,102.0,106.1,109.8,111.6,113.6,114.7,115.7,117.5,121.5,124.9,127.3,129.9,130.6,133.7,136.5,137.0,137.9,140.2,143.4,147.7,152.2,153.6,153.3,154.3,156.1,158.1,159.3,158.5,159.3,160.9,165.7,168.5,172.8,173.1
WPU1491                       ,WPU1491                       ,"PPI Commodity data for Transportation equipment-Transportation equipment, n.e.c., not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,102.0,106.1,109.8,111.6,113.6,114.7,115.7,117.5,121.5,124.9,127.3,129.9,130.6,133.7,136.5,137.0,137.9,140.2,143.4,147.7,152.2,153.6,153.3,154.3,156.1,158.1,159.3,158.5,159.3,160.9,165.7,168.5,172.8,173.1
WPU149111                     ,WPU149111                     ,"PPI Commodity data for Transportation equipment-Other transportation equipment, incl. golf carts, vehicle trailers, and all-terrain vehicles, not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.7,115.7,117.5,121.5,124.9,127.3,129.9,130.6,133.7,136.5,137.0,137.9,140.2,143.4,147.7,152.2,153.6,153.3,154.3,156.1,158.1,159.3,158.5,159.3,160.9,165.7,168.5,172.8,173.1
WPU14911101                   ,WPU14911101                   ,"PPI Commodity data for Transportation equipment-Self-propelled golf carts and industrial in-plant personnel carriers and parts, not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2019-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,101.5,108.0,112.6,115.0,116.6,118.4,118.9,121.5,126.3,128.6,129.1,130.9,132.0,134.4,,138.8,141.2,144.4,150.2,157.0,162.3,,,,,,,,,,224.1,226.3,,
WPU14911104                   ,WPU14911104                   ,"PPI Commodity data for Transportation equipment-Automobile and light truck trailers, not seasonally adjusted",Index base: 1992.12 = 100,1992-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,102.0,106.8,109.3,111.2,113.4,116.6,119.1,121.2,122.8,124.4,126.1,127.6,135.5,143.6,154.6,155.1,156.1,161.9,165.2,166.1,167.8,169.0,170.1,173.5,182.6,193.1,194.4
WPU14911105                   ,WPU14911105                   ,"PPI Commodity data for Transportation equipment-All other miscellaneous transportation equipment, including all-terrain vehicles, not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9,100.9,104.2,107.7,109.2,111.0,,113.6,114.8,117.3,120.9,123.8,126.5,125.9,129.3,131.4,131.7,131.6,133.8,136.8,138.2,140.4,137.8,136.7,137.3,137.9,,139.0,137.0,136.0,137.1,139.5,139.9,141.7,141.9
WPU149111051                  ,WPU149111051                  ,"PPI Commodity data for Transportation equipment-All-terrain vehicles and parts, not seasonally adjusted",Index base: 2008.06 = 100,2008-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3,98.3,96.9,96.2,97.1,99.6,100.0,101.0,101.0
WPU149111052                  ,WPU149111052                  ,"PPI Commodity data for Transportation equipment-All other miscellaneous transportation equipment and parts, not seasonally adjusted",Index base: 2008.06 = 100,2008-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4,106.5,104.6,104.0,104.3,103.8,103.8,106.0,106.2
