index,Index,Label,unit,start,last,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
WPU10170203                   ,WPU10170203                   ,"PPI Commodity data for Metals and metal products-Steel ingots and semifinished steel mill products, carbon, not seasonally adjusted",Index base: 2010.12 = 100,2010-M12,2017-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.9,114.8,112.0,112.7,,,,,,
WPU10170204                   ,WPU10170204                   ,"PPI Commodity data for Metals and metal products-Steel ingots and semifinished steel mill products, alloy, not seasonally adjusted",Index base: 2010.12 = 100,2010-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.3,97.1,90.3,89.0,83.1,78.8,84.5,,,
WPU10170205                   ,WPU10170205                   ,"PPI Commodity data for Metals and metal products-Steel ingots and semifinished steel mill products, stainless, not seasonally adjusted",Index base: 2010.12 = 100,2010-M12,2015-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,92.1,93.6,,,,,,
WPU10170206                   ,WPU10170206                   ,"PPI Commodity data for Metals and metal products-Other steel mill products, not seasonally adjusted",Index base: 2010.12 = 100,2010-M12,2013-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,102.9,,,,,,,,
WPU101703                     ,WPU101703                     ,"PPI Commodity data for Metals and metal products-Hot rolled steel sheet and strip, including tin mill products, not seasonally adjusted",Index base: 1982.06 = 100,1982-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4,110.7,111.8,107.9,111.5,117.2,122.1,121.5,118.8,115.8,117.7,123.6,130.3,123.6,124.4,119.7,111.6,113.2,103.4,110.3,113.3,130.2,125.4,139.9,138.1,188.3,121.2,150.7,161.6,149.9,136.1,140.3,115.9,107.2,126.9,149.6,136.0,113.8
WPU10170301                   ,WPU10170301                   ,"PPI Commodity data for Metals and metal products-Hot rolled steel sheet and strip, including tin mill products, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.6,111.4,124.3,122.6,167.2,107.7,133.9,143.5,133.1,120.9,124.6,102.9,95.2,112.7,132.8,120.8,101.0
WPU101704                     ,WPU101704                     ,"PPI Commodity data for Metals and metal products-Hot rolled steel bars, plates, and structural shapes, not seasonally adjusted",Index base: 1982.06 = 100,1982-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1,100.8,101.1,93.5,96.2,109.1,110.9,105.1,101.5,98.6,101.9,108.1,114.4,112.5,112.1,111.8,99.1,100.5,95.1,95.1,99.3,143.8,159.8,170.7,187.5,227.6,171.0,192.9,223.0,213.3,199.8,206.8,185.2,164.5,178.7,205.9,205.2,187.0
WPU10170406                   ,WPU10170406                   ,"PPI Commodity data for Metals and metal products-Hot rolled steel bars, plates, & structural shapes, alloy, not seasonally adjusted",Index base: 2010.12 = 100,2010-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6,105.1,102.4,112.6,98.0,87.1,97.3,106.2,105.4,93.6
WPU10170407                   ,WPU10170407                   ,"PPI Commodity data for Metals and metal products-Hot rolled steel bars, plates, & structural shapes, stainless, not seasonally adjusted",Index base: 2010.12 = 100,2010-M12,2016-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.7,,,,,
WPU10170410                   ,WPU10170410                   ,"PPI Commodity data for Metals and metal products-Hot rolled steel bars, plates, and structural shapes, carbon, not seasonally adjusted",Index base: 2017.12 = 100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.1,117.2,106.8
WPU101705                     ,WPU101705                     ,"PPI Commodity data for Metals and metal products-Steel wire, not seasonally adjusted",Index base: 1982.06 = 100,1982-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7,99.6,99.6,97.8,95.8,101.7,104.9,104.3,102.8,101.8,103.5,105.7,109.0,107.4,108.0,107.9,103.7,101.9,99.5,99.8,101.1,,216.7,225.5,239.7,287.5,247.9,251.8,271.0,267.0,259.5,261.8,243.1,231.6,241.4,266.7,276.5,267.8
WPU10170501                   ,WPU10170501                   ,"PPI Commodity data for Metals and metal products-Steel wire, carbon, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.3,216.7,230.4,276.3,238.2,242.0,262.1,259.7,253.0,254.5,234.6,224.2,235.4,251.0,257.2,247.2
WPU10170502                   ,WPU10170502                   ,"PPI Commodity data for Metals and metal products-Steel wire, stainless steel, not seasonally adjusted",Index base: 2010.12 = 100,2010-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,96.8,91.4,94.8,92.1,84.7,85.3,108.6,116.9,117.1
WPU10170503                   ,WPU10170503                   ,"PPI Commodity data for Metals and metal products-Steel wire, alloy, not seasonally adjusted",Index base: 2010.12 = 100,2010-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1,101.1,99.5,100.1,95.0,91.4,91.4,104.7,106.2,96.8
WPU101706                     ,WPU101706                     ,"PPI Commodity data for Metals and metal products-Steel pipe and tube, not seasonally adjusted",Index base: 1982.06 = 100,1982-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2,94.2,93.3,89.4,90.9,99.3,102.6,102.6,100.8,94.1,92.8,96.9,104.4,103.2,106.9,109.4,102.5,106.6,104.0,106.7,113.3,166.3,193.3,200.9,202.4,251.7,215.5,241.8,277.0,279.4,252.8,253.0,228.7,218.8,245.1,280.5,281.7,267.1
WPU10170652                   ,WPU10170652                   ,"PPI Commodity data for Metals and metal products-Steel pipe and tube, carbon, not seasonally adjusted",Index base: 2017.12 = 100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.3,116.3,109.8
WPU10170673                   ,WPU10170673                   ,"PPI Commodity data for Metals and metal products-Steel pipe and tube, alloy, not seasonally adjusted",Index base: 2010.12 = 100,2010-M12,2021-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4,109.4,99.5,99.3,94.0,89.3,,106.3,106.7,100.5
WPU10170674                   ,WPU10170674                   ,"PPI Commodity data for Metals and metal products-Steel pipe and tube, stainless steel, not seasonally adjusted",Index base: 2010.12 = 100,2010-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.8,104.4,102.2,101.8,99.0,91.6,95.1,102.9,99.8,99.9
WPU101707                     ,WPU101707                     ,"PPI Commodity data for Metals and metal products-Cold rolled steel sheet and strip, not seasonally adjusted",Index base: 1982.06 = 100,1982-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,112.1,111.1,105.1,109.4,118.4,123.5,121.1,118.1,115.7,118.6,123.5,131.0,123.7,123.5,117.2,110.6,117.8,106.5,111.4,119.1,150.5,168.0,194.6,219.7,223.1,169.0,209.7,245.1,230.7,218.4,226.7,196.2,193.4,222.2,238.7,228.0,210.5
WPU10170710                   ,WPU10170710                   ,"PPI Commodity data for Metals and metal products-Cold rolled steel sheet and strip, not seasonally adjusted",Index base: 1982.06 = 100,1982-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,112.1,111.1,105.1,109.4,118.4,123.5,121.1,118.1,115.7,118.6,123.5,131.0,123.7,123.5,117.2,110.6,117.8,106.5,111.4,119.1,150.5,168.0,194.6,219.7,223.1,169.0,209.7,245.1,230.7,218.4,226.7,196.2,193.4,222.2,238.7,228.0,210.5
WPU101708                     ,WPU101708                     ,"PPI Commodity data for Metals and metal products-Cold finished steel bars and bar shapes, not seasonally adjusted",Index base: 1982.06 = 100,1982-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,105.2,102.3,98.5,97.8,103.1,104.4,97.5,98.5,97.9,99.9,103.1,110.2,105.5,103.0,102.9,99.3,103.7,98.8,100.8,103.9,130.9,146.0,150.0,153.4,178.4,138.9,160.4,176.1,172.9,169.2,176.6,175.5,178.6,190.0,206.2,208.2,210.1
WPU10170810                   ,WPU10170810                   ,"PPI Commodity data for Metals and metal products-Cold finished steel bars and bar shapes, not seasonally adjusted",Index base: 2017.12 = 100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7,108.7,109.7
WPU101712                     ,WPU101712                     ,"PPI Commodity data for Metals and metal products-Electrometallurgical ferroalloy products, not seasonally adjusted",Index base: 2017.12 = 100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,120.5,99.5
WPU10171201                   ,WPU10171201                   ,"PPI Commodity data for Metals and metal products-Electrometallurgical ferroalloy products, not seasonally adjusted",Index base: 2017.12 = 100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,120.5,99.5
WPU102                        ,WPU102                        ,"PPI Commodity data for Metals and metal products-Nonferrous metals, not seasonally adjusted",Index base: 1982 = 100,1926-M01,2021-M11,16.5,15.3,15.5,17.5,13.6,10.2,8.2,9.8,11.2,11.3,11.8,14.8,12.0,12.9,13.4,13.9,14.1,14.2,14.1,14.1,16.3,22.4,24.8,23.1,24.4,29.1,28.9,29.3,29.1,33.5,36.6,32.2,30.0,31.9,32.6,31.5,31.1,31.1,33.2,36.2,37.9,37.9,39.3,43.1,47.3,43.5,44.3,51.2,71.0,65.1,68.9,74.1,78.8,99.3,115.7,108.4,100.0,104.7,105.1,99.6,98.5,108.8,133.2,141.5,133.8,123.4,120.9,114.4,126.6,149.6,136.5,136.6,123.0,119.1,128.1,123.5,120.3,124.0,145.1,165.5,219.9,241.1,245.0,198.1,240.6,271.9,255.8,244.2,241.1,220.6,209.5,231.6,246.2,245.1,256.9
WPU1021                       ,WPU1021                       ,"PPI Commodity data for Metals and metal products-Nonferrous metal ores, not seasonally adjusted",Index base: 1983.12 = 100,1984-M02,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,73.2,75.7,106.0,108.1,109.6,98.3,82.6,75.4,67.2,81.4,101.6,90.2,82.2,66.6,63.1,68.0,63.7,68.1,78.5,113.7,150.0,215.9,243.5,251.0,215.4,298.6,373.2,359.7,330.6,313.8,272.6,262.4,309.4,330.6,360.1,439.9
WPU102102                     ,WPU102102                     ,"PPI Commodity data for Metals and metal products-Copper and nickel ores, not seasonally adjusted",Index base: 1988.06 = 100,1988-M06,2020-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.1,115.5,101.5,99.0,80.4,108.2,153.4,118.3,111.3,77.4,72.0,89.8,82.7,81.0,91.2,152.8,205.2,369.0,408.0,407.8,295.1,419.2,476.1,430.1,401.3,381.1,301.0,266.2,338.6,355.1,330.8,
WPU10210201                   ,WPU10210201                   ,"PPI Commodity data for Metals and metal products-Copper and nickel ores, not seasonally adjusted",Index base: 1988.06 = 100,1991-M07,2020-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,80.4,108.2,153.4,118.3,111.3,77.4,72.0,89.8,82.7,81.0,91.2,152.8,205.2,369.0,408.0,407.8,295.1,419.2,476.1,430.1,401.3,381.1,301.0,266.2,338.6,355.1,330.8,
WPU102105                     ,WPU102105                     ,"PPI Commodity data for Metals and metal products-Gold ores, not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8,133.1,132.2,116.4,116.0,110.1,106.6,108.1,116.9,118.1,119.3,102.9,91.8,87.3,85.8,83.0,94.1,109.8,123.8,134.2,180.6,206.2,211.6,238.7,304.1,403.8,425.9,363.8,320.6,293.2,313.1,315.4,319.1,349.2,446.5
WPU10210501                   ,WPU10210501                   ,"PPI Commodity data for Metals and metal products-Gold ores, not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8,108.2,117.1,118.3,119.4,103.0,91.9,87.4,85.9,83.1,94.3,110.0,124.0,134.4,180.8,206.5,211.9,239.1,304.5,404.4,426.5,364.3,321.0,293.7,313.6,315.8,319.5,349.7,447.1
WPU102112                     ,WPU102112                     ,"PPI Commodity data for Metals and metal products-Other metal ores, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.3,403.7,323.4,365.6,380.7,284.4,450.9,577.1,517.3,548.1,591.9,516.7,457.5,605.8,740.9,,1627.6
WPU10211201                   ,WPU10211201                   ,"PPI Commodity data for Metals and metal products-Other metal ores, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.4,450.9,577.1,517.3,548.1,591.9,516.7,457.5,605.8,740.9,,1627.6
WPU1022                       ,WPU1022                       ,"PPI Commodity data for Metals and metal products-Primary nonferrous metals, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,23.2,27.0,25.0,25.6,32.0,30.5,27.6,27.9,31.7,34.4,29.8,27.0,28.5,29.5,28.7,28.7,29.1,31.7,34.0,33.8,35.2,37.5,40.2,44.9,40.2,40.7,48.9,69.5,65.0,67.4,72.4,76.8,103.9,132.7,114.7,100.0,106.8,101.3,93.6,93.8,109.3,144.3,149.2,133.4,114.0,108.1,98.1,115.7,146.8,126.2,126.2,106.7,101.5,113.6,105.2,100.8,104.8,133.6,158.2,236.0,268.6,269.1,177.6,210.3,238.9,215.8,200.3,192.0,170.7,167.1,186.5,193.7,184.3,191.4
WPU102201                     ,WPU102201                     ,"PPI Commodity data for Metals and metal products-Primary nonferrous metals, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,26.8,31.5,28.9,29.7,37.1,35.5,31.8,32.1,36.8,40.0,34.4,31.1,32.9,34.0,33.1,32.7,32.9,36.1,39.1,38.8,40.1,42.2,45.8,51.6,46.0,46.1,54.3,75.9,70.7,74.8,80.2,82.6,105.7,116.4,112.4,100.0,102.6,102.2,96.8,95.7,110.5,149.6,156.2,139.3,118.8,112.6,101.5,119.7,153.5,130.9,131.8,110.1,104.8,118.3,109.6,104.0,107.6,136.9,162.1,241.9,275.3,275.7,182.0,215.5,244.8,221.1,205.3,196.8,174.9,171.2,191.1,198.5,188.9,196.1
WPU10220131                   ,WPU10220131                   ,"PPI Commodity data for Metals and metal products-Copper cathode and refined copper, not seasonally adjusted",Index base: 1996.12 = 100,1996-M12,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,72.1,69.5,80.8,,67.1,73.1,113.7,149.1,275.9,332.3,,,,,242.0,,213.5,195.4,186.4,204.4,207.9,201.7,203.4
WPU10220181                   ,WPU10220181                   ,"PPI Commodity data for Metals and metal products-Other nonferrous metals, unalloyed, not seasonally adjusted",Index base: 1988.06 = 100,1988-M06,2021-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.7,,,,,,,127.2,129.5,124.2,115.8,121.6,136.1,125.6,125.2,138.2,169.5,243.7,297.1,286.9,258.3,285.0,327.0,309.4,291.3,269.1,234.3,240.7,254.0,260.5,264.0,290.0
WPU102201814                  ,WPU102201814                  ,"PPI Commodity data for Metals and metal products-All other miscellaneous primary nonferrous metals (ex Al, CU, zinc and precious), not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.4,95.7,,,,,,,,,
WPU1023                       ,WPU1023                       ,"PPI Commodity data for Metals and metal products-Nonferrous scrap, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,32.3,36.6,33.2,36.2,43.5,41.6,40.3,42.5,56.3,57.9,43.0,36.5,41.4,40.6,40.3,39.0,40.4,47.3,56.6,65.6,54.3,55.0,69.2,67.8,56.3,55.9,80.6,107.3,69.7,84.4,87.8,102.3,141.8,154.4,133.2,100.0,116.7,122.6,103.0,101.2,125.9,167.9,184.1,170.5,149.2,144.4,127.5,157.7,193.9,167.0,174.1,142.3,136.5,152.1,140.3,133.5,146.1,186.0,221.0,324.2,363.1,366.2,253.2,365.8,418.2,391.0,376.0,380.4,323.0,291.0,338.2,358.3,349.9,388.8
WPU102301                     ,WPU102301                     ,"PPI Commodity data for Metals and metal products-Copper base scrap, not seasonally adjusted",Index base: 1982 = 100,1957-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,41.4,49.7,48.8,51.3,50.5,51.2,61.3,75.6,96.7,74.0,78.1,99.8,100.9,80.7,79.3,120.1,138.0,87.3,96.1,90.1,100.3,129.3,138.9,126.3,100.0,110.2,101.5,95.4,93.6,113.0,157.9,179.8,181.3,170.0,162.9,136.1,155.5,193.5,166.3,157.7,116.2,108.2,123.7,114.8,111.4,128.4,186.5,258.6,436.8,485.2,494.3,375.4,548.2,638.2,605.7,582.3,532.3,427.6,369.0,428.9,460.7,410.3,420.7
WPU10230101                   ,WPU10230101                   ,"PPI Commodity data for Metals and metal products-No. 1 copper scrap, including wire, not seasonally adjusted",Index base: 1986.12 = 100,1986-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.5,163.1,180.6,169.7,156.5,151.0,126.4,148.2,188.0,152.8,148.8,107.9,99.2,111.4,97.7,97.7,109.5,166.1,211.2,389.6,428.9,422.4,314.6,460.2,528.7,478.9,452.6,422.1,336.0,289.1,346.8,374.0,336.0,349.1
WPU10230102                   ,WPU10230102                   ,"PPI Commodity data for Metals and metal products-No. 2 copper scrap, including wire, not seasonally adjusted",Index base: 1986.12 = 100,1986-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.1,181.4,210.3,202.0,190.1,183.2,149.5,175.7,221.0,180.6,173.2,124.9,118.2,135.9,123.1,122.9,145.9,218.1,295.4,534.1,580.7,573.0,452.1,671.4,781.3,717.0,692.3,650.7,512.5,449.9,559.9,599.9,535.7,566.7
WPU10230103                   ,WPU10230103                   ,"PPI Commodity data for Metals and metal products-Yellow brass scrap, not seasonally adjusted",Index base: 1986.12 = 100,1986-M12,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.7,,,,,,,,,,172.3,134.5,124.4,142.0,135.9,123.8,145.1,198.9,263.8,483.2,596.8,577.9,425.3,630.3,697.1,679.6,683.3,608.0,511.9,450.0,493.2,536.3,462.9,460.3
WPU10230104                   ,WPU10230104                   ,"PPI Commodity data for Metals and metal products-Other copper and brass scrap, not seasonally adjusted",Index base: 1986.12 = 100,1986-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.5,157.8,180.7,191.7,181.4,175.9,145.6,163.5,203.2,181.0,164.0,119.5,111.6,129.0,124.8,,138.3,197.6,303.5,435.7,453.0,514.6,411.8,590.1,732.9,726.6,688.7,625.6,490.8,417.9,485.5,516.5,462.2,461.5
WPU102302                     ,WPU102302                     ,"PPI Commodity data for Metals and metal products-Aluminum base scrap, not seasonally adjusted",Index base: 1982 = 100,1960-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,32.3,30.5,31.0,32.4,35.4,32.6,31.5,30.9,33.2,34.4,32.7,31.1,46.8,70.9,44.4,74.0,90.2,117.1,169.6,183.9,141.7,100.0,142.3,167.6,123.4,124.5,156.4,219.5,204.4,172.6,143.1,137.6,129.2,172.9,209.4,173.4,195.1,162.5,161.7,177.0,156.5,158.0,168.7,194.1,210.1,275.7,274.7,272.8,166.8,241.6,268.2,236.9,226.1,242.5,208.7,186.2,210.2,215.6,178.0,155.9
WPU10230201                   ,WPU10230201                   ,"PPI Commodity data for Metals and metal products-Solids and clippings, new aluminum base scrap, not seasonally adjusted",Index base: 1986.12 = 100,1986-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,165.1,154.6,132.4,113.0,109.0,105.9,136.9,170.3,142.3,158.5,133.6,134.3,149.1,130.1,130.7,137.8,158.5,169.9,211.2,205.5,207.3,125.6,189.2,204.8,180.0,162.8,176.5,165.1,149.0,170.1,187.6,,144.3
WPU10230202                   ,WPU10230202                   ,"PPI Commodity data for Metals and metal products-Borings, turnings, and other new aluminum base scrap, not seasonally adjusted",Index base: 1986.12 = 100,1986-M12,2018-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.4,159.9,163.8,174.0,151.0,167.1,181.1,205.2,,285.3,278.5,268.2,151.5,225.4,255.1,215.0,216.5,242.0,199.0,168.2,187.7,,,
WPU10230205                   ,WPU10230205                   ,"PPI Commodity data for Metals and metal products-Used beverage can scrap, not seasonally adjusted",Index base: 1986.12 = 100,1986-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.5,189.2,175.7,140.8,118.2,115.1,108.2,151.1,185.0,151.2,163.1,140.8,137.1,159.7,141.6,133.8,143.4,168.3,187.9,253.9,255.7,256.9,160.8,216.9,251.1,217.6,209.2,232.6,191.9,175.1,203.3,211.4,161.4,137.4
WPU10230206                   ,WPU10230206                   ,"PPI Commodity data for Metals and metal products-Other old aluminum base scrap, not seasonally adjusted",Index base: 1986.12 = 100,1986-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.5,182.0,163.4,137.6,114.6,113.4,105.4,139.0,162.0,129.3,146.4,121.1,119.5,124.1,112.2,115.2,123.3,140.5,150.2,202.6,207.8,203.9,128.4,185.1,203.3,186.5,184.9,186.6,151.2,134.0,146.2,141.0,110.3,111.1
WPU102303                     ,WPU102303                     ,"PPI Commodity data for Metals and metal products-Other nonferrous scrap (including lead, zinc and precious metals), not seasonally adjusted",Index base: 1982 = 100,1957-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4,34.7,36.0,35.6,31.9,30.1,33.8,41.9,49.3,49.1,46.0,42.5,60.2,50.4,39.9,43.6,49.3,90.2,66.0,66.4,75.6,81.4,130.1,149.3,139.9,100.0,89.9,106.7,89.6,82.1,96.0,111.3,165.2,158.3,135.8,131.4,113.8,136.3,169.7,153.0,142.9,124.6,109.3,126.0,132.3,101.7,110.4,145.4,159.5,214.6,258.0,256.4,191.8,270.7,315.6,309.3,300.0,318.5,281.6,266.8,319.5,345.5,428.4,582.1
WPU10230309                   ,WPU10230309                   ,"PPI Commodity data for Metals and metal products-Other nonferrous scrap (including lead, zinc and precious metals), not seasonally adjusted",Index base: 2006.06 = 100,2006-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.3,109.6,82.0,115.8,135.0,132.3,128.3,136.2,120.4,114.1,136.6,147.7,183.2,248.9
WPU1024                       ,WPU1024                       ,"PPI Commodity data for Metals and metal products-Secondary nonferrous metals, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,27.1,33.0,29.1,31.2,40.5,36.4,33.7,33.2,40.7,43.3,36.2,32.6,35.4,36.4,34.7,33.7,34.4,38.4,42.9,43.5,41.7,41.6,47.7,51.5,45.0,45.0,55.9,85.5,71.7,74.8,83.2,88.3,114.7,123.0,113.8,100.0,105.4,103.5,92.4,91.0,107.7,128.2,131.0,125.6,108.7,108.1,99.3,118.8,135.9,122.2,123.0,111.5,110.0,114.8,111.6,110.7,113.6,137.0,150.5,206.5,233.0,240.8,182.5,231.2,268.7,247.3,233.9,231.8,214.3,209.1,225.7,237.4,235.7,251.5
