index,Index,Label,unit,start,last,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
WPU06380403OC                 ,WPU06380403OC                 ,"PPI Commodity data for Chemicals and allied products-Other respiratory preparations, over-the-counter, not seasonally adjusted",Index base: 2007.12 = 100,2007-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.8,108.3,111.4,113.9,114.1,114.3,113.9,113.8,113.8,116.9
WPU06380403RX                 ,WPU06380403RX                 ,"PPI Commodity data for Chemicals and allied products-Other respiratory preparations, prescription, not seasonally adjusted",Index base: 2007.12 = 100,2007-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,129.2,133.5,138.7,148.0,171.6,189.2,191.5,200.5,208.6,215.7
WPU063805                     ,WPU063805                     ,"PPI Commodity data for Chemicals and allied products-Pharmaceuticals acting on the digestive or the genito-urinary systems, not seasonally adjusted",Index base: 2001.06 = 100,2001-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,106.0,109.9,119.3,127.8,135.5,144.8,157.7,168.6,161.1,161.5,169.5,180.0,184.5,190.9,200.7,212.6,208.3,204.3
WPU06380503                   ,WPU06380503                   ,"PPI Commodity data for Chemicals and allied products-Other digestive or genito-urinary preparations, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5,100.8,102.9,111.9,123.0,127.8,134.5,144.8,154.5,151.6,148.6
WPU06380503OC                 ,WPU06380503OC                 ,"PPI Commodity data for Chemicals and allied products-Other digestive or genito-urinary preparations, over-the-counter, not seasonally adjusted",Index base: 2001.06 = 100,2001-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,101.4,101.3,102.0,102.4,102.7,103.0,106.5,110.8,113.9,116.8,117.6,121.2,123.8,124.7,124.6,124.6,125.8,126.5
WPU06380503RX                 ,WPU06380503RX                 ,"PPI Commodity data for Chemicals and allied products-Other digestive or genito-urinary preparations, prescription, not seasonally adjusted",Index base: 2001.06 = 100,2001-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8,108.0,111.0,113.1,119.0,125.9,133.1,140.0,156.4,146.0,148.8,164.0,182.3,189.8,201.1,218.7,235.4,230.1,224.8
WPU06380504                   ,WPU06380504                   ,"PPI Commodity data for Chemicals and allied products-Antacids, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2017-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,96.1,96.5,95.8,95.8,95.9,95.9,,,,
WPU063806                     ,WPU063806                     ,"PPI Commodity data for Chemicals and allied products-Pharmaceuticals acting on the skin, not seasonally adjusted",Index base: 2001.06 = 100,2001-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7,104.2,112.4,115.6,124.3,130.7,143.1,158.4,161.4,160.2,156.3,175.7,181.6,181.3,183.6,189.2,185.1,185.4,189.6
WPU06380602                   ,WPU06380602                   ,"PPI Commodity data for Chemicals and allied products-Emollients and protectives, including burn remedies, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2017-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,100.5,101.5,101.5,101.2,102.1,102.1,,,,
WPU06380603                   ,WPU06380603                   ,"PPI Commodity data for Chemicals and allied products-Other pharmaceutical preparations acting on the skin, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,98.5,93.8,113.7,119.8,119.0,121.1,,116.7,116.2,124.4
WPU06380603OC                 ,WPU06380603OC                 ,"PPI Commodity data for Chemicals and allied products-Other pharmaceutical preparations acting on the skin, over-the-counter, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2017-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,96.8,96.1,96.2,96.6,96.8,,,,
WPU06380603RX                 ,WPU06380603RX                 ,"PPI Commodity data for Chemicals and allied products-Other pharmaceutical preparations acting on the skin, prescription, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2015-M12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,
WPU06380604                   ,WPU06380604                   ,"PPI Commodity data for Chemicals and allied products-Anti-acne preparations, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,103.4,101.6,101.5,101.5,102.2,102.7,,,109.8,111.7
WPU06380604RX                 ,WPU06380604RX                 ,"PPI Commodity data for Chemicals and allied products-Anti-acne preparations, prescription, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2016-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1,109.0,102.9,102.6,102.4,104.5,,,,,
WPU063807                     ,WPU063807                     ,"PPI Commodity data for Chemicals and allied products-Vitamin, nutrient, and hematinic preparations, not seasonally adjusted",Index base: 2001.06 = 100,2001-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,100.3,101.3,101.9,103.3,104.6,108.3,112.7,116.9,117.7,119.2,118.7,125.4,131.4,132.7,133.9,136.5,137.3,137.8
WPU06380702                   ,WPU06380702                   ,"PPI Commodity data for Chemicals and allied products-Multivitamins, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,100.1,102.0,102.6,103.2,105.0,105.6,106.6,107.0,106.8,106.9
WPU06380703                   ,WPU06380703                   ,"PPI Commodity data for Chemicals and allied products-Other vitamins and nutrients, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6,106.4,107.3,106.9,116.6,124.4,125.9,127.0,128.2,130.1,131.0
WPU06380703OC                 ,WPU06380703OC                 ,"PPI Commodity data for Chemicals and allied products-Other vitamins and nutrients, over-the-counter, not seasonally adjusted",Index base: 2001.06 = 100,2001-M06,2017-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1,95.6,95.8,96.6,96.4,96.5,97.9,100.7,99.8,100.0,101.5,101.8,107.7,111.3,112.2,,,,
WPU06380703RX                 ,WPU06380703RX                 ,"PPI Commodity data for Chemicals and allied products-Other vitamins and nutrients, prescription, not seasonally adjusted",Index base: 2001.06 = 100,2001-M06,2017-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.3,108.1,110.7,114.9,118.6,123.8,135.7,,188.4,190.0,192.4,189.2,216.9,241.7,246.0,,,,
WPU063808                     ,WPU063808                     ,"PPI Commodity data for Chemicals and allied products-Pharmaceuticals affecting parasitic and infective diseases, not seasonally adjusted",Index base: 2001.06 = 100,2001-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1,109.4,114.8,119.9,125.9,133.0,139.5,145.2,149.8,157.9,168.6,182.6,199.7,219.2,234.6,249.0,258.7,264.9,265.9
WPU06380802                   ,WPU06380802                   ,"PPI Commodity data for Chemicals and allied products-Broad and medium spectrum antibiotics, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,105.4,107.9,108.3,124.2,153.0,156.4,164.7,174.6,180.0,169.3
WPU06380803                   ,WPU06380803                   ,"PPI Commodity data for Chemicals and allied products-Systemic antivirals, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9,110.1,118.0,130.4,141.8,151.6,162.6,,,175.9,180.6
WPU06380804                   ,WPU06380804                   ,"PPI Commodity data for Chemicals and allied products-Other parasitic and infective diseases, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,110.1,119.3,125.9,135.1,149.3,167.1,183.6,192.6,197.7,201.7
WPU064                        ,WPU064                        ,"PPI Commodity data for Chemicals and allied products-Fats and oils, inedible, not seasonally adjusted",Index base: 1982 = 100,1926-M13,2021-M11,52.9,49.0,50.5,47.1,37.6,25.9,21.2,20.9,21.5,32.7,33.5,40.7,26.2,25.7,23.6,41.0,55.7,53.9,54.0,54.0,63.4,97.6,88.7,43.2,52.5,67.9,38.3,40.3,44.2,43.3,43.0,46.9,47.9,43.3,37.5,40.3,35.1,37.0,44.6,51.9,47.3,37.4,34.0,40.9,49.7,50.0,43.4,85.5,126.6,95.5,93.6,104.5,118.3,141.0,111.6,110.7,100.0,106.9,139.1,110.6,80.1,92.7,110.9,95.5,88.1,86.8,93.0,95.6,110.6,126.9,133.3,132.3,116.7,88.4,70.1,77.6,90.3,123.4,153.6,146.9,147.9,189.4,288.3,210.3,244.3,344.9,336.9,302.6,252.8,204.9,209.1,225.2,198.6,193.4,201.8
WPU0641                       ,WPU0641                       ,"PPI Commodity data for Chemicals and allied products-Fats and oils, inedible, not seasonally adjusted",Index base: 1982 = 100,1971-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,95.5,93.6,104.5,118.3,141.0,111.6,110.7,100.0,106.9,139.1,110.6,80.1,92.7,110.9,95.5,88.1,86.8,93.0,95.6,110.6,126.9,133.3,132.3,116.7,88.4,70.1,77.6,90.3,123.4,153.6,146.9,147.9,189.4,288.3,210.3,244.3,344.9,336.9,302.6,252.8,204.9,209.1,225.2,198.6,193.4,201.8
WPU064101                     ,WPU064101                     ,"PPI Commodity data for Chemicals and allied products-Fats and oils, inedible, not seasonally adjusted",Index base: 1982 = 100,1975-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5,93.6,104.5,118.3,141.0,111.6,110.7,100.0,106.9,139.1,110.6,80.1,92.7,110.9,95.5,88.1,86.8,93.0,95.6,110.6,126.9,133.3,132.3,116.7,88.4,70.1,77.6,90.3,123.4,153.6,146.9,147.9,189.4,288.3,210.3,244.3,344.9,336.9,302.6,252.8,204.9,209.1,225.2,198.6,193.4,201.8
WPU06410131                   ,WPU06410131                   ,"PPI Commodity data for Chemicals and allied products-Soybean oil, processed for inedible purposes, not seasonally adjusted",Index base: 1995.06 = 100,2004-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.3,97.6,100.1,119.9,189.9,138.0,156.3,213.9,213.4,191.1,157.5,129.0,130.8,140.4,124.7,119.6,124.3
WPU064101311                  ,WPU064101311                  ,"PPI Commodity data for Chemicals and allied products-Crude soybean oil, degummed, made from soybeans crushed in the same establishment, not seasonally adjusted",Index base: 2007.12 = 100,2007-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.6,101.8,83.8,84.3,91.6,80.1,75.1,75.5
WPU064101312                  ,WPU064101312                  ,"PPI Commodity data for Chemicals and allied products-Soybean oil, all other types, not seasonally adjusted",Index base: 2007.12 = 100,2007-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.2,95.9,77.9,79.9,84.2,75.7,74.1,79.2
WPU06410132                   ,WPU06410132                   ,"PPI Commodity data for Chemicals and allied products-Lard, inedible tallow, and grease, except wool grease, not seasonally adjusted",Index base: 2002.06 = 100,2002-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.5,148.0,142.8,134.8,212.4,284.6,210.5,265.0,409.3,373.3,339.5,300.0,232.6,244.1,266.5,231.3,241.5,256.3
WPU065                        ,WPU065                        ,"PPI Commodity data for Chemicals and allied products-Agricultural chemicals and chemical products, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,29.0,30.4,31.4,30.6,32.5,33.1,33.0,33.2,33.0,32.5,32.6,33.2,33.3,33.7,33.8,33.6,33.1,32.9,33.6,33.9,34.2,32.9,29.6,30.3,31.5,31.4,33.0,47.1,69.6,64.4,64.2,67.8,73.3,87.9,97.4,100.0,95.9,97.4,96.2,94.2,96.4,104.5,108.7,107.4,111.7,110.3,109.9,119.9,130.1,133.7,132.7,128.5,123.6,124.5,130.8,123.8,135.2,143.9,153.0,158.4,181.3,279.1,200.8,203.4,245.7,249.4,241.2,236.3,231.6,209.7,205.7,223.5,222.5,209.0
WPU0651                       ,WPU0651                       ,"PPI Commodity data for Chemicals and allied products-Mixed fertilizers, not seasonally adjusted",Index base: 1982 = 100,1926-M13,2021-M11,30.8,27.8,29.6,29.3,28.3,24.8,21.1,19.7,22.2,21.9,21.1,22.7,22.4,22.5,22.7,23.4,25.4,26.5,26.6,26.7,27.2,29.8,32.2,33.2,32.2,34.0,34.6,35.2,34.8,34.5,34.5,34.9,35.1,34.7,35.2,35.8,36.2,36.2,36.3,36.7,36.8,37.1,36.2,34.0,35.2,37.9,38.1,42.3,61.1,72.0,64.7,64.5,66.5,74.5,90.0,97.9,100.0,96.2,99.0,96.1,93.4,95.9,104.8,105.9,103.3,105.2,102.6,99.0,105.7,111.1,114.7,113.6,115.3,113.7,112.4,116.6,113.9,119.1,127.8,138.9,144.9,161.2,249.2,192.8,177.2,197.3,202.1,195.0,192.9,190.7,176.1,172.8,182.4,183.2,175.6
WPU065105                     ,WPU065105                     ,"PPI Commodity data for Chemicals and allied products-Mixed fertilizers, not seasonally adjusted",Index base: 1986.06 = 100,1986-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,110.6,111.8,109.0,111.0,108.2,104.4,111.6,117.2,121.0,119.9,121.6,120.0,118.6,123.0,120.2,125.7,134.9,146.6,152.9,170.1,262.9,203.4,187.0,208.1,213.2,205.8,203.6,201.2,185.8,182.3,192.5,193.3,185.3
WPU06510501                   ,WPU06510501                   ,"PPI Commodity data for Chemicals and allied products-Mixed fertilizers, not seasonally adjusted",Index base: 1986.06 = 100,1991-M07,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2,104.4,111.6,117.2,121.0,119.9,121.6,120.0,118.6,123.0,120.2,125.7,134.9,146.6,152.9,170.1,262.9,203.4,187.0,208.1,213.2,205.8,203.6,201.2,185.8,182.3,192.5,193.3,185.3
WPU065105011                  ,WPU065105011                  ,"PPI Commodity data for Chemicals and allied products-Mixed fertilizers, made in plants which manufacture fertilizer materials, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.5,125.7,117.2,138.1,125.2,107.6
WPU065105012                  ,WPU065105012                  ,"PPI Commodity data for Chemicals and allied products-Mixed fertilizers, dry, mixing only, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,101.3,102.4,103.7,108.2,107.8
WPU065105013                  ,WPU065105013                  ,"PPI Commodity data for Chemicals and allied products-Mixed fertilizers, liquid, mixing only, not seasonally adjusted",Index base: 2009.12 = 100,2009-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.5,113.9,107.3,109.8,114.2,110.5
WPU0652                       ,WPU0652                       ,"PPI Commodity data for Chemicals and allied products-Fertilizer materials, not seasonally adjusted",Index base: 1982 = 100,1926-M13,2021-M11,33.5,33.0,33.6,32.1,29.5,25.7,21.4,21.1,21.7,21.3,21.2,23.2,22.5,22.8,23.3,24.7,26.4,26.8,27.3,27.4,29.3,34.3,36.4,37.8,36.7,38.5,40.0,40.8,40.8,40.7,39.2,38.6,39.0,38.7,39.6,40.4,39.5,38.7,38.8,40.1,40.5,41.1,38.9,32.5,30.8,31.0,30.6,31.7,51.0,81.7,67.2,65.9,66.4,72.2,91.6,101.2,100.0,93.1,97.2,94.3,86.1,87.9,99.2,101.2,95.2,99.0,94.5,90.7,103.7,119.0,123.5,120.7,112.0,106.0,106.8,116.1,103.8,125.7,141.3,156.4,163.3,204.6,373.3,214.1,233.0,315.6,310.2,289.4,274.2,265.1,214.8,204.8,229.2,219.7,199.6
WPU065201                     ,WPU065201                     ,"PPI Commodity data for Chemicals and allied products-Nitrogenates, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,42.6,46.8,50.1,47.7,49.4,51.9,52.6,52.2,52.1,49.1,47.7,48.9,47.7,48.4,48.7,47.0,45.3,45.2,46.6,46.6,47.2,42.6,34.0,32.7,33.5,33.7,35.7,59.9,84.3,71.3,73.7,72.4,74.3,90.0,101.8,100.0,92.2,99.8,96.3,80.3,79.0,93.3,94.9,92.3,98.5,95.4,99.3,112.3,129.4,130.5,132.3,108.2,94.6,118.2,143.0,106.0,146.5,168.8,196.6,203.9,231.8,354.8,240.8,248.5,343.4,363.5,356.6,331.8,312.6,250.6,239.3,257.2,262.5,239.5
WPU06520137                   ,WPU06520137                   ,"PPI Commodity data for Chemicals and allied products-Fertilizer materials of organic origin, not seasonally adjusted",Index base: 1993.12 = 100,2003-M07,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.7,212.6,209.5,262.2,372.2,213.6,191.3,228.4,225.9,218.2,217.7,221.4,225.0,227.8,222.6,223.6,222.4
WPU0652013A                   ,WPU0652013A                   ,"PPI Commodity data for Chemicals and allied products-Synthetic ammonia, nitric acid, ammonium compounds, and urea, not seasonally adjusted",Index base: 2014.12 = 100,2014-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,77.6,74.0,80.2,82.0,74.2
WPU0652013A5                  ,WPU0652013A5                  ,"PPI Commodity data for Chemicals and allied products-Synthetic ammonia, nitric acid, and ammonium compounds, not seasonally adjusted",Index base: 2003.06 = 100,2003-M06,2014-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.1,132.2,139.5,156.0,240.3,169.0,171.4,237.1,245.5,249.6,230.1,,,,,,
WPU0652013A6                  ,WPU0652013A6                  ,"PPI Commodity data for Chemicals and allied products-Urea, not seasonally adjusted",Index base: 1982 = 100,1959-M01,2014-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9,48.4,44.4,45.9,45.1,45.1,46.2,45.1,46.5,47.6,33.9,33.7,32.9,32.4,36.7,71.3,90.8,73.6,78.0,78.3,81.7,98.8,110.5,100.0,90.3,94.4,89.8,68.9,67.0,88.1,85.0,90.0,96.4,89.7,90.0,87.7,106.8,109.2,101.8,83.9,71.8,90.4,94.7,72.6,99.6,114.6,143.1,137.1,161.7,244.9,,164.5,227.9,268.8,218.8,212.2,,,,,,
WPU065202                     ,WPU065202                     ,"PPI Commodity data for Chemicals and allied products-Phosphates, not seasonally adjusted",Index base: 1982 = 100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,22.4,23.1,23.3,23.3,24.7,25.6,26.6,27.0,27.0,27.0,27.4,27.3,27.4,28.4,29.4,29.2,29.6,30.2,31.8,33.1,34.4,35.3,31.7,27.5,27.1,25.8,25.8,40.8,81.2,64.6,61.1,62.4,70.6,93.0,100.6,100.0,93.8,93.5,91.6,90.5,94.9,103.3,105.6,96.5,98.1,92.5,82.8,95.5,109.1,116.3,110.4,112.6,112.0,96.9,95.2,99.8,109.6,120.9,128.1,134.6,184.8,389.3,195.4,222.7,296.7,270.8,238.4,230.7,229.8,188.4,179.5,207.2,188.3,170.5
WPU0652026A                   ,WPU0652026A                   ,"PPI Commodity data for Chemicals and allied products-Phosphoric acid, 52-54 percent APA, superphosphates and other phosphate fertilizer materials, not seasonally adjusted",Index base: 2014.12 = 100,2014-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,81.6,77.7,89.7,81.5,73.8
WPU0652026A1                  ,WPU0652026A1                  ,"PPI Commodity data for Chemicals and allied products-Phosphoric acid, 52-54 percent APA, not seasonally adjusted",Index base: 1982 = 100,1976-M12,1997-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.1,65.5,73.2,88.3,100.3,100.0,91.2,91.6,91.8,,,,,,,,,93.4,104.3,115.0,,,,,,,,,,,,,,,,,,,,,,,,
WPU0652026A2                  ,WPU0652026A2                  ,"PPI Commodity data for Chemicals and allied products-Superphosphates and other phosphate fertilizer materials, not seasonally adjusted",Index base: 2003.06 = 100,2003-M06,2014-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.6,129.0,134.2,201.7,411.4,174.5,201.0,277.4,258.9,225.3,217.9,,,,,,
WPU0653                       ,WPU0653                       ,"PPI Commodity data for Chemicals and allied products-Other agricultural chemicals, not seasonally adjusted",Index base: 1982 = 100,1967-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,21.0,20.5,23.2,24.3,24.2,24.3,27.8,48.8,59.1,61.1,72.0,74.8,80.1,90.9,100.0,99.1,97.5,98.7,102.2,103.6,107.4,115.1,119.9,125.6,129.2,134.7,140.8,144.3,146.1,147.8,148.4,144.5,146.1,148.3,148.5,148.8,149.4,151.1,154.4,157.8,169.8,185.7,175.6,175.7,182.6,184.3,186.7,185.0,184.3,184.9,196.7,202.3,194.5
WPU065301                     ,WPU065301                     ,"PPI Commodity data for Chemicals and allied products-Other agricultural chemicals, not seasonally adjusted",Index base: 1982 = 100,1975-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8,59.1,61.1,72.0,74.8,80.1,90.9,100.0,99.1,97.5,98.7,102.2,103.6,107.4,115.1,119.9,125.6,129.2,134.7,140.8,144.3,146.1,147.8,148.4,144.5,146.1,148.3,148.5,148.8,149.4,151.1,154.4,157.8,169.8,185.7,175.6,175.7,182.6,184.3,186.7,185.0,184.3,184.9,196.7,202.3,194.5
WPU06530107                   ,WPU06530107                   ,"PPI Commodity data for Chemicals and allied products-Lawn and garden pesticides and chemicals, not seasonally adjusted",Index base: 2003.06 = 100,2003-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4,97.9,103.5,108.5,117.7,128.0,120.9,122.4,123.5,130.8,133.6,133.1,134.1,137.5,146.9,157.0,156.6
WPU06530108                   ,WPU06530108                   ,"PPI Commodity data for Chemicals and allied products-Household and institutional pesticides and chemicals, not seasonally adjusted",Index base: 2003.06 = 100,2003-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,98.8,113.9,114.5,114.2,130.3,130.9,132.9,131.8,130.8,133.5,134.1,136.4,139.2,139.2,143.7,145.9
WPU06530109                   ,WPU06530109                   ,"PPI Commodity data for Chemicals and allied products-Agricultural and commercial pesticides and chemicals, not seasonally adjusted",Index base: 2003.06 = 100,2003-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,102.2,102.9,105.5,117.5,126.2,116.0,115.1,121.8,123.2,124.4,122.8,121.4,120.9,130.9,134.3,127.9
