index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WDU11781287                   ,WDU11781287                   ,"PPI Commodity data for Machinery and equipment-Carbon composition, fixed nonwirewound, not seasonally adjusted, discontinued",Index base: 1986.06 = 100,1986-M06,1991-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4,120.4,126.0,139.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11781289                   ,WDU11781289                   ,"PPI Commodity data for Machinery and equipment-Other fixed resistors, not seasonally adjusted, discontinued",Index base: 1992.12 = 100,1992-M12,1996-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2,100.7,100.9,103.2,,,,,,,,,,,,,,,,,,,,,,,
WDU11782111                   ,WDU11782111                   ,"PPI Commodity data for Machinery and equipment-Sealed, 100 mw., DPDT, not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1981-M08,,,,,,,,,,,,,,,,,,,,,,,35.3,36.8,37.6,37.9,37.9,42.7,45.9,46.8,47.4,49.9,59.5,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782112                   ,WDU11782112                   ,"PPI Commodity data for Machinery and equipment-Gen. purp. open type, SPDT, 5 amp., not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1973-M13,,,,,,,,,,,,,,,,,,,,,,,36.9,37.3,38.1,38.8,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782121                   ,WDU11782121                   ,"PPI Commodity data for Machinery and equipment-Crystal can type relays, not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1976-M13,,,,,,,,,,,,,,,,,,,,,,,81.3,76.6,70.2,67.6,67.6,72.7,83.7,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782131                   ,WDU11782131                   ,"PPI Commodity data for Machinery and equipment-Reed relays, dry, not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1981-M08,,,,,,,,,,,,,,,,,,,,,,,48.1,48.7,48.9,49.0,49.1,52.2,57.4,59.3,63.0,67.9,73.7,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU117823                     ,WDU117823                     ,"PPI Commodity data for Machinery and equipment-Antennas, not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1986-M06,,,,,,,,,,,,,,,,,,,,,,,48.7,51.2,52.0,52.9,54.6,59.9,62.5,65.5,69.5,75.0,82.3,90.2,95.9,100.0,104.8,106.3,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782301                   ,WDU11782301                   ,"PPI Commodity data for Machinery and equipment-Indoor broadband color TV, not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1976-M06,,,,,,,,,,,,,,,,,,,,,,,56.9,57.3,57.5,58.0,59.8,67.1,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782303                   ,WDU11782303                   ,"PPI Commodity data for Machinery and equipment-Outdoor broadband color TV, not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1976-M04,,,,,,,,,,,,,,,,,,,,,,,45.9,49.0,49.9,50.9,52.5,57.2,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782401                   ,WDU11782401                   ,"PPI Commodity data for Machinery and equipment-Coaxial (rf), not seasonally adjusted, discontinued",Index base: 1968.12 = 100,1968-M13,1980-M13,,,,,,,,,,,,,,,,,,,,,,100.0,,106.2,113.8,114.3,114.0,132.8,148.0,146.8,160.8,180.7,202.3,223.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782403                   ,WDU11782403                   ,"PPI Commodity data for Machinery and equipment-Cylindrical, not seasonally adjusted, discontinued",Index base: 1967.12 = 100,1968-M01,1980-M06,,,,,,,,,,,,,,,,,,,,,,100.0,100.9,102.7,105.0,105.7,107.0,122.5,141.6,147.7,161.3,180.3,213.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782404                   ,WDU11782404                   ,"PPI Commodity data for Machinery and equipment-Rack and panel, not seasonally adjusted, discontinued",Index base: 1967.12 = 100,1968-M01,1980-M13,,,,,,,,,,,,,,,,,,,,,,100.9,102.3,108.0,114.5,119.2,122.1,131.8,140.0,141.1,147.8,156.9,164.2,174.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782406                   ,WDU11782406                   ,"PPI Commodity data for Machinery and equipment-Edgeboard type, not seasonally adjusted, discontinued",Index base: 1972.12 = 100,1968-M13,1980-M09,,,,,,,,,,,,,,,,,,,,,,89.0,,,,,101.9,108.8,115.6,118.7,125.8,132.5,141.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782411                   ,WDU11782411                   ,"PPI Commodity data for Machinery and equipment-Coaxial (RF) connectors for electronic circuitry, not seasonally adjusted, discontinued",Index base: 1982 = 100,1968-M13,2011-M13,,,,,,,,,,,,,,,,,,,,,,41.0,,43.6,46.7,46.9,46.8,54.5,60.7,60.2,66.0,74.2,83.0,91.6,97.0,100.0,103.9,110.0,112.8,119.7,135.6,151.0,160.6,163.7,177.4,190.5,206.5,211.4,210.1,210.5,217.0,215.2,214.7,216.8,218.6,226.5,226.0,222.1,223.7,228.9,237.1,237.8,247.5,244.6,243.9,,,,,,,,
WDU11782421                   ,WDU11782421                   ,"PPI Commodity data for Machinery and equipment-Cylindrical connectors, h.d. and std., not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2003-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1,100.0,98.0,100.4,96.8,108.0,129.2,139.1,141.0,142.2,143.6,146.2,,,,,,,,160.4,160.9,162.4,,,,,,,,,,,,,,,,,
WDU11782422                   ,WDU11782422                   ,"PPI Commodity data for Machinery and equipment-Miniature cylindrical, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1992-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8,100.0,98.3,98.1,99.4,106.6,114.0,120.0,122.5,125.3,126.2,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782423                   ,WDU11782423                   ,"PPI Commodity data for Machinery and equipment-Subminiature cylindrical, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1998-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,100.0,102.6,103.2,106.9,,119.7,131.9,131.8,121.5,124.4,125.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782426                   ,WDU11782426                   ,"PPI Commodity data for Machinery and equipment-Cylindrical connectors for electronic circuitry, not seasonally adjusted, discontinued",Index base: 2003.06 = 100,2003-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,,99.6,,,,,130.0,,,,,,,,
WDU11782431                   ,WDU11782431                   ,"PPI Commodity data for Machinery and equipment-Rack and panel, integral shell, not seasonally adjusted, discontinued",Index base: 1982 = 100,1968-M01,2003-M05,,,,,,,,,,,,,,,,,,,,,,52.1,52.8,55.8,59.1,61.6,63.1,68.1,72.3,72.9,76.3,81.0,84.8,90.3,,,105.7,,109.5,111.3,,111.2,111.0,110.8,123.3,125.5,128.1,130.7,130.9,131.8,128.3,125.3,125.3,125.5,126.1,127.2,,,,,,,,,,,,,,,,,
WDU11782432                   ,WDU11782432                   ,"PPI Commodity data for Machinery and equipment-Rack and panel, other, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2003-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3,100.0,102.7,104.0,105.3,102.5,103.5,106.6,109.9,114.8,118.7,119.0,111.3,114.4,113.7,113.4,114.3,114.3,114.5,114.8,115.7,115.5,,,,,,,,,,,,,,,,,
WDU11782434                   ,WDU11782434                   ,"PPI Commodity data for Machinery and equipment-Rack and panel (rectangular) connectors for electronic circuitry, not seasonally adjusted, discontinued",Index base: 2003.06 = 100,2003-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.3,,,79.7,,,84.2,,,,,,,,
WDU11782441                   ,WDU11782441                   ,"PPI Commodity data for Machinery and equipment-Printed circuit, card insertion, not seasonally adjusted, discontinued",Index base: 1982 = 100,1968-M13,2003-M05,,,,,,,,,,,,,,,,,,,,,,54.3,,,,,62.1,66.3,70.5,72.3,76.7,80.8,86.4,,,100.0,100.7,102.3,103.6,102.7,103.9,107.8,110.8,103.9,101.8,101.6,118.2,119.1,118.1,118.1,,,,119.0,120.0,120.0,,,,,,,,,,,,,,,,,
WDU11782442                   ,WDU11782442                   ,"PPI Commodity data for Machinery and equipment-Printed circuit, two-piece type, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2003-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.2,114.1,116.5,119.0,125.4,131.2,132.2,127.5,124.8,122.1,122.5,123.1,123.1,121.8,122.9,122.5,121.7,,,,,,,,,,,,,,,,,
WDU11782443                   ,WDU11782443                   ,"PPI Commodity data for Machinery and equipment-Printed circuit connectors for electronic circuitry, not seasonally adjusted, discontinued",Index base: 2003.06 = 100,2003-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,102.2,105.2,108.1,107.3,111.6,112.0,115.3,,,,,,,,
WDU11782467                   ,WDU11782467                   ,"PPI Commodity data for Machinery and equipment-Miscellaneous special types, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2003-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,100.0,101.9,104.5,106.0,111.2,111.8,112.1,115.5,120.5,133.7,135.3,134.8,135.7,138.2,139.9,142.4,143.3,140.3,133.9,133.1,132.1,,,,,,,,,,,,,,,,,
WDU11782471                   ,WDU11782471                   ,"PPI Commodity data for Machinery and equipment-Parts for connectors, not seasonally adjusted, discontinued",Index base: 1986.12 = 100,1986-M12,2003-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,104.2,105.3,105.9,,,111.9,113.6,115.9,118.0,117.8,117.2,113.5,116.7,115.7,115.5,,,,,,,,,,,,,,,,,
WDU11782472                   ,WDU11782472                   ,"PPI Commodity data for Machinery and equipment-Other connectors for electronic circuitry, including parts, not seasonally adjusted, discontinued",Index base: 2003.06 = 100,2003-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,103.8,105.2,108.6,110.0,111.1,114.0,117.6,,,,,,,,
WDU117825                     ,WDU117825                     ,"PPI Commodity data for Machinery and equipment-Magnetic and optical recording media, not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,2018-M08,,,,,,,,,,,,,,,,,,,,,,,70.7,69.3,66.9,60.5,58.9,63.4,71.9,77.4,79.7,85.4,84.4,90.4,96.8,,,,,93.9,87.4,83.3,83.1,81.3,78.9,77.1,73.9,68.8,66.0,64.2,63.7,63.4,62.9,60.6,59.0,58.7,57.7,56.2,55.6,55.7,53.6,55.1,54.4,52.3,,49.6,49.8,50.3,49.9,,,,
WDU11782521                   ,WDU11782521                   ,"PPI Commodity data for Machinery and equipment-Audible range, not seasonally adjusted, discontinued",Index base: 1968.12 = 100,1969-M01,1981-M07,,,,,,,,,,,,,,,,,,,,,,,93.6,89.9,85.6,85.6,85.6,96.5,118.1,133.3,142.3,158.0,153.4,166.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782523                   ,WDU11782523                   ,"PPI Commodity data for Machinery and equipment-Computer, 1600 b.p.i., not seasonally adjusted, discontinued",Index base: 1968.12 = 100,1969-M01,1982-M06,,,,,,,,,,,,,,,,,,,,,,,96.6,95.5,92.7,70.2,65.3,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782525                   ,WDU11782525                   ,"PPI Commodity data for Machinery and equipment-Computer, 800 b.p.i., not seasonally adjusted, discontinued",Index base: 1968.12 = 100,1969-M01,1974-M13,,,,,,,,,,,,,,,,,,,,,,,98.7,98.4,95.3,71.4,65.9,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782526                   ,WDU11782526                   ,"PPI Commodity data for Machinery and equipment-Broadcast video, not seasonally adjusted, discontinued",Index base: 1968.12 = 100,1969-M01,1977-M08,,,,,,,,,,,,,,,,,,,,,,,99.5,99.5,99.5,100.9,101.5,101.2,101.2,104.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782527                   ,WDU11782527                   ,"PPI Commodity data for Machinery and equipment-Closed circuit TV, not seasonally adjusted, discontinued",Index base: 1968.12 = 100,1969-M01,1982-M06,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,97.8,99.7,98.6,101.4,115.1,118.2,124.7,132.7,134.0,135.4,133.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782599                   ,WDU11782599                   ,"PPI Commodity data for Machinery and equipment-Magnetic and optical recording media, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1985-M03,2018-M08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6,93.9,87.4,83.3,83.1,81.3,79.0,77.1,73.9,68.8,66.0,64.2,63.7,63.4,62.9,60.6,59.1,58.7,57.7,56.2,55.6,55.8,53.6,55.1,54.4,52.3,,49.6,49.9,50.3,50.0,,,,
WDU117827                     ,WDU117827                     ,"PPI Commodity data for Machinery and equipment-Part for electronic components, not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1991-M06,,,,,,,,,,,,,,,,,,,,,,,33.7,34.5,35.7,36.6,38.3,41.3,,47.6,52.8,69.9,77.2,87.5,94.7,100.0,106.4,110.7,114.8,116.0,117.4,119.1,124.1,128.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782709                   ,WDU11782709                   ,"PPI Commodity data for Machinery and equipment-Phono cartridge and pickup, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M05,1984-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.1,100.0,76.8,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782799                   ,WDU11782799                   ,"PPI Commodity data for Machinery and equipment-Parts for electronic components, n.e.c., not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1983-M04,1991-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.2,118.3,119.5,122.2,123.8,129.2,133.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782891                   ,WDU11782891                   ,"PPI Commodity data for Machinery and equipment-Filters and piezoelectric devices, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2012-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,102.9,104.5,108.6,104.3,112.6,131.3,132.3,116.7,110.7,108.7,108.1,106.6,110.2,114.8,115.0,114.2,113.1,110.4,110.4,109.6,109.2,108.3,105.5,110.3,108.6,108.5,106.6,111.4,,,,,,,,
WDU11782892                   ,WDU11782892                   ,"PPI Commodity data for Machinery and equipment-Electronic transducers, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1986-M03,2000-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,101.7,107.2,110.4,113.2,115.1,112.5,112.9,107.8,101.1,96.7,97.3,99.3,99.6,,,,,,,,,,,,,,,,,,,,
WDU11782893                   ,WDU11782893                   ,"PPI Commodity data for Machinery and equipment-Transducers, electrical-electronic, input/output, not seasonally adjusted, discontinued",Index base: 2006.06 = 100,2006-M06,2012-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,101.3,105.0,105.8,106.8,106.3,,,,,,,
WDU117829                     ,WDU117829                     ,"PPI Commodity data for Machinery and equipment-Antennae & parts for electronic components, not seasonally adjusted, discontinued",Index base: 1991.06 = 100,1991-M06,1994-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,97.8,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782901                   ,WDU11782901                   ,"PPI Commodity data for Machinery and equipment-Antennae and antenna systems, not seasonally adjusted, discontinued",Index base: 1991.06 = 100,1991-M06,1994-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,101.1,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11782903                   ,WDU11782903                   ,"PPI Commodity data for Machinery and equipment-Parts for electronic components, n.e.c., not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1983-M04,1994-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.2,118.3,119.5,122.2,123.8,129.2,133.4,135.8,134.8,131.9,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU117831                     ,WDU117831                     ,"PPI Commodity data for Machinery and equipment-Diodes and rectifiers, not seasonally adjusted, discontinued",Index base: 1982 = 100,1974-M12,2009-M07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.6,108.6,103.3,100.9,100.6,101.2,101.2,100.0,99.2,99.5,101.5,100.7,100.9,119.4,119.0,119.0,117.8,117.2,119.4,119.3,117.1,118.2,114.9,115.9,120.0,120.8,111.0,110.1,109.8,107.1,106.0,108.4,106.2,104.0,,,,,,,,,,,
WDU11783102                   ,WDU11783102                   ,"PPI Commodity data for Machinery and equipment-Signal diodes and assemblies, not seasonally adjusted, discontinued",Index base: 1982 = 100,1974-M12,1991-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,124.2,123.5,122.3,116.9,,,86.8,85.5,82.1,,,,79.8,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11783104                   ,WDU11783104                   ,"PPI Commodity data for Machinery and equipment-Rectifiers, other power diodes, and assemblies, not seasonally adjusted, discontinued",Index base: 1982 = 100,1974-M12,1996-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1,,97.5,95.5,95.5,97.8,98.1,100.0,101.7,100.7,101.9,,,,,,,128.9,138.3,139.1,138.8,145.0,,,,,,,,,,,,,,,,,,,,,,,
WDU11783106                   ,WDU11783106                   ,"PPI Commodity data for Machinery and equipment-Zener diodes, not seasonally adjusted, discontinued",Index base: 1982 = 100,1974-M12,1996-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.2,161.8,104.1,97.0,96.3,94.9,,100.0,103.7,110.7,126.7,,,,,,,,,,150.2,150.1,,,,,,,,,,,,,,,,,,,,,,,
WDU11783109                   ,WDU11783109                   ,"PPI Commodity data for Machinery and equipment-Diodes and rectifiers, not seasonally adjusted, discontinued",Index base: 1996.12 = 100,1996-M12,2009-M07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8,98.7,102.2,102.8,94.5,93.7,93.5,91.2,90.2,92.3,90.4,88.5,,,,,,,,,,,
WDU117833                     ,WDU117833                     ,"PPI Commodity data for Machinery and equipment-Thyristors, not seasonally adjusted, discontinued",Index base: 1982 = 100,1974-M12,1988-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2,103.2,101.3,95.3,96.7,98.6,98.8,100.0,100.3,101.8,109.8,115.7,134.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11783301                   ,WDU11783301                   ,"PPI Commodity data for Machinery and equipment-Silicon controlled rectifier, not seasonally adjusted, discontinued",Index base: 1974.12 = 100,1974-M12,1981-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,97.4,97.0,93.0,94.7,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11783302                   ,WDU11783302                   ,"PPI Commodity data for Machinery and equipment-Thyristor, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1983-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11783305                   ,WDU11783305                   ,"PPI Commodity data for Machinery and equipment-Triac, not seasonally adjusted, discontinued",Index base: 1974.12 = 100,1974-M12,1981-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,99.8,96.4,88.8,89.7,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU117835                     ,WDU117835                     ,"PPI Commodity data for Machinery and equipment-Transistors, not seasonally adjusted, discontinued",Index base: 1982 = 100,1974-M12,2009-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,97.4,93.7,91.4,90.5,97.9,101.4,100.0,99.1,111.8,95.3,80.9,78.3,79.2,78.4,78.5,90.9,89.8,93.4,89.5,83.4,82.1,73.5,74.1,72.6,70.9,70.1,69.3,69.3,71.9,72.1,72.7,73.2,67.8,,,,,,,,,,,
WDU11783503                   ,WDU11783503                   ,"PPI Commodity data for Machinery and equipment-Bi-polar transistor, silicon, not seasonally adjusted, discontinued",Index base: 1974.12 = 100,1974-M12,1981-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3,97.1,93.7,93.1,93.2,102.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11783505                   ,WDU11783505                   ,"PPI Commodity data for Machinery and equipment-Field effect transistor, not seasonally adjusted, discontinued",Index base: 1974.12 = 100,1974-M12,1981-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2,93.3,89.8,88.5,88.8,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11783507                   ,WDU11783507                   ,"PPI Commodity data for Machinery and equipment-Signal transistors, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1996-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.6,84.8,65.2,58.3,63.2,62.6,63.7,,89.5,95.5,90.2,80.6,77.3,,,,,,,,,,,,,,,,,,,,,,,
WDU11783508                   ,WDU11783508                   ,"PPI Commodity data for Machinery and equipment-Power transistors, not seasonally adjusted, discontinued",Index base: 1991.06 = 100,1991-M06,1996-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,101.1,97.7,93.7,93.9,,,,,,,,,,,,,,,,,,,,,,,
WDU11783509                   ,WDU11783509                   ,"PPI Commodity data for Machinery and equipment-Transistors, not seasonally adjusted, discontinued",Index base: 1996.12 = 100,1996-M12,2009-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5,91.3,89.5,87.4,86.3,85.4,85.4,88.5,88.8,89.6,90.2,83.5,,,,,,,,,,,
WDU11783511                   ,WDU11783511                   ,"PPI Commodity data for Machinery and equipment-Radio frequency and microwave, not seasonally adjusted, discontinued",Index base: 1982 = 100,1974-M12,1983-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2,104.3,103.2,94.9,93.5,102.0,103.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11783513                   ,WDU11783513                   ,"PPI Commodity data for Machinery and equipment-Power transistor, 0-9 watts, not seasonally adjusted, discontinued",Index base: 1982 = 100,1974-M12,1981-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8,85.5,83.7,83.5,83.7,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11783515                   ,WDU11783515                   ,"PPI Commodity data for Machinery and equipment-Power transistor, 10 watts and over, not seasonally adjusted, discontinued",Index base: 1982 = 100,1974-M12,1991-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.6,105.5,98.0,93.0,87.9,94.7,99.4,,98.7,100.1,94.0,73.2,72.6,65.6,63.7,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU117837                     ,WDU117837                     ,"PPI Commodity data for Machinery and equipment-Optoelectronic devices, not seasonally adjusted, discontinued",Index base: 1982 = 100,1974-M12,2005-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.6,108.6,103.8,98.5,97.3,96.7,98.0,100.0,101.3,102.3,98.9,96.1,90.5,89.9,88.3,96.1,96.2,94.4,88.2,87.6,86.7,87.5,89.2,90.7,90.4,87.9,88.6,87.8,87.1,85.4,,,,,,,,,,,,,,,
WDU11783703                   ,WDU11783703                   ,"PPI Commodity data for Machinery and equipment-Light emitting diodes (LEDs), not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1996-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.7,,,,85.0,83.9,83.9,83.9,,,,81.8,,,,,,,,,,,,,,,,,,,,,,,
WDU11783704                   ,WDU11783704                   ,"PPI Commodity data for Machinery and equipment-Single diode indicator, not seasonally adjusted, discontinued",Index base: 1974.12 = 100,1974-M12,1981-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4,89.8,86.8,85.1,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11783706                   ,WDU11783706                   ,"PPI Commodity data for Machinery and equipment-Multidiode optoelectronic array, not seasonally adjusted, discontinued",Index base: 1974.12 = 100,1974-M12,1981-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.4,75.8,70.3,70.3,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11783717                   ,WDU11783717                   ,"PPI Commodity data for Machinery and equipment-Other optoelectronic devices, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M12,1994-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,98.0,100.5,104.8,,103.3,102.2,98.4,118.8,119.2,116.6,107.4,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11783719                   ,WDU11783719                   ,"PPI Commodity data for Machinery and equipment-Other finished semiconductor devices, not seasonally adjusted, discontinued",Index base: 1996.12 = 100,1996-M12,2005-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,103.5,103.2,100.2,101.1,100.1,99.4,97.5,,,,,,,,,,,,,,,
WDU117839112                  ,WDU117839112                  ,"PPI Commodity data for Machinery and equipment-All other integrated microcircuits, not seasonally adjusted, discontinued",Index base: 2007.12 = 100,2007-M12,2015-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.3,79.5,66.6,70.2,70.2,,,,,
