series_id                     ,group_code,item_code,seasonal,base_date,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
WDU10650121                   ,10,650121,U,198200,"PPI Commodity data for Metals and metal products-Gas fired propeller-fan type, under 400 mbh, not seasonally adjusted, discontinued",,1947,M01,1986,M06
WDU10650123                   ,10,650123,U,196712,"PPI Commodity data for Metals and metal products-Steam, cabinet type, not seasonally adjusted, discontinued",,1968,M01,1972,M13
WDU10650126                   ,10,650126,U,198200,"PPI Commodity data for Metals and metal products-Steam, propeller fan type, not seasonally adjusted, discontinued",,1968,M01,1986,M06
WDU106502                     ,10,6502,U,198200,"PPI Commodity data for Metals and metal products-Unit ventilators, not seasonally adjusted, discontinued",,1968,M13,1968,M13
WDU10650231                   ,10,650231,U,198200,"PPI Commodity data for Metals and metal products-Schoolroom, not seasonally adjusted, discontinued",,1968,M01,1972,M13
WDU10660113                   ,10,660113,U,198200,"PPI Commodity data for Metals and metal products-Gas, not seasonally adjusted, discontinued",,1961,M01,2000,M13
WDU10660115                   ,10,660115,U,198212,"PPI Commodity data for Metals and metal products-Oil, not seasonally adjusted, discontinued",,1982,M12,1986,M04
WDU10660117                   ,10,660117,U,198212,"PPI Commodity data for Metals and metal products-Solar water heater system, not seasonally adjusted, discontinued",,1982,M12,1987,M01
WDU1067                       ,10,67,U,198200,"PPI Commodity data for Metals and metal products-Other systems and other parts, not seasonally adjusted, discontinued",,1980,M12,1999,M06
WDU106701                     ,10,6701,U,198200,"PPI Commodity data for Metals and metal products-Other heating systems, not seasonally adjusted, discontinued",,1980,M12,1999,M06
WDU10670108                   ,10,670108,U,198200,"PPI Commodity data for Metals and metal products-Unit heaters, not seasonally adjusted, discontinued",,1968,M01,1999,M06
WDU10670111                   ,10,670111,U,198912,"PPI Commodity data for Metals and metal products-Electric comfort heating equipment, not seasonally adjusted, discontinued",,1989,M12,1997,M04
WDU10670116                   ,10,670116,U,198200,"PPI Commodity data for Metals and metal products-Gas-fired infra-red heaters, not seasonally adjusted, discontinued",,1980,M12,1986,M06
WDU10670121                   ,10,670121,U,198200,"PPI Commodity data for Metals and metal products-Non-electric fireplaces, not seasonally adjusted, discontinued",,1980,M12,1999,M06
WDU10670126                   ,10,670126,U,198200,"PPI Commodity data for Metals and metal products-Other heating systems, n.e.c., not seasonally adjusted, discontinued",,1980,M12,1999,M06
WDU106702                     ,10,6702,U,198200,"PPI Commodity data for Metals and metal products-Other parts, n.e.c., not seasonally adjusted, discontinued",,1980,M12,1999,M06
WDU10670216                   ,10,670216,U,198200,"PPI Commodity data for Metals and metal products-Other parts, n.e.c., not seasonally adjusted, discontinued",,1980,M12,1999,M06
WDU1068                       ,10,68,U,199312,"PPI Commodity data for Metals and metal products-Solar heating equipment, not seasonally adjusted, discontinued",,1993,M12,1999,M06
WDU106801                     ,10,6801,U,199312,"PPI Commodity data for Metals and metal products-Solar heating equipment, not seasonally adjusted, discontinued",,1993,M12,1999,M06
WDU10680102                   ,10,680102,U,199312,"PPI Commodity data for Metals and metal products-Solar heating equipment, not seasonally adjusted, discontinued",,1993,M12,1999,M06
WDU1069                       ,10,69,U,198512,"PPI Commodity data for Metals and metal products-Electric comfort heating equipment, not seasonally adjusted, discontinued",,1985,M12,1986,M03
WDU106901                     ,10,6901,U,198512,"PPI Commodity data for Metals and metal products-Electric comfort heating equipment, not seasonally adjusted, discontinued",,1985,M12,1986,M03
WDU107101                     ,10,7101,U,198200,"PPI Commodity data for Metals and metal products-Metal doors, sash, and trim, not seasonally adjusted, discontinued",,1975,M01,1983,M06
WDU10710101                   ,10,710101,U,196700,"PPI Commodity data for Metals and metal products-Window,steel,residential,casement . . . . . . . . . . . . . ., not seasonally adjusted, discontinued",,1947,M01,1970,M13
WDU10710102                   ,10,710102,U,198200,"PPI Commodity data for Metals and metal products-Window, steel, industrial, not seasonally adjusted, discontinued",,1947,M01,1971,M02
WDU10710111                   ,10,710111,U,198200,"PPI Commodity data for Metals and metal products-Window, aluminum, res. slide type, not seasonally adjusted, discontinued",,1967,M01,1982,M08
WDU10710112                   ,10,710112,U,198200,"PPI Commodity data for Metals and metal products-Window, aluminum, res. single hung, not seasonally adjusted, discontinued",,1965,M12,1983,M05
WDU10710113                   ,10,710113,U,198200,"PPI Commodity data for Metals and metal products-Window, aluminum, com., projected, not seasonally adjusted, discontinued",,1971,M12,1983,M06
WDU10710114                   ,10,710114,U,198200,"PPI Commodity data for Metals and metal products-Window, aluminum, com., double hung, not seasonally adjusted, discontinued",,1979,M11,1982,M08
WDU10710121                   ,10,710121,U,198200,"PPI Commodity data for Metals and metal products-Door assembly, steel, not seasonally adjusted, discontinued",,1960,M01,1983,M06
WDU10710122                   ,10,710122,U,198200,"PPI Commodity data for Metals and metal products-Door frame, steel, not seasonally adjusted, discontinued",,1960,M01,1983,M06
WDU10710123                   ,10,710123,U,198200,"PPI Commodity data for Metals and metal products-Sliding glass door, aluminum, not seasonally adjusted, discontinued",,1971,M12,1983,M02
WDU10710131                   ,10,710131,U,198200,"PPI Commodity data for Metals and metal products-Aluminum storm window, not seasonally adjusted, discontinued",,1960,M01,1983,M05
WDU10710132                   ,10,710132,U,198200,"PPI Commodity data for Metals and metal products-Aluminum storm door combination, not seasonally adjusted, discontinued",,1960,M01,1983,M05
WDU10710201                   ,10,710201,U,198306,"PPI Commodity data for Metals and metal products-Aluminum doors, not seasonally adjusted, discontinued",,1983,M06,2007,M06
WDU10710203                   ,10,710203,U,198306,"PPI Commodity data for Metals and metal products-Iron and steel doors, not seasonally adjusted, discontinued",,1983,M06,2007,M06
WDU10710205                   ,10,710205,U,198200,"PPI Commodity data for Metals and metal products-Steel door frames, not seasonally adjusted, discontinued",,1960,M01,1997,M06
WDU10710206                   ,10,710206,U,198806,"PPI Commodity data for Metals and metal products-Aluminum door frames, not seasonally adjusted, discontinued",,1988,M06,1993,M05
WDU10710207                   ,10,710207,U,198306,"PPI Commodity data for Metals and metal products-Shower doors and tub enclosures, not seasonally adjusted, discontinued",,1983,M09,1987,M13
WDU10710208                   ,10,710208,U,199706,"PPI Commodity data for Metals and metal products-Other metal door, frames, & shower door/tub enclosr., not seasonally adjusted, discontinued",,1997,M06,2007,M06
WDU10710309                   ,10,710309,U,198306,"PPI Commodity data for Metals and metal products-Aluminum window sash and frames, not seasonally adjusted, discontinued",,1983,M06,1997,M06
WDU10710311                   ,10,710311,U,198200,"PPI Commodity data for Metals and metal products-Steel window sash and frames, not seasonally adjusted, discontinued",,1947,M01,1992,M05
WDU107106                     ,10,7106,U,198306,"PPI Commodity data for Metals and metal products-Metal window/door screens (exc. combos) & weather strip, not seasonally adjusted, discontinued",,1983,M06,2015,M04
WDU10710617                   ,10,710617,U,198306,"PPI Commodity data for Metals and metal products-Metal window/door screens (exc. combos) & weather strip, not seasonally adjusted, discontinued",,1983,M06,2015,M04
WDU10720101                   ,10,720101,U,198200,"PPI Commodity data for Metals and metal products-Pressure tank, above ground, not seasonally adjusted, discontinued",,1947,M01,1981,M01
WDU10720102                   ,10,720102,U,198200,"PPI Commodity data for Metals and metal products-Pressure vessels, non-aluminum, not seasonally adjusted, discontinued",,1980,M06,1986,M07
WDU10720103                   ,10,720103,U,198200,"PPI Commodity data for Metals and metal products-Pressure vessel, 30,000 gallon, not seasonally adjusted, discontinued",,1962,M01,1981,M01
WDU10720104                   ,10,720104,U,199412,"PPI Commodity data for Metals and metal products-Storage and other non-pressure tanks, not seasonally adjusted, discontinued",,1994,M12,2021,M05
WDU10720109                   ,10,720109,U,198200,"PPI Commodity data for Metals and metal products-Other water tanks, field erected, not seasonally adjusted, discontinued",,1980,M06,1980,M06
WDU10720111                   ,10,720111,U,198200,"PPI Commodity data for Metals and metal products-Elevated water tank, field assembled, not seasonally adjusted, discontinued",,1961,M01,1987,M04
WDU10720112                   ,10,720112,U,198200,"PPI Commodity data for Metals and metal products-Bulk storage tank, 6000 gallons or less, not seasonally adjusted, discontinued",,1947,M01,1994,M13
WDU10720113                   ,10,720113,U,198200,"PPI Commodity data for Metals and metal products-Bulk storage tank, over 6000 gallons, not seasonally adjusted, discontinued",,1947,M01,1994,M13
WDU10720114                   ,10,720114,U,196700,"PPI Commodity data for Metals and metal products-Oil storage tank, API, 10,000 barrel, not seasonally adjusted, discontinued",,1961,M01,1980,M06
WDU10720115                   ,10,720115,U,196700,"PPI Commodity data for Metals and metal products-Oil storage tank, API, 55,000 barrel, not seasonally adjusted, discontinued",,1961,M01,1980,M06
WDU10720116                   ,10,720116,U,196700,"PPI Commodity data for Metals and metal products-Truck tanks for liquid fuels except LPG, not seasonally adjusted, discontinued",,1969,M01,1980,M03
WDU10720117                   ,10,720117,U,198200,"PPI Commodity data for Metals and metal products-Truck tanks-LPG butane, not seasonally adjusted, discontinued",,1980,M06,1980,M06
WDU10720118                   ,10,720118,U,198200,"PPI Commodity data for Metals and metal products-Truck tanks - other fluids, not seasonally adjusted, discontinued",,1980,M06,1980,M06
WDU10720119                   ,10,720119,U,198612,"PPI Commodity data for Metals and metal products-Carbon steel truck tanks, not seasonally adjusted, discontinued",,1986,M12,1986,M12
WDU10720121                   ,10,720121,U,198200,"PPI Commodity data for Metals and metal products-Gas cylinder, L. P. G., not seasonally adjusted, discontinued",,1947,M01,1976,M01
WDU10720122                   ,10,720122,U,198200,"PPI Commodity data for Metals and metal products-Gas cylinders, not seasonally adjusted, discontinued",,1980,M06,2011,M06
WDU10720125                   ,10,720125,U,198612,"PPI Commodity data for Metals and metal products-Standard and customized LPG tanks, not seasonally adjusted, discontinued",,1986,M12,1995,M05
WDU10720126                   ,10,720126,U,200112,"PPI Commodity data for Metals and metal products-Metal tanks, complete at factory, standard line pressure, not seasonally adjusted, discontinued",,2001,M12,2019,M06
WDU10720127                   ,10,720127,U,198200,"PPI Commodity data for Metals and metal products-Basement oil storage tanks, not seasonally adjusted, discontinued",,1980,M06,1980,M06
WDU10720128                   ,10,720128,U,198200,"PPI Commodity data for Metals and metal products-Oilfield, bolted tanks, not seasonally adjusted, discontinued",,1980,M06,1980,M06
WDU10720129                   ,10,720129,U,198200,"PPI Commodity data for Metals and metal products-Farm storage tanks, not seasonally adjusted, discontinued",,1980,M06,1980,M06
WDU10720131                   ,10,720131,U,198200,"PPI Commodity data for Metals and metal products-Air receivers, not seasonally adjusted, discontinued",,1980,M06,1996,M13
WDU10720133                   ,10,720133,U,198200,"PPI Commodity data for Metals and metal products-Other pressure tanks, not seasonally adjusted, discontinued",,1980,M06,2001,M13
WDU10720135                   ,10,720135,U,200112,"PPI Commodity data for Metals and metal products-Metal tanks and vessels, custom fabricated at factory, field erected, not seasonally adjusted, discontinued",,2001,M12,2015,M13
WDU107201351                  ,10,7201351,U,201106,"PPI Commodity data for Metals and metal products-Ferrous metal pressure tanks and vessels (more than 24 inch diameter and 5 cu ft capacity), not seasonally adjusted, discontinued",,2011,M06,2015,M09
WDU107201352                  ,10,7201352,U,201106,"PPI Commodity data for Metals and metal products-All other metal tanks and vessels, custom fabricated at the factory, not seasonally adjusted, discontinued",,2011,M06,2015,M12
WDU10720136                   ,10,720136,U,199412,"PPI Commodity data for Metals and metal products-All other tanks & vessels, custom fab. at factory, not seasonally adjusted, discontinued",,1994,M12,2001,M13
WDU10720137                   ,10,720137,U,199412,"PPI Commodity data for Metals and metal products-Pressure tanks & vessels, inc. process vessels, etc., not seasonally adjusted, discontinued",,1994,M12,2001,M13
WDU10720138                   ,10,720138,U,198200,"PPI Commodity data for Metals and metal products-Custom tanks, 3/4 inch and less, not seasonally adjusted, discontinued",,1980,M06,1994,M13
WDU10720139                   ,10,720139,U,198200,"PPI Commodity data for Metals and metal products-Custom tanks, over 3/4 inch, not seasonally adjusted, discontinued",,1980,M06,1983,M05
WDU10720141                   ,10,720141,U,198200,"PPI Commodity data for Metals and metal products-LPG tank, 3,000 gallons and over, not seasonally adjusted, discontinued",,1980,M06,1980,M06
WDU10720142                   ,10,720142,U,198200,"PPI Commodity data for Metals and metal products-Pressure vessels, non-LPG, 3,000 gal., not seasonally adjusted, discontinued",,1980,M06,1980,M06
WDU10720147                   ,10,720147,U,198200,"PPI Commodity data for Metals and metal products-Petroleum storage tanks, not seasonally adjusted, discontinued",,1980,M06,1994,M10
WDU10720148                   ,10,720148,U,198612,"PPI Commodity data for Metals and metal products-All other customized tanks, field assembled, not seasonally adjusted, discontinued",,1986,M12,1987,M02
WDU10720152                   ,10,720152,U,199412,"PPI Commodity data for Metals and metal products-Metal tanks and vessels, custom fabricated and field erected, not seasonally adjusted, discontinued",,1994,M12,2013,M11
WDU10730101                   ,10,730101,U,198200,"PPI Commodity data for Metals and metal products-Roofing, steel, not seasonally adjusted, discontinued",,1958,M01,2003,M13
WDU10730102                   ,10,730102,U,198712,"PPI Commodity data for Metals and metal products-Roofing, aluminum, and other metals, not seasonally adjusted, discontinued",,1987,M12,2003,M13
WDU10730106                   ,10,730106,U,198200,"PPI Commodity data for Metals and metal products-Roofing, aluminum, not seasonally adjusted, discontinued",,1958,M01,1982,M01
WDU10730107                   ,10,730107,U,198306,"PPI Commodity data for Metals and metal products-Roof drainage equipment, steel, not seasonally adjusted, discontinued",,1988,M01,1999,M02
WDU10730108                   ,10,730108,U,198306,"PPI Commodity data for Metals and metal products-Roof drainage equipment, aluminum, not seasonally adjusted, discontinued",,1984,M11,2003,M08
WDU10730109                   ,10,730109,U,198212,"PPI Commodity data for Metals and metal products-Siding, aluminum, not seasonally adjusted, discontinued",,1982,M12,2003,M13
WDU10730111                   ,10,730111,U,198200,"PPI Commodity data for Metals and metal products-Siding aluminum, noninsul. mfr. to dist.square, not seasonally adjusted, discontinued",,1961,M01,1982,M13
WDU10730112                   ,10,730112,U,198200,"PPI Commodity data for Metals and metal products-Siding alum., noninsul., mfr. to dlr., not seasonally adjusted, discontinued",,1961,M01,1981,M11
WDU10730113                   ,10,730113,U,198200,"PPI Commodity data for Metals and metal products-Siding alum., insultated, mfr. to dist. square, not seasonally adjusted, discontinued",,1961,M01,1982,M13
WDU10730114                   ,10,730114,U,198200,"PPI Commodity data for Metals and metal products-Siding alum., insulated, mfr. to dlr., not seasonally adjusted, discontinued",,1961,M01,1981,M11
WDU10730115                   ,10,730115,U,198200,"PPI Commodity data for Metals and metal products-Window and door trim, aluminum, not seasonally adjusted, discontinued",,1961,M01,1976,M04
WDU10730116                   ,10,730116,U,198306,"PPI Commodity data for Metals and metal products-Siding, steel, not seasonally adjusted, discontinued",,1983,M09,2002,M13
WDU10730117                   ,10,730117,U,198306,"PPI Commodity data for Metals and metal products-Floor, fabricated metal, not seasonally adjusted, discontinued",,1983,M06,1987,M07
WDU10730118                   ,10,730118,U,198306,"PPI Commodity data for Metals and metal products-Roof ventilators, not seasonally adjusted, discontinued",,1996,M08,2003,M13
WDU10730119                   ,10,730119,U,198306,"PPI Commodity data for Metals and metal products-Soffits, facia, and shutters, aluminum, not seasonally adjusted, discontinued",,1988,M02,2003,M13
WDU10730131                   ,10,730131,U,200312,"PPI Commodity data for Metals and metal products-Air conditioning ducts and stove pipe, not seasonally adjusted, discontinued",,2003,M12,2011,M06
WDU10730132                   ,10,730132,U,200312,"PPI Commodity data for Metals and metal products-Metal roofing and drainage equipment, not seasonally adjusted, discontinued",,2003,M12,2011,M06
WDU10730133                   ,10,730133,U,200312,"PPI Commodity data for Metals and metal products-Sheet metal siding, not seasonally adjusted, discontinued",,2003,M12,2011,M06
WDU10730135                   ,10,730135,U,200312,"PPI Commodity data for Metals and metal products-Sheet metal roof ventilators, louvers and dampers, not seasonally adjusted, discontinued",,2003,M12,2011,M06
WDU10730136                   ,10,730136,U,200312,"PPI Commodity data for Metals and metal products-Other sheet metal work, not seasonally adjusted, discontinued",,2003,M12,2011,M06
WDU10730141                   ,10,730141,U,201106,"PPI Commodity data for Metals and metal products-Sheet metal culverts, flumes, irrigation pipes, etc., not seasonally adjusted, discontinued",,2011,M06,2013,M11
WDU10730145                   ,10,730145,U,198212,"PPI Commodity data for Metals and metal products-Stovepipe, furnace smokepipe, elbows & ducts, steel, not seasonally adjusted, discontinued",,1982,M12,2003,M13
WDU10730146                   ,10,730146,U,198212,"PPI Commodity data for Metals and metal products-Air conditioning ducts, incl. dust collecting, steel, not seasonally adjusted, discontinued",,1982,M12,2003,M13
WDU10730155                   ,10,730155,U,198200,"PPI Commodity data for Metals and metal products-Furnace pipe, galv., 30 gal., 6 in. dia.ea., not seasonally adjusted, discontinued",,1961,M01,1982,M13
WDU10730156                   ,10,730156,U,198712,"PPI Commodity data for Metals and metal products-Cornices, skylights, ceiling domes, coping, etc., not seasonally adjusted, discontinued",,1987,M12,1996,M06
WDU10730157                   ,10,730157,U,198200,"PPI Commodity data for Metals and metal products-Elbows 90 dg., galv., 30 ga., 6 in. dia.ea., not seasonally adjusted, discontinued",,1961,M01,1982,M13
WDU10730158                   ,10,730158,U,198212,"PPI Commodity data for Metals and metal products-Bins and vats, not seasonally adjusted, discontinued",,1984,M11,2003,M13
WDU10730159                   ,10,730159,U,198200,"PPI Commodity data for Metals and metal products-Grain bin, farm, not seasonally adjusted, discontinued",,1975,M12,1982,M13
WDU10730161                   ,10,730161,U,198200,"PPI Commodity data for Metals and metal products-Grain bin, commercial, not seasonally adjusted, discontinued",,1975,M12,1982,M13
WDU10730162                   ,10,730162,U,198212,"PPI Commodity data for Metals and metal products-Culverts, flumes, and irrigation pipes, steel, not seasonally adjusted, discontinued",,1982,M12,2003,M13
WDU10730163                   ,10,730163,U,198212,"PPI Commodity data for Metals and metal products-Culverts, flumes, and irrigation pipes, aluminum, not seasonally adjusted, discontinued",,1982,M12,1987,M13
WDU10730164                   ,10,730164,U,198212,"PPI Commodity data for Metals and metal products-Restaurant, hotel & kitchen sheet metal equipment, not seasonally adjusted, discontinued",,1983,M03,1998,M07
WDU10730165                   ,10,730165,U,198212,"PPI Commodity data for Metals and metal products-Awnings, canopies, and carports, prefab., aluminum, not seasonally adjusted, discontinued",,1982,M12,2003,M13
WDU10730166                   ,10,730166,U,198212,"PPI Commodity data for Metals and metal products-Other sheet metal work, steel, not seasonally adjusted, discontinued",,1982,M12,1996,M06
WDU10730167                   ,10,730167,U,198212,"PPI Commodity data for Metals and metal products-Other sheet metal work, aluminum, not seasonally adjusted, discontinued",,1982,M12,1996,M06
WDU10730169                   ,10,730169,U,198306,"PPI Commodity data for Metals and metal products-Other sheet metal work, not steel or aluminum, not seasonally adjusted, discontinued",,1983,M11,1996,M06
WDU10730171                   ,10,730171,U,199606,"PPI Commodity data for Metals and metal products-Electronic enclosures, not seasonally adjusted, discontinued",,1996,M06,2003,M13
WDU10730181                   ,10,730181,U,199606,"PPI Commodity data for Metals and metal products-Louvers & dampers, heat, vent. & a/c, steel & alum., not seasonally adjusted, discontinued",,1996,M06,2003,M13
WDU10730185                   ,10,730185,U,198212,"PPI Commodity data for Metals and metal products-Other sheet metal work, steel, not seasonally adjusted, discontinued",,1982,M12,2003,M13
WDU10730187                   ,10,730187,U,198212,"PPI Commodity data for Metals and metal products-Other sheet metal work, aluminum, not seasonally adjusted, discontinued",,1982,M12,2003,M13
WDU10730189                   ,10,730189,U,198306,"PPI Commodity data for Metals and metal products-Other sheet metal work, not steel or aluminum, not seasonally adjusted, discontinued",,1983,M11,2003,M13
WDU1073019                    ,10,73019,U,201106,"PPI Commodity data for Metals and metal products-Sheet metal flooring and siding, not seasonally adjusted, discontinued",,2011,M06,2013,M04
WDU10730191                   ,10,730191,U,200312,"PPI Commodity data for Metals and metal products-Sheet metal siding, not seasonally adjusted, discontinued",,2003,M12,2011,M06
WDU107401                     ,10,7401,U,196700,"PPI Commodity data for Metals and metal products-Struct., arch., pre-eng. metal products, not seasonally adjusted, discontinued",,1975,M01,1981,M06
WDU10740101                   ,10,740101,U,196700,"PPI Commodity data for Metals and metal products-Fabricated structural steel for bldgs., not seasonally adjusted, discontinued",,1961,M01,1981,M06
WDU10740111                   ,10,740111,U,196700,"PPI Commodity data for Metals and metal products-Fabricated structural steel for bridges net ton, not seasonally adjusted, discontinued",,1967,M01,1981,M06
WDU10740131                   ,10,740131,U,196700,"PPI Commodity data for Metals and metal products-Open steel floor grating, not seasonally adjusted, discontinued",,1961,M01,1974,M13
WDU10740141                   ,10,740141,U,196700,"PPI Commodity data for Metals and metal products-Grain storage bldg., steel, rigid frame ea., not seasonally adjusted, discontinued",,1961,M01,1971,M03
WDU10740145                   ,10,740145,U,196700,"PPI Commodity data for Metals and metal products-Metal building, steel, rigid frame, not seasonally adjusted, discontinued",,1961,M01,1981,M06
WDU10740181                   ,10,740181,U,196700,"PPI Commodity data for Metals and metal products-Expanded metal lath, not seasonally adjusted, discontinued",,1961,M01,1981,M06
WDU10740182                   ,10,740182,U,196700,"PPI Commodity data for Metals and metal products-Expanded corner bead, not seasonally adjusted, discontinued",,1961,M01,1981,M06
WDU10740187                   ,10,740187,U,196700,"PPI Commodity data for Metals and metal products-Open web steel joists, longspan, not seasonally adjusted, discontinued",,1961,M01,1970,M13
WDU10740189                   ,10,740189,U,196700,"PPI Commodity data for Metals and metal products-Open web steel joists,short span. . . . . . . . . . . . . . ., not seasonally adjusted, discontinued",,1961,M01,1969,M13
WDU10740191                   ,10,740191,U,197312,"PPI Commodity data for Metals and metal products-Fabricated bars, not seasonally adjusted, discontinued",,1974,M01,1981,M06
WDU10740195                   ,10,740195,U,196700,"PPI Commodity data for Metals and metal products-Fabricated steel pipe and fittings, not seasonally adjusted, discontinued",,1961,M01,1981,M06
WDU107402                     ,10,7402,U,198200,"PPI Commodity data for Metals and metal products-Fabricated iron and steel pipe and fittings, not seasonally adjusted, discontinued",,1981,M06,1994,M13
WDU10740201                   ,10,740201,U,198200,"PPI Commodity data for Metals and metal products-Petrochemical, not seasonally adjusted, discontinued",,1983,M04,1984,M02
WDU10740202                   ,10,740202,U,198200,"PPI Commodity data for Metals and metal products-Fossil fuel power plant, not seasonally adjusted, discontinued",,1981,M06,1984,M04
WDU10740206                   ,10,740206,U,198200,"PPI Commodity data for Metals and metal products-Nonpressure pipe: heating, ventilation, not seasonally adjusted, discontinued",,1984,M03,1986,M06
WDU10740212                   ,10,740212,U,198612,"PPI Commodity data for Metals and metal products-Petrochemical, paper mill, & water sewage treatment, not seasonally adjusted, discontinued",,1986,M12,1994,M13
WDU10740213                   ,10,740213,U,198612,"PPI Commodity data for Metals and metal products-Fossil fuel and nuclear power plant, not seasonally adjusted, discontinued",,1986,M12,1986,M12
WDU10740214                   ,10,740214,U,198200,"PPI Commodity data for Metals and metal products-Other iron and steel pipe and fittings, not seasonally adjusted, discontinued",,1981,M06,1994,M13
WDU107403                     ,10,7403,U,198200,"PPI Commodity data for Metals and metal products-Fabricated iron and steel tube and fittings, not seasonally adjusted, discontinued",,1981,M06,1994,M13
WDU10740301                   ,10,740301,U,198200,"PPI Commodity data for Metals and metal products-Seamless tubing, not seasonally adjusted, discontinued",,1982,M02,1984,M11
WDU10740302                   ,10,740302,U,198200,"PPI Commodity data for Metals and metal products-Welded tubing, not seasonally adjusted, discontinued",,1981,M06,1994,M13
WDU10740304                   ,10,740304,U,198306,"PPI Commodity data for Metals and metal products-Other iron and steel tube and fittings, not seasonally adjusted, discontinued",,1987,M01,1992,M04
WDU107404                     ,10,7404,U,198200,"PPI Commodity data for Metals and metal products-Nonferrous pipe, tube, and fittings, not seasonally adjusted, discontinued",,1981,M06,2011,M13
WDU10740401                   ,10,740401,U,198200,"PPI Commodity data for Metals and metal products-Aluminum pipe and tube fabrication, not seasonally adjusted, discontinued",,1982,M09,2002,M13
WDU10740402                   ,10,740402,U,198200,"PPI Commodity data for Metals and metal products-Copper pipe and tube fabrication, not seasonally adjusted, discontinued",,1981,M06,2001,M13
WDU10740403                   ,10,740403,U,198200,"PPI Commodity data for Metals and metal products-Other nonferrous pipe and tube fabrication, not seasonally adjusted, discontinued",,1984,M01,1998,M12
WDU10740451                   ,10,740451,U,200212,"PPI Commodity data for Metals and metal products-Nonferrous pipe, tube, and fittings, not seasonally adjusted, discontinued",,2002,M12,2011,M13
WDU10740501                   ,10,740501,U,198200,"PPI Commodity data for Metals and metal products-Fabricated structural metal for buildings, not seasonally adjusted, discontinued",,1961,M01,2011,M06
WDU10740511                   ,10,740511,U,198200,"PPI Commodity data for Metals and metal products-Fabricated structural metal for bridges, not seasonally adjusted, discontinued",,1967,M01,2003,M13
WDU10740512                   ,10,740512,U,198206,"PPI Commodity data for Metals and metal products-Other fabricated structural metal, not seasonally adjusted, discontinued",,1982,M06,2011,M06
WDU107406                     ,10,7406,U,198106,"PPI Commodity data for Metals and metal products-Prefabricated metal buildings and components, not seasonally adjusted, discontinued",,1981,M06,1981,M12
WDU10740645                   ,10,740645,U,196700,"PPI Commodity data for Metals and metal products-Metal building, steel, rigid frame, not seasonally adjusted, discontinued",,1961,M01,1981,M13
WDU10740731                   ,10,740731,U,198200,"PPI Commodity data for Metals and metal products-Open steel floor grating, not seasonally adjusted, discontinued",,1961,M01,1974,M13
WDU1074077                    ,10,74077,U,199006,"PPI Commodity data for Metals and metal products-Custom roll form products, not seasonally adjusted, discontinued",,1990,M06,2017,M13
WDU10740781                   ,10,740781,U,198200,"PPI Commodity data for Metals and metal products-Expanded metal lath, not seasonally adjusted, discontinued",,1961,M01,2000,M13
WDU10740782                   ,10,740782,U,198200,"PPI Commodity data for Metals and metal products-Expanded corner bead, not seasonally adjusted, discontinued",,1961,M01,1983,M13
WDU10740784                   ,10,740784,U,198412,"PPI Commodity data for Metals and metal products-Metal plaster base accessories, not seasonally adjusted, discontinued",,1990,M07,2000,M13
WDU10740785                   ,10,740785,U,199006,"PPI Commodity data for Metals and metal products-Miscellaneous metal work, not seasonally adjusted, discontinued",,1990,M06,2008,M06
WDU10740787                   ,10,740787,U,196700,"PPI Commodity data for Metals and metal products-Open web steel joists, longspan, not seasonally adjusted, discontinued",,1961,M01,1970,M13
WDU10740791                   ,10,740791,U,198200,"PPI Commodity data for Metals and metal products-Fabricated concrete reinforcing bars, not seasonally adjusted, discontinued",,1974,M01,2000,M13
WDU10740793                   ,10,740793,U,199006,"PPI Commodity data for Metals and metal products-Short span open web joists, not seasonally adjusted, discontinued",,1990,M06,2000,M13
WDU10740794                   ,10,740794,U,200012,"PPI Commodity data for Metals and metal products-Bar joists and fabricated concrete reinforcements, not seasonally adjusted, discontinued",,2000,M12,2003,M13
WDU10740795                   ,10,740795,U,199006,"PPI Commodity data for Metals and metal products-Long span joists, not seasonally adjusted, discontinued",,1990,M06,2000,M13
WDU10740801                   ,10,740801,U,198312,"PPI Commodity data for Metals and metal products-Warm air or air conditioning grilles,, not seasonally adjusted, discontinued",,1983,M12,1997,M13
WDU10740804                   ,10,740804,U,198312,"PPI Commodity data for Metals and metal products-Railings, not seasonally adjusted, discontinued",,1983,M12,1997,M13
WDU10740805                   ,10,740805,U,198312,"PPI Commodity data for Metals and metal products-Grating and grating treads, not seasonally adjusted, discontinued",,1983,M12,1992,M07
WDU10740806                   ,10,740806,U,198312,"PPI Commodity data for Metals and metal products-Light gauge metal framing, not seasonally adjusted, discontinued",,1983,M12,1991,M04
WDU10740808                   ,10,740808,U,198312,"PPI Commodity data for Metals and metal products-Metal scaffolding and shoring and forming for concrete work, not seasonally adjusted, discontinued",,1985,M03,2012,M01
WDU10740809                   ,10,740809,U,198312,"PPI Commodity data for Metals and metal products-Other architectural and ornamental metal work, not seasonally adjusted, discontinued",,1983,M12,1997,M13
WDU10740816                   ,10,740816,U,199712,"PPI Commodity data for Metals and metal products-Other architectural and ornamental metal work, not seasonally adjusted, discontinued",,1997,M12,2008,M13
WDU107409                     ,10,7409,U,199412,"PPI Commodity data for Metals and metal products-Iron and steel pipe, tube, and fittings, not seasonally adjusted, discontinued",,1994,M12,2011,M13
