index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
WDU11450124                   ,WDU11450124                   ,"PPI Commodity data for Machinery and equipment-Mill chain, not seasonally adjusted, discontinued",Index base: 1982 = 100,1962-M12,1984-M13,,,,,,,,,,,,,,,,18.7,19.4,20.5,21.4,21.6,22.3,23.7,25.1,26.7,29.1,31.5,33.9,42.7,52.0,54.8,59.3,65.1,73.1,85.9,98.0,100.0,102.1,104.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11450128                   ,WDU11450128                   ,"PPI Commodity data for Machinery and equipment-Roller chain plate sprocket, not seasonally adjusted, discontinued",Index base: 1982 = 100,1976-M06,1984-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,68.3,76.5,89.4,96.0,100.0,83.0,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11450133                   ,WDU11450133                   ,"PPI Commodity data for Machinery and equipment-V-belt sheave, not seasonally adjusted, discontinued",Index base: 1982 = 100,1962-M12,1984-M13,,,,,,,,,,,,,,,,27.3,27.6,28.8,28.8,28.7,30.0,31.8,33.0,35.3,35.3,37.1,38.0,45.0,52.3,54.2,61.3,67.7,74.0,80.6,88.6,100.0,99.4,104.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11450135                   ,WDU11450135                   ,"PPI Commodity data for Machinery and equipment-Universal joint, industrial, not seasonally adjusted, discontinued",Index base: 1982 = 100,1976-M06,1984-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,73.2,80.2,88.5,94.4,100.0,102.2,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11450137                   ,WDU11450137                   ,"PPI Commodity data for Machinery and equipment-Clutch, friction type, not seasonally adjusted, discontinued",Index base: 1982 = 100,1974-M12,1984-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.3,59.5,63.5,69.0,75.2,85.0,94.3,100.0,104.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11450202                   ,WDU11450202                   ,"PPI Commodity data for Machinery and equipment-Clutches, not seasonally adjusted, discontinued",Index base: 1984.12 = 100,1984-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.3,104.8,105.9,111.6,117.5,122.8,128.1,131.6,134.1,143.1,147.2,153.2,154.9,159.3,164.2,166.1,170.8,172.4,175.8,,,,,,,,,,,,,,,,,
WDU11450203                   ,WDU11450203                   ,"PPI Commodity data for Machinery and equipment-Flexible couplings, not seasonally adjusted, discontinued",Index base: 1984.12 = 100,1985-M03,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,108.2,110.3,113.6,115.5,117.4,117.2,121.1,123.4,125.2,128.4,131.9,135.5,138.8,141.7,145.9,150.0,157.2,160.1,,,,,,,,,,,,,,,,,
WDU11450204                   ,WDU11450204                   ,"PPI Commodity data for Machinery and equipment-Chains for sprocket drives, not seasonally adjusted, discontinued",Index base: 1984.12 = 100,1984-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,100.4,102.9,105.6,110.4,113.9,116.6,117.6,120.6,126.2,132.6,139.5,145.9,152.0,156.5,159.4,163.1,165.1,164.8,,,,,,,,,,,,,,,,,
WDU11450205                   ,WDU11450205                   ,"PPI Commodity data for Machinery and equipment-Sprockets, not seasonally adjusted, discontinued",Index base: 1984.12 = 100,1984-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,101.5,102.6,106.4,111.4,114.3,116.4,119.6,122.0,124.5,127.5,128.6,130.2,132.8,134.0,134.0,134.3,135.1,137.9,,,,,,,,,,,,,,,,,
WDU11450206                   ,WDU11450206                   ,"PPI Commodity data for Machinery and equipment-Pulleys, not seasonally adjusted, discontinued",Index base: 1984.12 = 100,1985-M03,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,105.4,108.1,110.3,117.0,121.5,130.2,135.5,139.9,142.1,145.8,147.0,156.6,167.7,174.9,,,,,,,,,,,,,,,,,
WDU11450207                   ,WDU11450207                   ,"PPI Commodity data for Machinery and equipment-Packaged hydraulic drives/univ. joints/flex. shafts, not seasonally adjusted, discontinued",Index base: 1984.12 = 100,1984-M12,1989-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,104.9,108.5,111.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11450209                   ,WDU11450209                   ,"PPI Commodity data for Machinery and equipment-Other power transmission equipment, incl. sheaves, not seasonally adjusted, discontinued",Index base: 1984.12 = 100,1984-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4,111.9,112.2,116.8,120.0,125.2,129.3,132.1,135.2,139.0,143.9,149.1,151.9,153.8,158.2,158.3,159.6,162.0,158.2,,,,,,,,,,,,,,,,,
WDU11450211                   ,WDU11450211                   ,"PPI Commodity data for Machinery and equipment-Universal joints, ball joints, drives & flex. shafts, not seasonally adjusted, discontinued",Index base: 1989.06 = 100,1989-M06,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6,108.6,110.3,116.4,121.9,124.7,123.4,123.8,122.4,123.2,127.3,128.3,130.2,136.8,,,,,,,,,,,,,,,,,
WDU11460101                   ,WDU11460101                   ,"PPI Commodity data for Machinery and equipment-Portable dial scale, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1979-M06,33.0,37.4,37.5,38.4,42.1,45.8,49.2,52.9,54.4,60.1,68.7,72.1,76.2,79.1,79.9,82.0,84.3,85.4,87.6,93.1,100.0,103.5,111.2,118.4,124.4,130.1,137.0,157.6,173.7,181.9,198.4,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11460111                   ,WDU11460111                   ,"PPI Commodity data for Machinery and equipment-Floor scale, beam type, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1980-M13,46.2,48.0,48.0,48.5,52.8,50.3,54.9,57.0,59.1,65.2,70.2,70.7,74.8,77.7,77.7,78.5,80.8,80.8,87.1,86.7,,,,122.2,122.3,125.3,133.9,163.8,192.1,208.7,216.4,234.2,255.2,276.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11460123                   ,WDU11460123                   ,"PPI Commodity data for Machinery and equipment-Bathroom scale, not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1980-M13,,,,,,,,,,,,,,,,,,,,,100.0,100.1,103.4,104.2,108.4,108.4,110.2,122.6,138.1,148.7,157.6,169.5,186.4,202.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11460131                   ,WDU11460131                   ,"PPI Commodity data for Machinery and equipment-Motor truck scale, 50-60 ton capacity, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1980-M13,44.7,46.3,46.7,48.9,57.3,57.4,62.9,65.2,66.7,74.5,80.0,81.7,86.4,91.8,92.9,95.3,94.0,93.3,93.8,94.3,100.0,103.9,113.7,122.7,123.1,128.9,131.0,143.6,167.7,179.0,194.4,212.0,233.9,245.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11460143                   ,WDU11460143                   ,"PPI Commodity data for Machinery and equipment-Computing scale, not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1980-M13,,,,,,,,,,,,,,,,,,,,,100.0,104.0,107.2,106.0,106.1,107.5,109.9,112.4,116.0,117.6,119.7,122.1,125.0,136.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11460145                   ,WDU11460145                   ,"PPI Commodity data for Machinery and equipment-Hopper scale, 6,000 lb. capacity, not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1980-M13,,,,,,,,,,,,,,,,,,,,,100.0,106.3,112.8,119.4,121.8,125.4,129.9,148.1,167.9,179.3,189.6,207.9,229.1,273.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU114602                     ,WDU114602                     ,"PPI Commodity data for Machinery and equipment-Motor truck scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1991-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,100.0,100.6,101.2,100.4,100.3,101.7,106.7,110.3,112.9,110.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11460231                   ,WDU11460231                   ,"PPI Commodity data for Machinery and equipment-Motor truck scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1991-M13,16.7,17.3,17.5,18.3,21.5,21.5,23.6,24.4,25.0,27.9,30.0,30.6,32.4,34.4,34.8,35.7,35.2,34.9,35.1,35.3,37.5,38.9,42.6,46.0,46.1,48.3,49.1,53.8,62.8,67.0,72.8,79.4,87.6,92.0,101.3,100.0,100.6,101.1,100.4,100.3,101.7,106.7,110.3,112.8,110.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU114604                     ,WDU114604                     ,"PPI Commodity data for Machinery and equipment-Industrial scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1991-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,100.0,102.3,105.5,107.2,108.0,109.4,111.1,112.0,114.5,115.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11460433                   ,WDU11460433                   ,"PPI Commodity data for Machinery and equipment-Bench and portable scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1989-M13,11.7,13.3,13.3,13.7,15.0,16.3,17.5,18.8,19.4,21.4,24.4,25.7,27.1,28.2,28.4,29.2,30.0,30.4,31.2,33.1,35.6,36.8,39.6,42.1,44.3,46.3,48.8,56.1,61.8,64.7,70.6,78.3,,,98.6,100.0,104.9,110.6,115.6,116.7,118.9,121.0,109.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11460434                   ,WDU11460434                   ,"PPI Commodity data for Machinery and equipment-Floor scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1991-M13,15.3,15.9,15.9,16.1,17.5,16.7,18.2,18.9,19.6,21.7,23.3,23.5,24.8,25.8,25.8,26.1,26.8,26.8,28.9,28.8,,,,40.6,40.6,41.6,44.5,54.4,63.8,69.3,71.9,77.8,84.8,91.8,96.9,100.0,102.0,107.0,106.0,106.4,108.7,110.2,112.0,115.1,115.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11460437                   ,WDU11460437                   ,"PPI Commodity data for Machinery and equipment-Misc. industrial scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,1991-M13,,,,,,,,,,,,,,,,,,,,,39.0,41.5,44.0,46.6,47.5,48.9,50.7,57.8,65.5,70.0,74.0,81.1,89.4,103.1,104.8,100.0,103.0,,108.2,109.4,109.8,111.3,113.7,115.4,116.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU114605                     ,WDU114605                     ,"PPI Commodity data for Machinery and equipment-Commercial and retail scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1991-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7,100.0,91.8,90.3,83.2,84.1,85.6,85.7,85.7,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11460539                   ,WDU11460539                   ,"PPI Commodity data for Machinery and equipment-Misc. retail-commercial scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1982-M05,1987-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,102.2,104.5,106.9,107.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU114606                     ,WDU114606                     ,"PPI Commodity data for Machinery and equipment-Household and person-weighing scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1991-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3,100.0,105.6,108.0,108.8,109.9,111.7,117.5,119.1,125.7,124.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11460641                   ,WDU11460641                   ,"PPI Commodity data for Machinery and equipment-Bathroom scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,1991-M13,,,,,,,,,,,,,,,,,,,,,41.6,41.6,43.0,43.3,45.1,45.1,45.8,51.0,57.4,61.8,65.5,70.5,77.5,84.3,,,,,,,,113.7,113.1,118.7,115.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11460642                   ,WDU11460642                   ,"PPI Commodity data for Machinery and equipment-Person-weighing scales and misc. household scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1987-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,110.2,113.3,116.8,119.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU114607                     ,WDU114607                     ,"PPI Commodity data for Machinery and equipment-Mailing and parcel post scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1987-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4,100.0,104.9,102.6,103.4,109.5,115.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11460742                   ,WDU11460742                   ,"PPI Commodity data for Machinery and equipment-Mailing and parcel post scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1987-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4,100.0,104.9,102.6,103.4,109.5,115.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU114608                     ,WDU114608                     ,"PPI Commodity data for Machinery and equipment-Accessories and attachments, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1991-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,100.0,104.6,102.8,106.8,110.6,112.0,108.9,106.1,107.9,108.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11460843                   ,WDU11460843                   ,"PPI Commodity data for Machinery and equipment-Accessories and attachments, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1991-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,100.0,104.6,102.8,106.8,110.6,112.0,108.9,106.1,107.9,108.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU114609                     ,WDU114609                     ,"PPI Commodity data for Machinery and equipment-Parts, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1991-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,100.0,103.9,105.0,104.9,104.9,104.9,108.4,111.0,111.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11460944                   ,WDU11460944                   ,"PPI Commodity data for Machinery and equipment-Parts, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1991-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,100.0,103.9,105.0,104.9,104.9,104.9,108.4,111.0,111.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11461131                   ,WDU11461131                   ,"PPI Commodity data for Machinery and equipment-Motor truck scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1994-M13,16.7,17.3,17.5,18.3,21.5,21.5,23.6,24.4,25.0,27.9,30.0,30.6,32.4,34.4,34.8,35.7,35.2,34.9,35.1,35.3,37.5,38.9,42.6,46.0,46.1,48.3,49.1,53.8,62.8,67.0,72.8,79.4,87.6,92.0,101.3,100.0,100.6,101.1,100.4,100.3,101.7,106.7,110.3,112.8,110.4,107.5,108.3,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11461133                   ,WDU11461133                   ,"PPI Commodity data for Machinery and equipment-Bench and portable scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,2003-M06,11.7,13.3,13.3,13.7,15.0,16.3,17.5,18.8,19.4,21.4,24.4,25.7,27.1,28.2,28.4,29.2,30.0,30.4,31.2,33.1,35.6,36.8,39.6,42.1,44.3,46.3,48.8,56.1,61.8,64.7,70.6,78.3,,,98.6,100.0,104.9,110.6,115.6,116.7,118.9,121.0,109.5,,,,121.2,125.7,134.6,136.1,136.1,139.1,141.9,143.7,144.1,144.7,,,,,,,,,,,,,,,,,,
WDU11461134                   ,WDU11461134                   ,"PPI Commodity data for Machinery and equipment-Floor scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1994-M13,15.3,15.9,15.9,16.1,17.5,16.7,18.2,18.9,19.6,21.7,23.3,23.5,24.8,25.8,25.8,26.1,26.8,26.8,28.9,28.8,,,,40.6,40.6,41.6,44.5,54.4,63.8,69.3,71.9,77.8,84.8,91.8,96.9,100.0,102.0,107.0,106.0,106.4,108.7,110.2,112.0,115.1,115.6,113.5,132.8,137.6,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11461135                   ,WDU11461135                   ,"PPI Commodity data for Machinery and equipment-Motor truck and railroad track scales, not seasonally adjusted, discontinued",Index base: 1994.12 = 100,1994-M12,2003-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3,96.7,96.7,97.5,98.4,99.6,101.5,100.9,,,,,,,,,,,,,,,,,,
WDU11461137                   ,WDU11461137                   ,"PPI Commodity data for Machinery and equipment-Misc. industrial scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,2003-M06,,,,,,,,,,,,,,,,,,,,,39.0,41.5,44.0,46.6,47.5,48.9,50.7,57.8,65.5,70.0,74.0,81.1,89.4,103.1,104.8,100.0,103.0,,108.2,109.4,109.8,111.3,113.7,115.4,116.9,118.2,120.6,122.6,125.4,127.2,127.5,129.0,130.2,133.6,132.8,134.6,,,,,,,,,,,,,,,,,,
WDU11461241                   ,WDU11461241                   ,"PPI Commodity data for Machinery and equipment-Commercial and retail scales, not seasonally adjusted, discontinued",Index base: 1987.12 = 100,1995-M09,1999-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,100.8,103.0,,,,,,,,,,,,,,,,,,,,,,
WDU11461242                   ,WDU11461242                   ,"PPI Commodity data for Machinery and equipment-Bathroom scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,1997-M03,,,,,,,,,,,,,,,,,,,,,41.6,41.6,43.0,43.3,45.1,45.1,45.8,51.0,57.4,61.8,65.5,70.5,77.5,84.3,,,,,,,,113.7,113.1,118.7,116.4,99.6,,,103.8,105.2,,,,,,,,,,,,,,,,,,,,,,,,
WDU11461243                   ,WDU11461243                   ,"PPI Commodity data for Machinery and equipment-Person-weighing scales and misc. household scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1999-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,110.2,113.3,116.8,119.6,,,,,,,,,124.0,123.5,123.9,,,,,,,,,,,,,,,,,,,,,,
WDU11461244                   ,WDU11461244                   ,"PPI Commodity data for Machinery and equipment-Mailing and parcel post scales, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1987-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4,100.0,104.9,102.6,103.4,109.5,115.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11461343                   ,WDU11461343                   ,"PPI Commodity data for Machinery and equipment-Attachments and accessories, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1997-M07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,100.0,104.6,102.8,106.8,110.6,112.0,108.9,106.1,107.9,108.6,,100.0,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11461344                   ,WDU11461344                   ,"PPI Commodity data for Machinery and equipment-Parts, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2003-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,100.0,103.9,105.0,104.9,104.9,104.9,108.4,111.0,111.8,,,,,111.5,109.0,101.3,101.0,100.8,102.8,99.1,87.8,,,,,,,,,,,,,,,,,,
WDU11470101                   ,WDU11470101                   ,"PPI Commodity data for Machinery and equipment-Centrifugal blower, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1983-M13,14.1,15.8,18.5,20.1,23.3,22.3,22.3,23.2,24.2,27.1,29.3,30.5,31.1,31.3,30.2,29.6,28.0,27.2,27.5,27.9,29.6,30.4,31.5,33.6,36.3,36.8,38.1,49.6,58.7,61.5,66.1,70.4,77.9,87.9,94.7,100.0,100.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11470111                   ,WDU11470111                   ,"PPI Commodity data for Machinery and equipment-Propeller fan, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1983-M13,12.9,13.8,15.7,16.4,19.3,19.1,19.6,20.3,20.9,23.0,23.6,23.3,23.3,23.2,22.9,23.4,23.5,23.7,24.5,25.8,27.4,28.5,29.8,32.3,34.3,36.1,38.9,47.9,56.5,59.5,65.8,70.6,76.8,86.1,94.6,100.0,101.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11470121                   ,WDU11470121                   ,"PPI Commodity data for Machinery and equipment-Attic fan, 30 inch size, not seasonally adjusted, discontinued",Index base: 1982 = 100,1958-M01,1983-M13,,,,,,,,,,,,37.4,37.4,37.4,35.1,35.0,34.8,34.9,35.2,36.0,37.1,38.2,40.7,45.2,46.6,48.3,53.6,61.6,73.4,81.6,83.9,86.8,91.6,95.4,104.6,,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11470133                   ,WDU11470133                   ,"PPI Commodity data for Machinery and equipment-Axial fan, 36-38 inch, direct drive, not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,1983-M13,,,,,,,,,,,,,,,,,,,,,26.2,27.3,28.5,30.8,34.3,35.8,37.8,46.6,55.2,59.8,65.9,70.8,76.7,84.9,93.0,100.0,102.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11470135                   ,WDU11470135                   ,"PPI Commodity data for Machinery and equipment-Industrial fan, arrangement no. 1, not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,1983-M13,,,,,,,,,,,,,,,,,,,,,30.2,31.5,32.1,34.5,36.7,38.9,40.5,49.7,61.4,64.7,68.4,72.5,78.6,88.2,95.5,100.0,100.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11470141                   ,WDU11470141                   ,"PPI Commodity data for Machinery and equipment-Centrifugal fans and blowers, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,103.4,105.1,107.0,106.8,112.8,118.6,121.6,124.6,127.8,130.9,134.3,137.8,141.6,143.3,145.1,148.4,151.1,151.4,154.9,,,,,,,,,,,,,,,,,
WDU11470142                   ,WDU11470142                   ,"PPI Commodity data for Machinery and equipment-Propeller fans and accessories, not seasonally adjusted, discontinued",Index base: 1983.12 = 100,1983-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.9,115.5,117.4,119.1,124.6,134.6,142.8,149.0,150.8,157.1,160.9,169.0,174.2,175.2,179.2,178.5,178.5,180.7,180.5,183.8,,,,,,,,,,,,,,,,,
WDU114801                     ,WDU114801                     ,"PPI Commodity data for Machinery and equipment-Heat transfer equipment, not seasonally adjusted, discontinued",Index base: 1982 = 100,1977-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9,80.6,91.4,96.7,100.0,103.6,104.3,106.9,108.6,109.8,114.4,121.1,126.7,129.3,129.8,132.7,134.2,136.0,139.1,140.4,141.9,142.5,145.0,147.9,149.1,148.8,151.4,157.7,166.0,177.2,179.1,178.5,177.5,182.5,,,,,,,,,
WDU11480101                   ,WDU11480101                   ,"PPI Commodity data for Machinery and equipment-Packaged terminal a/c, not seasonally adjusted, discontinued",Index base: 1982 = 100,1978-M02,1982-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4,74.4,86.8,93.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11480105                   ,WDU11480105                   ,"PPI Commodity data for Machinery and equipment-Room fan coil a/c, not seasonally adjusted, discontinued",Index base: 1982 = 100,1977-M12,1982-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5,82.2,89.7,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11480107                   ,WDU11480107                   ,"PPI Commodity data for Machinery and equipment-Central station a/c unit, not seasonally adjusted, discontinued",Index base: 1982 = 100,1977-M12,1997-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2,82.7,93.4,,100.0,102.7,107.0,112.3,116.9,120.3,127.1,134.5,141.2,149.4,153.8,154.5,156.5,157.6,162.7,,,,,,,,,,,,,,,,,,,,,,,,
WDU11480109                   ,WDU11480109                   ,"PPI Commodity data for Machinery and equipment-Unit cooler, not seasonally adjusted, discontinued",Index base: 1982 = 100,1977-M12,1989-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,81.6,90.6,,,102.0,105.1,107.4,109.9,112.1,118.1,127.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11480111                   ,WDU11480111                   ,"PPI Commodity data for Machinery and equipment-Remote refrigerent condenser, not seasonally adjusted, discontinued",Index base: 1982 = 100,1977-M12,1992-M07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4,83.6,92.7,,100.0,100.8,101.1,98.9,98.5,99.0,102.6,103.8,104.7,111.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU11480117                   ,WDU11480117                   ,"PPI Commodity data for Machinery and equipment-Finned coils, all types, not seasonally adjusted, discontinued",Index base: 1982 = 100,1977-M12,1997-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9,81.6,93.2,,,103.2,103.7,104.8,104.8,105.0,109.7,113.4,114.8,115.4,115.1,114.3,114.9,115.9,117.3,,,,,,,,,,,,,,,,,,,,,,,,
WDU11480131                   ,WDU11480131                   ,"PPI Commodity data for Machinery and equipment-Heat transfer equipment, not seasonally adjusted, discontinued",Index base: 1982.12 = 100,1982-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4,102.2,106.3,108.5,109.4,112.6,121.1,,,125.6,139.4,140.9,146.0,152.5,152.5,153.3,153.9,156.6,159.8,161.1,160.7,,,,,,,,,,,,,,,,,
