index,Index,Label,unit,start,last,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CUURS200SANL1    ,CUURS200SANL1    ,"Nondurables less food in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9,76.1,89.1,96.4,98.1,100.2,101.6,104.4,98.6,102.8,107.7,114.1,122.1,126.1,128.3,131.2,133.2,133.6,136.3,138.3,137.3,141.0,149.5,149.7,147.0,149.9,156.5,166.4,173.0,179.22,190.577,177.282,187.273,204.958,210.561,209.72,207.586,187.267,182.151,188.494,193.535,192.343,181.167,197.097
CUURS200SANL11   ,CUURS200SANL11   ,"Nondurables less food and beverages in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3,75.7,89.0,96.5,98.2,100.3,101.6,104.3,97.9,102.3,107.3,113.8,122.2,125.4,127.3,130.2,132.1,132.2,134.8,136.7,135.3,139.0,147.7,147.7,144.7,147.5,154.2,164.6,171.4,177.666,189.335,174.284,184.647,202.904,208.379,207.362,204.933,183.365,177.83,184.39,189.377,188.057,175.689,192.361
CUURS200SAR      ,CUURS200SAR      ,"Recreation in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,103.0,103.5,106.2,109.1,110.3,111.0,111.7,113.0,113.507,115.727,116.138,114.461,114.675,116.668,117.03,116.139,116.445,117.962,120.7,119.55,119.605,120.507,122.466
CUURS200SAS      ,CUURS200SAS      ,"Services in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,65.6,76.8,86.4,95.5,100.0,104.5,109.4,114.0,118.3,123.1,129.1,135.3,141.5,146.5,151.6,156.5,162.4,167.9,173.5,179.1,184.3,191.6,199.2,205.8,212.1,217.9,223.9,229.7,236.248,243.031,244.362,247.038,250.834,255.637,261.828,267.623,271.678,278.216,285.104,291.605,297.968,304.207,312.979
CUURS200SASL2RS  ,CUURS200SASL2RS  ,"Services less rent of shelter in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1982-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2,107.7,112.1,116.3,120.0,124.1,130.7,136.8,144.1,149.9,156.0,160.9,166.7,172.8,179.1,184.3,189.7,197.6,206.9,212.3,221.4,229.3,238.7,246.5,254.752,266.833,269.045,275.742,280.715,286.03,293.532,300.077,302.574,308.346,315.099,319.716,323.159,329.27,338.028
CUURS200SASL5    ,CUURS200SASL5    ,"Services less medical care services in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.6,65.3,76.9,86.8,95.8,100.0,104.2,109.0,113.3,117.2,121.8,127.5,133.2,138.8,143.3,147.8,152.1,157.6,162.9,168.7,174.1,178.9,185.9,193.1,199.4,205.3,210.6,216.0,221.2,226.923,233.279,233.835,235.751,239.097,243.073,248.714,254.278,257.933,263.614,270.119,276.633,282.499,287.1,295.786
CUURS200SAT      ,CUURS200SAT      ,"Transportation in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4,71.4,83.8,94.1,97.9,99.1,103.0,105.7,101.1,104.6,107.4,113.3,119.5,122.6,124.4,127.4,132.6,137.6,142.1,143.6,141.7,144.8,153.5,155.9,155.1,158.6,164.2,173.6,180.7,186.066,196.433,180.395,193.973,213.133,217.593,217.499,214.655,198.31,193.172,197.427,203.957,203.815,195.734,219.523
CUURS200SAT1     ,CUURS200SAT1     ,"Private transportation in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4,72.9,85.4,94.8,98.1,98.9,103.0,105.7,100.2,103.5,106.6,112.9,119.0,121.9,123.6,126.0,130.8,135.5,139.9,140.7,138.7,141.2,149.7,152.4,151.7,155.4,161.3,170.8,177.8,183.045,192.683,176.372,189.872,209.072,213.727,212.852,210.258,193.749,188.601,193.3,200.145,200.314,194.755,220.403
CUURS200SATCLTB  ,CUURS200SATCLTB  ,"Transportation commodities less motor fuel in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.13,105.056,106.672,106.607,106.265,106.383,105.659,103.453,102.797,104.077,105.741,118.242
CUURS200SEEB     ,CUURS200SEEB     ,"Tuition, other school fees, and childcare in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1977.12=100,2017-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.665,1204.372,1210.397,1225.007,1250.031
CUURS200SEFJ     ,CUURS200SEFJ     ,"Dairy and related products in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2017-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.666,198.062,199.61,207.315,211.257
CUURS200SEFV     ,CUURS200SEFV     ,"Food away from home in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.9,79.0,86.8,93.2,96.6,100.1,103.4,107.0,109.7,113.1,117.7,121.9,128.0,132.7,136.2,139.3,142.5,146.7,151.0,155.3,159.5,163.8,167.9,172.7,176.4,179.0,184.0,189.8,194.9,201.317,210.38,218.237,221.151,226.755,233.842,238.727,245.591,252.433,259.397,264.36,272.049,279.446,283.695,302.76
CUURS200SEHA     ,CUURS200SEHA     ,"Rent of primary residence in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3,76.5,82.8,88.9,95.1,99.9,105.0,111.2,116.9,121.9,126.7,131.3,136.5,141.6,144.8,148.0,152.0,157.0,161.6,166.8,172.6,178.0,184.6,192.4,199.2,204.9,208.3,211.3,215.1,221.435,225.804,230.001,232.095,235.478,241.049,246.728,253.016,259.988,266.892,275.114,284.433,294.05,303.16,311.781
CUURS200SEHC     ,CUURS200SEHC     ,"Owners' equivalent rent of residences in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1982-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,106.3,112.2,117.5,122.8,128.7,134.4,141.8,147.1,151.6,156.0,161.5,168.0,173.1,178.5,184.8,190.0,196.6,203.7,212.6,216.2,218.9,222.0,225.8,229.659,232.239,234.901,235.774,238.524,242.877,248.179,252.668,257.524,264.949,272.677,282.042,291.565,300.455,309.628
CUURS200SEHC01   ,CUURS200SEHC01   ,"Owners' equivalent rent of primary residence in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1982-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,106.3,112.2,117.5,122.8,128.7,134.4,141.8,147.1,151.6,156.0,161.5,168.0,173.1,178.5,184.8,190.0,196.6,203.7,212.6,216.2,218.9,222.0,225.8,229.659,232.239,234.901,235.774,238.529,242.886,248.182,252.666,257.517,264.941,272.64,282.03,291.526,300.361,309.518
CUURS200SEHF     ,CUURS200SEHF     ,"Gas (piped) and electricity in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8,61.3,69.5,79.4,91.8,103.8,104.5,106.5,105.3,102.9,101.1,104.4,102.0,103.8,105.9,111.4,106.2,106.0,112.7,114.7,112.5,111.7,122.0,129.8,118.7,133.9,141.6,158.9,165.1,172.452,190.992,170.529,177.133,177.665,170.638,176.162,188.91,177.769,174.655,182.691,180.338,178.051,180.918,200.175
CUURS200SEHF01   ,CUURS200SEHF01   ,"Electricity in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8,67.0,75.5,84.3,94.0,101.4,104.7,108.8,115.3,115.5,114.8,118.2,116.4,119.8,120.1,121.3,114.5,125.6,126.0,126.6,125.1,122.1,121.7,120.9,119.2,118.7,119.6,121.2,130.2,143.387,150.406,158.915,167.993,173.95,177.269,178.317,183.872,190.55,189.801,194.439,193.734,194.85,200.07,203.754
CUURS200SEHF02   ,CUURS200SEHF02   ,"Utility (piped) gas service in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9,56.4,64.4,75.2,89.9,105.8,104.3,104.6,96.7,91.5,88.6,91.9,88.9,89.1,93.0,102.6,98.9,88.1,100.7,103.9,99.8,101.4,124.3,142.2,120.1,156.8,173.6,211.4,208.3,205.989,242.253,174.042,175.795,167.374,146.284,157.266,178.608,144.163,138.145,150.239,146.821,140.673,140.207,177.386
CUURS200SETA     ,CUURS200SETA     ,"New and used motor vehicles in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2017-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.339,97.347,98.793,100.516,109.986
CUURS200SETA01   ,CUURS200SETA01   ,"New vehicles in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1977.12=100,2017-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.273,186.041,188.595,189.443,201.74
CUURS200SETA02   ,CUURS200SETA02   ,"Used cars and trucks in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1977.12=100,2017-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.005,285.775,288.246,297.945,378.184
CUURS200SETB     ,CUURS200SETB     ,"Motor fuel in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.1,71.0,96.9,106.6,101.7,99.6,98.7,99.9,76.8,81.5,82.2,90.8,104.1,101.1,97.9,96.8,99.0,99.6,108.5,107.5,95.1,102.8,133.7,131.5,123.0,140.7,165.9,202.1,229.5,252.472,290.533,210.261,250.57,319.62,329.186,320.563,305.999,222.651,196.001,220.75,245.026,236.51,192.897,268.523
CUURS200SETB01   ,CUURS200SETB01   ,"Gasoline (all types) in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2,71.0,97.0,106.6,101.8,99.6,98.6,99.8,76.6,81.4,82.1,90.8,103.9,101.1,97.8,96.5,98.7,99.4,108.3,107.2,94.5,102.2,132.9,130.7,122.3,139.9,164.9,200.9,228.1,250.977,288.446,209.822,249.821,318.541,327.758,318.948,303.548,220.944,194.623,219.173,243.114,234.709,191.254,266.756
CUURS200SETE     ,CUURS200SETE     ,"Motor vehicle insurance in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1977.12=100,2017-M12,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.313,809.871,806.388,807.766,828.376
CUURS200SS47014  ,CUURS200SS47014  ,"Gasoline, unleaded regular in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1978-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4,97.1,107.0,101.8,99.6,98.6,99.7,75.9,80.2,80.6,88.7,101.6,99.3,95.9,94.6,97.3,98.2,107.4,106.1,93.1,100.8,132.4,130.2,121.4,139.0,164.1,200.4,227.8,250.898,288.747,209.119,249.56,319.119,328.092,318.218,301.944,217.325,189.501,213.795,237.665,229.257,186.087,261.256
CUURS200SS47015  ,CUURS200SS47015  ,"Gasoline, unleaded midgrade in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1993.12=100,1993-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.9,108.3,117.6,116.1,103.0,111.3,142.6,140.4,131.6,149.9,176.1,214.0,242.6,266.368,306.644,224.471,266.569,337.515,348.334,341.411,328.546,244.935,220.433,247.105,270.204,262.289,218.318,293.891
CUURS200SS47016  ,CUURS200SS47016  ,"Gasoline, unleaded premium in Midwest - Size Class A, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1981-M08,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,100.2,101.8,83.0,86.3,87.7,96.1,108.6,104.1,101.1,99.9,102.0,101.9,109.9,108.6,97.2,104.6,133.1,131.0,122.7,138.8,162.1,195.4,220.5,241.892,276.61,205.104,240.617,302.826,312.506,308.372,297.491,230.102,214.638,238.944,261.638,254.857,215.578,281.934
CUURS23AAA0      ,CUURS23AAA0      ,"All items - old base in Chicago-Naperville-Elgin, IL-IN-WI, all urban consumers, not seasonally adjusted",Index base: 1967=100,1914-M12,2022-M02,,30.1,32.6,38.5,44.6,51.6,59.3,53.7,50.9,52.1,53.0,54.4,54.7,53.5,52.8,52.7,51.4,46.7,40.8,37.6,38.2,39.9,40.3,42.3,41.6,40.9,41.3,43.3,47.7,50.4,51.1,52.2,56.9,65.9,71.7,71.7,72.4,78.1,79.8,80.5,81.8,82.3,83.5,86.1,88.6,89.4,90.7,91.2,92.1,93.0,93.4,94.7,97.4,100.0,104.3,109.9,116.3,120.8,124.3,132.0,146.1,157.6,165.1,175.6,190.7,214.6,245.5,269.0,287.4,298.8,310.1,321.8,328.5,342.1,355.4,373.4,393.5,409.4,421.4,434.4,444.0,458.0,470.3,483.1,492.9,503.1,519.3,532.8,541.3,551.2,563.5,580.6,592.5,611.91,634.967,627.378,635.969,653.337,663.258,670.848,682.566,680.549,685.058,697.933,710.167,720.547,728.59,759.321
CUURS23ASA0      ,CUURS23ASA0      ,"All items in Chicago-Naperville-Elgin, IL-IN-WI, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1914-M12,2022-M02,,10.1,10.9,12.9,14.9,17.3,19.8,18.0,17.0,17.4,17.7,18.2,18.3,17.9,17.7,17.6,17.2,15.6,13.7,12.6,12.8,13.4,13.5,14.2,13.9,13.7,13.8,14.5,16.0,16.9,17.1,17.5,19.0,22.1,24.0,24.0,24.2,26.1,26.7,26.9,27.4,27.5,27.9,28.8,29.7,29.9,30.4,30.5,30.8,31.1,31.3,31.7,32.6,33.5,34.9,36.8,38.9,40.4,41.6,44.2,48.9,52.8,55.3,58.8,63.8,71.8,82.2,90.0,96.2,100.0,103.8,107.7,110.0,114.5,119.0,125.0,131.7,137.0,141.1,145.4,148.6,153.3,157.4,161.7,165.0,168.4,173.8,178.3,181.2,184.5,188.6,194.3,198.3,204.818,212.536,209.995,212.87,218.684,222.005,224.545,228.468,227.792,229.302,233.611,237.706,241.181,243.873,254.159
CUURS23ASA0E     ,CUURS23ASA0E     ,"Energy in Chicago-Naperville-Elgin, IL-IN-WI, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6,67.4,86.0,95.9,97.1,101.3,101.6,102.9,90.6,92.6,91.0,98.3,102.7,102.7,100.8,104.5,98.3,101.2,109.9,109.6,101.0,102.2,124.5,127.4,115.6,132.0,144.7,168.5,175.1,198.319,229.562,174.264,195.132,224.59,222.923,220.838,231.231,189.306,171.525,186.056,196.094,193.657,177.417,221.622
CUURS23ASA0L1E   ,CUURS23ASA0L1E   ,"All items less food and energy in Chicago-Naperville-Elgin, IL-IN-WI, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1982-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5,100.0,104.6,109.5,113.6,118.8,124.4,130.4,137.1,143.6,148.6,153.2,157.6,162.7,166.0,170.9,175.5,179.2,183.0,187.7,192.7,194.5,197.3,200.9,204.6,209.058,213.541,215.945,217.157,220.138,223.625,226.942,229.753,232.633,236.36,240.244,243.773,247.708,251.29,257.54
CUURS23ASA0L2    ,CUURS23ASA0L2    ,"All items less shelter in Chicago-Naperville-Elgin, IL-IN-WI, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1975-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,64.3,68.6,75.7,85.1,92.8,97.0,99.9,103.1,106.2,107.6,111.8,115.4,121.3,127.7,132.7,136.4,141.0,143.2,146.7,150.4,153.8,155.5,157.6,162.2,165.6,165.2,167.8,172.1,178.2,181.3,186.963,196.228,192.88,196.945,203.366,206.274,207.635,210.95,207.58,206.697,210.201,212.334,213.856,215.008,225.798
CUURS23ASA0L5    ,CUURS23ASA0L5    ,"All items less medical care in Chicago-Naperville-Elgin, IL-IN-WI, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,35.3,37.2,39.3,40.8,42.0,44.6,49.4,53.1,55.4,58.8,63.9,72.0,82.5,90.3,96.4,100.0,103.6,107.4,109.4,113.6,117.9,123.6,130.0,134.9,138.5,142.4,145.3,149.7,153.8,158.0,161.0,164.2,169.6,173.8,176.4,179.4,183.2,188.5,192.1,198.323,205.696,202.32,204.396,210.024,212.933,215.183,218.968,217.684,218.624,222.318,226.312,229.658,231.384,242.343
CUURS23ASA0LE    ,CUURS23ASA0LE    ,"All items less energy in Chicago-Naperville-Elgin, IL-IN-WI, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,72.3,81.7,89.4,96.1,99.8,104.1,108.4,112.6,117.6,122.8,128.7,135.8,141.7,146.5,150.9,155.2,160.2,163.7,168.6,173.2,176.9,180.5,185.2,189.7,191.7,194.8,198.4,202.1,206.853,212.248,215.02,216.173,219.77,223.536,226.565,230.018,233.259,236.637,240.037,243.611,247.673,252.095,259.543
CUURS23ASAA      ,CUURS23ASAA      ,"Apparel in Chicago-Naperville-Elgin, IL-IN-WI, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1952-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4,52.7,52.3,54.0,54.8,55.0,55.5,56.4,56.0,55.8,56.0,56.2,56.8,58.3,60.6,63.8,66.9,68.6,71.1,72.5,76.0,80.4,82.7,83.7,86.2,88.0,90.5,95.6,96.4,97.7,100.2,102.1,106.0,103.9,109.2,116.6,118.1,124.3,125.3,126.2,131.1,131.0,126.3,120.6,122.3,121.6,117.2,112.5,106.3,99.8,92.7,94.5,96.7,96.1,94.048,91.391,93.711,91.291,91.875,94.15,94.706,94.681,89.511,88.11,86.793,84.642,86.165,81.91,82.842
CUURS23ASAC      ,CUURS23ASAC      ,"Commodities in Chicago-Naperville-Elgin, IL-IN-WI, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4,38.9,40.6,42.3,43.7,44.9,48.3,54.0,58.2,60.1,63.7,69.2,77.7,87.5,93.7,97.0,100.1,102.9,105.6,105.5,109.2,113.5,118.6,125.3,128.9,131.4,134.8,137.3,139.1,141.1,142.8,143.2,144.2,146.7,147.9,145.9,145.8,148.7,153.3,156.5,159.424,165.776,161.826,164.023,171.395,174.079,173.648,173.848,167.761,164.896,165.849,167.324,168.661,167.838,180.167
CUURS23ASACL1    ,CUURS23ASACL1    ,"Commodities less food in Chicago-Naperville-Elgin, IL-IN-WI, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2,40.7,42.2,43.9,45.4,46.2,47.6,52.7,56.6,58.7,62.2,66.4,75.1,85.9,92.4,96.3,100.4,103.3,106.3,103.4,106.7,111.2,116.1,122.1,125.3,127.4,130.5,132.2,132.6,133.1,133.2,131.2,131.2,133.6,133.1,129.6,128.3,130.4,135.0,137.8,139.414,144.143,136.912,139.561,146.734,148.4,147.243,144.841,134.351,129.758,130.726,131.332,131.451,127.467,138.484
CUURS23ASACL11   ,CUURS23ASACL11   ,"Commodities less food and beverages in Chicago-Naperville-Elgin, IL-IN-WI, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.3,61.8,66.1,74.9,85.7,92.3,96.2,100.5,103.3,106.4,103.0,106.5,110.9,115.8,121.9,124.5,126.2,129.1,130.8,131.1,131.2,131.2,129.1,129.0,131.2,130.7,126.9,125.7,127.5,132.0,134.9,136.418,140.882,133.052,135.664,142.888,144.517,143.293,140.777,130.169,125.496,126.381,126.722,126.841,122.737,133.722
CUURS23ASAD      ,CUURS23ASAD      ,"Durables in Chicago-Naperville-Elgin, IL-IN-WI, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6,39.6,40.8,42.4,44.1,44.3,44.9,48.7,53.5,56.0,60.0,65.2,73.6,82.3,88.6,94.8,100.6,104.6,107.0,107.7,108.9,111.5,113.8,114.7,116.8,118.4,120.0,122.9,126.8,126.7,123.9,121.5,119.1,117.2,116.8,112.9,108.5,106.1,105.2,103.8,102.012,101.144,98.581,97.345,97.583,97.029,95.778,93.371,91.881,89.416,87.29,85.064,84.737,85.607,93.067
CUURS23ASAE      ,CUURS23ASAE      ,"Education and communication in Chicago-Naperville-Elgin, IL-IN-WI, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4,106.7,109.9,112.5,115.9,117.3,118.4,120.2,122.7,126.797,132.17,136.249,136.37,137.391,137.706,138.914,141.785,142.403,143.14,143.506,143.025,141.49,142.052,141.628
CUURS23ASAEC     ,CUURS23ASAEC     ,"Education and communication commodities in Chicago-Naperville-Elgin, IL-IN-WI, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.332,98.776,90.173,83.91,78.344,74.636,72.238,65.717,63.266,64.978,62.793,61.542
CUURS23ASAES     ,CUURS23ASAES     ,"Education and communication services in Chicago-Naperville-Elgin, IL-IN-WI, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.787,100.704,101.679,103.207,106.056,106.961,107.852,109.084,109.036,107.529,108.34,108.233
CUURS23ASAF      ,CUURS23ASAF      ,"Food and beverages in Chicago-Naperville-Elgin, IL-IN-WI, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.2,67.9,75.8,83.8,91.2,96.4,98.7,99.4,102.0,104.2,108.9,113.2,117.1,122.5,130.3,135.5,139.2,143.1,147.0,151.3,156.1,160.5,164.8,168.4,171.4,176.3,178.1,181.0,186.3,190.2,194.0,200.264,210.484,215.308,216.38,223.226,228.333,229.938,236.813,241.554,242.924,243.928,248.277,252.923,261.5,275.273
