index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2,2018-S1,2018-S2,2019-S1,2019-S2,2020-S1,2020-S2,2021-S1,2021-S2
CUUS0490SEHA     ,CUUS0490SEHA     ,"Rent of primary residence in Pacific, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.912,103.309,105.734,108.068,110.064,110.817,111.403,112.981
CUUS0490SEHC     ,CUUS0490SEHC     ,"Owners' equivalent rent of residences in Pacific, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.127,103.4,105.671,107.771,109.302,109.986,110.56,112.268
CUUS0490SEHC01   ,CUUS0490SEHC01   ,"Owners' equivalent rent of primary residence in Pacific, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.127,103.4,105.671,107.773,109.308,109.991,110.566,112.271
CUUS0490SEHF     ,CUUS0490SEHF     ,"Gas (piped) and electricity in Pacific, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.119,104.068,103.97,106.216,109.785,113.132,118.688,125.452
CUUS0490SEHF01   ,CUUS0490SEHF01   ,"Electricity in Pacific, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.346,103.303,103.97,106.364,109.433,111.837,118.457,123.023
CUUS0490SEHF02   ,CUUS0490SEHF02   ,"Utility (piped) gas service in Pacific, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.246,107.007,103.967,105.647,111.041,117.899,119.484,134.446
CUUS0490SETA     ,CUUS0490SETA     ,"New and used motor vehicles in Pacific, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.99,101.29,101.353,100.998,100.077,102.85,109.856,121.389
CUUS0490SETA01   ,CUUS0490SETA01   ,"New vehicles in Pacific, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.633,100.951,101.975,101.219,102.222,102.889,104.54,110.639
CUUS0490SETA02   ,CUUS0490SETA02   ,"Used cars and trucks in Pacific, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.647,101.348,102.204,102.034,100.559,109.032,121.659,143.867
CUUS0490SETB     ,CUUS0490SETB     ,"Motor fuel in Pacific, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.337,116.947,114.807,119.358,100.381,99.235,118.259,139.211
CUUS0490SETB01   ,CUUS0490SETB01   ,"Gasoline (all types) in Pacific, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.478,117.044,114.969,119.59,100.383,99.398,118.521,139.51
CUUS0490SETE     ,CUUS0490SETE     ,"Motor vehicle insurance in Pacific, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.583,105.097,105.377,104.921,101.28,100.202,104.785,104.509
CUUS0490SS47014  ,CUUS0490SS47014  ,"Gasoline, unleaded regular in Pacific, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.635,117.241,115.118,119.669,100.064,99.012,118.403,139.666
CUUS0490SS47015  ,CUUS0490SS47015  ,"Gasoline, unleaded midgrade in Pacific, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.751,116.506,114.516,119.443,101.828,100.663,118.708,139.22
CUUS0490SS47016  ,CUUS0490SS47016  ,"Gasoline, unleaded premium in Pacific, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.747,116.062,114.205,118.953,101.557,100.948,119.03,138.914
CUUSN400SA0      ,CUUSN400SA0      ,"All items in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1996.12=100,1997-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,101.9,102.3,102.9,104.3,105.3,106.9,108.7,110.6,111.7,112.6,113.0,114.6,115.3,117.5,118.7,120.6,122.4,124.5,125.6,128.022,129.666,133.127,133.504,131.825,133.124,133.733,133.823,137.164,138.331,139.921,140.186,141.324,141.981,143.13,143.923,143.981,144.258,144.877,146.01,147.98,149.693,152.094,154.167,155.959,158.078,158.816,160.696,164.471,170.814
CUUSN400SA0E     ,CUUSN400SA0E     ,"Energy in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2,94.8,96.6,102.6,107.2,115.3,122.3,119.5,112.9,118.7,128.3,129.9,137.5,146.6,152.6,173.5,179.3,181.3,187.178,196.101,218.716,212.145,169.446,192.166,200.161,202.476,225.305,227.27,233.063,232.645,230.444,231.691,233.178,228.763,202.045,200.598,184.861,192.849,197.1,203.263,213.919,222.07,215.207,222.88,202.768,201.532,225.3,255.513
CUUSN400SA0L1E   ,CUUSN400SA0L1E   ,"All items less food and energy in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,101.3,102.6,103.3,104.6,105.9,107.2,108.6,109.9,109.9,111.1,111.4,113.0,113.6,115.2,115.6,117.6,118.6,120.501,121.306,123.271,123.494,124.548,124.735,124.792,124.632,126.43,127.263,128.389,128.61,129.993,130.602,131.636,132.464,134.174,134.493,136.279,137.245,139.116,140.601,142.588,144.359,146.481,148.439,149.795,151.338,154.081,158.89
CUUSN400SA0L2    ,CUUSN400SA0L2    ,"All items less shelter in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1,100.5,102.0,103.2,104.7,106.7,108.6,109.2,109.3,110.2,111.8,112.3,114.4,115.6,117.3,119.9,121.7,122.6,124.522,126.398,129.886,130.259,127.538,129.984,131.647,132.268,136.245,137.727,139.344,139.954,140.733,141.28,142.112,142.663,141.853,141.773,141.726,142.363,143.858,144.721,147.216,148.758,149.583,151.047,151.365,153.421,157.794,164.578
CUUSN400SA0L5    ,CUUSN400SA0L5    ,"All items less medical care in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,100.8,102.1,103.0,104.5,106.2,107.9,108.9,109.8,109.8,111.4,111.9,114.0,115.1,116.9,118.7,120.8,121.8,124.107,125.652,129.017,129.361,127.247,128.483,128.898,128.887,132.167,133.282,134.738,134.856,135.927,136.647,137.72,138.444,138.209,138.479,138.897,139.874,141.823,143.563,145.755,147.684,149.391,151.159,151.243,153.105,157.094,163.648
CUUSN400SA0LE    ,CUUSN400SA0LE    ,"All items less energy in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,101.3,102.7,103.3,104.6,106.0,107.4,108.8,110.2,110.2,111.3,111.8,113.6,114.2,115.8,116.4,118.2,119.1,121.296,122.422,124.605,125.396,126.264,126.223,126.382,126.338,128.439,129.529,130.756,131.06,132.386,132.992,134.178,135.247,136.837,137.206,138.746,139.462,141.251,142.668,144.587,146.286,148.476,150.248,151.981,153.955,156.656,161.662
CUUSN400SAA      ,CUUSN400SAA      ,"Apparel in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,98.3,102.9,99.2,99.8,99.2,98.5,97.8,97.0,91.9,93.7,91.4,96.0,91.4,91.6,87.3,88.9,90.3,91.223,91.689,94.61,91.949,96.441,93.068,91.828,90.896,91.944,94.364,96.805,96.578,98.736,97.878,97.625,99.281,99.233,94.953,95.535,96.677,96.677,95.337,96.372,94.687,94.28,93.424,91.748,89.051,90.36,93.549
CUUSN400SAC      ,CUUSN400SAC      ,"Commodities in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,99.6,101.4,102.5,103.8,105.5,106.1,105.8,105.3,105.1,106.6,106.3,108.5,109.0,110.7,113.1,114.4,114.8,116.429,117.954,122.097,121.106,116.565,119.374,121.102,121.132,126.152,127.531,129.405,129.085,129.321,129.056,129.522,129.426,127.061,126.337,124.985,124.81,126.472,126.901,129.106,130.087,130.527,131.904,131.754,134.298,139.266,147.936
CUUSN400SACL1    ,CUUSN400SACL1    ,"Commodities less food in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,98.6,100.6,102.0,103.5,105.0,104.9,103.7,101.8,101.6,103.4,102.0,104.2,104.3,106.2,109.2,110.4,110.6,111.479,112.351,116.69,113.708,107.642,112.019,114.081,113.851,119.249,120.088,122.177,121.322,121.159,120.468,120.068,118.864,115.162,113.855,111.916,112.014,113.817,114.017,116.503,117.358,116.894,118.566,116.783,118.476,124.343,133.825
CUUSN400SACL11   ,CUUSN400SACL11   ,"Commodities less food and beverages in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9,98.5,100.5,102.0,103.4,104.9,104.7,103.4,101.4,101.1,103.0,101.5,103.7,103.7,105.6,108.7,109.8,110.0,110.726,111.5,115.831,112.649,106.319,110.82,112.968,112.745,118.212,119.131,121.214,120.341,120.119,119.394,119.002,117.72,113.905,112.557,110.5,110.588,112.385,112.556,115.064,115.916,115.387,117.108,115.186,117.009,123.032,132.694
CUUSN400SAD      ,CUUSN400SAD      ,"Durables in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,98.9,98.3,98.9,98.9,98.4,98.4,97.5,96.0,94.5,93.5,90.6,89.3,88.9,90.0,90.3,91.2,90.3,89.323,88.276,87.823,85.928,84.934,86.449,87.829,87.463,88.782,89.161,89.106,88.732,88.891,89.141,88.721,87.867,88.851,88.555,89.328,87.689,87.939,87.134,87.456,87.0,87.711,87.882,87.8,91.339,95.513,103.427
CUUSN400SAE      ,CUUSN400SAE      ,"Education and communication in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,100.8,100.8,101.8,101.8,102.8,103.8,105.1,104.2,106.0,107.0,108.7,108.5,109.8,110.6,110.7,112.7,114.1,113.221,113.912,114.684,117.192,117.814,119.465,119.026,120.768,121.938,124.173,125.01,126.608,128.3,129.247,130.352,130.653,129.574,129.126,130.075,130.867,129.549,130.146,129.374,129.454,128.499,129.476,130.345,132.655,133.098,132.175
CUUSN400SAEC     ,CUUSN400SAEC     ,"Education and communication commodities in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.373,98.468,100.732,100.067,98.776,98.532,96.788,94.503,93.992,93.884,93.806,93.002,93.136,95.275,96.03,96.96,95.434,88.824,83.353,85.664,83.601,88.258,86.296,82.505
CUUSN400SAES     ,CUUSN400SAES     ,"Education and communication services in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.545,101.159,101.985,104.149,105.081,106.626,108.462,109.664,110.796,111.1,110.08,109.77,110.648,111.079,109.696,110.127,109.627,110.833,110.838,111.394,112.593,114.032,114.809,114.572
CUUSN400SAF      ,CUUSN400SAF      ,"Food and beverages in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,101.4,103.0,103.4,104.5,106.5,108.3,109.8,111.9,111.9,112.7,114.7,116.9,118.2,119.4,120.6,121.7,122.6,126.296,129.515,133.099,137.442,137.384,136.004,136.669,137.284,141.136,143.541,145.348,146.065,147.159,147.756,149.725,152.218,153.066,153.717,153.85,153.077,154.363,155.373,156.905,158.146,160.689,161.286,165.297,169.431,171.721,177.716
CUUSN400SAF1     ,CUUSN400SAF1     ,"Food in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,101.5,103.0,103.4,104.3,106.3,108.2,109.6,111.7,111.7,112.4,114.3,116.6,117.9,119.2,120.3,121.1,122.0,125.691,128.807,132.352,136.712,136.398,134.924,135.711,136.383,140.354,143.037,144.813,145.564,146.601,147.19,149.31,151.842,152.696,153.368,153.356,152.508,153.763,154.748,156.251,157.512,160.108,160.747,164.808,169.445,171.874,178.075
CUUSN400SAF11    ,CUUSN400SAF11    ,"Food at home in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,101.7,103.4,103.5,104.2,106.5,108.4,109.5,111.7,111.0,111.7,114.1,117.0,117.6,118.0,118.7,119.2,119.6,123.368,127.101,131.219,136.414,134.982,131.352,131.837,132.56,138.753,141.451,142.524,142.853,143.846,143.918,146.443,149.302,149.5,149.901,148.137,145.593,146.205,146.409,146.509,147.359,150.075,149.524,153.93,157.552,159.295,166.435
CUUSN400SAF111   ,CUUSN400SAF111   ,"Cereals and bakery products in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.274,131.709,132.216,136.369,135.083,134.29,135.516,134.383,138.892
CUUSN400SAF112   ,CUUSN400SAF112   ,"Meats, poultry, fish, and eggs in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.47,167.126,167.413,168.808,168.485,176.825,181.108,190.879,209.34
CUUSN400SAF113   ,CUUSN400SAF113   ,"Fruits and vegetables in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.012,157.703,160.031,164.414,162.315,165.596,169.56,166.817,170.194
CUUSN400SAF114   ,CUUSN400SAF114   ,"Nonalcoholic beverages and beverage materials in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.519,130.517,132.704,135.823,134.867,142.24,147.832,151.096,157.664
CUUSN400SAF115   ,CUUSN400SAF115   ,"Other food at home in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.712,139.378,139.693,141.619,141.551,145.239,147.73,149.209,155.286
CUUSN400SAF116   ,CUUSN400SAF116   ,"Alcoholic beverages in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,101.5,102.9,103.2,107.6,109.7,111.1,112.4,115.2,116.1,117.6,120.7,122.2,122.6,123.7,126.1,132.0,131.9,136.942,141.952,146.859,151.078,154.548,154.447,152.645,152.147,153.628,150.645,153.079,153.066,155.324,156.08,155.782,157.606,158.356,158.658,161.406,161.961,163.78,165.239,167.191,168.14,169.915,169.906,173.114,170.205,170.554,173.716
CUUSN400SAG      ,CUUSN400SAG      ,"Other goods and services in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,104.4,112.1,113.5,114.6,116.1,119.5,122.4,123.7,125.3,126.5,129.1,132.9,133.5,134.5,136.2,137.6,139.3,143.794,146.027,149.441,152.214,158.604,162.681,165.216,167.459,170.388,170.491,170.253,171.863,171.778,174.51,176.066,177.898,180.332,181.126,182.987,183.64,188.612,192.389,195.786,197.529,200.478,204.536,209.161,208.338,214.832,218.577
CUUSN400SAGC     ,CUUSN400SAGC     ,"Other goods in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.093,100.554,102.671,102.231,101.387,102.017,101.722,104.488,105.316,106.784,108.783,108.129,109.174,107.23,112.803,116.629,116.684,116.928,118.682,120.704,123.087,122.193,130.067,132.488
CUUSN400SAGS     ,CUUSN400SAGS     ,"Other personal services in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.033,103.403,104.814,105.436,106.037,107.368,107.558,108.124,109.219,109.952,110.871,112.589,113.819,116.685,117.03,117.72,122.056,124.066,125.909,128.898,132.346,132.227,132.347,134.502
CUUSN400SAH      ,CUUSN400SAH      ,"Housing in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,101.4,102.2,102.9,104.1,105.9,108.5,110.3,112.0,111.4,113.0,113.7,115.5,116.8,119.0,120.4,123.4,124.5,127.388,128.582,131.319,132.483,132.54,131.54,130.531,129.34,130.841,131.388,132.526,132.467,134.172,135.303,136.551,137.994,139.849,140.718,142.681,144.602,146.712,149.554,151.438,153.937,157.418,160.345,162.283,164.042,166.33,171.227
CUUSN400SAH1     ,CUUSN400SAH1     ,"Shelter in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,101.7,102.7,103.5,104.8,106.3,108.0,110.0,112.6,112.0,113.7,114.6,116.8,118.0,120.0,120.2,122.9,124.1,127.568,128.597,131.782,132.144,132.826,131.561,129.792,128.689,130.393,130.78,132.18,131.646,133.524,134.39,136.189,137.478,139.504,140.574,142.658,144.861,147.796,151.361,153.424,156.543,160.365,163.806,165.436,166.804,169.002,173.956
CUUSN400SAH2     ,CUUSN400SAH2     ,"Fuels and utilities in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9,100.6,100.1,100.7,101.4,106.4,118.9,120.9,117.6,118.3,119.0,121.4,121.6,127.4,131.8,141.4,148.4,149.9,152.138,157.521,159.65,167.476,163.187,165.262,168.104,169.655,170.507,172.937,172.252,176.44,177.975,183.392,184.572,190.314,191.269,192.535,194.006,198.779,198.371,201.37,201.477,202.999,204.909,208.958,211.184,212.795,218.295,226.991
CUUSN400SAH21    ,CUUSN400SAH21    ,"Household energy in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,100.3,99.5,99.9,100.8,106.7,122.2,124.6,120.0,120.4,121.1,122.9,121.3,128.0,130.8,141.4,149.5,150.0,151.562,157.642,159.929,168.888,163.36,165.011,167.312,168.095,167.749,170.671,168.598,172.671,173.992,180.644,181.751,187.85,186.474,185.272,186.139,191.135,188.981,192.618,191.962,191.751,191.639,195.017,196.668,198.017,203.934,212.771
CUUSN400SAH3     ,CUUSN400SAH3     ,"Household furnishings and operations in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,101.0,101.2,101.0,102.3,103.3,102.4,102.6,102.7,101.9,103.0,101.2,101.9,100.8,101.7,103.6,105.6,105.9,106.031,105.148,106.095,107.209,106.802,105.428,105.567,102.45,103.334,103.48,104.241,103.494,104.418,103.712,102.437,101.903,103.41,103.03,104.702,103.345,102.823,101.842,103.977,103.799,106.083,105.81,108.762,112.103,113.12,115.546
CUUSN400SAH31    ,CUUSN400SAH31    ,"Household furnishings and supplies in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.744,96.298,97.189,96.995,97.553,96.384,97.313,96.502,95.102,93.872,94.691,93.633,94.917,93.313,92.334,90.844,92.368,92.224,94.33,93.829,96.521,99.72,99.624,102.107
CUUSN400SAM      ,CUUSN400SAM      ,"Medical care in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,102.2,104.5,106.6,109.7,112.4,115.6,117.2,120.0,125.6,127.6,130.3,133.7,135.8,138.4,140.7,142.4,143.6,147.682,150.423,154.194,155.022,162.4,164.354,168.419,170.402,173.462,175.12,178.652,181.278,183.127,182.529,184.551,186.172,190.815,191.126,194.491,197.456,199.303,200.317,205.023,208.674,211.243,218.052,228.388,230.009,229.404,230.663
CUUSN400SAN      ,CUUSN400SAN      ,"Nondurables in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,99.9,102.7,103.9,105.8,108.3,109.2,109.2,109.3,109.7,112.5,113.5,117.5,118.4,120.4,123.9,125.7,126.9,130.255,133.44,140.692,140.429,133.509,137.12,138.942,139.238,146.564,148.566,151.44,151.141,151.418,150.898,151.915,152.261,147.972,147.006,144.35,145.2,147.77,149.038,152.394,154.273,154.527,156.642,156.31,157.778,162.945,171.435
CUUSN400SANL1    ,CUUSN400SANL1    ,"Nondurables less food in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4,98.4,102.4,104.5,107.3,110.3,110.1,108.7,106.8,107.7,112.3,112.4,118.1,118.6,121.2,127.0,129.4,131.0,134.046,137.287,147.768,143.507,130.881,138.887,141.631,141.587,151.93,153.314,157.419,156.075,155.595,153.973,153.747,152.167,143.364,140.957,136.014,138.413,142.181,143.706,148.768,151.213,149.314,152.785,148.158,146.541,154.378,165.104
CUUSN400SANL11   ,CUUSN400SANL11   ,"Nondurables less food and beverages in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3,98.2,102.4,104.5,107.2,110.3,110.1,108.5,106.3,107.2,111.9,111.9,117.7,118.3,121.0,127.0,129.2,130.9,133.789,136.933,147.786,142.961,129.267,137.81,140.775,140.753,151.505,153.1,157.28,155.874,155.258,153.523,153.342,151.573,142.249,139.694,134.33,136.824,140.688,142.214,147.497,150.04,147.898,151.599,146.358,144.838,153.237,164.532
CUUSN400SAR      ,CUUSN400SAR      ,"Recreation in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1,99.6,100.2,99.9,101.1,101.3,101.6,101.9,103.3,102.6,102.7,102.4,103.3,102.4,102.5,101.9,101.6,101.2,102.136,100.674,98.391,98.612,97.926,96.787,97.102,96.372,97.27,97.883,97.418,97.011,97.348,97.67,97.729,97.917,97.59,97.868,98.344,99.882,101.653,101.445,102.263,102.722,103.343,104.109,104.529,104.518,105.176,106.914
CUUSN400SAS      ,CUUSN400SAS      ,"Services in West - Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,101.7,102.8,103.8,105.4,107.4,110.0,112.0,113.9,114.8,116.5,117.9,119.9,121.6,123.6,124.9,127.7,129.2,132.223,133.898,136.627,138.198,139.135,139.035,138.658,138.793,140.606,141.549,142.868,143.593,145.412,146.785,148.43,149.919,151.962,153.05,155.263,157.428,159.57,162.273,164.728,167.627,170.476,173.127,174.615,175.81,178.332,182.284
