index,Index,Label,unit,start,last,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU3231150083    ,CEU3231150083    ,32311500,83,1958-M01,2022-M01,,,,,,,,,,,,,,,,,,,,572.0,491.0,465.0,477.0,486.0,427.0,449.0,454.0,458.0,474.0,476.0,457.0,442.0,408.0,424.0,426.0,399.0,376.0,382.0,408.0,390.0,370.0,376.0,348.0,341.0,355.0,370.0,398.0,399.0,421.0,386.0,394.0,465.0,455.0,457.0,470.0,481.0,519.0,497.0,499.0,526.0,535.0,491.0,476.0,472.0,423.0,416.0,463.0,473.0,512.0,463.0,400.0,400.0,469.0,425.0,481.0,503.0,472.0,451.0,463.0,509.0,488.0,501.0,454.0
CEU3231160007    ,CEU3231160007    ,32311600,7,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7,39.0,38.8,39.1,38.5,38.8,38.4,38.6,38.8,38.9,38.8,39.1,39.9,40.0,39.8,39.5,39.7,39.8,40.9,40.4,40.0,40.3,40.9,41.6,41.4,40.6,40.5,40.1,39.7,38.9,40.3,40.9,40.6,40.5,41.0,40.3,41.0,41.3,41.5,42.7,43.1,43.6,43.7,42.7,43.2,43.0
CEU3231160008    ,CEU3231160008    ,32311600,8,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.91,5.32,5.72,6.17,6.76,7.21,7.4,7.26,7.09,7.09,7.18,7.31,7.45,7.64,7.87,8.03,8.24,8.41,8.62,8.88,9.04,9.26,9.56,9.88,10.27,10.53,10.91,11.3,11.53,11.47,11.49,11.81,12.33,12.79,12.69,12.92,13.27,13.38,13.63,14.05,14.47,14.98,15.48,15.93,16.64,18.35
CEU3231160009    ,CEU3231160009    ,32311600,9,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,4.0,3.8,4.1,3.7,3.6,3.4,3.4,3.4,3.4,3.5,3.7,4.3,4.4,4.0,3.7,3.9,3.9,4.4,4.3,4.0,4.2,4.6,5.2,4.8,4.4,4.4,4.3,4.7,4.7,4.7,4.5,4.4,4.4,4.4,4.4,4.5,4.4,4.4,4.8,5.2,5.6,5.2,5.0,4.7,4.7
CEU3231160030    ,CEU3231160030    ,32311600,30,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.79,207.51,222.11,241.57,260.21,279.74,284.19,280.45,275.49,275.63,278.23,285.97,296.87,305.59,313.65,317.26,327.2,334.62,352.78,358.93,362.03,373.03,391.21,411.38,424.62,427.12,441.69,453.41,457.98,446.38,462.98,483.56,500.96,517.78,519.83,520.82,543.57,553.02,565.43,599.68,624.24,653.47,676.87,679.36,719.14,789.08
CEU3231160031    ,CEU3231160031    ,32311600,31,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.54,340.74,338.58,330.47,313.88,306.06,293.28,281.01,266.69,257.84,256.2,254.2,253.74,249.26,243.14,236.23,236.76,235.48,242.29,239.61,234.93,236.69,244.97,252.07,251.4,246.18,251.1,252.17,248.23,233.71,234.9,238.48,237.36,247.0,242.95,235.05,240.27,241.15,242.91,258.69,266.68,273.36,276.11,272.59,285.09,297.19
CEU3231160032    ,CEU3231160032    ,32311600,32,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.58,8.74,8.72,8.44,8.15,7.89,7.64,7.27,6.86,6.63,6.61,6.5,6.37,6.23,6.1,5.98,5.96,5.92,5.92,5.93,5.87,5.88,5.99,6.05,6.08,6.07,6.2,6.28,6.25,6.01,5.83,5.82,5.84,6.1,5.93,5.83,5.87,5.83,5.86,6.06,6.18,6.27,6.31,6.39,6.6,6.91
CEU3231160033    ,CEU3231160033    ,32311600,33,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.67,5.06,5.46,5.86,6.46,6.89,7.09,6.95,6.79,6.79,6.86,6.98,7.07,7.24,7.5,7.67,7.85,8.01,8.18,8.42,8.61,8.79,9.05,9.3,9.7,9.99,10.35,10.73,10.89,10.82,10.86,11.19,11.7,12.13,12.04,12.25,12.58,12.71,12.94,13.3,13.65,14.08,14.62,15.05,15.79,17.4
CEU3231160034    ,CEU3231160034    ,32311600,34,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9,65.3,65.6,67.5,66.5,66.7,64.4,64.7,66.9,68.4,70.4,73.3,77.1,79.8,81.3,81.4,82.7,85.0,89.0,91.8,93.0,94.2,97.2,101.2,101.0,100.2,100.0,99.2,96.4,94.0,97.9,100.2,99.1,96.2,94.9,93.0,95.0,95.7,96.0,99.1,101.2,106.1,107.3,106.0,109.0,107.5
CEU3231160035    ,CEU3231160035    ,32311600,35,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2,31.8,34.4,38.2,41.2,44.1,43.7,43.0,43.5,44.4,46.3,49.1,52.7,55.9,58.7,59.9,62.5,65.5,70.3,74.7,77.1,79.9,85.2,91.7,95.1,96.7,100.0,102.8,101.9,98.9,103.1,108.5,112.1,112.7,110.4,110.2,115.6,117.4,119.9,127.7,134.2,145.7,152.2,154.7,166.2,180.9
CEU3231160081    ,CEU3231160081    ,32311600,81,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11697.0,11768.0,11828.0,12171.0,11995.0,12016.0,11615.0,11656.0,12069.0,12324.0,12697.0,13211.0,13906.0,14386.0,14659.0,14677.0,14917.0,15320.0,16046.0,16549.0,16758.0,16988.0,17526.0,18249.0,18211.0,18071.0,18028.0,17891.0,17377.0,16955.0,17648.0,18064.0,17871.0,17339.0,17112.0,16772.0,17135.0,17252.0,17308.0,17873.0,18236.0,19132.0,19337.0,19104.0,19646.0,19385.0
CEU3231160082    ,CEU3231160082    ,32311600,82,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57461.0,62608.0,67710.0,75117.0,81132.0,86648.0,85989.0,84592.0,85588.0,87354.0,91100.0,96587.0,103574.0,109912.0,115436.0,117860.0,122911.0,128776.0,138303.0,146882.0,151566.0,157228.0,167550.0,180302.0,186965.0,190246.0,196687.0,202114.0,200410.0,194498.0,202788.0,213330.0,220409.0,221747.0,217137.0,216657.0,227428.0,230863.0,235851.0,251111.0,263931.0,286617.0,299390.0,304297.0,326987.0,355718.0
CEU3231160083    ,CEU3231160083    ,32311600,83,1976-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.0,1202.0,1162.0,1280.0,1141.0,1110.0,1014.0,1025.0,1066.0,1086.0,1148.0,1261.0,1491.0,1572.0,1471.0,1376.0,1474.0,1506.0,1744.0,1779.0,1693.0,1782.0,1973.0,2266.0,2125.0,1942.0,1938.0,1903.0,2043.0,2056.0,2048.0,1994.0,1940.0,1885.0,1859.0,1841.0,1879.0,1830.0,1839.0,2007.0,2193.0,2446.0,2283.0,2238.0,2127.0,2123.0
CEU3231161507    ,CEU3231161507    ,32311615,7,1972-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,38.6,37.6,36.9,37.7,36.6,36.9,37.4,36.4,37.1,36.4,36.9,38.0,37.8,38.0,38.2,39.7,40.1,39.4,38.9,38.9,39.2,39.8,39.4,39.0,39.7,40.2,40.6,39.8,39.4,39.4,39.6,39.5,39.0,38.5,39.7,39.3,38.2,39.2,39.1,39.7,40.8,41.5,42.2,42.1,42.3,43.0,41.7,42.0,42.8
CEU3231161508    ,CEU3231161508    ,32311615,8,1972-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,2.4,2.62,2.87,3.11,3.35,3.68,4.02,4.37,4.75,5.04,5.18,5.38,5.59,5.76,5.96,6.2,6.46,6.7,6.88,7.1,7.31,7.56,7.86,8.03,8.24,8.54,8.8,9.25,9.52,10.13,10.36,10.59,10.6,10.8,10.91,11.37,11.31,11.29,11.64,12.25,12.33,12.44,12.83,13.32,13.58,14.21,14.93,15.99,18.23
CEU3231161509    ,CEU3231161509    ,32311615,9,1972-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,3.9,3.5,3.0,3.4,3.1,3.0,3.3,2.6,2.6,2.5,2.5,2.9,2.8,3.1,3.1,3.7,3.9,3.4,3.1,3.2,3.2,3.6,3.6,3.3,3.6,3.9,4.1,3.8,3.5,3.5,3.5,4.1,4.0,3.6,3.6,3.5,3.0,3.2,3.2,3.4,3.6,4.2,4.4,4.9,4.8,4.9,4.6,4.1,4.0
CEU3231161530    ,CEU3231161530    ,32311615,30,1972-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.54,92.7,98.54,105.97,117.03,122.41,135.65,150.38,158.96,176.28,183.6,191.03,204.62,211.24,218.82,227.34,246.19,258.7,263.99,267.46,276.21,286.31,300.97,309.75,313.35,327.51,343.64,357.39,367.89,374.84,399.17,410.21,417.82,413.64,415.55,433.23,446.88,432.43,442.62,455.75,486.55,503.65,516.17,541.75,560.41,575.1,611.4,622.19,671.16,780.26
CEU3231161531    ,CEU3231161531    ,32311615,31,1972-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.93,207.38,198.67,195.88,204.6,201.0,206.78,205.72,191.75,192.87,189.47,191.41,198.08,197.61,201.49,202.08,210.42,211.01,204.64,199.15,199.86,201.48,206.71,206.78,203.34,207.81,215.18,218.99,217.82,216.05,226.93,228.15,226.46,216.57,210.83,213.66,211.74,206.28,206.86,205.69,215.07,219.62,221.75,233.7,239.41,240.58,249.4,249.65,266.07,293.87
CEU3231161532    ,CEU3231161532    ,32311615,32,1972-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.32,5.37,5.28,5.3,5.44,5.5,5.61,5.5,5.27,5.2,5.2,5.19,5.21,5.23,5.3,5.3,5.3,5.27,5.19,5.12,5.14,5.14,5.19,5.25,5.21,5.23,5.35,5.39,5.48,5.49,5.76,5.76,5.74,5.55,5.48,5.38,5.39,5.4,5.28,5.25,5.41,5.38,5.34,5.53,5.69,5.68,5.8,5.99,6.34,6.87
CEU3231161533    ,CEU3231161533    ,32311615,33,1972-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,2.29,2.5,2.76,2.97,3.21,3.53,3.85,4.22,4.59,4.88,5.01,5.19,5.39,5.54,5.72,5.93,6.16,6.42,6.62,6.82,7.02,7.23,7.52,7.71,7.88,8.15,8.38,8.83,9.11,9.69,9.92,10.07,10.09,10.32,10.43,10.88,10.88,10.84,11.18,11.74,11.81,11.85,12.19,12.58,12.86,13.45,14.15,15.25,17.41
CEU3231161534    ,CEU3231161534    ,32311615,34,1972-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2,41.6,39.8,37.3,40.6,40.5,42.5,47.4,46.5,47.8,46.4,48.1,52.5,55.9,60.2,65.2,71.0,75.6,77.6,77.9,80.1,83.5,87.3,91.0,91.9,94.5,97.1,101.4,99.6,100.2,100.0,98.9,97.1,97.2,95.5,98.4,96.9,91.3,92.1,91.4,92.7,95.0,96.7,98.4,100.5,104.8,107.6,105.1,105.3,102.6
CEU3231161535    ,CEU3231161535    ,32311615,35,1972-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.9,10.3,10.6,12.5,13.4,15.4,18.8,20.0,22.4,23.1,24.6,27.9,30.8,34.3,38.4,43.5,48.2,51.4,52.9,56.2,60.3,65.2,70.6,72.9,76.9,81.9,88.1,91.0,94.2,100.0,101.1,101.6,101.8,101.8,106.0,108.8,102.0,102.7,105.1,112.1,115.7,118.8,124.7,132.2,140.6,151.0,154.9,166.3,184.7
CEU3231161581    ,CEU3231161581    ,32311615,81,1972-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3622.0,3565.0,3411.0,3197.0,3481.0,3470.0,3644.0,4063.0,3986.0,4100.0,3982.0,4128.0,4503.0,4790.0,5164.0,5591.0,6092.0,6487.0,6658.0,6678.0,6868.0,7164.0,7488.0,7800.0,7884.0,8106.0,8328.0,8692.0,8541.0,8592.0,8576.0,8478.0,8329.0,8335.0,8187.0,8436.0,8310.0,7829.0,7900.0,7837.0,7952.0,8145.0,8290.0,8443.0,8618.0,8989.0,9228.0,9011.0,9027.0,8798.0
CEU3231161582    ,CEU3231161582    ,32311615,82,1972-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8116.0,8568.0,8933.0,9172.0,10812.0,11617.0,13404.0,16315.0,17408.0,19461.0,20085.0,21381.0,24246.0,26771.0,29754.0,33306.0,37797.0,41877.0,44599.0,45930.0,48795.0,52368.0,56630.0,61346.0,63292.0,66798.0,71144.0,76503.0,78980.0,81802.0,86836.0,87802.0,88184.0,88384.0,88395.0,92043.0,94486.0,88579.0,89202.0,91242.0,97371.0,100453.0,103152.0,108314.0,114813.0,122084.0,131111.0,134487.0,144372.0,160351.0
CEU3231161583    ,CEU3231161583    ,32311615,83,1972-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.0,357.0,320.0,263.0,318.0,294.0,298.0,353.0,285.0,289.0,270.0,276.0,344.0,358.0,423.0,455.0,565.0,631.0,568.0,529.0,568.0,588.0,681.0,714.0,658.0,733.0,802.0,868.0,811.0,768.0,768.0,753.0,863.0,857.0,759.0,769.0,742.0,620.0,650.0,643.0,678.0,727.0,831.0,888.0,1013.0,1012.0,1042.0,985.0,886.0,821.0
CEU3231180007    ,CEU3231180007    ,32311800,7,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3,36.9,36.8,37.0,37.1,37.0,36.8,37.1,37.5,37.1,37.2,37.1,36.8,36.2,37.3,37.9,38.6,38.7,38.0,37.7,37.6,36.5,37.0,37.9,38.3,38.8,38.4,37.7,38.4,38.1,37.7,38.5
CEU3231180008    ,CEU3231180008    ,32311800,8,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.06,9.3,9.51,9.75,9.87,10.03,10.24,10.46,10.78,11.03,11.45,11.9,12.3,12.63,12.64,12.57,12.62,13.01,13.39,14.01,14.44,14.34,14.53,15.11,15.23,15.39,16.14,16.71,16.92,17.42,18.45,18.97
CEU3231180009    ,CEU3231180009    ,32311800,9,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,4.3,4.3,4.6,4.6,4.6,4.8,4.7,5.0,4.9,4.6,4.3,4.1,3.6,3.9,4.4,4.6,4.1,3.6,3.7,3.7,3.5,3.9,4.7,4.2,4.2,4.3,4.0,4.5,4.2,3.2,4.0
CEU3231180030    ,CEU3231180030    ,32311800,30,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.19,343.36,349.96,361.21,366.5,370.89,377.12,387.95,403.87,409.87,425.96,440.81,452.81,456.84,472.04,476.3,487.81,503.4,508.49,527.91,542.84,523.82,537.32,572.78,583.32,596.62,620.48,629.65,650.26,664.05,695.11,730.42
CEU3231180031    ,CEU3231180031    ,32311800,31,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.16,255.67,253.23,254.19,251.72,247.59,244.72,246.16,252.89,251.15,252.2,254.07,257.42,254.08,255.85,249.37,247.49,248.27,240.93,251.83,253.7,236.41,237.51,249.77,250.6,257.37,265.08,263.4,265.25,266.45,275.57,275.1
CEU3231180032    ,CEU3231180032    ,32311800,32,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.02,6.92,6.88,6.86,6.78,6.7,6.65,6.64,6.75,6.76,6.78,6.86,6.99,7.02,6.85,6.58,6.4,6.42,6.34,6.68,6.75,6.47,6.42,6.59,6.54,6.64,6.9,6.99,6.9,6.99,7.31,7.14
CEU3231180033    ,CEU3231180033    ,32311800,33,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.56,8.79,8.98,9.19,9.29,9.44,9.61,9.83,10.1,10.35,10.79,11.24,11.65,12.02,12.01,11.87,11.91,12.35,12.78,13.36,13.76,13.69,13.81,14.22,14.43,14.6,15.29,15.86,15.99,16.52,17.71,18.03
CEU3231180034    ,CEU3231180034    ,32311800,34,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5,93.1,93.4,96.0,98.8,100.6,101.5,102.6,103.2,101.9,102.8,101.6,100.0,96.5,98.2,97.8,98.9,97.9,97.3,91.9,91.6,92.4,95.9,98.3,101.3,102.8,101.6,101.4,106.1,107.5,100.2,105.1
CEU3231180035    ,CEU3231180035    ,32311800,35,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9,70.4,72.3,76.1,79.3,82.0,84.5,87.2,90.5,91.4,95.7,98.2,100.0,99.1,100.9,99.9,101.5,103.6,106.0,104.6,107.6,107.8,113.3,120.7,125.4,128.7,133.4,137.8,146.1,152.2,150.3,162.2
CEU3231180081    ,CEU3231180081    ,32311800,81,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7839.0,7805.0,7833.0,8045.0,8285.0,8431.0,8510.0,8598.0,8656.0,8544.0,8617.0,8514.0,8384.0,8093.0,8229.0,8197.0,8291.0,8212.0,8159.0,7701.0,7682.0,7748.0,8037.0,8239.0,8492.0,8619.0,8519.0,8505.0,8898.0,9009.0,8399.0,8813.0
CEU3231180082    ,CEU3231180082    ,32311800,82,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70986.0,72567.0,74528.0,78463.0,81738.0,84531.0,87147.0,89953.0,93317.0,94279.0,98701.0,101292.0,103098.0,102202.0,104023.0,103027.0,104657.0,106817.0,109274.0,107862.0,110889.0,111098.0,116808.0,124474.0,129318.0,132679.0,137493.0,142118.0,150601.0,156960.0,154993.0,167174.0
CEU3231180083    ,CEU3231180083    ,32311800,83,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.0,903.0,924.0,994.0,1021.0,1048.0,1120.0,1098.0,1161.0,1132.0,1062.0,996.0,938.0,815.0,862.0,961.0,993.0,876.0,783.0,751.0,752.0,738.0,846.0,1027.0,938.0,937.0,942.0,910.0,1043.0,984.0,710.0,920.0
CEU3231300007    ,CEU3231300007    ,32313000,7,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2,40.7,41.3,41.6,41.9,40.9,40.8,41.6,41.0,41.0,41.4,40.0,40.6,39.1,40.1,40.3,40.6,40.3,38.7,37.7,41.2,41.7,42.6,41.5,41.5,42.5,41.2,40.6,42.3,43.5,43.7,46.2
CEU3231300008    ,CEU3231300008    ,32313000,8,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.17,8.49,8.82,9.12,9.35,9.63,9.88,10.22,10.58,10.9,11.23,11.4,11.73,11.99,12.13,12.38,12.55,13.0,13.58,13.71,13.56,13.79,13.51,13.9,14.15,14.72,15.71,15.97,16.46,16.59,17.46,18.85
CEU3231300009    ,CEU3231300009    ,32313000,9,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,4.7,5.1,5.3,5.5,5.0,5.0,5.5,5.2,5.0,4.8,3.8,4.2,4.0,4.4,3.9,3.8,3.5,3.1,2.3,3.3,3.8,3.9,4.1,4.3,5.2,4.3,3.8,5.0,4.7,4.6,5.0
CEU3231300030    ,CEU3231300030    ,32313000,30,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.11,345.48,364.45,379.74,391.64,394.17,403.08,425.53,434.15,447.38,464.51,456.64,476.52,469.33,486.68,498.47,509.39,524.4,525.0,516.86,559.13,574.61,575.75,577.18,586.4,625.84,647.6,648.43,696.84,722.32,762.86,871.25
CEU3231300031    ,CEU3231300031    ,32313000,31,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.35,257.24,263.71,267.23,268.98,263.13,261.57,270.01,271.85,274.13,275.02,263.19,270.9,261.03,263.78,260.98,258.44,258.62,248.75,246.56,261.32,259.33,254.5,251.69,251.92,269.98,276.66,271.25,284.26,289.83,302.42,328.14
CEU3231300032    ,CEU3231300032    ,32313000,32,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,6.32,6.38,6.42,6.42,6.43,6.41,6.48,6.62,6.68,6.65,6.57,6.67,6.67,6.57,6.48,6.37,6.41,6.43,6.54,6.34,6.22,5.97,6.06,6.08,6.35,6.71,6.68,6.71,6.66,6.92,7.1
CEU3231300033    ,CEU3231300033    ,32313000,33,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.77,8.02,8.31,8.58,8.77,9.08,9.3,9.58,9.95,10.27,10.62,10.89,11.14,11.41,11.5,11.8,11.99,12.45,13.05,13.3,13.04,13.19,12.92,13.24,13.45,13.87,14.92,15.25,15.55,15.75,16.59,17.88
CEU3231300034    ,CEU3231300034    ,32313000,34,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.4,168.4,170.3,170.8,171.6,163.5,154.1,155.2,148.9,139.1,132.4,112.2,100.0,86.3,79.0,71.3,65.1,56.3,47.9,37.8,40.2,41.6,41.7,39.0,38.4,39.1,37.8,36.3,37.4,37.6,32.5,35.2
CEU3231300035    ,CEU3231300035    ,32313000,35,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.8,121.9,128.2,132.9,136.8,134.2,129.8,135.3,134.3,129.3,126.8,109.1,100.0,88.2,81.7,75.2,69.6,62.4,55.5,44.1,46.4,48.9,48.1,46.2,46.3,49.0,50.6,49.4,52.5,53.2,48.3,56.6
CEU3231300081    ,CEU3231300081    ,32313000,81,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16779.0,16575.0,16768.0,16815.0,16894.0,16091.0,15170.0,15282.0,14660.0,13695.0,13036.0,11045.0,9844.0,8491.0,7778.0,7016.0,6404.0,5539.0,4720.0,3717.0,3954.0,4092.0,4108.0,3839.0,3778.0,3845.0,3720.0,3571.0,3678.0,3701.0,3195.0,3469.0
CEU3231300082    ,CEU3231300082    ,32313000,82,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137116.0,140671.0,147966.0,153365.0,157964.0,154969.0,149840.0,156193.0,155080.0,149281.0,146421.0,125960.0,115434.0,101816.0,94356.0,86850.0,80356.0,72005.0,64067.0,50954.0,53607.0,56441.0,55512.0,53360.0,53445.0,56576.0,58419.0,57030.0,60561.0,61410.0,55797.0,65380.0
CEU3231300083    ,CEU3231300083    ,32313000,83,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.0,1909.0,2054.0,2138.0,2222.0,1947.0,1877.0,2028.0,1845.0,1670.0,1512.0,1054.0,1029.0,872.0,849.0,683.0,595.0,487.0,380.0,230.0,316.0,374.0,378.0,381.0,394.0,470.0,390.0,337.0,434.0,396.0,338.0,377.0
CEU3231400007    ,CEU3231400007    ,32314000,7,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,38.6,38.7,39.2,39.4,38.6,38.8,39.2,39.2,39.1,38.7,38.4,39.0,39.4,38.7,38.9,39.8,39.7,38.6,37.9,39.0,39.1,39.7,38.4,38.0,37.0,37.7,38.4,39.3,37.8,38.5,39.5
CEU3231400008    ,CEU3231400008    ,32314000,8,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.37,7.6,7.85,8.1,8.29,8.6,8.95,9.3,9.61,10.04,10.31,10.49,10.85,11.15,11.31,11.61,11.86,11.78,11.73,11.44,11.79,12.21,12.77,12.88,13.35,13.31,13.64,14.8,15.31,15.52,16.03,16.94
CEU3231400009    ,CEU3231400009    ,32314000,9,1990-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,3.0,3.0,3.5,3.8,3.3,3.6,3.9,4.0,3.9,3.4,2.7,3.3,3.1,3.0,4.3,4.2,3.2,2.2,1.7,2.4,2.3,2.8,3.1,2.8,2.5,2.6,2.3,2.6,2.2,3.0,4.1
CEU3231400030    ,CEU3231400030    ,32314000,30,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.76,293.6,303.68,317.69,326.47,332.12,347.05,364.12,376.37,392.46,398.93,402.53,423.05,438.67,437.89,451.36,472.1,467.8,453.06,433.09,459.46,477.49,507.0,494.76,507.19,493.03,513.89,568.47,602.46,587.2,617.57,668.33
CEU3231400031    ,CEU3231400031    ,32314000,31,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.97,218.62,219.74,223.57,224.22,221.71,225.21,231.04,235.67,240.48,236.19,232.01,240.51,243.98,237.34,236.31,239.52,230.71,214.67,206.6,214.73,215.5,224.11,215.75,217.89,212.69,219.54,237.8,245.76,235.61,244.83,251.72
CEU3231400032    ,CEU3231400032    ,32314000,32,1990-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71,5.66,5.68,5.7,5.69,5.74,5.81,5.9,6.02,6.15,6.1,6.05,6.17,6.2,6.13,6.08,6.02,5.81,5.56,5.46,5.51,5.51,5.64,5.62,5.74,5.74,5.83,6.19,6.25,6.23,6.35,6.38
