index,Index,Label,unit,start,last,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU3231181057    ,CEU3231181057    ,32311810,57,2006-M03,2022-M01,116670.0,119351.0,123326.0,122303.0,122395.0,125906.0,127183.0,130362.0,139774.0,146976.0,147516.0,154790.0,167455.0,157203.0,172089.0
CEU3231181102    ,CEU3231181102    ,32311811,2,2006-M03,2022-M01,30.8,29.8,29.9,29.8,29.3,29.6,27.4,28.2,29.0,28.4,29.2,29.0,29.6,29.0,28.9
CEU3231181103    ,CEU3231181103    ,32311811,3,2006-M03,2022-M01,11.48,12.08,12.75,11.83,12.86,12.97,13.37,13.64,13.7,13.91,14.51,15.23,16.04,16.92,17.99
CEU3231181111    ,CEU3231181111    ,32311811,11,2006-M03,2022-M01,353.23,359.52,381.61,352.09,376.2,383.83,365.88,384.71,397.38,395.49,423.49,442.19,475.13,490.02,520.44
CEU3231181112    ,CEU3231181112    ,32311811,12,2006-M03,2022-M01,170.36,166.98,177.88,161.47,167.25,167.18,157.06,162.51,167.66,164.78,172.77,176.1,185.85,189.34,192.07
CEU3231181113    ,CEU3231181113    ,32311811,13,2006-M03,2022-M01,5.54,5.61,5.94,5.43,5.72,5.65,5.74,5.76,5.78,5.8,5.92,6.07,6.27,6.54,6.64
CEU3231181116    ,CEU3231181116    ,32311811,16,2006-M03,2022-M01,100.0,95.5,93.0,95.2,97.6,102.6,99.9,107.6,113.3,114.9,121.7,123.9,128.5,111.3,121.6
CEU3231181117    ,CEU3231181117    ,32311811,17,2006-M03,2022-M01,100.0,100.4,103.2,98.1,109.2,115.8,116.3,127.8,135.2,139.1,153.8,164.3,179.5,164.0,190.5
CEU3231181156    ,CEU3231181156    ,32311811,56,2006-M03,2022-M01,2037.0,1945.0,1895.0,1940.0,1988.0,2090.0,2034.0,2192.0,2308.0,2340.0,2479.0,2524.0,2618.0,2268.0,2478.0
CEU3231181157    ,CEU3231181157    ,32311811,57,2006-M03,2022-M01,23396.0,23495.0,24147.0,22951.0,25553.0,27102.0,27200.0,29899.0,31621.0,32545.0,35972.0,38434.0,42005.0,38365.0,44580.0
CEU3231181302    ,CEU3231181302    ,32311813,2,2006-M03,2022-M01,39.0,39.2,39.6,38.3,37.7,38.6,38.6,37.1,37.5,37.9,37.3,38.6,39.4,39.2,39.0
CEU3231181303    ,CEU3231181303    ,32311813,3,2006-M03,2022-M01,16.88,17.27,18.17,18.54,18.15,18.0,18.56,18.96,20.04,20.58,19.93,20.13,20.88,21.1,22.56
CEU3231181311    ,CEU3231181311    ,32311813,11,2006-M03,2022-M01,658.38,676.86,719.71,710.02,683.55,694.23,716.76,703.69,751.01,779.27,743.36,777.41,823.09,827.63,879.44
CEU3231181312    ,CEU3231181312    ,32311813,12,2006-M03,2022-M01,317.53,314.38,335.47,325.61,303.88,302.37,307.68,297.25,316.86,324.69,303.26,309.59,321.95,319.78,324.55
CEU3231181313    ,CEU3231181313    ,32311813,13,2006-M03,2022-M01,8.14,8.02,8.47,8.5,8.07,7.84,7.97,8.01,8.46,8.57,8.13,8.02,8.17,8.15,8.33
CEU3231181316    ,CEU3231181316    ,32311813,16,2006-M03,2022-M01,100.0,100.4,98.8,96.9,96.6,99.3,97.4,95.8,97.6,100.6,101.2,104.5,108.6,101.8,102.2
CEU3231181317    ,CEU3231181317    ,32311813,17,2006-M03,2022-M01,100.0,102.7,106.4,106.5,103.8,105.9,107.1,107.6,115.9,122.7,119.6,124.7,134.4,127.3,136.7
CEU3231181356    ,CEU3231181356    ,32311813,56,2006-M03,2022-M01,5528.0,5550.0,5462.0,5359.0,5338.0,5491.0,5385.0,5295.0,5397.0,5562.0,5596.0,5777.0,6006.0,5629.0,5651.0
CEU3231181357    ,CEU3231181357    ,32311813,57,2006-M03,2022-M01,93292.0,95844.0,99255.0,99373.0,96870.0,98818.0,99946.0,100398.0,108170.0,114442.0,111541.0,116314.0,125405.0,118772.0,127489.0
CEU3231183002    ,CEU3231183002    ,32311830,2,2006-M03,2022-M01,37.6,37.8,38.3,38.3,37.1,38.3,39.3,39.8,40.1,39.4,40.2,40.0,39.2,40.7,42.7
CEU3231183003    ,CEU3231183003    ,32311830,3,2006-M03,2022-M01,15.55,15.34,16.03,16.78,17.52,18.44,18.72,17.92,18.43,20.24,20.97,20.87,20.95,22.28,23.09
CEU3231183011    ,CEU3231183011    ,32311830,11,2006-M03,2022-M01,584.0,579.65,614.66,642.69,650.08,706.52,735.04,712.75,738.97,797.95,843.65,834.52,821.06,907.88,985.0
CEU3231183012    ,CEU3231183012    ,32311830,12,2006-M03,2022-M01,281.66,269.23,286.51,294.74,289.0,307.73,315.53,301.07,311.78,332.47,344.18,332.34,321.16,350.79,363.51
CEU3231183013    ,CEU3231183013    ,32311830,13,2006-M03,2022-M01,7.5,7.12,7.47,7.7,7.79,8.03,8.04,7.57,7.78,8.43,8.55,8.31,8.19,8.61,8.52
CEU3231183016    ,CEU3231183016    ,32311830,16,2006-M03,2022-M01,100.0,102.8,101.7,101.3,98.4,102.1,105.2,107.3,109.2,110.3,112.8,111.2,109.5,108.6,115.6
CEU3231183017    ,CEU3231183017    ,32311830,17,2006-M03,2022-M01,100.0,101.4,104.8,109.2,110.9,121.1,126.6,123.6,129.4,143.5,152.0,149.2,147.5,155.6,171.6
CEU3231183056    ,CEU3231183056    ,32311830,56,2006-M03,2022-M01,2708.0,2785.0,2754.0,2742.0,2665.0,2766.0,2848.0,2905.0,2956.0,2986.0,3054.0,3010.0,2965.0,2941.0,3130.0
CEU3231183057    ,CEU3231183057    ,32311830,57,2006-M03,2022-M01,42112.0,42701.0,44133.0,45996.0,46692.0,51011.0,53309.0,52060.0,54481.0,60425.0,64026.0,62819.0,62120.0,65519.0,72258.0
CEU3231190002    ,CEU3231190002    ,32311900,2,2006-M03,2022-M01,38.4,39.5,40.0,41.5,40.2,40.3,39.8,38.7,39.0,40.7,40.4,40.1,39.5,38.5,40.1
CEU3231190003    ,CEU3231190003    ,32311900,3,2006-M03,2022-M01,18.3,18.52,18.96,18.31,17.82,18.69,19.69,20.12,21.14,22.91,23.43,22.69,22.46,22.97,24.07
CEU3231190004    ,CEU3231190004    ,32311900,4,2006-M03,2022-M01,4.1,3.8,3.3,4.0,4.1,4.4,3.9,3.1,3.0,3.8,3.8,3.8,3.5,3.2,3.4
CEU3231190011    ,CEU3231190011    ,32311900,11,2006-M03,2022-M01,702.48,730.96,757.5,760.12,716.39,753.34,783.71,778.09,823.67,933.65,946.51,909.28,888.12,884.72,964.7
CEU3231190012    ,CEU3231190012    ,32311900,12,2006-M03,2022-M01,338.8,339.5,353.09,348.59,318.48,328.12,336.42,328.67,347.52,389.01,386.14,362.11,347.39,341.84,356.02
CEU3231190013    ,CEU3231190013    ,32311900,13,2006-M03,2022-M01,8.83,8.6,8.84,8.4,7.92,8.14,8.45,8.5,8.92,9.55,9.56,9.04,8.79,8.88,8.88
CEU3231190015    ,CEU3231190015    ,32311900,15,2006-M03,2022-M01,17.38,17.67,18.21,17.47,16.95,17.72,18.77,19.35,20.35,21.91,22.36,21.66,21.51,22.06,23.08
CEU3231190016    ,CEU3231190016    ,32311900,16,2006-M03,2022-M01,100.0,102.2,103.0,108.3,107.5,111.5,114.1,115.5,120.6,135.0,140.6,142.9,143.3,140.3,150.5
CEU3231190017    ,CEU3231190017    ,32311900,17,2006-M03,2022-M01,100.0,103.4,106.7,108.3,104.7,113.9,122.8,127.0,139.3,169.0,180.0,177.2,175.9,176.1,198.0
CEU3231190056    ,CEU3231190056    ,32311900,56,2006-M03,2022-M01,6311.0,6448.0,6499.0,6833.0,6787.0,7035.0,7202.0,7289.0,7609.0,8519.0,8872.0,9020.0,9045.0,8853.0,9501.0
CEU3231190057    ,CEU3231190057    ,32311900,57,2006-M03,2022-M01,115488.0,119402.0,123214.0,125096.0,120951.0,131508.0,141779.0,146670.0,160883.0,195195.0,207846.0,204649.0,203134.0,203381.0,228650.0
CEU3231190058    ,CEU3231190058    ,32311900,58,2006-M03,2022-M01,666.0,619.0,534.0,659.0,701.0,776.0,703.0,579.0,594.0,785.0,845.0,856.0,797.0,731.0,813.0
CEU3231300002    ,CEU3231300002    ,32313000,2,2006-M03,2022-M02,39.8,38.5,37.5,40.6,40.4,40.7,41.0,41.1,42.2,41.7,41.2,41.9,42.5,42.6,43.7
CEU3231300003    ,CEU3231300003    ,32313000,3,2006-M03,2022-M02,15.67,15.85,16.46,17.03,17.16,17.4,17.36,17.64,18.83,19.91,20.96,21.25,20.96,22.03,22.57
CEU3231300004    ,CEU3231300004    ,32313000,4,2006-M03,2022-M01,3.1,2.5,2.0,3.0,3.6,3.6,4.0,3.8,4.3,3.8,3.2,3.7,3.7,3.5,3.7
CEU3231300011    ,CEU3231300011    ,32313000,11,2006-M03,2022-M02,623.31,610.1,617.08,690.63,693.93,708.38,711.88,724.57,794.69,829.87,863.8,891.36,891.68,938.59,986.13
CEU3231300012    ,CEU3231300012    ,32313000,12,2006-M03,2022-M02,300.62,283.37,287.63,316.72,308.5,308.54,305.58,306.07,335.29,345.77,352.4,354.97,348.78,362.65,363.93
CEU3231300013    ,CEU3231300013    ,32313000,13,2006-M03,2022-M02,7.56,7.36,7.67,7.81,7.63,7.58,7.45,7.45,7.94,8.3,8.55,8.46,8.2,8.51,8.33
CEU3231300015    ,CEU3231300015    ,32313000,15,2006-M03,2022-M01,15.08,15.35,16.02,16.42,16.44,16.66,16.56,16.86,17.91,19.05,20.19,20.36,20.09,21.16,21.65
CEU3231300016    ,CEU3231300016    ,32313000,16,2006-M03,2022-M02,100.0,86.2,69.1,71.5,71.9,71.6,71.1,71.2,72.9,70.7,68.7,69.5,68.3,60.4,63.5
CEU3231300017    ,CEU3231300017    ,32313000,17,2006-M03,2022-M02,100.0,87.2,72.6,77.7,78.8,79.5,78.8,80.1,87.6,89.8,92.0,94.2,91.3,84.9,91.4
CEU3231300056    ,CEU3231300056    ,32313000,56,2006-M03,2022-M02,6752.0,5819.0,4665.0,4827.0,4856.0,4834.0,4804.0,4805.0,4921.0,4772.0,4640.0,4690.0,4610.0,4078.0,4285.0
CEU3231300057    ,CEU3231300057    ,32313000,57,2006-M03,2022-M02,105780.0,92248.0,76770.0,82208.0,83341.0,84102.0,83397.0,84763.0,92667.0,95006.0,97271.0,99654.0,96613.0,89831.0,96698.0
CEU3231300058    ,CEU3231300058    ,32313000,58,2006-M03,2022-M01,527.0,379.0,254.0,359.0,430.0,430.0,466.0,443.0,506.0,429.0,356.0,412.0,397.0,333.0,365.0
CEU3231400002    ,CEU3231400002    ,32314000,2,2006-M03,2022-M02,37.2,37.2,37.1,37.0,37.2,38.3,38.2,38.0,37.5,38.3,38.9,39.1,37.7,37.5,37.9
CEU3231400003    ,CEU3231400003    ,32314000,3,2006-M03,2022-M02,14.39,14.47,14.09,14.69,15.74,16.54,16.17,16.01,16.12,16.89,18.1,18.97,20.22,21.51,22.06
CEU3231400004    ,CEU3231400004    ,32314000,4,2006-M03,2022-M01,1.7,1.5,1.3,2.0,1.9,2.3,2.3,2.1,1.9,2.0,2.4,2.7,2.4,2.0,2.5
CEU3231400011    ,CEU3231400011    ,32314000,11,2006-M03,2022-M02,534.65,538.69,522.25,544.05,585.92,634.39,618.43,609.18,603.83,646.4,703.73,741.38,762.05,806.41,835.19
CEU3231400012    ,CEU3231400012    ,32314000,12,2006-M03,2022-M02,257.86,250.2,243.43,249.5,260.48,276.31,265.47,257.32,254.76,269.33,287.1,295.24,298.08,311.58,308.22
CEU3231400013    ,CEU3231400013    ,32314000,13,2006-M03,2022-M02,6.94,6.72,6.57,6.74,7.0,7.2,6.94,6.76,6.8,7.04,7.38,7.55,7.91,8.31,8.14
CEU3231400015    ,CEU3231400015    ,32314000,15,2006-M03,2022-M01,14.06,14.19,13.85,14.3,15.34,16.05,15.7,15.59,15.73,16.47,17.56,18.33,19.6,20.95,21.35
CEU3231400016    ,CEU3231400016    ,32314000,16,2006-M03,2022-M02,100.0,93.5,79.5,75.2,74.7,76.1,74.7,74.7,74.2,75.9,77.1,77.4,73.0,65.6,66.8
CEU3231400017    ,CEU3231400017    ,32314000,17,2006-M03,2022-M02,100.0,94.1,77.9,76.8,81.7,87.5,83.9,83.1,83.1,89.1,97.0,102.0,102.6,98.1,102.5
CEU3231400056    ,CEU3231400056    ,32314000,56,2006-M03,2022-M02,5858.0,5479.0,4659.0,4408.0,4377.0,4459.0,4375.0,4376.0,4347.0,4447.0,4517.0,4532.0,4275.0,3843.0,3915.0
CEU3231400057    ,CEU3231400057    ,32314000,57,2006-M03,2022-M02,84288.0,79300.0,65620.0,64742.0,68904.0,73769.0,70743.0,70076.0,70074.0,75107.0,81739.0,85981.0,86441.0,82677.0,86365.0
CEU3231400058    ,CEU3231400058    ,32314000,58,2006-M03,2022-M01,271.0,220.0,161.0,242.0,227.0,272.0,260.0,239.0,217.0,228.0,274.0,316.0,272.0,207.0,259.0
CEU3231500002    ,CEU3231500002    ,32315000,2,2006-M03,2022-M02,37.0,36.3,35.7,36.7,37.1,36.8,36.6,36.7,36.9,36.8,36.8,38.0,38.0,36.8,37.0
CEU3231500003    ,CEU3231500003    ,32315000,3,2006-M03,2022-M02,14.63,14.7,14.8,15.59,16.59,17.78,17.32,17.21,17.32,17.94,19.5,21.5,21.96,21.66,22.26
CEU3231500004    ,CEU3231500004    ,32315000,4,2006-M03,2022-M01,2.1,1.4,0.7,1.1,2.0,2.1,1.9,2.0,1.6,1.6,1.5,2.1,1.7,1.3,1.6
CEU3231500011    ,CEU3231500011    ,32315000,11,2006-M03,2022-M02,541.82,533.55,528.6,571.91,614.94,653.75,634.89,632.24,638.47,660.74,716.68,818.07,833.98,796.92,823.46
CEU3231500012    ,CEU3231500012    ,32315000,12,2006-M03,2022-M02,261.32,247.81,246.39,262.28,273.38,284.74,272.54,267.07,269.38,275.3,292.38,325.79,326.21,307.92,303.89
CEU3231500013    ,CEU3231500013    ,32315000,13,2006-M03,2022-M02,7.06,6.83,6.9,7.15,7.38,7.74,7.43,7.27,7.31,7.47,7.96,8.56,8.59,8.37,8.21
CEU3231500015    ,CEU3231500015    ,32315000,15,2006-M03,2022-M01,14.22,14.42,14.64,15.36,16.15,17.29,16.88,16.76,16.95,17.56,19.12,20.94,21.48,21.27,21.78
CEU3231500016    ,CEU3231500016    ,32315000,16,2006-M03,2022-M02,100.0,90.9,75.3,72.3,70.8,68.5,66.7,64.8,63.3,60.7,55.2,54.5,52.6,41.7,42.8
CEU3231500017    ,CEU3231500017    ,32315000,17,2006-M03,2022-M02,100.0,91.3,76.1,77.0,80.3,83.2,79.0,76.2,74.9,74.4,73.5,80.1,79.0,61.8,65.1
CEU3231500056    ,CEU3231500056    ,32315000,56,2006-M03,2022-M02,7946.0,7223.0,5983.0,5743.0,5624.0,5442.0,5302.0,5148.0,5030.0,4821.0,4384.0,4328.0,4179.0,3314.0,3398.0
CEU3231500057    ,CEU3231500057    ,32315000,57,2006-M03,2022-M02,116257.0,106176.0,88518.0,89552.0,93297.0,96766.0,91842.0,88587.0,87130.0,86502.0,85482.0,93076.0,91793.0,71789.0,75655.0
CEU3231500058    ,CEU3231500058    ,32315000,58,2006-M03,2022-M01,454.0,282.0,124.0,172.0,307.0,306.0,278.0,278.0,220.0,214.0,175.0,234.0,190.0,121.0,150.0
CEU3232200002    ,CEU3232200002    ,32322000,2,2006-M03,2022-M02,40.6,40.5,39.5,41.3,42.1,41.9,41.7,42.5,41.5,41.5,41.7,41.8,40.8,40.7,42.5
CEU3232200003    ,CEU3232200003    ,32322000,3,2006-M03,2022-M02,21.79,22.32,22.61,23.03,23.62,24.11,24.56,24.78,26.05,26.76,26.26,26.07,26.68,28.07,28.82
CEU3232200004    ,CEU3232200004    ,32322000,4,2006-M03,2022-M01,4.3,4.2,3.3,3.9,3.8,3.5,3.8,3.9,3.9,3.8,4.0,4.6,4.2,3.7,4.0
CEU3232200011    ,CEU3232200011    ,32322000,11,2006-M03,2022-M02,883.85,903.33,893.78,951.52,995.17,1010.17,1025.07,1052.15,1080.35,1111.67,1094.18,1089.53,1088.79,1141.8,1225.58
CEU3232200012    ,CEU3232200012    ,32322000,12,2006-M03,2022-M02,426.28,419.56,416.61,436.36,442.42,439.98,440.03,444.44,455.81,463.18,446.39,433.89,425.88,441.17,452.29
CEU3232200013    ,CEU3232200013    ,32322000,13,2006-M03,2022-M02,10.51,10.37,10.54,10.56,10.5,10.5,10.54,10.47,10.99,11.15,10.71,10.38,10.44,10.85,10.64
CEU3232200015    ,CEU3232200015    ,32322000,15,2006-M03,2022-M01,20.69,21.23,21.7,21.99,22.61,23.14,23.49,23.68,24.88,25.6,25.07,24.72,25.38,26.86,27.53
CEU3232200016    ,CEU3232200016    ,32322000,16,2006-M03,2022-M02,100.0,96.9,86.5,87.7,87.8,85.6,84.9,85.3,83.1,82.9,82.1,82.2,80.2,77.6,79.8
CEU3232200017    ,CEU3232200017    ,32322000,17,2006-M03,2022-M02,100.0,99.2,89.8,92.7,95.2,94.7,95.7,97.0,99.4,101.8,98.9,98.3,98.2,100.0,105.5
CEU3232200056    ,CEU3232200056    ,32322000,56,2006-M03,2022-M02,18591.0,18007.0,16086.0,16309.0,16322.0,15911.0,15775.0,15854.0,15452.0,15404.0,15259.0,15277.0,14910.0,14432.0,14827.0
CEU3232200057    ,CEU3232200057    ,32322000,57,2006-M03,2022-M02,405011.0,401929.0,363746.0,375540.0,385519.0,383662.0,387486.0,392804.0,402592.0,412226.0,400724.0,398198.0,397735.0,405109.0,427320.0
CEU3232200058    ,CEU3232200058    ,32322000,58,2006-M03,2022-M01,1973.0,1847.0,1349.0,1533.0,1462.0,1342.0,1439.0,1475.0,1456.0,1400.0,1452.0,1666.0,1525.0,1304.0,1386.0
CEU3232221002    ,CEU3232221002    ,32322210,2,2006-M03,2022-M01,41.5,41.0,39.3,41.4,42.2,41.9,41.6,41.7,41.0,41.5,41.7,42.2,41.4,41.2,42.5
CEU3232221003    ,CEU3232221003    ,32322210,3,2006-M03,2022-M01,18.93,19.88,20.34,20.4,20.78,21.37,22.4,22.21,22.98,23.89,23.54,23.11,23.53,24.61,25.72
CEU3232221004    ,CEU3232221004    ,32322210,4,2006-M03,2022-M01,3.8,3.8,2.9,3.8,3.3,3.1,3.5,3.5,3.3,3.4,4.2,4.5,4.1,3.2,3.7
CEU3232221011    ,CEU3232221011    ,32322210,11,2006-M03,2022-M01,786.17,815.0,799.33,843.83,875.92,894.33,931.58,924.88,942.52,990.14,981.42,975.26,974.15,1015.31,1094.52
CEU3232221012    ,CEU3232221012    ,32322210,12,2006-M03,2022-M01,379.17,378.54,372.58,386.98,389.4,389.53,399.89,390.68,397.66,412.55,400.38,388.38,381.04,392.3,403.93
CEU3232221013    ,CEU3232221013    ,32322210,13,2006-M03,2022-M01,9.13,9.23,9.48,9.36,9.24,9.31,9.62,9.38,9.7,9.95,9.6,9.2,9.2,9.51,9.49
CEU3232221015    ,CEU3232221015    ,32322210,15,2006-M03,2022-M01,18.11,19.0,19.62,19.5,19.99,20.6,21.48,21.32,22.09,22.96,22.4,21.94,22.43,23.7,24.65
CEU3232221016    ,CEU3232221016    ,32322210,16,2006-M03,2022-M01,100.0,95.6,82.8,85.1,85.6,83.3,83.5,83.5,84.4,85.9,86.7,89.0,87.5,85.3,88.5
CEU3232221017    ,CEU3232221017    ,32322210,17,2006-M03,2022-M01,100.0,100.4,89.0,91.8,93.9,94.1,98.8,97.9,102.5,108.4,107.8,108.7,108.8,111.0,120.3
CEU3232221056    ,CEU3232221056    ,32322210,56,2006-M03,2022-M01,7152.0,6834.0,5921.0,6089.0,6119.0,5961.0,5974.0,5970.0,6038.0,6145.0,6202.0,6366.0,6261.0,6104.0,6331.0
CEU3232221057    ,CEU3232221057    ,32322210,57,2006-M03,2022-M01,135392.0,135874.0,120445.0,124226.0,127140.0,127368.0,133814.0,132559.0,138762.0,146796.0,146011.0,147126.0,147316.0,150249.0,162873.0
CEU3232221058    ,CEU3232221058    ,32322210,58,2006-M03,2022-M01,651.0,636.0,437.0,565.0,485.0,442.0,509.0,497.0,486.0,497.0,631.0,679.0,616.0,469.0,554.0
CEU3232300002    ,CEU3232300002    ,32323000,2,2006-M03,2022-M02,37.7,37.4,37.2,37.5,37.2,37.4,37.1,37.5,37.8,37.9,37.9,38.3,37.9,36.7,37.8
CEU3232300003    ,CEU3232300003    ,32323000,3,2006-M03,2022-M02,20.42,20.4,20.41,20.53,21.12,21.63,22.28,22.61,22.73,22.94,23.49,23.4,23.32,25.19,25.78
CEU3232300004    ,CEU3232300004    ,32323000,4,2006-M03,2022-M01,2.5,1.9,1.5,1.9,1.9,2.1,2.0,2.1,2.2,2.0,1.9,2.3,2.1,1.7,2.1
CEU3232300011    ,CEU3232300011    ,32323000,11,2006-M03,2022-M02,769.6,763.47,758.35,769.29,786.48,809.25,827.28,846.92,860.25,868.44,890.21,896.47,884.94,925.03,973.64
CEU3232300012    ,CEU3232300012    ,32323000,12,2006-M03,2022-M02,371.17,354.6,353.48,352.79,349.64,352.47,355.12,357.75,362.95,361.84,363.17,357.01,346.14,357.42,359.32
CEU3232300013    ,CEU3232300013    ,32323000,13,2006-M03,2022-M02,9.85,9.48,9.51,9.42,9.39,9.42,9.56,9.55,9.59,9.56,9.58,9.32,9.12,9.73,9.51
CEU3232300015    ,CEU3232300015    ,32323000,15,2006-M03,2022-M01,19.76,19.9,20.01,20.02,20.6,21.05,21.71,21.98,22.09,22.36,22.91,22.71,22.7,24.63,25.08
CEU3232300016    ,CEU3232300016    ,32323000,16,2006-M03,2022-M02,100.0,94.8,82.7,77.9,74.9,73.7,71.6,72.5,72.7,72.3,71.1,70.6,68.8,58.8,59.2
CEU3232300017    ,CEU3232300017    ,32323000,17,2006-M03,2022-M02,100.0,94.7,82.7,78.4,77.5,78.1,78.1,80.3,80.9,81.2,81.9,80.9,78.6,72.5,74.7
CEU3232300056    ,CEU3232300056    ,32323000,56,2006-M03,2022-M02,23445.0,22237.0,19391.0,18269.0,17569.0,17273.0,16780.0,16997.0,17040.0,16946.0,16679.0,16559.0,16129.0,13784.0,13877.0
CEU3232300057    ,CEU3232300057    ,32323000,57,2006-M03,2022-M02,478718.0,453567.0,395760.0,375108.0,371026.0,373669.0,373923.0,384282.0,387350.0,388742.0,391862.0,387506.0,376189.0,347172.0,357731.0
CEU3232300058    ,CEU3232300058    ,32323000,58,2006-M03,2022-M01,1565.0,1109.0,770.0,930.0,892.0,954.0,893.0,968.0,984.0,880.0,843.0,1005.0,882.0,628.0,773.0
CEU3232400002    ,CEU3232400002    ,32324000,2,2006-M03,2022-M02,41.6,41.3,39.5,41.9,43.0,46.1,44.5,42.9,42.2,41.7,42.5,43.4,44.4,43.6,45.2
CEU3232400003    ,CEU3232400003    ,32324000,3,2006-M03,2022-M02,27.99,29.9,33.44,33.62,33.14,34.67,36.82,37.28,39.2,41.64,44.07,43.64,43.64,44.13,44.98
CEU3232400011    ,CEU3232400011    ,32324000,11,2006-M03,2022-M02,1164.35,1234.18,1321.56,1409.53,1424.99,1599.58,1639.06,1598.85,1654.99,1737.62,1871.21,1894.83,1938.94,1925.01,2033.28
CEU3232400012    ,CEU3232400012    ,32324000,12,2006-M03,2022-M02,561.56,573.23,616.01,646.41,633.5,696.7,703.59,675.37,698.26,723.99,763.39,754.59,758.41,743.79,750.37
CEU3232400013    ,CEU3232400013    ,32324000,13,2006-M03,2022-M02,13.5,13.89,15.59,15.42,14.73,15.1,15.81,15.75,16.54,17.35,17.98,17.38,17.07,17.05,16.6
CEU3232400016    ,CEU3232400016    ,32324000,16,2006-M03,2022-M02,100.0,101.7,95.6,100.2,100.9,108.5,103.1,100.4,100.0,98.5,102.1,105.0,106.5,98.5,100.2
CEU3232400017    ,CEU3232400017    ,32324000,17,2006-M03,2022-M02,100.0,108.7,114.3,120.4,119.5,134.4,135.7,133.8,140.1,146.6,160.8,163.7,166.2,155.3,161.1
CEU3232400056    ,CEU3232400056    ,32324000,56,2006-M03,2022-M02,4765.0,4847.0,4557.0,4775.0,4808.0,5170.0,4913.0,4786.0,4766.0,4693.0,4864.0,5003.0,5077.0,4692.0,4775.0
CEU3232400057    ,CEU3232400057    ,32324000,57,2006-M03,2022-M02,133337.0,144944.0,152409.0,160534.0,159349.0,179246.0,180897.0,178431.0,186794.0,195410.0,214347.0,218317.0,221540.0,207067.0,214782.0
CEU3232500002    ,CEU3232500002    ,32325000,2,2006-M03,2022-M02,40.3,40.2,40.4,40.8,41.4,42.1,41.9,41.3,41.4,40.5,40.7,41.5,41.0,40.2,40.2
CEU3232500003    ,CEU3232500003    ,32325000,3,2006-M03,2022-M02,27.23,27.93,27.35,27.64,27.64,27.86,28.48,30.16,30.61,31.64,33.2,32.78,32.55,34.35,35.17
CEU3232500004    ,CEU3232500004    ,32325000,4,2006-M03,2022-M01,2.4,2.5,2.1,2.5,2.9,3.2,3.1,2.9,3.1,2.8,2.7,2.9,2.7,2.4,2.6
CEU3232500011    ,CEU3232500011    ,32325000,11,2006-M03,2022-M02,1097.79,1121.98,1104.03,1127.67,1143.95,1173.07,1193.68,1246.49,1266.25,1281.43,1350.7,1359.23,1333.72,1381.24,1414.26
CEU3232500012    ,CEU3232500012    ,32325000,12,2006-M03,2022-M02,529.46,521.12,514.61,517.15,508.56,510.93,512.4,526.53,534.24,533.91,551.04,541.3,521.68,533.69,521.92
CEU3232500013    ,CEU3232500013    ,32325000,13,2006-M03,2022-M02,13.13,12.97,12.75,12.68,12.29,12.13,12.23,12.74,12.91,13.18,13.54,13.05,12.73,13.27,12.98
CEU3232500015    ,CEU3232500015    ,32325000,15,2006-M03,2022-M01,26.45,27.09,26.65,26.8,26.7,26.86,27.47,29.13,29.5,30.59,32.14,31.69,31.52,33.35,34.08
CEU3232500016    ,CEU3232500016    ,32325000,16,2006-M03,2022-M02,100.0,98.1,93.5,92.5,93.5,95.0,95.7,95.6,96.2,94.8,96.6,99.8,100.5,98.0,100.7
CEU3232500017    ,CEU3232500017    ,32325000,17,2006-M03,2022-M02,100.0,100.6,93.9,93.9,94.8,97.2,100.1,105.9,108.2,110.1,117.7,120.1,120.1,123.6,130.0
CEU3232500056    ,CEU3232500056    ,32325000,56,2006-M03,2022-M02,34701.0,34027.0,32457.0,32090.0,32433.0,32978.0,33223.0,33183.0,33393.0,32883.0,33517.0,34631.0,34868.0,33996.0,34939.0
CEU3232500057    ,CEU3232500057    ,32325000,57,2006-M03,2022-M02,945059.0,950460.0,887750.0,886953.0,896374.0,918862.0,946280.0,1000890.0,1022188.0,1040448.0,1112737.0,1135367.0,1134948.0,1167760.0,1228949.0
CEU3232500058    ,CEU3232500058    ,32325000,58,2006-M03,2022-M01,2052.0,2112.0,1720.0,1999.0,2272.0,2474.0,2445.0,2356.0,2523.0,2267.0,2204.0,2401.0,2276.0,2030.0,2245.0
CEU3232510002    ,CEU3232510002    ,32325100,2,2006-M03,2022-M01,41.7,42.5,42.4,42.5,42.3,42.8,42.7,42.9,42.3,42.1,42.0,42.9,42.7,40.8,39.8
CEU3232510003    ,CEU3232510003    ,32325100,3,2006-M03,2022-M01,27.08,29.0,29.02,29.26,28.37,27.1,30.19,32.41,32.84,34.74,35.96,34.49,35.86,38.9,40.78
CEU3232510004    ,CEU3232510004    ,32325100,4,2006-M03,2022-M01,3.3,4.3,3.4,3.7,3.5,4.0,4.0,3.6,3.2,3.3,2.9,3.6,3.9,3.0,2.6
CEU3232510011    ,CEU3232510011    ,32325100,11,2006-M03,2022-M01,1128.75,1231.29,1231.14,1242.91,1199.79,1159.92,1287.71,1389.64,1389.02,1463.38,1509.28,1481.55,1530.07,1588.53,1621.46
