index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CEU4348810001    ,CEU4348810001    ,43488100,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,96.3,95.6,98.5,100.6,104.1,109.0,114.7,123.9,133.0,141.0,139.9,138.8,135.9,141.9,148.2,156.6,163.1,167.9,153.5,154.1,159.1,162.5,168.8,176.7,186.5,199.4,212.1,222.3,232.6,206.6
CEU4348810006    ,CEU4348810006    ,43488100,6,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.7,80.7,80.2,82.7,84.3,87.3,91.7,96.2,104.9,112.7,119.7,122.2,119.3,114.0,119.0,125.5,136.3,140.6,148.0,135.5,136.2,139.8,142.9,145.1,151.9,161.2,172.7,183.8,195.4,204.0,178.4
CEU4348810010    ,CEU4348810010    ,43488100,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,21.6,21.1,23.2,23.5,23.2,24.2,25.3,27.3,28.8,31.3,32.0,31.2,31.1,32.9,37.2,40.2,39.0,36.4,32.8,36.6,35.0,35.8,38.9,42.0,48.6,52.3,57.6,59.6,61.9,49.7
CEU4348811001    ,CEU4348811001    ,43488110,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.1,44.2,43.9,45.4,46.4,48.1,50.3,53.0,57.3,61.5,65.2,64.6,64.0,63.2,64.1,64.8,67.9,69.0,69.4,62.4,62.2,64.0,66.8,71.4,75.2,82.1,90.8,99.6,104.3,109.1,86.3
CEU4348811006    ,CEU4348811006    ,43488110,6,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4,36.4,36.2,37.4,38.2,39.7,41.6,43.7,47.7,51.3,54.4,55.2,54.8,53.9,54.9,56.4,60.0,60.4,62.0,55.6,55.8,57.6,60.4,63.3,66.5,73.1,80.6,88.2,94.2,99.2,76.8
CEU4348811010    ,CEU4348811010    ,43488110,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,11.8,11.5,12.7,12.9,12.7,13.2,13.8,14.9,15.7,17.1,16.6,16.0,15.9,17.6,19.6,20.8,20.8,20.2,18.2,18.1,17.2,18.8,21.9,23.4,26.3,30.3,35.6,38.1,39.7,27.3
CEU4348830001    ,CEU4348830001    ,43488300,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.6,96.4,88.6,85.8,89.2,92.0,89.8,92.3,93.9,95.5,96.7,94.5,95.2,93.8,91.5,93.9,99.3,100.1,98.6,91.3,90.6,90.6,92.2,94.5,97.9,97.6,91.8,91.8,94.8,93.5,84.8
CEU4348830006    ,CEU4348830006    ,43488300,6,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1,86.4,79.4,76.7,80.2,82.7,80.1,82.6,83.6,84.1,85.6,82.7,84.1,83.0,80.5,84.4,88.7,86.2,88.0,81.3,81.0,82.1,84.0,86.0,89.8,87.9,80.4,81.7,85.1,82.8,72.3
CEU4348830010    ,CEU4348830010    ,43488300,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.3,7.7,8.1,8.1,8.1,8.0,7.8,8.0,8.8,9.9,10.2,11.0,10.9,11.4,11.1,11.0,10.7,13.5,12.7,11.8,9.7,8.8,9.6,11.6,14.0,14.1,12.9,11.2,10.8,8.7
CEU4348832001    ,CEU4348832001    ,43488320,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4,41.8,37.9,36.2,37.8,39.6,37.7,38.4,38.4,40.5,41.1,39.6,39.6,40.8,40.8,42.8,45.6,46.2,45.9,40.7,41.2,43.7,43.9,46.4,49.2,53.9,60.2,63.0,64.1,62.2,55.4
CEU4348839001    ,CEU4348839001    ,43488390,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2,54.6,50.7,49.6,51.3,52.5,52.0,53.9,55.5,55.0,55.6,54.9,55.6,53.0,50.7,51.1,53.7,54.0,52.7,50.6,49.4,46.9,48.3,48.1,48.8,43.7,31.5,28.8,30.7,31.3,29.4
CEU4348840001    ,CEU4348840001    ,43488400,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6,36.2,37.6,41.0,44.8,49.0,53.3,57.1,59.8,63.3,65.8,69.1,70.4,72.1,76.2,79.0,81.4,83.5,85.2,81.6,80.1,81.0,86.1,88.2,93.0,95.4,99.5,101.7,103.9,106.4,101.5
CEU4348840006    ,CEU4348840006    ,43488400,6,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,29.7,30.7,33.3,36.2,39.9,43.2,46.5,48.4,51.4,53.7,58.1,59.3,60.8,63.2,65.3,67.9,69.3,72.2,68.9,66.8,67.4,73.1,72.9,77.6,78.7,83.5,88.2,89.6,91.1,86.4
CEU4348840010    ,CEU4348840010    ,43488400,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,7.6,7.8,8.3,8.7,9.3,10.1,11.0,11.8,13.1,14.4,14.1,13.1,12.3,13.4,16.1,19.4,19.1,19.6,17.6,16.3,14.8,15.2,15.4,16.1,16.7,16.5,17.7,20.7,23.0,22.0
CEU4348850001    ,CEU4348850001    ,43488500,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,115.0,114.1,119.6,130.4,142.6,149.3,160.9,166.4,172.0,177.6,179.1,168.1,166.9,170.7,176.6,180.2,183.9,187.1,174.0,169.2,179.6,183.8,190.3,196.8,205.6,211.9,217.1,229.2,241.1,233.6
CEU4348850006    ,CEU4348850006    ,43488500,6,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8,85.8,85.0,87.6,95.5,104.5,109.3,119.2,123.6,129.6,137.6,138.0,129.7,126.3,128.9,134.9,138.5,142.3,145.9,136.1,132.7,138.1,141.2,149.6,154.9,160.8,164.0,169.1,179.5,188.1,177.2
CEU4348850010    ,CEU4348850010    ,43488500,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.9,51.2,52.0,55.3,60.5,65.6,70.0,76.7,80.2,81.0,85.2,85.8,74.2,72.4,74.7,80.1,86.2,84.3,82.9,76.5,72.1,75.8,77.6,79.0,80.7,83.0,86.8,91.9,96.7,99.1,92.3
CEU4348890001    ,CEU4348890001    ,43488900,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,36.4,38.2,41.5,45.1,48.6,51.1,55.6,60.6,62.8,65.3,66.1,62.4,61.9,65.4,65.2,63.8,64.5,64.2,58.4,58.8,62.6,66.2,67.5,72.5,78.1,75.4,78.0,79.2,80.2,73.6
CEU4348890006    ,CEU4348890006    ,43488900,6,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9,29.1,30.4,33.2,35.8,38.7,40.8,44.7,48.7,50.2,53.7,54.5,52.2,52.6,55.9,56.6,55.3,55.4,56.7,50.8,50.2,53.7,55.3,54.6,60.6,64.7,62.7,65.9,67.0,68.6,61.7
CEU4348890010    ,CEU4348890010    ,43488900,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,10.5,10.1,10.9,12.3,13.4,14.3,15.3,16.1,18.1,19.7,20.4,18.7,19.4,19.9,18.6,16.2,15.5,15.8,15.6,13.1,11.6,12.1,15.6,18.7,19.2,18.7,18.4,19.2,17.4,14.0
CEU4349200001    ,CEU4349200001    ,43492000,1,1990-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,378.9,388.8,414.3,466.2,516.8,539.9,546.0,568.2,585.9,605.0,587.0,560.9,561.7,556.6,571.4,582.4,580.7,573.4,546.3,528.1,529.2,534.1,543.9,576.5,612.8,644.8,676.1,739.5,826.9,957.1
CEU4349200006    ,CEU4349200006    ,43492000,6,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.3,314.3,326.5,353.1,406.8,454.3,474.6,462.0,474.0,490.8,506.6,483.3,456.9,451.7,459.9,485.6,502.0,487.1,487.0,474.0,456.7,446.3,460.2,465.6,489.5,514.5,539.4,575.4,633.6,725.6,855.6
CEU4349200010    ,CEU4349200010    ,43492000,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3,94.4,101.1,111.3,130.5,149.4,147.3,137.5,142.8,152.1,162.9,179.6,170.3,161.2,139.7,131.0,117.4,124.3,121.8,118.3,112.6,118.7,120.0,119.7,114.5,123.4,138.2,137.5,149.9,180.0,208.0
CEU4349210001    ,CEU4349210001    ,43492100,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,344.2,353.9,377.9,423.1,468.6,489.2,493.8,513.1,528.4,546.2,530.1,507.3,510.2,506.7,521.9,532.6,530.9,523.1,499.0,480.2,477.4,479.8,487.6,517.3,551.3,576.1,598.0,646.9,711.3,807.4
CEU4349220001    ,CEU4349220001    ,43492200,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,34.8,35.0,36.4,43.1,48.2,50.7,52.2,55.1,57.5,58.9,56.9,53.6,51.4,49.9,49.5,49.7,49.8,50.3,47.3,48.0,51.8,54.4,56.3,59.2,61.5,68.7,78.2,92.6,115.6,149.7
CEU4349300001    ,CEU4349300001    ,43493000,1,1990-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.4,405.9,408.3,416.1,433.8,446.6,454.6,464.4,477.2,497.2,517.5,516.9,519.9,531.9,562.0,598.9,642.5,669.8,676.9,641.7,638.1,657.9,691.9,716.0,754.8,834.3,931.6,1027.3,1138.8,1228.7,1342.7
CEU4349300006    ,CEU4349300006    ,43493000,6,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,356.3,359.6,366.5,383.4,393.9,401.3,408.9,419.7,437.6,456.2,450.7,450.8,456.4,484.2,517.6,560.6,584.9,595.4,560.4,555.1,571.5,596.2,611.5,649.3,729.6,817.4,904.6,1007.8,1090.3,1195.1
CEU4349300010    ,CEU4349300010    ,43493000,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.2,135.3,136.1,139.0,145.6,149.9,152.4,154.8,159.3,166.5,173.9,172.1,172.7,181.4,182.7,193.5,198.3,205.3,200.4,181.7,177.3,178.1,189.2,208.2,236.1,277.8,314.4,325.4,347.6,376.3,413.4
CEU4349311001    ,CEU4349311001    ,43493110,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,344.9,347.1,354.0,368.7,380.2,386.4,393.9,403.8,418.9,433.8,428.5,429.1,441.9,469.0,502.1,542.4,566.7,572.0,537.1,538.6,553.0,585.3,609.8,649.5,725.2,817.9,908.9,1015.1,1100.6,1213.9
CEU4349311006    ,CEU4349311006    ,43493110,6,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.2,304.1,306.9,313.0,327.2,336.4,342.4,348.6,357.0,370.4,384.4,376.8,375.6,382.8,407.6,436.6,473.7,497.0,507.7,473.9,472.8,483.2,506.7,522.8,561.4,637.6,719.7,803.5,902.0,980.0,1085.3
CEU4349311010    ,CEU4349311010    ,43493110,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.5,117.3,118.2,121.0,126.9,131.0,132.8,134.4,137.8,143.2,149.6,146.5,145.6,154.8,158.1,165.3,163.3,172.3,171.3,156.9,155.2,154.4,164.8,185.7,213.5,252.9,289.2,296.8,315.4,343.4,380.4
CEU4349312001    ,CEU4349312001    ,43493120,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,28.8,28.9,29.4,30.9,31.5,32.5,33.6,35.0,37.5,40.2,42.5,43.7,42.9,44.3,46.1,47.4,48.7,49.0,50.6,47.9,51.1,52.5,52.2,52.4,55.4,57.5,61.1,64.0,66.1,67.5
CEU4349312010    ,CEU4349312010    ,43493120,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.0,6.0,6.0,6.3,6.4,6.6,6.9,7.3,7.9,8.3,9.6,11.2,11.1,10.1,11.7,14.9,12.2,9.6,8.9,8.2,8.8,8.9,8.2,8.7,10.2,10.6,13.2,13.8,14.0,13.7
CEU4349319001    ,CEU4349319001    ,43493190,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,32.2,32.2,32.6,34.2,34.9,35.8,36.9,38.4,40.9,43.5,45.8,47.2,47.1,48.8,50.7,52.6,54.5,55.8,54.0,51.6,53.8,54.1,54.0,52.9,53.7,56.2,57.4,59.7,62.0,61.4
CEU4349319010    ,CEU4349319010    ,43493190,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,12.0,11.9,11.9,12.4,12.6,13.0,13.5,14.2,15.3,16.0,16.1,16.0,15.6,14.4,16.4,20.0,20.8,19.6,16.0,13.9,14.9,15.6,14.2,14.0,14.8,14.6,15.4,18.4,19.0,19.2
CEU4422000001    ,CEU4422000001    ,44220000,1,1964-M01,2021-M11,,,,,,,,,,,,,,,,,,477.6,484.3,489.1,498.9,508.0,520.3,536.3,540.8,557.1,571.2,582.1,574.4,576.0,585.1,609.4,632.2,651.3,673.6,694.3,699.1,708.1,719.8,722.8,724.8,722.8,732.2,740.0,736.1,726.0,710.7,689.3,666.2,639.6,620.9,613.4,608.5,601.3,599.4,596.2,577.0,563.8,554.0,548.5,553.4,558.9,560.0,552.8,552.6,552.8,551.9,551.5,556.1,556.4,555.4,553.4,549.4,542.0
CEU4422000006    ,CEU4422000006    ,44220000,6,1972-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,472.6,481.5,487.9,478.4,476.3,480.6,495.6,514.1,529.8,547.9,559.5,558.5,561.7,570.4,572.1,571.5,568.6,576.3,584.9,581.5,569.5,556.5,540.9,521.8,505.5,493.8,492.2,489.2,485.1,482.8,478.4,463.7,449.9,443.0,442.6,443.5,450.4,451.0,443.5,440.8,441.0,445.4,445.5,446.7,446.6,447.1,443.7,440.2,431.0
CEU4422000010    ,CEU4422000010    ,44220000,10,1964-M01,2021-M11,,,,,,,,,,,,,,,,,,86.6,86.7,87.1,88.8,90.5,92.5,94.4,94.0,95.7,99.3,103.5,104.9,107.3,111.3,117.4,124.4,134.2,143.0,150.1,153.5,157.1,163.4,167.0,170.2,171.0,173.3,177.3,176.8,175.8,173.8,168.9,163.3,157.1,152.9,151.9,151.5,150.9,150.6,150.0,146.8,146.2,143.3,146.0,150.2,150.7,143.2,138.6,134.8,137.2,136.4,133.9,133.3,130.7,127.9,129.0,132.1,133.2
CEU4422110001    ,CEU4422110001    ,44221100,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.2,544.3,536.7,523.1,504.4,486.0,464.2,449.2,443.8,438.4,434.4,433.8,433.8,417.9,408.6,401.3,396.1,397.6,403.7,404.1,398.0,398.4,396.2,393.7,391.4,394.2,394.2,392.6,391.4,386.0,380.7
CEU4422110006    ,CEU4422110006    ,44221100,6,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.6,420.8,412.6,402.6,389.3,374.6,361.9,353.5,353.1,348.7,346.5,344.8,345.0,333.3,320.1,314.2,314.3,315.9,321.9,321.9,316.6,315.9,314.3,316.2,316.8,319.0,318.3,316.4,315.1,310.2,303.7
CEU4422110010    ,CEU4422110010    ,44221100,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.5,127.7,126.4,123.4,118.8,115.0,110.1,106.5,106.0,105.8,105.9,106.2,105.7,102.3,102.4,101.3,102.6,105.4,104.6,98.1,95.5,93.7,93.8,91.7,88.9,89.1,89.0,88.3,89.8,90.1,90.3
CEU4422111001    ,CEU4422111001    ,44221110,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.3,349.6,344.8,336.1,323.9,312.0,298.1,288.6,285.1,281.6,278.9,276.7,271.8,254.8,247.9,240.7,236.7,235.5,237.5,217.7,170.8,167.8,165.3,164.0,160.0,159.4,159.0,156.1,152.5,146.3,142.7
CEU4422111006    ,CEU4422111006    ,44221110,6,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.4,265.7,260.5,254.1,245.6,236.3,228.3,223.1,222.8,220.0,218.7,215.5,211.0,197.1,185.4,180.4,182.3,182.2,185.1,168.2,129.3,126.9,125.6,128.4,127.3,125.2,125.3,122.6,119.6,112.8,106.9
CEU4422111010    ,CEU4422111010    ,44221110,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.3,81.4,80.6,78.7,75.8,73.3,70.2,68.0,67.6,67.6,67.5,67.9,65.9,61.8,62.5,61.7,62.2,62.7,60.2,49.5,34.7,30.6,29.5,30.0,27.7,27.2,27.1,26.6,27.9,29.0,30.1
CEU4422111201    ,CEU4422111201    ,44221112,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.6,193.8,191.3,186.6,179.3,172.3,165.0,160.1,158.2,156.1,154.2,152.0,149.5,140.7,136.3,134.2,134.7,134.5,137.5,126.4,102.4,100.8,99.7,99.7,97.8,95.9,94.5,91.8,88.4,83.1,80.1
CEU4422111206    ,CEU4422111206    ,44221112,6,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.6,141.6,138.6,135.0,130.3,124.9,121.0,118.4,118.3,116.9,116.2,113.5,112.5,105.1,99.7,97.7,100.0,99.3,104.4,96.8,79.4,80.0,79.8,80.8,79.4,76.7,75.7,73.4,70.2,62.6,58.0
CEU4422111210    ,CEU4422111210    ,44221112,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,42.7,42.3,41.4,39.9,38.5,37.0,36.0,35.8,35.7,35.6,35.9,35.7,33.5,32.7,34.6,38.9,38.1,35.3,28.5,21.5,18.8,18.4,19.2,18.1,17.7,17.7,17.4,17.9,19.4,19.9
CEU4422111801    ,CEU4422111801    ,44221118,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.7,155.8,153.5,149.5,144.6,139.7,133.1,128.5,126.9,125.5,124.7,124.7,122.3,114.1,111.6,106.4,102.0,101.0,100.0,91.3,68.5,67.0,65.6,64.4,62.2,63.5,64.5,64.3,64.1,63.2,62.6
CEU4422112001    ,CEU4422112001    ,44221120,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.9,194.7,191.9,187.0,180.5,174.0,166.1,160.6,158.7,156.8,155.5,157.1,162.0,163.1,160.7,160.6,159.4,162.1,166.2,186.4,227.2,230.6,230.9,229.7,231.4,234.8,235.2,236.5,238.9,239.7,238.0
CEU4422112006    ,CEU4422112006    ,44221120,6,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.2,155.1,152.2,148.5,143.6,138.4,133.6,130.4,130.3,128.6,127.8,129.3,134.0,136.2,134.7,133.8,132.1,133.7,136.8,153.7,187.3,189.0,188.7,187.8,189.5,193.8,193.0,193.8,195.5,197.4,196.8
CEU4422112010    ,CEU4422112010    ,44221120,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3,46.3,45.8,44.7,43.1,41.7,39.9,38.6,38.3,38.3,38.3,38.3,39.7,40.5,39.9,39.6,40.4,42.7,44.4,48.7,60.8,63.1,64.3,61.7,61.2,61.9,61.9,61.7,61.9,61.1,60.2
CEU4422112101    ,CEU4422112101    ,44221121,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6,35.2,34.6,33.7,32.6,31.5,30.0,29.0,28.6,28.3,28.1,27.5,27.1,27.1,26.6,26.2,25.9,26.0,26.9,26.0,24.1,24.2,24.7,25.3,25.4,26.4,26.6,26.5,26.8,26.4,26.7
CEU4422112201    ,CEU4422112201    ,44221122,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.3,159.5,157.3,153.3,147.9,142.5,136.1,131.7,130.1,128.5,127.4,129.6,134.9,136.1,134.1,134.4,133.5,136.1,139.3,160.3,203.1,206.3,206.2,204.4,206.0,208.4,208.7,210.0,212.1,213.3,211.4
CEU4422120001    ,CEU4422120001    ,44221200,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.1,156.4,154.0,151.5,148.0,141.9,136.5,132.1,128.6,125.7,120.7,118.1,114.6,112.5,109.2,107.4,106.3,107.3,107.2,108.7,107.9,107.9,109.0,110.7,111.9,112.9,112.9,112.1,109.8,110.1,109.2
CEU4422120006    ,CEU4422120006    ,44221200,6,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.2,132.8,129.3,125.7,122.8,117.6,113.6,109.5,107.0,106.0,103.0,101.3,96.6,95.5,94.2,93.4,91.9,89.0,89.3,91.3,89.9,89.5,90.2,91.7,91.1,90.9,91.2,91.7,88.4,88.7,88.4
CEU4422120010    ,CEU4422120010    ,44221200,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,40.4,40.5,41.5,40.9,39.0,37.4,36.5,35.6,34.5,33.4,32.6,32.3,32.7,31.5,29.4,30.0,31.3,33.7,32.9,31.1,29.2,32.0,33.8,33.6,32.2,29.7,27.5,25.7,26.9,27.8
CEU4422130001    ,CEU4422130001    ,44221300,1,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,35.5,35.3,36.1,36.9,38.3,38.9,39.5,41.0,44.4,46.2,47.5,47.9,46.7,46.0,45.3,46.1,48.5,47.9,47.3,46.9,46.2,47.6,47.5,48.2,48.9,49.3,50.6,52.2,53.3,52.0
CEU4422130006    ,CEU4422130006    ,44221300,6,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,27.8,27.7,28.3,28.8,29.6,30.1,30.8,32.1,34.5,35.6,36.8,36.8,34.9,35.6,35.4,36.3,38.6,39.3,37.8,37.1,35.4,36.6,37.5,37.6,36.7,37.2,38.9,40.3,41.3,38.9
CEU4422130010    ,CEU4422130010    ,44221300,10,1990-M01,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.7,8.9,8.9,9.1,9.3,9.6,9.8,10.3,11.2,11.6,11.8,12.0,11.9,12.3,12.6,13.4,13.5,12.3,12.2,12.0,11.9,11.3,10.9,11.3,12.0,12.0,12.2,13.5,15.1,15.2
