index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2,2018-S1,2018-S2,2019-S1,2019-S2,2020-S1,2020-S2,2021-S1
CUUSN000SAH1     ,CUUSN000SAH1     ,"Shelter in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,102.7,103.8,104.6,106.1,107.2,108.8,110.1,111.8,112.6,114.0,115.2,117.1,118.7,119.9,120.9,122.9,125.0,127.475,129.11,131.061,131.79399999999998,132.89,132.915,132.184,132.41,133.77100000000002,135.026,136.292,137.303,138.974,140.546,142.55700000000004,144.032,145.597,147.392,149.088,151.25,153.123,155.457,157.936,160.30700000000004,163.204,165.68,167.61700000000005,169.209,171.544
CUUSN000SAH2     ,CUUSN000SAH2     ,"Fuels and utilities in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.6,98.2,97.8,100.2,102.9,109.1,116.4,113.5,108.5,111.3,116.3,119.2,120.7,126.2,129.4,142.2,147.6,147.1,149.112,153.52200000000005,161.30700000000004,170.827,159.94899999999996,158.295,160.267,162.202,164.19299999999996,168.303,165.14700000000005,167.615,168.605,173.137,176.503,179.896,177.44400000000005,176.68,173.521,177.662,179.99200000000005,183.489,183.271,184.016,183.58700000000002,184.247,183.31099999999998,185.334,190.813
CUUSN000SAH21    ,CUUSN000SAH21    ,"Household energy in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9,97.3,96.5,99.3,102.3,109.6,118.3,114.4,107.8,111.0,116.8,119.6,120.5,126.5,129.4,144.2,149.9,148.7,150.207,154.707,163.24200000000005,174.03,160.02200000000005,156.983,158.22299999999996,160.10399999999996,161.444,165.891,160.585,162.66299999999995,163.012,167.953,171.547,174.695,170.528,168.53799999999995,163.915,168.27599999999995,170.305,174.15200000000004,173.11599999999999,173.27599999999995,172.095,172.217,170.17700000000005,171.997,177.692
CUUSN000SAH3     ,CUUSN000SAH3     ,"Household furnishings and operations in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,101.1,100.8,100.4,101.2,101.8,101.7,101.4,101.0,100.6,100.1,98.7,98.6,98.5,99.0,99.1,99.7,99.7,99.869,99.316,99.97399999999999,100.459,101.47399999999999,100.84700000000001,99.97,98.12100000000001,98.59899999999999,99.413,100.305,99.885,99.87200000000001,98.758,98.35799999999999,97.60799999999999,98.094,97.79700000000001,97.68,97.074,97.33200000000001,95.84,97.101,97.48200000000001,98.844,99.132,100.20100000000001,101.631,103.26
CUUSN000SAH31    ,CUUSN000SAH31    ,"Household furnishings and supplies in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.65299999999999,97.411,97.88,98.625,99.389,98.698,98.62200000000001,97.205,96.588,95.35700000000001,95.70200000000001,95.178,94.85700000000001,93.795,93.65299999999999,91.635,92.37299999999999,92.506,93.41,92.925,93.897,95.26100000000001,96.306
CUUSN000SEHA     ,CUUSN000SEHA     ,"Rent of primary residence in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,101.7,102.7,103.7,105.0,106.4,108.2,110.0,111.6,113.0,114.6,115.9,117.4,119.2,120.7,122.1,124.2,126.7,129.53,131.507,133.882,135.811,137.46200000000002,137.696,137.493,137.387,139.845,141.183,142.586,143.784,146.339,147.843,150.069,151.81,153.577,155.69799999999995,157.69899999999996,160.174,162.412,165.422,167.94299999999996,170.834,173.995,177.40400000000002,180.33700000000002,182.679,185.03900000000002
CUUSN000SEHC     ,CUUSN000SEHC     ,"Owners' equivalent rent of residences in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,102.0,102.9,103.7,104.9,106.0,107.5,109.1,110.6,111.9,113.0,114.0,115.5,117.0,118.1,119.5,121.4,123.8,125.66,127.24700000000001,128.993,129.94799999999998,131.368,131.776,131.49200000000002,131.764,132.88299999999998,134.161,135.327,136.36700000000002,137.733,139.387,141.159,142.42600000000004,143.796,145.658,147.13299999999995,149.54399999999995,151.35399999999996,153.634,155.768,158.197,160.767,163.257,165.562,167.38299999999995,169.49200000000005
CUUSN000SEHC01   ,CUUSN000SEHC01   ,"Owners' equivalent rent of primary residence in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,102.0,102.9,103.7,104.9,106.0,107.5,109.1,110.6,111.9,113.0,114.0,115.5,117.0,118.1,119.5,121.4,123.8,125.66,127.24700000000001,128.993,129.94799999999998,131.368,131.776,131.484,131.754,132.876,134.15200000000002,135.314,136.35,137.719,139.371,141.145,142.41299999999995,143.785,145.649,147.11700000000005,149.52200000000005,151.335,153.624,155.75799999999995,158.188,160.763,163.26,165.562,167.37900000000005,169.493
CUUSN000SEHF     ,CUUSN000SEHF     ,"Gas (piped) and electricity in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,97.9,97.0,99.4,100.2,107.4,116.2,113.5,107.0,110.2,114.8,118.4,118.3,123.5,125.3,139.1,144.6,143.3,144.795,147.819,152.951,164.794,154.363,150.675,150.638,152.651,151.731,156.16899999999995,150.632,153.424,153.495,158.529,161.214,165.433,162.44799999999995,161.546,157.31,161.401,162.909,166.562,164.523,164.675,163.685,164.178,162.912,165.11599999999999,168.93200000000004
CUUSN000SEHF01   ,CUUSN000SEHF01   ,"Electricity in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9,99.3,98.1,100.0,99.5,102.6,105.8,110.3,104.7,107.3,106.6,111.1,109.2,113.3,113.4,121.6,128.4,131.3,131.63,135.71,136.812,148.832,145.947,145.636,144.11700000000005,147.35,146.38299999999995,152.57399999999996,148.5,152.321,150.898,157.243,157.84799999999996,163.276,161.783,162.876,158.89700000000005,161.839,162.065,166.398,163.922,165.106,164.169,165.61599999999999,163.99599999999995,166.188,167.43200000000004
CUUSN000SEHF02   ,CUUSN000SEHF02   ,"Utility (piped) gas service in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3,93.6,93.6,97.7,102.3,122.5,148.6,123.7,113.8,119.3,143.0,143.3,150.0,159.1,167.1,201.1,199.9,182.8,188.51,187.297,208.515,218.485,176.37900000000005,158.421,164.78599999999997,161.164,160.543,156.737,145.625,143.80100000000004,150.191,149.20600000000005,160.83100000000005,159.064,149.50799999999995,139.51,134.778,143.355,150.174,150.564,151.012,147.264,146.164,143.025,143.39,145.425,158.232
CUUSS000SAH      ,CUUSS000SAH      ,"Housing in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,101.6,104.0,105.7,108.2,110.0,112.6,115.0,118.0,120.2,122.1,123.8,125.5,126.9,128.4,129.8,131.1,132.6,134.1,135.8,137.7,139.5,141.3,143.2,145.4,146.9,149.3,152.2,155.8,160.0,162.3,164.7,167.0,169.4,171.1,173.4,175.8,178.9,182.3,186.2,189.4,192.771,195.237,198.551,201.44,200.79,200.53400000000002,199.80700000000002,200.275,201.266,203.47400000000002,204.778,206.83599999999998,209.225,211.52700000000002,214.808,217.34,219.68599999999998,222.43900000000002,225.48,229.605,233.40599999999998,236.766,240.563,244.058,247.938,251.418,254.262,256.52,259.725
CUUSS000SAH1     ,CUUSS000SAH1     ,"Shelter in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,101.7,104.6,107.2,109.9,112.1,115.1,118.1,121.7,124.2,126.4,128.6,130.2,132.0,133.2,135.3,136.9,138.8,140.5,142.7,144.6,147.0,149.4,152.4,155.1,157.6,160.0,163.5,166.4,170.4,174.2,178.7,181.4,183.8,185.8,188.7,190.8,194.3,196.0,200.3,204.4,208.54,211.40200000000002,214.226,216.24900000000002,217.532,217.51,216.55200000000002,217.115,218.153,220.68599999999998,223.16,225.815,228.545,231.53400000000002,235.06099999999998,238.78,242.821,247.235,251.873,256.83799999999997,261.467,265.803,270.485,274.922,279.736,284.265,288.13,290.013,292.623
CUUSS000SAH2     ,CUUSS000SAH2     ,"Fuels and utilities in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,101.9,104.3,102.6,105.3,106.2,109.3,110.2,112.9,114.3,116.5,116.6,119.4,120.2,123.3,122.3,123.3,123.4,124.5,125.6,129.3,130.1,131.4,128.6,129.5,126.5,131.3,132.6,144.1,153.9,149.0,142.0,146.1,153.9,158.2,159.1,168.0,171.9,192.3,197.7,199.2,202.16,207.785,219.04,230.532,213.94400000000002,214.715,217.44299999999998,220.183,222.55900000000003,226.38400000000001,220.516,222.455,226.644,229.44799999999998,237.764,237.06099999999998,231.672,228.563,225.558,232.857,236.62599999999998,240.6,243.514,246.61700000000002,246.41400000000002,247.826,247.148,252.24099999999999,261.06
CUUSS000SAH21    ,CUUSS000SAH21    ,"Household energy in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,103.5,106.6,103.1,107.4,107.6,112.2,112.2,115.4,115.9,117.9,116.2,120.0,120.4,124.9,122.3,123.7,122.7,123.8,124.7,129.1,129.1,130.3,126.2,126.9,123.0,128.4,129.6,143.0,154.4,147.9,138.9,143.4,152.2,156.7,156.7,166.4,170.4,194.7,200.2,201.2,203.88400000000001,209.657,222.368,234.662,213.093,212.235,213.945,215.4,216.718,219.855,210.93099999999998,211.38400000000001,215.215,217.554,226.477,224.016,215.85,210.736,205.517,213.326,216.298,220.043,221.86700000000002,223.667,222.25799999999998,222.87900000000002,220.90900000000002,225.201,234.45
CUUSS000SAH3     ,CUUSS000SAH3     ,"Household furnishings and operations in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,100.9,101.7,102.7,104.1,104.9,105.7,106.8,107.7,109.4,109.8,111.3,112.1,112.6,113.9,115.0,115.2,116.1,117.1,117.6,117.8,118.1,117.7,118.9,119.6,120.0,120.1,121.3,122.5,123.1,123.5,123.1,122.3,121.2,119.6,119.8,119.7,120.6,120.1,121.0,121.6,121.837,120.515,121.135,122.615,123.257,121.262,119.385,118.025,117.97,117.786,118.43299999999999,117.90899999999999,117.615,116.50399999999999,115.71799999999999,115.167,114.97,114.205,114.14399999999999,112.96799999999999,113.336,112.29799999999999,113.001,112.90899999999999,115.01799999999999,115.315,115.73899999999999,117.834,120.363
CUUSS000SAH31    ,CUUSS000SAH31    ,"Household furnishings and supplies in Size Class A, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.126,97.68799999999999,97.492,97.228,97.515,96.863,96.33200000000001,94.807,93.79899999999999,92.565,91.946,90.587,90.149,88.53200000000002,88.711,87.149,86.868,86.243,88.016,87.929,88.07799999999996,89.68299999999998,91.17
CUUSS000SEHA     ,CUUSS000SEHA     ,"Rent of primary residence in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,101.2,103.5,105.6,107.8,109.9,112.7,115.0,117.7,119.5,121.3,122.7,123.8,125.1,126.3,127.6,129.0,130.3,131.8,133.4,135.4,137.4,139.9,142.4,145.4,147.9,150.6,153.9,157.4,161.6,165.9,169.8,172.5,175.4,177.8,180.2,182.8,185.7,188.8,192.0,196.4,200.854,204.755,208.752,212.794,215.62599999999998,215.96599999999998,216.02900000000002,217.033,218.174,221.22,224.45,227.862,231.03099999999998,234.84599999999998,238.55200000000002,243.232,247.87400000000002,253.2,258.176,263.82,269.3,274.436,279.693,284.974,290.089,295.421,300.23,302.76,304.28
CUUSS000SEHC     ,CUUSS000SEHC     ,"Owners' equivalent rent of residences in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,101.5,104.6,107.2,110.1,112.4,116.0,118.8,122.2,123.7,126.4,128.2,130.1,131.8,133.3,135.3,137.3,139.0,141.1,142.8,144.7,146.7,149.3,152.0,155.0,157.3,159.6,162.4,165.5,169.1,173.9,178.2,181.6,183.8,185.8,188.0,190.2,192.6,194.7,198.3,203.1,206.412,209.21599999999998,211.83700000000002,214.278,216.358,216.92700000000002,216.493,216.845,217.81,220.095,222.362,224.93,227.47099999999998,230.512,233.669,237.15099999999998,240.99,245.37900000000002,249.743,254.707,258.952,263.54400000000004,268.122,272.876,277.35400000000004,282.3040000000001,286.473,289.193,291.615
CUUSS000SEHC01   ,CUUSS000SEHC01   ,"Owners' equivalent rent of primary residence in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,101.5,104.6,107.2,110.1,112.4,116.0,118.8,122.2,123.7,126.4,128.2,130.1,131.8,133.3,135.3,137.3,139.0,141.1,142.8,144.7,146.7,149.3,152.0,155.0,157.3,159.6,162.4,165.5,169.1,173.9,178.2,181.6,183.8,185.8,188.0,190.2,192.6,194.7,198.3,203.1,206.412,209.21599999999998,211.83700000000002,214.278,216.358,216.92700000000002,216.49099999999999,216.84099999999998,217.8,220.075,222.342,224.91,227.453,230.49599999999998,233.65099999999998,237.136,240.977,245.359,249.736,254.71900000000002,258.981,263.58799999999997,268.18,272.94599999999997,277.436,282.404,286.57,289.279,291.69
CUUSS000SEHF     ,CUUSS000SEHF     ,"Gas (piped) and electricity in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,103.0,106.2,102.1,107.4,106.9,111.7,110.3,112.4,113.6,116.8,114.9,119.1,119.3,124.6,121.7,123.4,122.2,123.5,123.0,127.7,127.3,129.6,125.4,126.8,122.7,127.5,125.8,139.6,151.4,146.0,137.2,141.6,148.6,154.4,153.0,162.0,164.4,187.4,192.6,193.4,196.235,200.28599999999997,208.519,221.827,205.459,203.834,204.0,205.257,202.67700000000002,205.97,196.329,197.30200000000002,201.12900000000002,203.77200000000002,211.533,210.83,205.005,201.50099999999998,197.44,204.75,206.74900000000002,210.262,210.347,212.07299999999998,211.196,211.864,211.639,216.477,224.007
CUUSS000SEHF01   ,CUUSS000SEHF01   ,"Electricity in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,103.4,109.1,104.3,111.4,109.1,116.2,114.0,117.7,118.7,124.1,120.7,125.5,123.9,129.4,123.6,128.9,128.1,132.4,128.8,133.7,130.0,133.4,127.5,130.5,125.0,129.8,125.0,132.7,133.6,144.9,135.9,139.8,137.8,143.6,139.4,146.3,146.2,158.8,168.9,178.0,176.985,186.049,185.21900000000002,199.34400000000002,197.269,200.831,197.791,202.34900000000002,199.11,204.612,200.30599999999998,200.109,201.511,205.796,208.391,212.19,210.905,209.612,205.699,210.71400000000003,210.12400000000002,214.89,214.18900000000002,216.72400000000002,214.43,217.16299999999998,216.15,221.112,225.593
CUUSS000SEHF02   ,CUUSS000SEHF02   ,"Utility (piped) gas service in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,102.2,101.3,98.5,100.8,103.1,104.2,104.3,103.6,105.4,104.6,105.4,108.5,111.8,116.8,118.5,114.2,112.4,108.9,113.5,117.9,122.7,123.1,121.3,119.5,117.9,123.0,127.4,153.4,186.6,148.2,139.5,144.8,173.4,179.2,184.5,198.2,206.2,253.0,242.9,222.2,234.84099999999998,225.72299999999998,257.631,267.711,213.05200000000002,197.222,206.27200000000002,198.593,197.958,195.097,174.278,177.817,186.83599999999998,185.615,205.206,193.685,177.283,168.675,164.53599999999997,176.835,184.88099999999997,185.17,187.169,186.88400000000001,189.399,185.16299999999998,186.433,190.641,205.562
