index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WDU02450109                   ,WDU02450109                   ,"PPI Commodity data for Processed foods and feeds-Other frozen potato products, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1990-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,98.8,103.9,106.7,105.1,100.1,96.5,101.4,104.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02450111                   ,WDU02450111                   ,"PPI Commodity data for Processed foods and feeds-Frozen cauliflower, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1990-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,98.4,92.6,95.6,94.2,94.3,94.7,102.5,103.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02450113                   ,WDU02450113                   ,"PPI Commodity data for Processed foods and feeds-Frozen succotash, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1990-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.9,93.3,93.6,93.5,93.5,98.5,108.4,108.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02450115                   ,WDU02450115                   ,"PPI Commodity data for Processed foods and feeds-Other frozen combinations, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1990-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,103.5,99.7,100.7,97.8,95.7,93.9,96.5,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02450116                   ,WDU02450116                   ,"PPI Commodity data for Processed foods and feeds-Frozen carrots, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1990-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,103.8,93.7,103.4,109.1,112.1,111.9,121.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02450117                   ,WDU02450117                   ,"PPI Commodity data for Processed foods and feeds-Frozen sweet cut corn, yellow, not seasonally adjusted, discontinued",Index base: 1982 = 100,1982-M02,1990-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,90.5,84.7,83.8,83.9,86.9,95.3,116.9,116.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02450118                   ,WDU02450118                   ,"PPI Commodity data for Processed foods and feeds-Frozen sweet cob corn, yellow, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1990-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,96.0,96.1,98.3,98.9,98.9,102.6,116.9,119.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02450119                   ,WDU02450119                   ,"PPI Commodity data for Processed foods and feeds-Frozen southern greens, not seasonally adjusted, discontinued",Index base: 1982 = 100,1982-M11,1987-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,105.5,106.1,105.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02450121                   ,WDU02450121                   ,"PPI Commodity data for Processed foods and feeds-Other frozen vegetables, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1990-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.7,105.7,108.8,111.6,113.0,115.1,117.8,123.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02450201                   ,WDU02450201                   ,"PPI Commodity data for Processed foods and feeds-Frozen French fried potatoes, not seasonally adjusted, discontinued",Index base: 1982 = 100,1967-M01,2011-M05,,,,,,,,,,,,,,,,,,,,,35.1,37.0,42.2,42.0,41.6,43.9,46.8,60.6,64.7,65.7,67.6,71.0,75.0,78.9,91.3,100.0,101.8,108.3,113.0,113.5,115.2,115.0,119.1,,127.9,126.1,134.7,139.9,136.3,137.9,136.7,134.8,135.6,137.5,137.8,138.8,143.9,147.5,148.5,152.0,163.3,180.4,212.0,217.5,,,,,,,,,
WDU02450209                   ,WDU02450209                   ,"PPI Commodity data for Processed foods and feeds-Other frozen potato products, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,98.8,103.9,106.7,105.1,100.1,96.5,101.4,,108.8,110.8,116.1,119.7,119.4,124.4,125.6,124.7,125.2,128.0,130.6,134.7,138.8,140.5,144.2,150.6,166.2,180.9,197.5,197.2,204.6,,,,,,,,
WDU024503                     ,WDU024503                     ,"PPI Commodity data for Processed foods and feeds-Frozen corn, not seasonally adjusted, discontinued",Index base: 1990.12 = 100,1990-M12,1997-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2,90.9,93.0,102.5,100.6,98.9,,,,,,,,,,,,,,,,,,,,,,,
WDU02450301                   ,WDU02450301                   ,"PPI Commodity data for Processed foods and feeds-Frozen sweet cut corn, not seasonally adjusted, discontinued",Index base: 1982 = 100,1982-M02,1997-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,90.5,84.7,83.8,83.9,86.9,95.3,116.9,,106.3,98.1,100.1,112.8,111.3,109.1,,,,,,,,,,,,,,,,,,,,,,,
WDU02450302                   ,WDU02450302                   ,"PPI Commodity data for Processed foods and feeds-Frozen sweet cob corn, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1997-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,96.0,96.1,98.3,98.9,98.9,102.6,116.9,,112.8,111.4,114.4,121.0,117.7,116.2,,,,,,,,,,,,,,,,,,,,,,,
WDU02450502                   ,WDU02450502                   ,"PPI Commodity data for Processed foods and feeds-Frozen green beans, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1997-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,99.5,104.6,106.1,101.8,102.7,109.0,126.6,,116.3,105.6,109.2,114.7,112.0,114.5,,,,,,,,,,,,,,,,,,,,,,,
WDU02450503                   ,WDU02450503                   ,"PPI Commodity data for Processed foods and feeds-Frozen lima beans, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1997-M06,43.1,47.9,50.1,44.6,43.0,41.9,36.9,39.7,40.5,41.0,39.0,38.7,39.4,42.9,41.5,40.5,41.8,40.8,39.7,40.6,41.3,42.1,42.0,42.0,42.5,43.4,45.9,54.9,64.8,66.6,77.6,80.0,84.1,90.7,,,,,,,,,,,139.2,134.1,138.7,147.8,146.5,147.5,,,,,,,,,,,,,,,,,,,,,,,
WDU02450504                   ,WDU02450504                   ,"PPI Commodity data for Processed foods and feeds-Frozen broccoli, not seasonally adjusted, discontinued",Index base: 1982 = 100,1982-M02,1995-M08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,102.1,102.7,104.7,107.5,,,106.1,112.7,112.5,113.2,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02450505                   ,WDU02450505                   ,"PPI Commodity data for Processed foods and feeds-Frozen Brussels sprouts, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1990-M12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,99.3,95.0,95.5,93.4,94.0,94.6,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02450506                   ,WDU02450506                   ,"PPI Commodity data for Processed foods and feeds-Frozen carrots, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1997-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,103.8,93.7,103.4,109.1,112.1,111.9,121.7,,113.4,118.3,119.9,115.7,117.1,117.1,,,,,,,,,,,,,,,,,,,,,,,
WDU02450507                   ,WDU02450507                   ,"PPI Commodity data for Processed foods and feeds-Frozen cauliflower, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1995-M08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,98.4,92.6,95.6,94.2,94.3,94.7,102.5,,104.9,105.4,104.9,105.5,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02450508                   ,WDU02450508                   ,"PPI Commodity data for Processed foods and feeds-Frozen green peas, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1997-M06,34.9,34.7,33.1,32.2,31.9,31.6,28.5,28.7,30.9,32.0,29.4,29.5,30.1,32.4,33.0,34.7,34.8,34.3,33.9,33.5,32.4,33.3,33.3,33.9,36.5,37.0,38.9,49.1,56.5,54.5,64.7,67.4,68.0,71.7,84.0,100.0,103.5,103.5,103.5,103.5,103.5,108.9,,,117.4,109.3,109.0,111.8,106.0,107.7,,,,,,,,,,,,,,,,,,,,,,,
WDU02450511                   ,WDU02450511                   ,"PPI Commodity data for Processed foods and feeds-Frozen spinach, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1997-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.1,140.1,135.4,139.9,144.8,146.9,,,,,,,,,,,,,,,,,,,,,,,
WDU02450512                   ,WDU02450512                   ,"PPI Commodity data for Processed foods and feeds-Frozen southern greens, not seasonally adjusted, discontinued",Index base: 1982 = 100,1982-M11,1987-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,105.5,106.1,105.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02450521                   ,WDU02450521                   ,"PPI Commodity data for Processed foods and feeds-Frozen vegetable combinations, not seasonally adjusted, discontinued",Index base: 1990.12 = 100,1990-M12,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,97.7,98.0,101.1,100.7,98.8,100.9,101.4,101.4,99.1,103.3,104.9,106.3,104.8,105.4,106.6,108.0,114.1,116.6,114.9,115.3,,,,,,,,
WDU02450539                   ,WDU02450539                   ,"PPI Commodity data for Processed foods and feeds-Other frozen vegetables, not seasonally adjusted, discontinued",Index base: 1982 = 100,1981-M06,1997-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.7,105.7,108.8,111.6,113.0,115.1,117.8,,123.3,124.0,127.3,135.1,135.0,135.5,,,,,,,,,,,,,,,,,,,,,,,
WDU02450541                   ,WDU02450541                   ,"PPI Commodity data for Processed foods and feeds-Frozen vegetables, exc. potatoes & vegetable combinations, not seasonally adjusted, discontinued",Index base: 1997.06 = 100,1997-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,101.6,100.0,103.5,106.8,107.7,108.0,108.6,109.7,113.9,124.0,129.8,126.2,127.0,,,,,,,,
WDU0246                       ,WDU0246                       ,"PPI Commodity data for Processed foods and feeds-Dried and dehydrated vegetables, not seasonally adjusted, discontinued",Index base: 1982 = 100,1968-M13,2003-M13,,,,,,,,,,,,,,,,,,,,,,54.7,,,,,,,69.9,56.6,60.9,57.3,56.1,65.0,95.6,100.0,101.6,,,115.7,121.5,121.2,149.7,183.6,153.6,147.7,151.5,150.2,150.2,158.0,149.0,151.3,175.9,172.4,163.5,186.3,174.3,,,,,,,,,,,,,,,,
WDU024601                     ,WDU024601                     ,"PPI Commodity data for Processed foods and feeds-Dried and dehydrated vegetables, not seasonally adjusted, discontinued",Index base: 1982 = 100,1968-M13,2003-M13,,,,,,,,,,,,,,,,,,,,,,54.7,,,,,,,,,,,,,,,,,,,,,,,,147.7,151.5,150.2,150.2,158.0,149.0,151.3,175.9,172.4,163.5,186.3,174.3,,,,,,,,,,,,,,,,
WDU02460101                   ,WDU02460101                   ,"PPI Commodity data for Processed foods and feeds-Potatoes, instant mashed, not seasonally adjusted, discontinued",Index base: 1982 = 100,1968-M01,1991-M06,,,,,,,,,,,,,,,,,,,,,,54.7,57.2,56.3,56.4,56.4,55.2,,69.9,56.7,61.1,57.3,56.1,65.0,95.6,100.0,,,,134.0,147.8,148.0,200.9,258.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02460103                   ,WDU02460103                   ,"PPI Commodity data for Processed foods and feeds-Onions, not seasonally adjusted, discontinued",Index base: 1982.12 = 100,1983-M02,1991-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1,,90.5,90.5,88.4,87.3,90.4,100.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02460111                   ,WDU02460111                   ,"PPI Commodity data for Processed foods and feeds-Other dried and dehydrated vegetables, not seasonally adjusted, discontinued",Index base: 1982.12 = 100,1982-M12,1991-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,,97.3,97.2,93.4,93.0,94.9,102.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02460121                   ,WDU02460121                   ,"PPI Commodity data for Processed foods and feeds-Dried and dehydrated vegetables, not seasonally adjusted, discontinued",Index base: 1991.06 = 100,1991-M06,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6,98.1,97.3,97.3,102.4,96.5,98.0,113.9,111.7,105.9,120.7,112.9,,,,,,,,,,,,,,,,
WDU0247                       ,WDU0247                       ,"PPI Commodity data for Processed foods and feeds-Dehydrated soups, not seasonally adjusted, discontinued",Index base: 1991.06 = 100,1991-M06,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.1,99.9,100.2,101.7,104.5,,104.3,107.1,107.8,108.3,109.1,,,,,,,,,,,,,,,,
WDU024701                     ,WDU024701                     ,"PPI Commodity data for Processed foods and feeds-Dehydrated soups, not seasonally adjusted, discontinued",Index base: 1991.06 = 100,1991-M06,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.1,99.9,100.2,101.7,104.5,,104.3,107.1,107.8,108.3,109.1,,,,,,,,,,,,,,,,
WDU02470101                   ,WDU02470101                   ,"PPI Commodity data for Processed foods and feeds-Dehydrated soups, not seasonally adjusted, discontinued",Index base: 1991.06 = 100,1991-M06,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.1,99.9,100.2,101.7,104.5,,104.3,107.1,107.8,108.3,109.1,,,,,,,,,,,,,,,,
WDU0251                       ,WDU0251                       ,"PPI Commodity data for Processed foods and feeds-Cane sugar, raw, not seasonally adjusted, discontinued",Index base: 1967 = 100,1971-M01,1977-M13,,,,,,,,,,,,,,,,,,,,,,,,,119.4,,,,254.3,190.9,177.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02510101                   ,WDU02510101                   ,"PPI Commodity data for Processed foods and feeds-Cane sugar, raw, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1977-M13,85.5,76.5,79.8,81.5,83.3,86.3,86.3,83.7,81.8,83.8,85.9,86.2,85.4,86.3,86.4,88.7,111.3,95.3,92.8,96.1,100.0,103.3,106.4,111.2,117.1,125.3,140.8,399.3,316.2,185.5,149.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02510102                   ,WDU02510102                   ,"PPI Commodity data for Processed foods and feeds-Cane sugar, granulated, in bags, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1977-M13,77.2,72.4,74.3,74.5,77.9,80.0,81.3,81.3,80.0,81.6,85.2,86.5,87.0,88.1,87.7,89.7,112.8,100.8,95.8,97.4,100.0,102.2,108.1,113.3,118.3,124.2,134.6,323.6,314.8,192.1,170.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02510103                   ,WDU02510103                   ,"PPI Commodity data for Processed foods and feeds-Cane sugar, granulated, 5 lb. bag, not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1977-M13,,,,,,,,,,,,,,,,,,,,,100.0,101.8,106.3,113.1,118.6,125.5,136.8,314.7,314.1,193.7,173.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02510104                   ,WDU02510104                   ,"PPI Commodity data for Processed foods and feeds-Beet sugar, granulated, bulk, not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1977-M13,,,,,,,,,,,,,,,,,,,,,100.0,102.4,102.1,107.1,111.5,114.8,123.4,308.2,297.5,178.4,159.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02510105                   ,WDU02510105                   ,"PPI Commodity data for Processed foods and feeds-Beet sugar, granulated, in bags, not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1977-M13,,,,,,,,,,,,,,,,,,,,,100.0,102.3,105.2,114.3,119.8,122.2,126.9,320.3,297.3,174.7,155.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02510111                   ,WDU02510111                   ,"PPI Commodity data for Processed foods and feeds-Corn syrup, confectioners', not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1977-M13,87.3,91.7,78.3,84.1,100.3,108.7,107.0,107.0,106.1,103.2,105.2,105.2,105.2,104.6,97.4,94.4,103.0,105.2,107.7,105.8,100.0,97.6,100.3,107.3,102.9,77.4,121.0,195.5,263.3,190.1,138.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02510121                   ,WDU02510121                   ,"PPI Commodity data for Processed foods and feeds-Honey, extracted, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1977-M13,157.5,83.7,63.9,65.1,68.0,82.1,83.5,86.3,99.6,96.9,95.0,84.9,79.7,85.4,86.4,87.2,93.9,98.5,97.1,99.5,100.0,98.5,105.4,114.2,134.5,188.0,244.8,322.4,,,239.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02510131                   ,WDU02510131                   ,"PPI Commodity data for Processed foods and feeds-Chocolate coating, milk, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1977-M13,72.9,98.3,63.0,76.4,88.3,86.8,85.2,118.0,91.3,74.5,86.8,106.3,94.1,83.4,80.7,82.9,88.4,88.1,82.9,91.1,100.0,109.5,129.1,,,108.1,133.0,198.7,196.7,215.5,289.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02510132                   ,WDU02510132                   ,"PPI Commodity data for Processed foods and feeds-Candy bars, solid chocolate, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1977-M13,77.3,91.1,77.1,77.2,88.3,90.8,88.6,95.6,97.5,95.2,93.7,96.1,96.1,94.7,89.8,87.0,89.9,96.6,94.1,90.8,100.0,105.7,120.9,133.5,141.4,140.8,141.7,171.0,189.3,200.3,218.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02510133                   ,WDU02510133                   ,"PPI Commodity data for Processed foods and feeds-Candy bar, chocolate covered, not seasonally adjusted, discontinued",Index base,1969-M01,1977-M13,,,,,,,,,,,,,,,,,,,,,,,114.0,119.8,116.7,115.6,115.3,142.3,173.7,191.6,191.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02510141                   ,WDU02510141                   ,"PPI Commodity data for Processed foods and feeds-Chewing gum, case of 10,000 pieces, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1977-M13,98.9,95.9,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,100.3,103.1,103.1,103.1,103.1,100.8,100.0,100.0,100.0,100.0,107.3,125.5,128.0,128.0,147.8,203.1,211.2,211.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02520101                   ,WDU02520101                   ,"PPI Commodity data for Processed foods and feeds-Raw cane sugar, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,2003-M13,30.7,27.5,28.7,29.3,29.9,31.0,31.0,30.1,29.4,30.1,30.9,31.0,30.7,31.0,31.0,31.9,40.0,34.2,33.3,34.5,35.9,37.1,38.2,39.9,42.0,45.0,50.6,143.4,113.6,66.6,53.7,68.3,75.3,148.3,98.0,100.0,113.5,112.1,104.6,104.9,110.3,111.9,115.5,119.2,113.7,112.1,113.2,115.2,119.7,118.6,116.8,117.2,113.7,101.8,111.4,110.9,114.0,,,,,,,,,,,,,,,,
WDU02520102                   ,WDU02520102                   ,"PPI Commodity data for Processed foods and feeds-Cane sugar byproducts, not seasonally adjusted, discontinued",Index base: 1989.06 = 100,1996-M08,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6,74.7,52.1,60.4,89.2,98.7,91.4,,,,,,,,,,,,,,,,
WDU02520103                   ,WDU02520103                   ,"PPI Commodity data for Processed foods and feeds-Raw cane sugar and byproducts, not seasonally adjusted, discontinued",Index base: 2003.12 = 100,2003-M12,2010-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,115.2,124.2,119.8,120.2,129.7,165.8,,,,,,,,,
WDU02520104                   ,WDU02520104                   ,"PPI Commodity data for Processed foods and feeds-Raw cane sugar, not seasonally adjusted, discontinued",Index base: 2003.12 = 100,2003-M12,2010-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,115.2,124.2,119.8,120.2,129.7,165.8,,,,,,,,,
WDU025301                     ,WDU025301                     ,"PPI Commodity data for Processed foods and feeds-Consumer size packages, not seasonally adjusted, discontinued",Index base: 1977.12 = 100,1977-M12,1982-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.3,116.3,214.4,162.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02530101                   ,WDU02530101                   ,"PPI Commodity data for Processed foods and feeds-Granulated cane sugar, not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1981-M13,,,,,,,,,,,,,,,,,,,,,100.0,101.8,106.3,113.1,118.6,125.5,136.8,314.7,314.1,193.7,173.9,205.7,220.8,407.0,308.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU025302                     ,WDU025302                     ,"PPI Commodity data for Processed foods and feeds-For use in food manufacturing, not seasonally adjusted, discontinued",Index base: 1977.12 = 100,1977-M12,1982-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.3,119.3,212.9,171.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02530201                   ,WDU02530201                   ,"PPI Commodity data for Processed foods and feeds-Granulated cane sugar in bags, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1982-M06,77.2,72.4,74.3,74.5,77.9,80.0,81.3,81.3,80.0,81.6,85.2,86.5,87.0,88.1,87.7,89.7,112.8,100.8,95.8,97.4,100.0,102.2,108.1,113.3,118.3,124.2,134.6,323.6,314.8,192.1,170.9,206.2,231.1,409.4,306.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02530202                   ,WDU02530202                   ,"PPI Commodity data for Processed foods and feeds-Granulated beet sugar in bulk, not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1982-M05,,,,,,,,,,,,,,,,,,,,,100.0,102.4,102.1,107.1,111.5,114.8,123.4,308.2,297.5,178.4,159.3,185.8,200.7,351.0,301.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU02530203                   ,WDU02530203                   ,"PPI Commodity data for Processed foods and feeds-Granulated beet sugar in bags, not seasonally adjusted, discontinued",Index base: 1967 = 100,1967-M01,1982-M06,,,,,,,,,,,,,,,,,,,,,100.0,102.3,105.2,114.3,119.8,122.2,126.9,320.3,297.3,174.7,155.3,191.8,194.8,371.7,337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU025303                     ,WDU025303                     ,"PPI Commodity data for Processed foods and feeds-Granulated sugar, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2002-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9,107.6,103.2,104.0,107.8,110.6,118.8,124.8,123.8,121.2,119.2,119.3,120.4,125.1,125.1,120.7,121.8,110.7,110.4,118.5,,,,,,,,,,,,,,,,,
WDU02530301                   ,WDU02530301                   ,"PPI Commodity data for Processed foods and feeds-Consumer units and individual services, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2002-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.4,108.3,103.4,105.0,108.8,112.9,122.0,127.3,125.6,123.1,120.1,119.5,124.2,131.2,132.2,126.5,127.0,121.4,120.5,124.5,,,,,,,,,,,,,,,,,
WDU02530302                   ,WDU02530302                   ,"PPI Commodity data for Processed foods and feeds-Commercial units and bulk, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2002-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.2,107.3,103.2,103.6,107.4,109.7,117.5,123.8,123.1,120.5,118.8,119.2,118.8,122.6,122.1,118.3,119.8,105.9,105.9,116.0,,,,,,,,,,,,,,,,,
WDU025304                     ,WDU025304                     ,"PPI Commodity data for Processed foods and feeds-Confectioners' powdered sugar, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1983-M01,2002-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1,,,99.0,,,,,,115.4,115.7,115.6,116.5,117.8,118.5,125.1,125.7,119.8,117.0,122.2,,,,,,,,,,,,,,,,,
WDU02530401                   ,WDU02530401                   ,"PPI Commodity data for Processed foods and feeds-Confectioners' powdered sugar, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1983-M01,2002-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1,,,99.0,,,,,,115.4,115.7,115.6,116.5,117.8,118.5,125.1,125.7,119.8,117.0,122.2,,,,,,,,,,,,,,,,,
WDU025305                     ,WDU025305                     ,"PPI Commodity data for Processed foods and feeds-Brown sugar, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1992-M01,1999-M08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,100.3,101.5,103.3,103.0,102.7,98.7,,,,,,,,,,,,,,,,,,,,,
WDU02530501                   ,WDU02530501                   ,"PPI Commodity data for Processed foods and feeds-Brown sugar, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1992-M01,1999-M08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,100.3,101.5,103.3,103.0,102.7,98.7,,,,,,,,,,,,,,,,,,,,,
WDU025306                     ,WDU025306                     ,"PPI Commodity data for Processed foods and feeds-Liquid sugar or sugar syrup, not seasonally adjusted, discontinued",Index base: 1982.06 = 100,1982-M06,2002-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.1,,,,,104.1,120.8,119.8,118.1,119.2,120.0,119.7,120.1,126.0,123.7,119.7,119.1,112.0,107.1,115.1,,,,,,,,,,,,,,,,,
