index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WDU09150535                   ,WDU09150535                   ,"PPI Commodity data for Pulp, paper, and allied products-Game, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1969-M13,60.9,61.9,67.6,75.1,85.1,80.9,80.7,80.7,80.7,88.9,84.3,89.2,86.2,86.2,84.8,88.2,88.2,88.2,88.2,88.2,100.0,101.3,101.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09150637                   ,WDU09150637                   ,"PPI Commodity data for Pulp, paper, and allied products-Carbon paper,sheets, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1976-M09,83.2,83.2,83.2,83.2,84.0,92.3,90.0,90.0,90.2,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,95.1,100.0,98.0,97.9,97.9,97.9,97.9,101.1,116.7,137.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09150641                   ,WDU09150641                   ,"PPI Commodity data for Pulp, paper, and allied products-Typewriter ribbon,carbon, not seasonally adjusted, discontinued",Index base: 1967 = 100,1947-M01,1969-M13,73.7,82.0,90.3,90.3,90.3,89.1,86.7,86.7,86.8,89.4,91.7,91.7,91.7,91.7,91.8,91.8,91.8,92.6,95.1,98.9,100.0,99.1,100.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09150642                   ,WDU09150642                   ,"PPI Commodity data for Pulp, paper, and allied products-Inked ribbons, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,2014-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6,95.7,98.2,99.9,100.2,100.4,98.8,96.7,95.7,96.3,97.4,96.4,95.7,95.3,93.1,96.4,96.9,95.8,93.4,93.8,91.5,90.1,88.9,89.3,,,104.0,106.6,104.8,,,,,
WDU09150643                   ,WDU09150643                   ,"PPI Commodity data for Pulp, paper, and allied products-Typewriter ribbon, cotton, not seasonally adjusted, discontinued",Index base: 1982 = 100,1952-M01,1976-M09,,,,,,50.2,50.1,50.1,50.1,50.1,50.1,50.1,50.1,50.1,51.9,51.9,51.9,51.9,51.9,52.5,53.1,53.4,53.5,53.2,53.0,53.0,53.9,58.9,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09150644                   ,WDU09150644                   ,"PPI Commodity data for Pulp, paper, and allied products-Carbon and stencil paper, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,2009-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,103.5,109.9,116.1,121.4,125.2,127.2,127.2,129.0,136.0,140.1,145.2,,,,,,150.0,139.8,135.5,132.8,132.8,127.1,,,,,,,,,,,
WDU09150645                   ,WDU09150645                   ,"PPI Commodity data for Pulp, paper, and allied products-File folders, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,2003-M13,27.9,30.9,32.4,32.9,35.4,35.4,35.2,35.4,36.2,37.7,39.2,39.5,39.5,40.1,40.3,40.3,40.3,39.5,39.3,39.7,39.8,40.5,41.1,41.7,42.2,43.2,45.8,56.5,65.0,66.0,66.7,70.0,77.3,86.5,95.1,100.0,103.7,108.2,113.2,112.8,114.7,119.3,127.8,130.5,131.8,130.8,119.2,115.6,122.2,128.2,128.0,128.6,128.7,134.7,143.6,144.7,144.2,,,,,,,,,,,,,,,,
WDU09150647                   ,WDU09150647                   ,"PPI Commodity data for Pulp, paper, and allied products-Index cards, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1997-M13,26.7,29.7,31.4,32.0,35.0,35.0,34.9,35.8,37.3,39.6,42.1,42.4,42.6,44.1,44.5,44.5,45.4,45.5,45.5,46.6,46.9,47.7,44.9,46.5,47.3,48.4,51.4,62.2,66.2,66.0,67.2,70.5,78.1,,,,,,115.6,117.3,118.4,121.3,132.6,,143.6,138.6,149.7,143.5,155.8,166.3,173.3,,,,,,,,,,,,,,,,,,,,,,
WDU09150649                   ,WDU09150649                   ,"PPI Commodity data for Pulp, paper, and allied products-Rolls for adding machines & other business machines, not seasonally adjusted, discontinued",Index base: 1982 = 100,1950-M01,1990-M06,,,,26.6,30.7,29.2,28.0,28.3,28.3,30.2,31.0,31.0,31.0,31.0,31.0,31.0,31.2,31.2,32.3,34.4,35.1,34.7,35.8,37.9,37.3,37.4,43.4,64.3,65.5,66.8,67.0,69.6,84.2,90.3,99.3,100.0,100.8,107.9,98.5,98.4,99.6,105.6,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09150652                   ,WDU09150652                   ,"PPI Commodity data for Pulp, paper, and allied products-Stationery, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2005-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2,107.0,107.4,110.3,113.6,116.5,117.9,121.8,129.3,145.5,146.0,147.6,151.9,151.3,154.1,154.6,154.8,155.3,155.5,,,,,,,,,,,,,,,
WDU09150653                   ,WDU09150653                   ,"PPI Commodity data for Pulp, paper, and allied products-Tablets and related products, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,2005-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,108.8,122.1,134.0,128.5,124.4,117.3,117.8,125.6,170.9,155.5,145.9,150.0,144.8,154.0,158.3,158.7,154.3,156.2,,,,,,,,,,,,,,,
WDU09150654                   ,WDU09150654                   ,"PPI Commodity data for Pulp, paper, and allied products-Other die-cut paper or board office supplies, not seasonally adjusted, discontinued",Index base: 1989.12 = 100,1989-M12,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4,112.8,112.8,112.3,112.7,120.7,123.3,123.2,123.1,123.2,98.0,101.2,101.1,101.2,,,,,,,,,,,,,,,,
WDU09150656                   ,WDU09150656                   ,"PPI Commodity data for Pulp, paper, and allied products-Stationery, tablets and related products, not seasonally adjusted, discontinued",Index base: 2005.06 = 100,2005-M06,2011-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7,107.4,113.7,104.7,106.4,111.8,,,,,,,,
WDU091506571                  ,WDU091506571                  ,"PPI Commodity data for Pulp, paper, and allied products-Stationery, not seasonally adjusted, discontinued",Index base: 2011.12 = 100,2011-M12,2019-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,100.0,101.5,101.8,102.9,103.7,106.1,
WDU09150701                   ,WDU09150701                   ,"PPI Commodity data for Pulp, paper, and allied products-Fiber cans, cores, tubes, and related products, not seasonally adjusted, discontinued",Index base: 2002.12 = 100,2002-M12,2009-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,102.1,107.2,111.5,115.9,118.4,120.2,,,,,,,,,,
WDU09150751                   ,WDU09150751                   ,"PPI Commodity data for Pulp, paper, and allied products-Motor oil, one quart, not seasonally adjusted, discontinued",Index base: 1982 = 100,1963-M12,1988-M07,,,,,,,,,,,,,,,,,32.7,33.1,33.4,32.8,33.6,34.5,35.2,36.4,37.7,39.0,41.1,47.8,55.6,60.9,66.4,71.6,77.7,86.9,92.6,,,,,114.7,114.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09150753                   ,WDU09150753                   ,"PPI Commodity data for Pulp, paper, and allied products-Concentrated fruit juice can, not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1980-M06,,,,,,,,,,,,,,,,,,,,,,,31.5,32.9,34.6,35.3,37.1,48.2,57.1,58.1,62.5,67.3,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09150755                   ,WDU09150755                   ,"PPI Commodity data for Pulp, paper, and allied products-Food products, including pet food, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,2002-M08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,100.3,102.8,107.7,141.6,146.0,141.0,139.1,140.5,150.2,153.5,150.0,153.5,154.3,160.3,166.8,,,,,,,,,,,,,,,,,,
WDU09150757                   ,WDU09150757                   ,"PPI Commodity data for Pulp, paper, and allied products-Cores and tubes, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,2002-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,105.0,109.2,112.9,116.0,116.6,122.0,123.3,129.3,156.3,160.5,163.5,170.7,174.0,190.9,194.7,199.7,,,,,,,,,,,,,,,,,
WDU09150759                   ,WDU09150759                   ,"PPI Commodity data for Pulp, paper, and allied products-Vulcanized and miscellaneous non-food products, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,2002-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,102.5,107.6,112.2,117.4,119.8,120.0,119.8,122.0,131.9,133.7,134.6,137.0,142.2,147.6,148.5,149.3,,,,,,,,,,,,,,,,,
WDU09150812                   ,WDU09150812                   ,"PPI Commodity data for Pulp, paper, and allied products-Other molded pulp goods, not seasonally adjusted, discontinued",Index base: 1985.06 = 100,1985-M06,1990-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,101.7,103.4,110.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09160102                   ,WDU09160102                   ,"PPI Commodity data for Pulp, paper, and allied products-Gummed products, not seasonally adjusted, discontinued",Index base: 1999.06 = 100,1999-M08,2001-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.5,,,,,,,,,,,,,,,,,,,
WDU0921                       ,WDU0921                       ,"PPI Commodity data for Pulp, paper, and allied products-Insulation board, not seasonally adjusted, discontinued",Index base: 1982 = 100,1947-M01,1985-M12,28.5,31.6,32.0,33.0,34.8,35.4,37.2,39.2,40.1,42.0,43.4,44.4,45.6,45.4,44.9,42.0,40.9,40.0,39.1,39.2,39.9,41.1,43.4,44.0,45.7,47.4,48.5,53.4,57.4,64.2,70.9,80.7,79.3,83.0,96.6,100.0,104.7,107.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU092101                     ,WDU092101                     ,"PPI Commodity data for Pulp, paper, and allied products-Insulation board, not seasonally adjusted, discontinued",Index base: 1982 = 100,1975-M01,1985-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4,64.2,70.9,80.7,79.3,83.0,96.6,100.0,104.7,107.5,112.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09210103                   ,WDU09210103                   ,"PPI Commodity data for Pulp, paper, and allied products-1/2 inch, not seasonally adjusted, discontinued",Index base: 1982 = 100,1959-M01,1984-M13,,,,,,,,,,,,,50.4,49.4,48.2,44.2,43.1,41.7,39.5,38.9,38.4,40.7,43.4,39.4,40.3,44.8,48.0,52.5,53.5,62.1,70.5,81.5,78.1,79.5,97.1,100.0,105.8,105.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09210105                   ,WDU09210105                   ,"PPI Commodity data for Pulp, paper, and allied products-Roof,1 inch, not seasonally adjusted, discontinued",Index base: 1982 = 100,1959-M01,1977-M03,,,,,,,,,,,,,47.6,46.9,45.6,41.0,39.8,39.7,38.5,39.4,39.3,38.8,39.4,40.6,39.9,40.0,40.8,51.1,60.5,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09210107                   ,WDU09210107                   ,"PPI Commodity data for Pulp, paper, and allied products-Ceiling tile,1/2 inch, not seasonally adjusted, discontinued",Index base: 1967 = 100,1959-M01,1977-M03,,,,,,,,,,,,,102.9,106.3,108.2,105.8,99.3,93.7,95.2,96.0,100.0,105.2,112.2,118.5,125.1,128.7,129.9,134.3,139.7,149.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09210108                   ,WDU09210108                   ,"PPI Commodity data for Pulp, paper, and allied products-Acoustical tile,1/2 inch, not seasonally adjusted, discontinued",Index base: 1967 = 100,1962-M01,1971-M04,,,,,,,,,,,,,,,,93.5,95.1,95.6,95.6,96.1,100.0,102.6,109.9,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09220101                   ,WDU09220101                   ,"PPI Commodity data for Pulp, paper, and allied products-Hardboard, not seasonally adjusted, discontinued",Index base: 1982 = 100,1958-M01,1991-M05,,,,,,,,,,,,44.3,44.7,44.4,44.6,45.0,45.4,44.7,44.7,44.6,43.8,43.0,43.7,44.7,44.2,44.7,46.0,51.6,51.5,57.5,62.5,68.7,72.1,82.0,95.4,100.0,102.6,102.3,103.0,103.7,101.9,103.5,101.5,99.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09220111                   ,WDU09220111                   ,"PPI Commodity data for Pulp, paper, and allied products-Hardboard, type 1, 1/8 inch, not seasonally adjusted, discontinued",Index base: 1982 = 100,1958-M01,1973-M13,,,,,,,,,,,,37.6,38.0,37.7,37.8,38.3,38.6,37.7,37.6,37.5,36.5,35.8,36.0,36.9,37.7,39.4,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09220121                   ,WDU09220121                   ,"PPI Commodity data for Pulp, paper, and allied products-Particleboard, corestock, not seasonally adjusted, discontinued",Index base: 1982 = 100,1965-M12,1982-M13,,,,,,,,,,,,,,,,,,,64.5,63.1,58.3,59.2,70.2,50.0,49.1,49.7,55.4,56.6,52.5,56.8,66.2,88.1,81.4,91.0,98.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09220122                   ,WDU09220122                   ,"PPI Commodity data for Pulp, paper, and allied products-Particleboard, floor underlayment, not seasonally adjusted, discontinued",Index base: 1982 = 100,1969-M01,1982-M12,,,,,,,,,,,,,,,,,,,,,,,78.2,40.7,41.3,46.3,69.1,58.4,53.2,56.2,77.4,108.7,70.3,97.9,104.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09220123                   ,WDU09220123                   ,"PPI Commodity data for Pulp, paper, and allied products-Particleboard, not seasonally adjusted, discontinued",Index base: 1982.12 = 100,1982-M12,2019-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.3,116.6,110.3,112.5,121.1,125.4,128.6,117.3,117.1,121.1,139.3,155.8,155.7,149.6,142.6,139.1,143.5,148.3,139.0,135.0,137.5,175.3,169.5,198.5,195.7,208.8,193.8,190.6,196.7,210.3,222.7,235.2,235.2,235.5,238.7,242.1,
WDU092201231                  ,WDU092201231                  ,"PPI Commodity data for Pulp, paper, and allied products-Particleboard, including industrial, commercial, and shelving, siding, sheathing, and door core, not seasonally adjusted, discontinued",Index base: 2009.06 = 100,2009-M06,2019-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6,115.1,123.7,123.7,123.9,125.1,126.8,
WDU092201232                  ,WDU092201232                  ,"PPI Commodity data for Pulp, paper, and allied products-Particleboard, non-industrial, made from particleboard produced at the same location, not seasonally adjusted, discontinued",Index base: 2009.06 = 100,2009-M06,2019-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.7,112.2,113.1,113.3,113.3,116.0,117.8,
WDU09220201                   ,WDU09220201                   ,"PPI Commodity data for Pulp, paper, and allied products-Hardboard and fabricated hardboard products, not seasonally adjusted, discontinued",Index base: 1984.06 = 100,1984-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2,104.7,100.0,98.9,98.4,98.5,97.2,100.7,107.1,109.6,111.3,116.7,118.9,117.5,119.8,121.9,114.3,112.2,114.6,119.2,118.0,121.1,120.4,123.3,,,,,,,,,,,
WDU09230101                   ,WDU09230101                   ,"PPI Commodity data for Pulp, paper, and allied products-1/2"" board, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,1991-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7,98.3,100.3,97.7,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09230109                   ,WDU09230109                   ,"PPI Commodity data for Pulp, paper, and allied products-Other board sizes, not seasonally adjusted, discontinued",Index base: 1985.12 = 100,1985-M12,1991-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,104.0,106.3,116.6,117.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU093                        ,WDU093                        ,"PPI Commodity data for Pulp, paper, and allied products-Publications, printed matter & printing mat'l, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4,100.0,106.3,112.7,118.7,123.3,128.1,134.7,142.1,148.4,154.8,159.6,164.9,169.6,179.9,186.9,190.5,195.8,199.6,205.4,211.8,216.6,222.0,227.2,233.6,239.8,246.5,253.5,,,,,,,,,,,
WDU0931                       ,WDU0931                       ,"PPI Commodity data for Pulp, paper, and allied products-Newspapers, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1,100.0,109.7,117.6,125.7,132.3,139.5,149.0,158.9,169.0,180.6,190.8,199.2,207.2,220.3,236.0,244.8,252.9,261.4,271.0,284.4,295.9,307.1,318.1,331.1,341.5,350.3,357.0,,,,,,,,,,,
WDU093101                     ,WDU093101                     ,"PPI Commodity data for Pulp, paper, and allied products-Newspaper circulation, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4,100.0,106.3,110.8,116.5,121.0,124.6,133.3,136.4,144.1,154.4,166.6,169.5,174.9,185.6,198.8,201.9,202.9,207.1,210.0,219.5,225.6,230.5,234.7,241.5,243.7,244.8,249.9,,,,,,,,,,,
WDU09310101                   ,WDU09310101                   ,"PPI Commodity data for Pulp, paper, and allied products-Daily & Sunday newspapers (subscriptions and sales), not seasonally adjusted, discontinued",Index base: 1999.06 = 100,1999-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,106.3,109.4,111.9,113.8,116.8,117.9,118.6,121.5,,,,,,,,,,,
WDU09310105                   ,WDU09310105                   ,"PPI Commodity data for Pulp, paper, and allied products-Weekly & other newspapers (subscriptions and sales), not seasonally adjusted, discontinued",Index base: 1999.06 = 100,1999-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,104.0,105.9,107.2,110.6,116.4,117.0,117.1,117.1,,,,,,,,,,,
WDU09310111                   ,WDU09310111                   ,"PPI Commodity data for Pulp, paper, and allied products-Subscriptions, through intermediary, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1,100.0,106.2,112.2,117.7,122.6,124.8,129.0,133.0,141.0,146.1,158.8,160.6,163.2,168.4,179.8,182.3,183.7,,,,,,,,,,,,,,,,,,,,,
WDU09310112                   ,WDU09310112                   ,"PPI Commodity data for Pulp, paper, and allied products-Subscriptions, direct to reader, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1,100.0,,110.2,122.8,131.5,139.0,144.8,150.2,156.3,164.1,167.1,171.4,178.0,187.1,202.4,206.8,209.9,,,,,,,,,,,,,,,,,,,,,
WDU09310121                   ,WDU09310121                   ,"PPI Commodity data for Pulp, paper, and allied products-Single-copy sales, through intermediary, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5,100.0,102.0,108.5,114.6,119.1,124.3,128.2,129.6,137.9,150.0,156.3,166.1,174.7,186.7,198.0,199.1,197.4,,,,,,,,,,,,,,,,,,,,,
WDU09310122                   ,WDU09310122                   ,"PPI Commodity data for Pulp, paper, and allied products-Single-copy sales, direct to reader, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,113.2,106.6,106.6,106.6,111.0,139.4,139.4,145.9,172.6,190.2,190.6,201.2,230.1,249.5,256.6,256.6,,,,,,,,,,,,,,,,,,,,,
WDU093102                     ,WDU093102                     ,"PPI Commodity data for Pulp, paper, and allied products-Newspaper advertising, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,100.0,110.8,119.7,128.6,135.9,144.2,154.0,165.9,176.7,188.8,198.3,208.5,217.2,231.1,247.8,258.5,269.3,279.4,291.5,306.3,319.6,333.1,346.5,361.6,374.9,386.7,394.0,,,,,,,,,,,
WDU09310201                   ,WDU09310201                   ,"PPI Commodity data for Pulp, paper, and allied products-Daily & Sunday newspapers (advertising), not seasonally adjusted, discontinued",Index base: 1999.06 = 100,1999-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.7,110.1,114.9,120.0,124.8,130.3,135.4,139.7,142.1,,,,,,,,,,,
WDU09310205                   ,WDU09310205                   ,"PPI Commodity data for Pulp, paper, and allied products-Weekly and other newspapers (advertising), not seasonally adjusted, discontinued",Index base: 1999.06 = 100,1999-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,107.6,112.1,115.0,119.3,124.3,126.3,129.6,132.9,,,,,,,,,,,
WDU09310211                   ,WDU09310211                   ,"PPI Commodity data for Pulp, paper, and allied products-Classified advertising, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.4,100.0,113.1,122.8,134.2,141.3,150.6,162.2,176.6,191.4,206.9,218.2,230.9,242.6,255.9,276.9,290.4,302.6,,,,,,,,,,,,,,,,,,,,,
WDU09310221                   ,WDU09310221                   ,"PPI Commodity data for Pulp, paper, and allied products-Retail, mfg., & other commercial ads, national, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,100.0,117.0,125.5,137.6,147.8,157.6,168.0,178.9,188.8,192.3,199.8,209.2,210.4,223.1,242.0,252.8,266.2,,,,,,,,,,,,,,,,,,,,,
WDU09310222                   ,WDU09310222                   ,"PPI Commodity data for Pulp, paper, and allied products-Retail, mfg., & other commercial ads, regional, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.7,100.0,109.1,117.7,125.1,132.1,140.3,150.0,161.5,171.4,182.8,192.5,202.6,211.4,227.2,243.1,254.4,265.1,,,,,,,,,,,,,,,,,,,,,
WDU09310223                   ,WDU09310223                   ,"PPI Commodity data for Pulp, paper, and allied products-Insertion of preprinted advertising, not seasonally adjusted, discontinued",Index base: 1986.06 = 100,1986-M06,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7,105.4,110.9,115.7,127.7,131.7,134.2,139.3,142.3,146.3,147.7,151.0,,,,,,,,,,,,,,,,,,,,,
WDU0932                       ,WDU0932                       ,"PPI Commodity data for Pulp, paper, and allied products-Periodicals, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4,100.0,108.2,116.2,124.6,132.4,138.0,146.8,156.1,166.0,176.4,184.5,189.5,194.3,200.5,204.9,213.2,222.9,229.1,234.8,246.1,258.3,268.3,274.6,282.2,288.1,307.3,321.6,,,,,,,,,,,
WDU093201                     ,WDU093201                     ,"PPI Commodity data for Pulp, paper, and allied products-Circulation, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,2006-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5,100.0,108.1,114.9,121.3,125.4,129.0,136.7,143.8,150.3,155.4,160.0,164.8,171.1,176.6,180.6,188.1,193.8,196.9,198.9,200.7,210.0,219.9,223.2,225.6,228.1,,,,,,,,,,,,,
WDU09320111                   ,WDU09320111                   ,"PPI Commodity data for Pulp, paper, and allied products-General farm periodicals, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1992-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,111.0,119.5,127.9,,,,,,,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09320121                   ,WDU09320121                   ,"PPI Commodity data for Pulp, paper, and allied products-Industrial periodicals, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1992-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.7,100.0,118.9,119.1,,,123.3,130.0,138.4,146.3,154.9,159.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09320122                   ,WDU09320122                   ,"PPI Commodity data for Pulp, paper, and allied products-Merchandising periodicals, not seasonally adjusted, discontinued",Index base: 1982 = 100,1986-M08,1988-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDU09320123                   ,WDU09320123                   ,"PPI Commodity data for Pulp, paper, and allied products-Professional periodicals, not seasonally adjusted, discontinued",Index base: 1982 = 100,1980-M12,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4,100.0,106.5,115.5,123.4,131.8,138.5,146.1,153.8,160.1,173.4,177.9,180.8,190.6,209.1,213.8,224.8,242.9,,,,,,,,,,,,,,,,,,,,,
WDU09320124                   ,WDU09320124                   ,"PPI Commodity data for Pulp, paper, and allied products-Medical and health care, not seasonally adjusted, discontinued",Index base: 1992.12 = 100,1992-M12,1999-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2,107.5,113.7,120.4,129.2,137.3,,,,,,,,,,,,,,,,,,,,,
WDU09320127                   ,WDU09320127                   ,"PPI Commodity data for Pulp, paper, and allied products-Other business periodicals, not seasonally adjusted, discontinued",Index base: 1992.12 = 100,1992-M12,1995-M07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,109.1,,,,,,,,,,,,,,,,,,,,,,,,,
