index,Index,Label,unit,start,last,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CEU3132100016    ,CEU3132100016    ,31321000,16,2006-M03,2022-M02,100.0,87.3,67.1,66.4,66.6,67.7,72.7,76.5,77.2,79.7,80.8,82.5,82.7,79.2,83.5
CEU3132100017    ,CEU3132100017    ,31321000,17,2006-M03,2022-M02,100.0,90.8,72.6,70.5,70.6,72.3,80.0,85.3,88.4,94.4,98.2,102.3,108.0,107.3,118.7
CEU3132100056    ,CEU3132100056    ,31321000,56,2006-M03,2022-M02,20046.0,17510.0,13454.0,13312.0,13352.0,13569.0,14564.0,15332.0,15479.0,15983.0,16197.0,16541.0,16583.0,15872.0,16742.0
CEU3132100057    ,CEU3132100057    ,31321000,57,2006-M03,2022-M02,327651.0,297415.0,237916.0,230923.0,231447.0,237019.0,262243.0,279376.0,289729.0,309204.0,321882.0,335282.0,354004.0,351509.0,388844.0
CEU3132100058    ,CEU3132100058    ,31321000,58,2006-M03,2022-M01,1613.0,1211.0,760.0,930.0,964.0,1123.0,1385.0,1427.0,1372.0,1470.0,1573.0,1767.0,1741.0,1412.0,1553.0
CEU3132110002    ,CEU3132110002    ,31321100,2,2006-M03,2022-M01,40.0,39.4,38.1,40.2,41.4,42.0,42.4,43.0,43.0,43.1,43.5,43.6,42.0,40.9,41.5
CEU3132110003    ,CEU3132110003    ,31321100,3,2006-M03,2022-M01,15.96,16.96,17.45,17.28,16.75,16.79,17.44,17.9,18.69,19.52,19.7,20.08,21.1,22.47,23.86
CEU3132110004    ,CEU3132110004    ,31321100,4,2006-M03,2022-M01,4.2,3.7,2.7,4.0,4.5,5.5,5.6,5.4,5.5,5.8,5.8,6.0,6.0,5.4,5.6
CEU3132110011    ,CEU3132110011    ,31321100,11,2006-M03,2022-M01,638.39,667.57,664.31,694.51,693.18,704.26,739.01,770.2,803.92,840.96,857.08,875.25,886.13,919.64,990.67
CEU3132110012    ,CEU3132110012    ,31321100,12,2006-M03,2022-M01,307.89,310.06,309.65,318.5,308.16,306.74,317.23,325.34,339.18,350.39,349.66,348.56,346.61,355.33,365.6
CEU3132110013    ,CEU3132110013    ,31321100,13,2006-M03,2022-M01,7.7,7.88,8.13,7.92,7.45,7.31,7.49,7.56,7.89,8.13,8.04,8.0,8.25,8.68,8.81
CEU3132110015    ,CEU3132110015    ,31321100,15,2006-M03,2022-M01,15.17,16.21,16.85,16.46,15.88,15.76,16.36,16.85,17.58,18.29,18.46,18.79,19.69,21.08,22.36
CEU3132110016    ,CEU3132110016    ,31321100,16,2006-M03,2022-M01,100.0,90.5,71.3,74.3,77.9,79.9,82.3,88.0,89.1,89.3,90.4,90.4,86.2,80.7,83.6
CEU3132110017    ,CEU3132110017    ,31321100,17,2006-M03,2022-M01,100.0,96.3,77.9,80.5,81.8,84.1,89.9,98.8,104.5,109.2,111.6,113.8,114.0,113.7,125.0
CEU3132110056    ,CEU3132110056    ,31321100,56,2006-M03,2022-M01,4448.0,4027.0,3170.0,3306.0,3466.0,3553.0,3659.0,3915.0,3965.0,3970.0,4021.0,4021.0,3835.0,3590.0,3718.0
CEU3132110057    ,CEU3132110057    ,31321100,57,2006-M03,2022-M01,70962.0,68320.0,55298.0,57135.0,58048.0,59651.0,63801.0,70088.0,74122.0,77509.0,79209.0,80749.0,80918.0,80661.0,88690.0
CEU3132110058    ,CEU3132110058    ,31321100,58,2006-M03,2022-M01,463.0,377.0,224.0,330.0,377.0,464.0,480.0,490.0,504.0,535.0,538.0,554.0,550.0,474.0,499.0
CEU3132120002    ,CEU3132120002    ,31321200,2,2006-M03,2022-M01,39.8,38.8,36.9,37.7,38.6,40.8,41.0,41.1,41.9,41.1,40.2,40.0,39.8,40.8,42.2
CEU3132120003    ,CEU3132120003    ,31321200,3,2006-M03,2022-M01,16.61,17.41,18.44,18.11,18.04,17.98,18.53,18.56,19.08,19.41,20.58,21.63,23.53,23.62,23.7
CEU3132120004    ,CEU3132120004    ,31321200,4,2006-M03,2022-M01,3.1,2.5,2.2,2.5,2.3,2.8,3.7,3.5,3.7,3.2,3.1,3.1,3.5,3.2,3.5
CEU3132120011    ,CEU3132120011    ,31321200,11,2006-M03,2022-M01,660.36,676.24,679.69,682.76,695.68,734.19,759.59,762.79,798.93,798.15,826.47,864.96,936.64,964.0,999.22
CEU3132120012    ,CEU3132120012    ,31321200,12,2006-M03,2022-M01,318.49,314.09,316.82,313.11,309.27,319.78,326.06,322.21,337.08,332.55,337.17,344.46,366.37,372.47,368.76
CEU3132120013    ,CEU3132120013    ,31321200,13,2006-M03,2022-M01,8.01,8.09,8.6,8.31,8.02,7.83,7.95,7.84,8.05,8.09,8.4,8.61,9.2,9.13,8.75
CEU3132120015    ,CEU3132120015    ,31321200,15,2006-M03,2022-M01,15.98,16.87,17.9,17.53,17.53,17.38,17.74,17.8,18.27,18.7,19.82,20.82,22.54,22.71,22.77
CEU3132120016    ,CEU3132120016    ,31321200,16,2006-M03,2022-M01,100.0,81.4,58.4,56.0,55.5,60.6,64.7,68.8,72.9,74.7,72.8,75.6,75.7,75.4,80.0
CEU3132120017    ,CEU3132120017    ,31321200,17,2006-M03,2022-M01,100.0,85.3,64.9,61.0,60.3,65.6,72.2,76.9,83.8,87.3,90.2,98.4,107.3,107.1,114.2
CEU3132120056    ,CEU3132120056    ,31321200,56,2006-M03,2022-M01,4305.0,3503.0,2516.0,2409.0,2388.0,2609.0,2787.0,2961.0,3140.0,3215.0,3135.0,3253.0,3261.0,3244.0,3444.0
CEU3132120057    ,CEU3132120057    ,31321200,57,2006-M03,2022-M01,71500.0,60997.0,46400.0,43634.0,43097.0,46908.0,51652.0,54959.0,59900.0,62409.0,64513.0,70357.0,76734.0,76606.0,81628.0
CEU3132120058    ,CEU3132120058    ,31321200,58,2006-M03,2022-M01,341.0,226.0,153.0,159.0,140.0,180.0,249.0,251.0,277.0,246.0,240.0,255.0,288.0,258.0,282.0
CEU3132190002    ,CEU3132190002    ,31321900,2,2006-M03,2022-M01,37.9,37.7,37.3,38.8,39.2,38.9,40.8,40.6,38.9,39.6,39.9,39.9,40.3,39.5,40.2
CEU3132190003    ,CEU3132190003    ,31321900,3,2006-M03,2022-M01,16.4,16.84,17.53,17.13,17.38,17.61,18.09,18.25,18.59,19.24,19.71,19.87,20.7,21.49,22.81
CEU3132190004    ,CEU3132190004    ,31321900,4,2006-M03,2022-M01,2.7,2.3,1.9,2.3,2.3,2.5,3.3,3.3,2.8,3.1,3.5,4.1,3.8,3.0,3.2
CEU3132190011    ,CEU3132190011    ,31321900,11,2006-M03,2022-M01,622.12,634.27,653.54,664.59,681.12,685.1,738.57,740.22,723.29,761.11,786.23,792.15,834.16,849.09,916.88
CEU3132190012    ,CEU3132190012    ,31321900,12,2006-M03,2022-M01,300.05,294.59,304.63,304.78,302.8,298.4,317.04,312.68,305.16,317.12,320.75,315.46,326.28,328.07,338.37
CEU3132190013    ,CEU3132190013    ,31321900,13,2006-M03,2022-M01,7.91,7.82,8.17,7.86,7.73,7.67,7.77,7.71,7.84,8.02,8.04,7.91,8.1,8.3,8.42
CEU3132190015    ,CEU3132190015    ,31321900,15,2006-M03,2022-M01,15.83,16.34,17.1,16.65,16.88,17.06,17.38,17.54,17.95,18.52,18.87,18.9,19.75,20.7,21.93
CEU3132190016    ,CEU3132190016    ,31321900,16,2006-M03,2022-M01,100.0,88.4,68.9,67.3,66.4,65.6,71.9,74.9,74.2,77.9,80.0,82.0,84.0,80.1,84.9
CEU3132190017    ,CEU3132190017    ,31321900,17,2006-M03,2022-M01,100.0,90.8,73.6,70.3,70.4,70.5,79.3,83.4,84.1,91.4,96.2,99.4,106.1,104.9,118.1
CEU3132190056    ,CEU3132190056    ,31321900,56,2006-M03,2022-M01,11293.0,9983.0,7777.0,7600.0,7501.0,7410.0,8118.0,8459.0,8377.0,8796.0,9039.0,9264.0,9489.0,9042.0,9585.0
CEU3132190057    ,CEU3132190057    ,31321900,57,2006-M03,2022-M01,185165.0,168149.0,136362.0,130226.0,130361.0,130523.0,146839.0,154373.0,155754.0,169220.0,178134.0,184115.0,196388.0,194308.0,218630.0
CEU3132190058    ,CEU3132190058    ,31321900,58,2006-M03,2022-M01,804.0,611.0,390.0,441.0,447.0,484.0,657.0,687.0,598.0,686.0,798.0,950.0,905.0,685.0,768.0
CEU3132191002    ,CEU3132191002    ,31321910,2,2006-M03,2022-M01,38.0,37.6,37.4,38.4,39.0,39.7,41.5,41.4,39.1,39.7,40.1,39.8,40.3,40.5,40.9
CEU3132191003    ,CEU3132191003    ,31321910,3,2006-M03,2022-M01,16.5,18.01,19.17,18.88,19.14,19.17,19.55,19.48,19.73,20.41,21.2,21.73,22.17,22.15,23.83
CEU3132191004    ,CEU3132191004    ,31321910,4,2006-M03,2022-M01,2.9,2.5,2.0,2.4,2.3,2.8,3.5,3.2,2.7,3.0,3.2,3.8,3.6,3.2,3.5
CEU3132191011    ,CEU3132191011    ,31321910,11,2006-M03,2022-M01,627.82,677.59,717.17,724.34,745.57,760.24,811.36,806.11,770.45,809.34,849.58,865.05,893.78,896.78,975.05
CEU3132191012    ,CEU3132191012    ,31321910,12,2006-M03,2022-M01,302.79,314.71,334.29,332.18,331.45,331.12,348.29,340.51,325.06,337.22,346.6,344.49,349.6,346.5,359.84
CEU3132191013    ,CEU3132191013    ,31321910,13,2006-M03,2022-M01,7.96,8.36,8.94,8.66,8.51,8.35,8.39,8.23,8.32,8.5,8.65,8.65,8.67,8.56,8.79
CEU3132191015    ,CEU3132191015    ,31321910,15,2006-M03,2022-M01,15.89,17.44,18.68,18.3,18.59,18.52,18.76,18.75,19.07,19.66,20.39,20.74,21.23,21.31,22.86
CEU3132191016    ,CEU3132191016    ,31321910,16,2006-M03,2022-M01,100.0,85.8,67.9,63.6,62.1,61.4,67.3,70.1,68.3,71.9,73.9,73.8,74.2,71.9,75.8
CEU3132191017    ,CEU3132191017    ,31321910,17,2006-M03,2022-M01,100.0,93.7,78.8,72.7,72.0,71.4,79.8,82.7,81.7,88.9,94.9,97.1,99.7,96.5,109.4
CEU3132191056    ,CEU3132191056    ,31321910,56,2006-M03,2022-M01,5588.0,4796.0,3793.0,3553.0,3471.0,3433.0,3763.0,3916.0,3817.0,4018.0,4128.0,4122.0,4146.0,4016.0,4233.0
CEU3132191057    ,CEU3132191057    ,31321910,57,2006-M03,2022-M01,92217.0,86382.0,72697.0,67056.0,66430.0,65799.0,73577.0,76291.0,75298.0,82000.0,87500.0,89569.0,91911.0,88946.0,100885.0
CEU3132191058    ,CEU3132191058    ,31321910,58,2006-M03,2022-M01,432.0,314.0,199.0,225.0,204.0,239.0,319.0,305.0,265.0,304.0,328.0,391.0,369.0,314.0,360.0
CEU3132192002    ,CEU3132192002    ,31321920,2,2006-M03,2022-M01,37.3,38.2,38.2,39.9,39.4,38.4,39.5,38.7,38.9,40.0,39.4,39.8,40.2,40.7,41.3
CEU3132192003    ,CEU3132192003    ,31321920,3,2006-M03,2022-M01,14.07,13.49,14.0,13.93,14.31,14.91,15.04,15.75,16.8,17.76,17.84,17.56,18.09,19.15,20.68
CEU3132192004    ,CEU3132192004    ,31321920,4,2006-M03,2022-M01,3.2,2.6,2.1,2.7,2.9,2.7,3.1,2.7,2.4,3.1,4.3,4.9,4.4,3.3,3.7
CEU3132192011    ,CEU3132192011    ,31321920,11,2006-M03,2022-M01,524.66,515.64,534.86,555.57,564.25,571.9,594.33,609.9,652.79,709.88,702.99,699.51,726.62,778.64,853.76
CEU3132192012    ,CEU3132192012    ,31321920,12,2006-M03,2022-M01,253.04,239.5,249.31,254.78,250.85,249.09,255.12,257.63,275.42,295.77,286.79,278.57,284.22,300.85,315.08
CEU3132192013    ,CEU3132192013    ,31321920,13,2006-M03,2022-M01,6.79,6.27,6.53,6.39,6.36,6.49,6.46,6.65,7.09,7.4,7.28,6.99,7.08,7.4,7.63
CEU3132192015    ,CEU3132192015    ,31321920,15,2006-M03,2022-M01,13.48,13.05,13.62,13.48,13.8,14.4,14.48,15.23,16.3,17.09,16.93,16.54,17.16,18.41,19.8
CEU3132192016    ,CEU3132192016    ,31321920,16,2006-M03,2022-M01,100.0,100.2,87.3,91.2,93.2,92.4,96.9,99.6,104.5,107.2,105.2,109.4,114.9,110.5,113.2
CEU3132192017    ,CEU3132192017    ,31321920,17,2006-M03,2022-M01,100.0,96.1,86.8,90.3,94.9,98.0,103.6,111.6,124.8,135.2,133.4,136.5,147.7,150.5,166.3
CEU3132192056    ,CEU3132192056    ,31321920,56,2006-M03,2022-M01,2220.0,2225.0,1937.0,2024.0,2070.0,2052.0,2151.0,2212.0,2319.0,2379.0,2335.0,2429.0,2550.0,2454.0,2512.0
CEU3132192057    ,CEU3132192057    ,31321920,57,2006-M03,2022-M01,31235.0,30015.0,27122.0,28195.0,29633.0,30601.0,32361.0,34846.0,38966.0,42244.0,41664.0,42647.0,46140.0,47011.0,51944.0
CEU3132192058    ,CEU3132192058    ,31321920,58,2006-M03,2022-M01,193.0,151.0,109.0,135.0,154.0,146.0,166.0,151.0,142.0,186.0,252.0,297.0,278.0,198.0,222.0
CEU3132199002    ,CEU3132199002    ,31321990,2,2006-M03,2022-M01,38.2,37.3,36.2,38.4,39.4,38.2,41.0,41.1,38.7,39.0,40.0,40.0,40.4,37.1,38.3
CEU3132199003    ,CEU3132199003    ,31321990,3,2006-M03,2022-M01,17.71,17.47,17.85,17.29,17.5,17.73,18.56,18.55,18.51,18.75,19.01,19.13,20.88,22.69,23.17
CEU3132199004    ,CEU3132199004    ,31321990,4,2006-M03,2022-M01,1.9,1.9,1.4,1.5,1.8,2.0,3.2,4.1,3.3,3.2,3.4,3.9,3.7,2.5,2.5
CEU3132199011    ,CEU3132199011    ,31321990,11,2006-M03,2022-M01,676.48,650.96,645.59,664.33,689.14,676.8,761.49,762.0,716.09,731.93,760.44,764.65,844.7,841.87,886.74
CEU3132199012    ,CEU3132199012    ,31321990,12,2006-M03,2022-M01,326.26,302.35,300.92,304.66,306.37,294.78,326.88,321.88,302.13,304.96,310.23,304.51,330.4,325.28,327.25
CEU3132199013    ,CEU3132199013    ,31321990,13,2006-M03,2022-M01,8.54,8.11,8.32,7.93,7.78,7.72,7.97,7.84,7.81,7.81,7.76,7.62,8.17,8.77,8.55
CEU3132199015    ,CEU3132199015    ,31321990,15,2006-M03,2022-M01,17.27,17.04,17.51,16.96,17.11,17.29,17.86,17.68,17.76,18.02,18.23,18.25,19.96,21.97,22.43
CEU3132199016    ,CEU3132199016    ,31321990,16,2006-M03,2022-M01,100.0,85.0,58.7,58.0,56.3,55.3,63.2,66.9,64.3,68.9,73.9,77.9,80.2,73.8,81.4
CEU3132199017    ,CEU3132199017    ,31321990,17,2006-M03,2022-M01,100.0,83.8,59.2,56.7,55.6,55.3,66.2,70.1,67.2,73.0,79.3,84.2,94.6,94.5,106.5
CEU3132199056    ,CEU3132199056    ,31321990,56,2006-M03,2022-M01,3484.0,2960.0,2046.0,2022.0,1960.0,1926.0,2203.0,2332.0,2240.0,2401.0,2573.0,2714.0,2795.0,2571.0,2837.0
CEU3132199057    ,CEU3132199057    ,31321990,57,2006-M03,2022-M01,61706.0,51697.0,36524.0,34961.0,34302.0,34150.0,40880.0,43262.0,41473.0,45020.0,48903.0,51933.0,58369.0,58328.0,65744.0
CEU3132199058    ,CEU3132199058    ,31321990,58,2006-M03,2022-M01,178.0,150.0,81.0,78.0,90.0,99.0,173.0,231.0,191.0,196.0,219.0,263.0,258.0,170.0,186.0
CEU3132700002    ,CEU3132700002    ,31327000,2,2006-M03,2022-M02,41.2,41.1,39.6,39.8,40.6,41.3,41.8,42.3,41.5,41.1,41.7,42.4,42.0,42.0,41.1
CEU3132700003    ,CEU3132700003    ,31327000,3,2006-M03,2022-M02,18.74,19.23,19.9,20.4,21.07,21.34,22.08,22.6,23.42,23.65,24.05,24.96,25.42,26.2,27.74
CEU3132700004    ,CEU3132700004    ,31327000,4,2006-M03,2022-M01,4.2,4.0,3.1,3.5,4.0,4.4,4.7,4.9,4.4,4.3,4.5,5.2,4.9,4.6,4.7
CEU3132700011    ,CEU3132700011    ,31327000,11,2006-M03,2022-M02,772.25,789.53,787.41,812.5,856.37,882.25,922.43,956.3,972.33,972.12,1002.86,1058.79,1068.49,1099.19,1139.63
CEU3132700012    ,CEU3132700012    ,31327000,12,2006-M03,2022-M02,372.45,366.71,367.03,372.61,380.71,384.27,395.97,403.95,410.24,405.04,409.13,421.65,417.94,424.71,420.57
CEU3132700013    ,CEU3132700013    ,31327000,13,2006-M03,2022-M02,9.04,8.93,9.28,9.36,9.37,9.29,9.48,9.55,9.88,9.85,9.81,9.94,9.94,10.12,10.24
CEU3132700015    ,CEU3132700015    ,31327000,15,2006-M03,2022-M01,17.83,18.33,19.16,19.54,20.08,20.26,20.9,21.35,22.23,22.48,22.82,23.52,24.03,24.84,26.26
CEU3132700016    ,CEU3132700016    ,31327000,16,2006-M03,2022-M02,100.0,92.6,75.7,71.6,72.3,73.2,75.6,78.8,80.2,80.9,82.9,85.7,85.4,81.2,80.1
CEU3132700017    ,CEU3132700017    ,31327000,17,2006-M03,2022-M02,100.0,95.0,80.3,78.0,81.2,83.4,89.1,95.0,100.1,102.1,106.3,114.1,115.8,113.6,118.5
CEU3132700056    ,CEU3132700056    ,31327000,56,2006-M03,2022-M02,20621.0,19091.0,15600.0,14768.0,14901.0,15103.0,15595.0,16255.0,16528.0,16691.0,17086.0,17666.0,17613.0,16752.0,16513.0
CEU3132700057    ,CEU3132700057    ,31327000,57,2006-M03,2022-M02,386509.0,367137.0,310475.0,301336.0,313980.0,322300.0,344391.0,367299.0,387012.0,394803.0,411004.0,440987.0,447699.0,438924.0,458142.0
CEU3132700058    ,CEU3132700058    ,31327000,58,2006-M03,2022-M01,2106.0,1872.0,1205.0,1310.0,1468.0,1605.0,1761.0,1895.0,1756.0,1737.0,1849.0,2174.0,2042.0,1842.0,1872.0
CEU3132730002    ,CEU3132730002    ,31327300,2,2006-M03,2022-M01,41.9,41.3,39.1,39.8,41.3,42.2,42.6,42.5,42.2,42.5,42.9,44.4,43.6,42.2,41.4
CEU3132730003    ,CEU3132730003    ,31327300,3,2006-M03,2022-M01,19.05,20.03,20.62,20.88,21.43,21.57,22.33,23.08,24.44,24.5,24.57,25.34,26.37,27.22,28.93
CEU3132730004    ,CEU3132730004    ,31327300,4,2006-M03,2022-M01,5.6,5.1,3.8,4.0,4.8,5.3,5.8,6.0,5.6,5.7,5.9,6.8,6.0,5.0,5.2
CEU3132730011    ,CEU3132730011    ,31327300,11,2006-M03,2022-M01,797.55,826.42,805.9,830.49,884.45,910.67,950.49,982.1,1030.51,1041.48,1053.82,1124.52,1149.05,1149.1,1199.09
CEU3132730012    ,CEU3132730012    ,31327300,12,2006-M03,2022-M01,384.65,383.84,375.65,380.86,393.2,396.64,408.01,414.85,434.78,433.94,429.92,447.83,449.45,443.99,442.52
CEU3132730013    ,CEU3132730013    ,31327300,13,2006-M03,2022-M01,9.19,9.3,9.61,9.58,9.53,9.39,9.59,9.75,10.31,10.21,10.02,10.09,10.31,10.52,10.68
CEU3132730015    ,CEU3132730015    ,31327300,15,2006-M03,2022-M01,17.86,18.85,19.67,19.88,20.26,20.3,20.9,21.56,22.92,22.95,23.0,23.53,24.67,25.7,27.21
CEU3132730016    ,CEU3132730016    ,31327300,16,2006-M03,2022-M01,100.0,89.7,71.3,66.7,67.1,68.1,70.6,73.5,77.1,80.2,81.3,84.9,85.2,81.0,79.6
CEU3132730017    ,CEU3132730017    ,31327300,17,2006-M03,2022-M01,100.0,94.3,77.2,73.1,75.5,77.1,82.8,89.1,98.9,103.2,104.9,113.0,117.9,115.7,120.8
CEU3132730056    ,CEU3132730056    ,31327300,56,2006-M03,2022-M01,10139.0,9091.0,7227.0,6761.0,6805.0,6901.0,7160.0,7453.0,7815.0,8136.0,8246.0,8609.0,8636.0,8208.0,8066.0
CEU3132730057    ,CEU3132730057    ,31327300,57,2006-M03,2022-M01,193134.0,182087.0,149031.0,141155.0,145801.0,148879.0,159856.0,172040.0,191013.0,199340.0,202632.0,218177.0,227714.0,223404.0,233383.0
CEU3132730058    ,CEU3132730058    ,31327300,58,2006-M03,2022-M01,1353.0,1132.0,696.0,682.0,785.0,867.0,976.0,1050.0,1036.0,1099.0,1130.0,1323.0,1188.0,970.0,1021.0
CEU3132732002    ,CEU3132732002    ,31327320,2,2006-M03,2022-M01,41.1,40.5,38.2,39.1,41.3,43.4,43.8,42.5,41.7,43.0,44.2,45.5,44.1,42.7,40.3
CEU3132732003    ,CEU3132732003    ,31327320,3,2006-M03,2022-M01,19.55,20.22,20.93,21.51,22.13,21.52,22.09,23.2,24.57,24.46,25.25,27.09,28.14,28.63,30.06
CEU3132732004    ,CEU3132732004    ,31327320,4,2006-M03,2022-M01,5.9,5.1,3.7,4.4,5.4,6.4,6.8,6.6,6.1,6.5,6.9,7.8,6.9,5.5,5.4
CEU3132732011    ,CEU3132732011    ,31327320,11,2006-M03,2022-M01,804.22,818.09,799.02,840.63,914.7,934.35,966.98,985.42,1023.88,1050.59,1116.05,1233.15,1240.56,1221.89,1210.98
CEU3132732012    ,CEU3132732012    ,31327320,12,2006-M03,2022-M01,387.87,379.97,372.44,385.51,406.64,406.96,415.09,416.25,431.99,437.73,455.31,491.09,485.24,472.12,446.91
CEU3132732013    ,CEU3132732013    ,31327320,13,2006-M03,2022-M01,9.43,9.39,9.76,9.86,9.84,9.37,9.48,9.8,10.37,10.19,10.3,10.79,11.01,11.06,11.09
CEU3132732015    ,CEU3132732015    ,31327320,15,2006-M03,2022-M01,18.25,19.02,19.97,20.36,20.76,20.06,20.49,21.53,22.9,22.73,23.42,24.95,26.11,26.88,28.18
CEU3132732016    ,CEU3132732016    ,31327320,16,2006-M03,2022-M01,100.0,89.5,71.0,67.3,68.3,70.4,73.1,73.2,76.6,81.8,84.1,89.4,88.3,84.6,80.6
CEU3132732017    ,CEU3132732017    ,31327320,17,2006-M03,2022-M01,100.0,92.6,76.0,74.1,77.3,77.5,82.5,86.8,96.3,102.3,108.6,123.8,127.1,123.8,123.9
CEU3132732056    ,CEU3132732056    ,31327320,56,2006-M03,2022-M01,4966.0,4447.0,3526.0,3343.0,3391.0,3498.0,3628.0,3633.0,3805.0,4062.0,4175.0,4439.0,4384.0,4200.0,4003.0
CEU3132732057    ,CEU3132732057    ,31327320,57,2006-M03,2022-M01,97096.0,89908.0,73803.0,71916.0,75043.0,75293.0,80147.0,84294.0,93481.0,99334.0,105411.0,120253.0,123384.0,120234.0,120341.0
CEU3132732058    ,CEU3132732058    ,31327320,58,2006-M03,2022-M01,708.0,560.0,340.0,377.0,447.0,512.0,567.0,565.0,555.0,618.0,651.0,761.0,684.0,545.0,535.0
CEU3132739002    ,CEU3132739002    ,31327390,2,2006-M03,2022-M01,42.6,42.1,40.0,40.5,41.2,41.1,41.4,42.6,42.6,42.1,41.6,43.2,43.1,41.8,42.6
CEU3132739003    ,CEU3132739003    ,31327390,3,2006-M03,2022-M01,18.57,19.84,20.33,20.26,20.73,21.63,22.56,22.97,24.32,24.54,23.88,23.48,24.54,25.74,27.82
CEU3132739004    ,CEU3132739004    ,31327390,4,2006-M03,2022-M01,5.3,5.2,3.8,3.6,4.1,4.3,4.8,5.4,5.1,5.0,4.9,5.8,5.1,4.4,5.1
CEU3132739011    ,CEU3132739011    ,31327390,11,2006-M03,2022-M01,790.71,834.86,812.98,820.39,854.35,888.04,934.42,979.51,1036.92,1033.37,993.81,1015.02,1056.36,1075.04,1185.73
CEU3132739012    ,CEU3132739012    ,31327390,12,2006-M03,2022-M01,381.36,387.76,378.95,376.23,379.81,386.79,401.11,413.76,437.49,430.56,405.44,404.22,413.19,415.38,437.59
