index,Index,Label,unit,start,last,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CWUR0240SAC      ,CWUR0240SAC      ,"Commodities in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.32799999999999,102.291,101.969
CWUR0240SACL1    ,CWUR0240SACL1    ,"Commodities less food in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.98100000000001,101.85,99.774
CWUR0240SACL11   ,CWUR0240SACL11   ,"Commodities less food and beverages in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.16,101.948,99.666
CWUR0240SAD      ,CWUR0240SAD      ,"Durables in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.921,100.537,102.098
CWUR0240SAE      ,CWUR0240SAE      ,"Education and communication in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.891,100.098,102.958
CWUR0240SAEC     ,CWUR0240SAEC     ,"Education and communication commodities in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.89,99.139,103.221
CWUR0240SAES     ,CWUR0240SAES     ,"Education and communication services in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.16,100.226,102.73100000000001
CWUR0240SAF      ,CWUR0240SAF      ,"Food and beverages in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.01899999999999,102.83200000000001,105.78399999999999
CWUR0240SAF1     ,CWUR0240SAF1     ,"Food in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.154,103.083,106.088
CWUR0240SAF11    ,CWUR0240SAF11    ,"Food at home in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.277,102.573,105.64
CWUR0240SAF111   ,CWUR0240SAF111   ,"Cereals and bakery products in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.789,100.529,101.572
CWUR0240SAF112   ,CWUR0240SAF112   ,"Meats, poultry, fish, and eggs in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.96700000000001,101.944,108.648
CWUR0240SAF113   ,CWUR0240SAF113   ,"Fruits and vegetables in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.279,103.337,104.637
CWUR0240SAF114   ,CWUR0240SAF114   ,"Nonalcoholic beverages and beverage materials in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.67200000000001,105.40700000000001,104.906
CWUR0240SAF115   ,CWUR0240SAF115   ,"Other food at home in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.875,102.574,105.81200000000001
CWUR0240SAF116   ,CWUR0240SAF116   ,"Alcoholic beverages in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.45200000000001,99.921,102.251
CWUR0240SAG      ,CWUR0240SAG      ,"Other goods and services in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.50399999999999,104.14200000000001,106.98
CWUR0240SAGC     ,CWUR0240SAGC     ,"Other goods in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.16,103.21600000000001,106.51799999999999
CWUR0240SAGS     ,CWUR0240SAGS     ,"Other personal services in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.47200000000001,105.499,107.631
CWUR0240SAH      ,CWUR0240SAH      ,"Housing in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.61399999999999,104.848,106.94200000000001
CWUR0240SAH1     ,CWUR0240SAH1     ,"Shelter in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.16799999999999,105.586,108.15899999999999
CWUR0240SAH2     ,CWUR0240SAH2     ,"Fuels and utilities in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6,101.444,102.303
CWUR0240SAH21    ,CWUR0240SAH21    ,"Household energy in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.935,100.387,100.081
CWUR0240SAH3     ,CWUR0240SAH3     ,"Household furnishings and operations in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.09,104.537,105.44200000000001
CWUR0240SAH31    ,CWUR0240SAH31    ,"Household furnishings and supplies in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.213,103.662,104.245
CWUR0240SAM      ,CWUR0240SAM      ,"Medical care in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.406,102.796,108.68799999999999
CWUR0240SAN      ,CWUR0240SAN      ,"Nondurables in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.802,102.882,101.664
CWUR0240SANL1    ,CWUR0240SANL1    ,"Nondurables less food in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.311,102.698,97.426
CWUR0240SANL11   ,CWUR0240SANL11   ,"Nondurables less food and beverages in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.73,102.93700000000001,97.001
CWUR0240SAR      ,CWUR0240SAR      ,"Recreation in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.948,98.97,100.86
CWUR0240SAS      ,CWUR0240SAS      ,"Services in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.738,103.705,106.083
CWUR0240SASL2RS  ,CWUR0240SASL2RS  ,"Services less rent of shelter in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.37100000000001,102.09299999999999,104.277
CWUR0240SASL5    ,CWUR0240SASL5    ,"Services less medical care services in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.91,103.714,105.391
CWUR0240SAT      ,CWUR0240SAT      ,"Transportation in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.807,102.429,97.654
CWUR0240SAT1     ,CWUR0240SAT1     ,"Private transportation in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.926,102.51100000000001,98.191
CWUR0240SATCLTB  ,CWUR0240SATCLTB  ,"Transportation commodities less motor fuel in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.06200000000001,101.389,103.603
CWUR0240SEEB     ,CWUR0240SEEB     ,"Tuition, other school fees, and childcare in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.82799999999999,103.56200000000001,103.162
CWUR0240SEFJ     ,CWUR0240SEFJ     ,"Dairy and related products in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.009,101.919,105.78299999999999
CWUR0240SEFV     ,CWUR0240SEFV     ,"Food away from home in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.991,103.76,106.655
CWUR0240SEHA     ,CWUR0240SEHA     ,"Rent of primary residence in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.60600000000001,104.787,108.28
CWUR0240SEHC     ,CWUR0240SEHC     ,"Owners' equivalent rent of residences in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.006,105.288,108.539
CWUR0240SEHC01   ,CWUR0240SEHC01   ,"Owners' equivalent rent of primary residence in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.007,105.28399999999999,108.529
CWUR0240SEHF     ,CWUR0240SEHF     ,"Gas (piped) and electricity in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.10799999999999,100.619,100.54700000000001
CWUR0240SEHF01   ,CWUR0240SEHF01   ,"Electricity in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.806,105.415,105.55
CWUR0240SEHF02   ,CWUR0240SEHF02   ,"Utility (piped) gas service in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.855,89.50399999999998,88.95700000000002
CWUR0240SETA     ,CWUR0240SETA     ,"New and used motor vehicles in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.53200000000001,101.66799999999999,103.723
CWUR0240SETA01   ,CWUR0240SETA01   ,"New vehicles in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.82,101.186,101.14299999999999
CWUR0240SETA02   ,CWUR0240SETA02   ,"Used cars and trucks in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.345,101.689,105.58200000000001
CWUR0240SETB     ,CWUR0240SETB     ,"Motor fuel in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.199,105.001,86.46700000000001
CWUR0240SETB01   ,CWUR0240SETB01   ,"Gasoline (all types) in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.147,104.954,86.366
CWUR0240SETE     ,CWUR0240SETE     ,"Motor vehicle insurance in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.336,100.40299999999999,92.772
CWUR0240SS47014  ,CWUR0240SS47014  ,"Gasoline, unleaded regular in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.161,104.833,86.005
CWUR0240SS47015  ,CWUR0240SS47015  ,"Gasoline, unleaded midgrade in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.898,107.45,91.06
CWUR0240SS47016  ,CWUR0240SS47016  ,"Gasoline, unleaded premium in West North Central, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.395,105.618,89.49600000000002
CWURD200AA0      ,CWURD200AA0      ,"All items - old base in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1977.12=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,117.7,131.4,144.2,156.5,161.7,167.9,172.2,172.4,177.0,182.2,189.2,198.8,206.4,211.6,217.6,223.7,231.6,239.4,244.2,245.7,251.8,261.2,267.5,269.8,274.7,280.2,292.4,301.4,310.001,323.399,319.83,328.10699999999997,340.374,347.464,352.968,357.189,353.805,356.02,360.716,,,
CWURD200SA0      ,CWURD200SA0      ,"All items in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1,72.6,81.1,89.0,96.6,99.8,103.6,106.3,106.4,109.3,112.4,116.8,122.7,127.4,130.6,134.3,138.1,142.9,147.8,150.7,151.7,155.4,161.2,165.1,166.5,169.5,172.9,180.5,186.0,191.33,199.59799999999998,197.396,202.50400000000002,210.075,214.451,217.84799999999998,220.453,218.364,219.732,222.63,,,
CWURD200SA0E     ,CWURD200SA0E     ,"Energy in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.9,69.5,87.9,97.4,98.2,101.2,100.7,101.8,87.2,88.2,88.2,91.3,97.7,96.8,95.9,94.4,96.1,98.1,104.8,105.6,96.0,98.8,117.0,120.8,111.5,126.5,140.4,164.4,180.8,191.195,213.59900000000002,169.269,188.50900000000001,220.878,221.639,220.731,215.828,176.385,165.574,176.79,,,
CWURD200SA0L1E   ,CWURD200SA0L1E   ,"All items less food and energy in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1982-M02,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2,99.6,104.1,107.4,109.6,112.0,115.6,119.7,125.0,131.4,136.3,141.3,145.9,151.9,156.4,159.6,162.1,166.1,169.8,173.4,176.4,177.5,178.1,183.0,187.0,190.935,195.454,199.188,202.856,205.917,210.45,214.74900000000002,218.06099999999998,221.083,224.929,226.77599999999998,,,
CWURD200SA0L2    ,CWURD200SA0L2    ,"All items less shelter in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2,74.6,83.0,90.8,95.9,100.1,104.1,106.8,106.4,109.7,113.3,118.0,124.4,128.8,131.7,135.0,138.1,142.2,146.4,149.0,149.3,152.9,158.9,162.6,162.9,166.0,170.1,178.9,184.3,189.601,198.555,193.787,199.44099999999997,208.975,213.225,216.195,218.18200000000002,213.044,212.80900000000003,214.99,,,
CWURD200SA0L5    ,CWURD200SA0L5    ,"All items  less medical care in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2,72.8,81.2,89.2,96.8,99.7,103.5,106.0,105.7,108.3,111.3,115.4,121.0,125.3,128.2,131.5,134.8,139.4,144.3,147.1,147.6,151.2,156.8,160.3,161.2,163.9,166.7,173.8,179.1,184.00099999999998,192.21900000000002,189.692,194.702,202.144,206.27700000000002,208.97299999999998,211.084,208.482,209.148,212.24,,,
CWURD200SA0LE    ,CWURD200SA0LE    ,"All items less energy in Midwest - Size Class D, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3,73.0,80.3,88.0,96.4,99.6,104.0,106.7,108.9,112.1,115.7,120.2,126.1,131.5,135.4,139.8,143.9,149.2,153.8,157.0,159.6,163.4,167.2,171.1,174.4,175.8,177.6,182.7,186.7,191.252,197.372,201.622,204.627,208.632,213.47799999999998,217.518,221.291,224.544,227.68099999999998,229.426,,,
