index,Index,Label,unit,start,last,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
PCU337127337127M              ,PCU337127337127M              ,"PPI industry data for Institutional furniture mfg-Miscellaneous receipts, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,101.0,105.9,113.6,120.0,130.3,131.8,132.4,134.1,135.9,131.8,132.1,134.8,136.5,137.3,,152.0
PCU337127337127P              ,PCU337127337127P              ,"PPI industry data for Institutional furniture mfg-Primary products, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.3,106.3,110.1,113.6,119.4,123.4,123.4,127.2,130.5,132.9,135.6,139.6,141.3,143.6,145.0,151.4,155.9
PCU337127337127S              ,PCU337127337127S              ,"PPI industry data for Institutional furniture mfg-Secondary products, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.7,107.2,113.8,114.5,125.6,131.3,131.4,132.1,134.6,135.5,133.7,134.7,136.0,138.9,141.3,,154.0
PCU3372--3372--               ,PCU3372--3372--               ,"PPI industry group data for Office furniture (including fixtures) mfg, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1,111.5,113.8,116.7,121.2,124.6,125.7,128.9,131.4,132.2,135.6,136.7,137.1,139.4,145.1,151.2,155.1
PCU33721-33721-               ,PCU33721-33721-               ,"PPI industry data for Office furniture (including fixtures) mfg, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1,111.5,113.8,116.7,121.2,124.6,125.7,128.9,131.4,132.2,135.6,136.7,137.1,139.4,145.1,151.2,155.1
PCU337211337211               ,PCU337211337211               ,"PPI industry data for Wood office furniture mfg, not seasonally adjusted",Index base: 1985.06 = 100,1965-M01,2021-M11,,,,,,,,,,,,,,,,,,,29.1,30.5,33.0,34.1,35.9,37.6,38.7,39.5,41.6,48.5,52.8,54.8,58.9,64.1,71.0,77.6,83.8,89.1,92.7,95.8,100.1,103.1,105.8,109.4,111.5,114.4,118.3,120.1,122.1,125.3,130.0,133.1,137.9,140.9,143.4,145.8,149.0,151.2,153.7,155.4,160.2,166.1,171.5,174.8,179.4,181.0,184.4,188.9,192.2,196.9,202.0,201.6,204.7,209.7,216.8,221.8
PCU3372113372111              ,PCU3372113372111              ,"PPI industry data for Wood office furniture mfg-Wood office seating, including upholstered, not seasonally adjusted",Index base: 1998.06 = 100,1998-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,104.7,108.1,109.4,110.7,112.7,117.3,123.1,124.9,124.8,129.2,131.5,134.4,137.9,139.3,143.7,145.8,142.7,146.0,149.0,155.1,161.9
PCU3372113372114              ,PCU3372113372114              ,"PPI industry data for Wood office furniture mfg-Wood office desks and desk extensions, not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2,106.9,109.6,113.1,117.4,121.5,124.1,125.8,128.7,133.8,139.0,144.3,152.0,154.3,156.1,158.9,163.0,166.0,170.0,175.3,182.1,186.8,191.0,195.7,197.0,199.9,205.9,210.5,215.1,224.4,221.7,223.9,229.6,238.0,243.8
PCU3372113372117              ,PCU3372113372117              ,"PPI industry data for Wood office furniture mfg-Wood office files, storage units, and tables, not seasonally adjusted",Index base: 1998.06 = 100,1998-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,103.5,105.4,107.5,108.8,108.4,111.6,117.3,122.6,125.6,129.2,130.9,133.4,136.3,140.2,143.6,147.4,149.2,150.8,154.0,159.8,161.0
PCU337211337211A              ,PCU337211337211A              ,"PPI industry data for Wood office furniture mfg-Wood office furniture panel systems, desking systems, and other wood office furniture, not seasonally adjusted",Index base: 1998.06 = 100,1998-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,101.6,103.7,104.4,107.3,108.0,110.4,112.4,117.1,119.3,121.1,121.2,124.2,127.3,128.5,131.1,133.8,134.0,136.4,141.9,145.0,145.9
PCU337211337211M              ,PCU337211337211M              ,"PPI industry data for Wood office furniture mfg-Miscellaneous receipts, not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,1996-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5,110.3,128.5,132.7,132.3,131.6,132.6,133.0,134.2,136.1,,,,,,,,,,,,,,,,,,,,,,,,,
PCU337211337211P              ,PCU337211337211P              ,"PPI industry data for Wood office furniture mfg-Primary products, not seasonally adjusted",Index base: 1985.06 = 100,1965-M01,2021-M11,,,,,,,,,,,,,,,,,,,29.0,30.3,32.8,34.0,35.8,37.5,38.6,39.4,41.4,48.3,52.6,54.7,58.7,63.9,70.9,77.5,83.8,89.1,92.7,95.8,100.2,102.9,105.6,109.1,111.1,114.3,118.2,119.7,122.0,126.0,131.1,134.6,138.4,142.0,144.1,146.3,149.7,152.0,154.8,156.4,161.3,167.5,173.0,175.9,180.4,182.0,185.7,190.8,194.4,199.3,204.7,203.6,206.6,211.9,219.3,224.4
PCU337211337211S              ,PCU337211337211S              ,"PPI industry data for Wood office furniture mfg-Secondary products, not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,106.2,107.9,110.6,111.1,117.8,122.5,123.0,119.3,121.4,118.1,122.2,120.0,120.8,122.2,125.2,126.7,126.8,128.6,134.0,139.2,143.9,147.8,152.3,154.3,158.4,159.0,159.9,163.7,167.4,173.0,,180.9,185.0,189.4
PCU337211337211SS             ,PCU337211337211SS             ,"PPI industry data for Wood office furniture mfg-Secondary products, not seasonally adjusted",Index base: 1985.06 = 100,1985-M06,2003-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,106.2,107.9,110.6,111.1,117.8,122.5,123.0,119.3,121.4,118.1,122.2,120.4,120.9,123.0,125.6,127.5,128.0,,,,,,,,,,,,,,,,,
PCU337212337212               ,PCU337212337212               ,"PPI industry data for Custom architectural woodwork and millwork, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,104.6,110.2,116.2,119.2,119.4,118.5,119.8,119.9,121.6,124.1,125.2,125.8,128.7,133.3,136.9,139.8
PCU3372123372120              ,PCU3372123372120              ,"PPI industry data for Custom architectural woodwork and millwork-Custom architectural woodwork, millwork, and fixtures, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,105.0,110.2,116.0,118.5,118.8,118.1,119.4,119.8,121.3,124.3,125.2,125.2,127.5,130.6,133.6,136.3
PCU337212337212P              ,PCU337212337212P              ,"PPI industry data for Custom architectural woodwork and millwork-Primary products, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,105.0,110.2,116.0,118.5,118.8,118.1,119.4,119.8,121.3,124.3,125.2,125.2,127.5,130.6,133.6,136.3
PCU337212337212S              ,PCU337212337212S              ,"PPI industry data for Custom architectural woodwork and millwork-Secondary products, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2017-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,101.3,104.2,115.2,119.8,116.2,112.2,112.6,112.6,112.6,112.6,,,,,,
PCU337214337214               ,PCU337214337214               ,"PPI industry data for Office furniture, except wood, mfg, not seasonally adjusted",Index base: 1979.12 = 100,1979-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.8,125.4,130.5,133.7,138.1,142.2,145.7,156.6,162.8,169.5,172.0,170.4,173.2,181.9,188.1,192.4,193.5,191.6,191.8,193.4,195.3,198.3,201.4,203.9,217.0,222.2,228.1,239.3,250.8,255.6,262.9,269.9,269.1,280.6,280.3,281.9,285.6,297.1,312.2,325.4
PCU3372143372141              ,PCU3372143372141              ,"PPI industry data for Office furniture, except wood, mfg-Office seating, including upholstered, except wood, not seasonally adjusted",Index base: 1979.12 = 100,1965-M01,2021-M11,,,,,,,,,,,,,,,,,,,47.1,47.1,47.4,48.0,50.2,55.3,57.6,58.3,62.9,73.1,79.0,81.6,86.9,92.0,99.2,105.4,114.9,122.5,128.3,131.0,135.2,140.9,145.2,151.7,158.7,165.4,171.4,175.9,180.1,181.4,181.7,182.0,182.4,184.9,186.1,189.6,193.3,193.1,192.9,194.6,209.7,219.3,224.1,229.6,237.3,239.5,248.4,254.2,221.0,233.5,239.4,242.3,231.7,247.2,259.1,264.6
PCU3372143372144              ,PCU3372143372144              ,"PPI industry data for Office furniture, except wood, mfg-Office desk and desk extensions, except wood, not seasonally adjusted",Index base: 1979.12 = 100,1979-M12,2012-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1,116.4,125.7,133.4,137.1,140.5,144.9,147.5,160.8,158.5,169.3,171.3,174.8,191.3,198.8,197.5,199.3,200.9,189.9,184.1,183.1,189.1,207.3,207.8,190.7,205.2,209.5,217.3,231.9,260.9,264.1,274.4,,,,,,,,,
PCU3372143372147              ,PCU3372143372147              ,"PPI industry data for Office furniture, except wood, mfg-Office files, storage units, and tables, except wood, not seasonally adjusted",Index base: 1995.06 = 100,1995-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,103.6,104.5,105.6,106.1,107.3,108.1,111.6,113.6,122.1,121.2,122.7,131.8,142.6,145.6,149.7,,153.2,157.1,159.1,161.1,165.6,169.5,174.3,179.0
PCU337214337214A              ,PCU337214337214A              ,"PPI industry data for Office furniture, except wood, mfg-Office furniture, other types, except wood, not seasonally adjusted",Index base: 1979.12 = 100,1979-M12,2019-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.1,117.0,125.5,128.0,133.4,137.6,139.3,145.5,162.2,168.7,175.9,180.2,173.3,174.1,192.4,205.0,212.5,212.5,207.0,205.1,205.0,205.6,208.7,211.4,216.4,227.3,233.3,239.6,250.4,257.0,261.0,268.2,278.6,290.2,304.0,299.6,297.7,306.2,319.3,,
PCU337214337214M              ,PCU337214337214M              ,"PPI industry data for Office furniture, except wood, mfg-Miscellaneous receipts, not seasonally adjusted",Index base: 2004.12 = 100,2004-M12,2012-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,103.2,105.1,109.1,113.5,116.7,118.4,,,,,,,,,
PCU337214337214P              ,PCU337214337214P              ,"PPI industry data for Office furniture, except wood, mfg-Primary products, not seasonally adjusted",Index base: 1979.12 = 100,1979-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.7,116.5,124.9,129.8,133.4,138.1,142.2,146.1,158.1,164.5,171.6,174.7,173.2,176.0,185.4,191.7,196.4,197.1,195.1,194.7,195.7,197.8,200.5,203.3,206.0,219.2,223.9,229.1,240.1,252.2,256.1,264.1,270.9,267.6,278.8,280.1,281.2,284.6,296.5,312.8,326.8
PCU337214337214S              ,PCU337214337214S              ,"PPI industry data for Office furniture, except wood, mfg-Secondary products, not seasonally adjusted",Index base: 1979.12 = 100,1979-M12,2019-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2,120.0,129.9,134.1,134.2,138.3,145.0,145.4,146.0,150.5,153.5,149.7,146.5,150.1,153.9,160.2,161.9,162.2,165.0,172.5,183.7,184.4,190.5,196.2,197.7,,,,,,,,,302.6,,,,,,,
PCU337214337214SS             ,PCU337214337214SS             ,"PPI industry data for Office furniture, except wood, mfg-Secondary products, not seasonally adjusted",Index base: 1979.12 = 100,1979-M12,1995-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2,120.0,129.9,134.1,134.2,138.3,145.0,145.4,146.0,150.5,153.5,149.7,146.5,150.1,153.9,,,,,,,,,,,,,,,,,,,,,,,,,,
PCU337215337215               ,PCU337215337215               ,"PPI industry data for Showcases, partitions, shelving, and lockers mfg, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.7,118.8,119.4,120.9,126.0,128.7,129.3,133.5,136.2,137.2,138.7,140.1,140.4,142.4,150.2,157.4,158.9
PCU3372153372151              ,PCU3372153372151              ,"PPI industry data for Showcases, partitions, shelving, and lockers mfg-Lockers, partitions, and shelving (except custom), wood, not seasonally adjusted",Index base: 1983.12 = 100,1983-M12,2016-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,101.6,105.8,109.5,111.7,114.3,115.0,113.2,113.1,116.3,117.8,116.3,117.0,120.4,125.7,135.6,142.4,142.2,143.7,,,,156.6,,,,,,,,164.4,167.7,,,,
PCU3372153372155              ,PCU3372153372155              ,"PPI industry data for Showcases, partitions, shelving, and lockers mfg-Fixtures (bank, office, and store), wood, except custom, not seasonally adjusted",Index base: 1983.12 = 100,1983-M12,2020-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,106.5,112.4,117.1,120.0,124.8,128.9,130.6,133.9,137.2,141.2,143.6,149.7,160.2,163.6,167.0,170.3,171.8,171.6,173.2,,,,181.6,182.6,182.6,182.0,186.9,189.3,188.7,188.8,189.5,176.2,175.0,176.2,176.4,
PCU3372153372157Z             ,PCU3372153372157Z             ,"PPI industry data for Showcases, partitions, shelving, and lockers mfg-Partitions, prefabricated, assembled and knockdown, except wood, not seasonally adjusted",Index base: 2006.06 = 100,2006-M06,2009-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,,,,,,,,,,,,,
PCU337215337215A              ,PCU337215337215A              ,"PPI industry data for Showcases, partitions, shelving, and lockers mfg-Shelving and lockers, except wood, not seasonally adjusted",Index base: 1983.12 = 100,1983-M12,2016-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,106.4,109.0,111.4,118.0,121.1,123.9,125.9,126.3,128.6,132.3,137.1,138.8,138.2,139.1,139.7,139.7,139.9,142.2,145.2,151.5,163.8,163.6,165.7,179.9,175.2,176.4,182.9,186.2,185.7,186.4,187.2,187.0,,,,
PCU337215337215A1             ,PCU337215337215A1             ,"PPI industry data for Showcases, partitions, shelving, and lockers mfg-Shelving, commercial, except wood, not seasonally adjusted",Index base: 2006.06 = 100,2006-M06,2016-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,110.9,104.3,105.7,110.9,112.4,111.7,111.7,112.1,,,,,
PCU337215337215A2             ,PCU337215337215A2             ,"PPI industry data for Showcases, partitions, shelving, and lockers mfg-Bookstacks and other shelving, except wood, not seasonally adjusted",Index base: 2006.06 = 100,2006-M06,2014-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,109.1,111.9,111.7,113.7,116.9,117.5,,,,,,,
PCU337215337215E              ,PCU337215337215E              ,"PPI industry data for Showcases, partitions, shelving, and lockers mfg-Storage racks and accessories, except wood, not seasonally adjusted",Index base: 1983.12 = 100,1983-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4,106.0,105.6,105.2,113.6,119.4,123.0,125.2,125.7,126.6,131.0,138.6,141.6,140.0,139.8,141.3,144.0,147.6,142.6,139.5,137.1,143.8,144.8,145.2,161.2,169.4,165.7,169.4,170.7,171.6,174.9,179.4,182.2,185.7,198.7,197.9,195.4
PCU337215337215G              ,PCU337215337215G              ,"PPI industry data for Showcases, partitions, shelving, and lockers mfg-Fixtures (bank, office, and store), except wood, not seasonally adjusted",Index base: 1983.12 = 100,1983-M12,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,105.7,108.6,111.5,117.1,120.4,123.0,126.7,128.1,129.3,131.0,134.3,135.4,134.5,136.7,139.4,139.5,140.2,138.8,138.9,144.0,150.2,149.8,153.3,162.8,174.2,179.3,193.2,199.0,198.2,200.6,203.8,203.3,204.0,222.7,238.4,243.9
PCU337215337215L              ,PCU337215337215L              ,"PPI industry data for Showcases, partitions, shelving, and lockers mfg-Wood furniture dimensions and nonwood furniture parts and frames, not seasonally adjusted",Index base: 2006.12 = 100,2006-M12,2021-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,92.6,90.8,93.6,95.2,,,,108.3,111.2,111.6,113.0,119.1,122.6
PCU337215337215M              ,PCU337215337215M              ,"PPI industry data for Showcases, partitions, shelving, and lockers mfg-Miscellaneous receipts, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2019-M08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.2,359.8,371.0,370.5,382.1,392.3,,,394.0,393.8,398.4,,,
PCU337215337215P              ,PCU337215337215P              ,"PPI industry data for Showcases, partitions, shelving, and lockers mfg-Primary products, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,106.0,106.5,108.0,112.7,115.1,116.0,119.7,122.2,122.8,124.3,125.7,125.8,127.4,134.6,140.0,140.8
PCU337215337215S              ,PCU337215337215S              ,"PPI industry data for Showcases, partitions, shelving, and lockers mfg-Secondary products, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,105.4,108.6,104.4,103.9,104.1,103.3,106.8,108.1,111.9,111.3,115.2,120.3,124.6,124.0,136.6,141.7
PCU3379--3379--               ,PCU3379--3379--               ,"PPI industry group data for Other furniture related product mfg, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,110.6,115.2,114.9,118.5,122.9,121.1,123.5,129.2,130.2,129.5,132.3,132.9,136.6,141.9,145.4,147.1
PCU33791-33791-               ,PCU33791-33791-               ,"PPI industry data for Mattress mfg, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6,115.0,120.6,119.2,123.9,127.7,126.0,128.1,134.8,135.0,133.3,135.9,136.4,141.1,147.7,151.7,153.3
PCU337910337910               ,PCU337910337910               ,"PPI industry data for Mattress mfg, not seasonally adjusted",Index base: 1983.06 = 100,1967-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,48.7,49.9,52.1,52.4,53.0,53.9,55.7,60.8,64.6,67.3,70.9,76.1,80.7,87.2,93.6,100.2,99.1,103.0,105.7,108.4,109.7,113.8,118.5,121.2,122.4,122.9,125.8,131.9,133.6,134.7,135.9,136.9,137.0,138.3,139.8,139.7,140.0,147.9,161.0,168.9,166.9,173.6,178.8,176.5,179.4,188.8,189.2,186.8,190.4,191.2,197.7,207.0,212.6,214.8
PCU3379103379101              ,PCU3379103379101              ,"PPI industry data for Mattress mfg-Innerspring mattresses, excluding crib-size, not seasonally adjusted",Index base: 2004.01 = 100,2004-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.4,123.4,128.5,,129.3,131.2,141.6,144.1,141.1,142.1,142.3,151.0,157.4,159.1,162.9
PCU3379103379104              ,PCU3379103379104              ,"PPI industry data for Mattress mfg-Other mattresses, including crib, foam, waterbed mattresses and mattress inserts, not seasonally adjusted",Index base: 1983.06 = 100,1967-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,45.2,45.9,47.6,47.5,47.4,50.0,51.3,59.0,64.9,69.2,68.7,74.3,78.7,81.8,90.2,99.8,,,,,,,,141.3,145.0,145.8,151.7,152.3,155.8,155.5,157.4,158.1,157.6,159.0,160.0,160.3,160.3,164.1,170.7,180.2,183.1,184.4,185.3,187.3,191.0,,193.3,187.0,191.5,191.5,204.7,207.3,209.9,210.1
PCU3379103379107              ,PCU3379103379107              ,"PPI industry data for Mattress mfg-Foundations, excl. innerspring units, hybrid-type flotation, ensembles, and adjustable units, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,112.1,115.3,116.3,121.6,125.8,128.3,134.1,139.5,134.5,131.6,133.7,136.6,134.0,149.7,169.1,
PCU337910337910A              ,PCU337910337910A              ,"PPI industry data for Mattress mfg-Sleep system ensembles and mattresses, excluding conventional waterbeds, not seasonally adjusted",Index base: 1996.05 = 100,1996-M05,2021-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.1,126.3,147.1,151.8,165.8,172.4,164.8,159.0,165.4,168.1,168.2,167.6,165.8,166.0,167.9,174.8,171.2
PCU337910337910E              ,PCU337910337910E              ,"PPI industry data for Mattress mfg-Mattress and foundation sets, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,108.4,111.4,107.6,111.2,112.9,110.7,110.2,111.7,112.1,113.2,113.8,113.7,115.8,124.5,128.3,129.2
PCU337910337910M              ,PCU337910337910M              ,"PPI industry data for Mattress mfg-Miscellaneous receipts, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2016-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.7,119.8,123.4,124.8,140.4,152.8,153.4,157.7,167.4,176.4,176.9,207.7,,,,,
PCU337910337910P              ,PCU337910337910P              ,"PPI industry data for Mattress mfg-Primary products, not seasonally adjusted",Index base: 1983.06 = 100,1967-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,48.7,49.9,52.1,52.4,53.0,53.9,55.7,60.8,64.6,67.3,70.9,76.1,80.7,87.2,93.6,100.2,99.1,103.4,106.4,109.0,110.4,114.6,119.2,122.0,123.1,123.6,126.2,132.0,134.0,135.3,136.3,137.3,137.4,138.5,140.0,139.8,139.9,147.8,161.2,169.3,167.2,173.6,178.6,176.1,179.1,188.5,188.3,185.7,187.8,188.3,195.3,204.9,210.9,213.2
PCU337910337910S              ,PCU337910337910S              ,"PPI industry data for Mattress mfg-Secondary products, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,94.7,88.5
PCU33792-33792-               ,PCU33792-33792-               ,"PPI industry data for Blind & shade mfg, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,103.9,106.9,108.3,109.9,115.5,113.7,116.4,120.7,123.2,125.1,128.6,129.4,130.7,131.7,133.7,135.7
PCU337920337920               ,PCU337920337920               ,"PPI industry data for Blind and shade mfg, not seasonally adjusted",Index base: 1984.06 = 100,1984-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,102.5,103.9,111.4,118.5,122.7,126.7,129.6,126.8,128.1,132.4,137.6,138.8,142.2,144.7,148.7,150.6,151.6,152.3,153.9,157.7,162.4,164.4,166.9,175.3,172.6,176.7,183.2,187.1,189.9,195.2,196.4,198.4,200.0,202.9,205.9
PCU3379203379202              ,PCU3379203379202              ,"PPI industry data for Blind and shade mfg-Window shades and window shade accessories and rollers, not seasonally adjusted",Index base: 1984.06 = 100,1984-M06,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1,96.4,98.4,101.6,106.5,110.5,115.5,119.0,120.1,119.0,116.2,121.5,123.8,126.7,129.1,138.5,144.9,147.1,153.8,157.9,160.5,165.5,174.8,180.5,185.3,187.9,193.3,198.7,200.4,205.5,210.2,,,,,
PCU3379203379204              ,PCU3379203379204              ,"PPI industry data for Blind and shade mfg-Venetian blinds, including components and parts, not seasonally adjusted",Index base: 1984.06 = 100,1984-M06,2019-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,94.8,93.9,95.8,101.4,105.5,108.9,110.2,106.0,107.8,115.1,121.6,122.6,127.1,129.5,132.6,132.7,132.6,131.2,131.8,136.8,142.1,142.8,145.0,148.2,150.0,152.4,158.1,160.4,160.5,163.8,166.9,171.4,178.9,,
PCU3379203379208              ,PCU3379203379208              ,"PPI industry data for Blind and shade mfg-Other blinds and shades, including curtain and drapery fixtures, poles and rods, not seasonally adjusted",Index base: 1984.06 = 100,1984-M06,2013-M03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,106.6,108.3,113.3,121.9,127.6,133.2,141.2,143.3,144.9,146.5,149.7,150.6,151.2,153.1,154.3,155.9,158.8,150.8,150.1,151.6,152.4,152.2,152.2,,,167.1,174.2,,,,,,,,
PCU337920337920M              ,PCU337920337920M              ,"PPI industry data for Blind and shade mfg-Miscellaneous receipts, not seasonally adjusted",Index base: 1984.06 = 100,1984-M06,2020-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,104.2,105.4,152.0,158.7,,152.8,147.9,136.5,137.4,140.3,138.1,137.0,136.4,140.8,142.6,148.0,148.6,168.6,175.1,177.2,183.0,184.7,188.4,190.5,189.2,191.1,200.8,207.2,207.8,221.5,226.3,224.2,229.8,243.8,
