index,Index,Label,unit,start,last,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
PCU312140312140MM             ,PCU312140312140MM             ,"PPI industry data for Distilleries-Miscellaneous receipts, not seasonally adjusted",Index base: 1983.08 = 100,1983-M08,2004-M04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,101.9,105.2,109.1,114.1,126.5,132.6,134.3,136.2,138.5,139.6,141.1,141.7,143.8,144.2,147.8,149.3,150.0,,,,,,,,,,,,,,,,,,
PCU312140312140P              ,PCU312140312140P              ,"PPI industry data for Distilleries-Primary products, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,100.9,103.3,104.4,106.9,113.5,120.5,130.8,132.9,136.3,138.5,143.2,148.4,150.9,151.1,145.6,149.2,160.9,160.4,160.5,159.9,160.9,163.1,170.8,182.7,183.9,181.2,186.6,188.8,191.2,191.4,192.1,192.7,193.7,196.2,196.9,190.6,163.299
PCU312140312140S              ,PCU312140312140S              ,"PPI industry data for Distilleries-Secondary products, not seasonally adjusted",Index base: 1997.12 = 100,1997-M12,2013-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.4,100.4,100.4,100.7,100.4,103.1,,,,,,,,,,,,,,,
PCU312140312140SS             ,PCU312140312140SS             ,"PPI industry data for Distilleries-Secondary products, not seasonally adjusted",Index base: 1983.06 = 100,1983-M06,1990-M06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1,101.0,103.5,103.6,105.2,107.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCU3122--3122--               ,PCU3122--3122--               ,"PPI industry group data for Tobacco mfg, not seasonally adjusted",Index base: 1984.12 = 100,1984-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.6,115.5,126.5,141.8,161.4,183.2,207.5,230.2,218.0,187.8,193.2,199.1,210.8,243.1,325.7,345.8,386.1,401.9,377.9,379.7,401.0,403.8,429.5,446.9,474.8,502.9,533.1,557.7,578.0,605.5,631.7,661.9,695.0,733.7,779.8,822.9,886.559
PCU31223-31223-               ,PCU31223-31223-               ,"PPI industry data for Tobacco manufacturing, not seasonally adjusted",Index base: 1982.12 = 100,1965-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,23.7,24.6,25.1,26.4,28.1,28.8,29.0,30.2,33.1,37.4,41.0,45.5,50.2,55.2,62.5,68.2,83.1,93.5,102.3,110.7,120.9,133.5,150.8,173.1,197.6,225.0,250.5,235.2,198.9,204.3,210.5,223.3,260.4,356.7,379.3,425.8,442.8,411.7,412.5,436.3,440.2,468.4,487.6,518.2,549.5,583.3,610.6,632.8,662.9,691.6,724.7,760.9,803.2,853.7,900.9,970.637
PCU312230312230               ,PCU312230312230               ,"PPI industry data for Tobacco manufacturing, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,105.4,110.5,115.2,120.7,126.8,133.8,142.3,150.1,161.74
PCU3122303122300              ,PCU3122303122300              ,"PPI industry data for Tobacco manufacturing-Tobacco stemming and redrying, not seasonally adjusted",Index base: 1984.06 = 100,1984-M06,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,91.4,90.9,93.5,94.8,100.3,104.2,103.9,105.2,105.8,109.0,106.0,102.6,100.0,100.6,104.7,107.9,110.2,112.9,114.7,115.2,105.1,108.2,108.9,110.6,111.4,111.4,112.2,119.6,119.6,116.3,109.7,111.0,113.2,113.3,114.6,114.985
PCU31223031223001             ,PCU31223031223001             ,"PPI industry data for Tobacco manufacturing-Tobacco, unstemmed leaf, redried before packing, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4,106.5,106.0,109.1,110.7,111.0,111.2,111.7,111.6,109.0,107.8,110.8,113.8,113.9,116.3,116.868
PCU31223031223004             ,PCU31223031223004             ,"PPI industry data for Tobacco manufacturing-Tobacco, stemmed, not seasonally adjusted",Index base: 1984.06 = 100,1984-M06,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.7,90.9,90.0,92.5,93.5,99.1,103.2,102.7,104.0,104.6,107.8,104.1,,,,98.8,102.2,104.5,106.8,108.6,109.0,98.9,102.8,104.4,104.9,104.9,104.7,106.9,130.5,130.7,126.1,106.8,104.0,104.3,104.5,104.6,104.82
PCU3122303122301              ,PCU3122303122301              ,"PPI industry data for Tobacco manufacturing-Cigarettes, excluding electronic, not seasonally adjusted",Index base: 1982.12 = 100,1965-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8,23.6,24.4,25.0,26.3,28.0,28.6,28.8,30.0,32.9,37.1,40.7,45.1,49.9,54.8,62.1,67.6,82.8,93.5,102.4,110.7,121.0,133.7,151.4,174.6,200.5,229.3,256.1,239.9,201.5,206.8,213.3,226.6,265.2,365.2,388.6,436.3,453.7,421.8,422.8,447.7,450.9,481.7,501.5,533.6,567.5,602.8,631.9,654.9,691.2,724.6,764.0,806.8,857.7,917.6,972.1,1054.646
PCU3122303122309              ,PCU3122303122309              ,"PPI industry data for Tobacco manufacturing-Other tobacco products, not seasonally adjusted",Index base: 2003.12 = 100,2003-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,103.5,107.7,111.0,115.6,121.2,124.8,131.9,138.3,145.3,151.7,159.4,165.0,170.9,177.2,184.9,193.6,204.619
PCU31223031223091             ,PCU31223031223091             ,"PPI industry data for Tobacco manufacturing-Cigars, not seasonally adjusted",Index base: 1982.12 = 100,1965-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5,55.7,55.7,56.2,57.6,59.2,60.2,60.7,62.2,65.6,68.5,70.2,72.7,78.6,81.9,88.2,94.6,99.6,99.8,104.4,110.3,111.5,116.0,121.2,130.5,140.9,149.7,158.7,165.8,172.2,185.3,197.2,212.7,226.3,246.6,257.3,269.0,280.9,291.3,301.8,321.3,338.1,354.7,375.7,435.6,446.8,476.3,496.9,521.8,535.8,575.8,577.2,582.5,583.8,589.9,593.6,594.688
PCU31223031223094             ,PCU31223031223094             ,"PPI industry data for Tobacco manufacturing-Chewing and smoking tobacco, not seasonally adjusted",Index base: 1982.12 = 100,1965-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,27.7,27.9,28.2,29.8,31.9,34.8,35.0,36.1,38.4,46.8,51.2,55.7,62.0,69.4,78.2,89.6,98.2,103.6,111.8,122.3,132.2,138.8,148.0,157.6,170.1,186.8,205.1,221.1,237.3,252.0,261.0,270.7,287.2,309.0,326.5,342.5,364.3,384.6,399.4,412.9,429.9,439.8,454.1,456.1,470.5,495.6,517.0,543.5,574.1,603.7,634.2,669.8,704.8,741.8,784.7,839.452
PCU31223031223097             ,PCU31223031223097             ,"PPI industry data for Tobacco manufacturing-Reconstituted tobacco, processed sheet and homogenized, not seasonally adjusted",Index base: 1989.06 = 100,1989-M06,1997-M10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.6,105.1,106.1,107.1,108.2,109.6,109.2,,,,,,,,,,,,,,,,,,,,,,,,,
PCU312230312230P              ,PCU312230312230P              ,"PPI industry data for Tobacco manufacturing-Primary products, not seasonally adjusted",Index base: 2011.12 = 100,2011-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,105.8,111.4,116.6,122.5,129.0,136.6,145.3,153.5,165.556
